transaction_id,customer_id,transaction_amount,transaction_type,account_type,timestamp,branch_id,currency,transaction_status
TIDCUST387_7899,CUST220,2524.82,Credit,Checking,2025-01-26 06:02:26.670345,B002,GBP,Success
TIDCUST220_7900,CUST146,4080.26,Credit,Checking,2025-01-17 07:57:26.670345,B003,INR,Failure
TIDCUST146_7901,CUST333,242.87,Debit,Savings,2025-01-27 18:51:26.670345,B003,GBP,Success
TIDCUST333_7902,CUST202,4200.88,Debit,Savings,2025-02-12 16:09:26.670345,B005,GBP,Success
TIDCUST202_7903,CUST81,756.89,Debit,Savings,2025-01-22 12:30:26.670345,B001,GBP,Success
TIDCUST81_7904,CUST134,1859.04,Debit,Checking,2025-02-09 17:20:26.670345,B004,USD,Failure
TIDCUST134_7905,CUST172,4823.3,Debit,Savings,2025-01-27 10:52:26.670345,B003,GBP,Success
TIDCUST172_7906,CUST43,2221.0,Debit,Savings,2025-01-15 19:35:26.670345,B003,INR,Failure
TIDCUST43_7907,CUST59,1829.67,Debit,Checking,2025-01-17 09:03:26.670345,B005,USD,Failure
TIDCUST59_7908,CUST12,527.01,Debit,Checking,2025-02-03 20:24:26.670345,B004,USD,Failure
TIDCUST12_7909,CUST264,3430.6,Credit,Checking,2025-01-28 07:29:26.670345,B001,USD,Success
TIDCUST264_7910,CUST178,3704.07,Credit,Savings,2025-02-12 01:36:26.670345,B005,EUR,Failure
TIDCUST178_7911,CUST22,60.9,Debit,Savings,2025-01-19 07:39:26.670345,B001,USD,Failure
TIDCUST22_7912,CUST110,4419.52,Credit,Savings,2025-01-19 06:47:26.670345,B002,USD,Success
TIDCUST110_7913,CUST399,2627.21,Debit,Savings,2025-01-20 06:56:26.670345,B001,INR,Success
TIDCUST399_7914,CUST93,2458.28,Debit,Savings,2025-01-29 12:42:26.670345,B002,INR,Failure
TIDCUST93_7915,CUST155,102.86,Credit,Checking,2025-01-22 21:38:26.670345,B005,EUR,Success
TIDCUST155_7916,CUST44,2549.98,Debit,Savings,2025-01-27 16:33:26.670345,B004,EUR,Success
TIDCUST44_7917,CUST85,1731.83,Credit,Savings,2025-01-16 00:07:26.670345,B001,GBP,Success
TIDCUST85_7918,CUST358,2184.83,Credit,Savings,2025-01-29 00:46:26.670345,B005,INR,Failure
TIDCUST358_7919,CUST219,4557.39,Debit,Savings,2025-01-30 02:47:26.670345,B002,GBP,Success
TIDCUST219_7920,CUST60,849.05,Credit,Savings,2025-01-14 13:29:26.670345,B005,GBP,Failure
TIDCUST60_7921,CUST439,3097.35,Credit,Savings,2025-02-02 21:19:26.670345,B002,GBP,Success
TIDCUST439_7922,CUST16,2735.15,Credit,Checking,2025-01-31 15:04:26.670345,B003,GBP,Success
TIDCUST16_7923,CUST435,1325.67,Debit,Checking,2025-01-24 14:27:26.670345,B004,GBP,Success
TIDCUST435_7924,CUST357,4359.95,Debit,Checking,2025-02-02 18:41:26.670345,B005,GBP,Success
TIDCUST357_7925,CUST303,1436.88,Debit,Savings,2025-02-10 19:24:26.670345,B005,INR,Success
TIDCUST303_7926,CUST96,2959.52,Debit,Savings,2025-02-04 11:30:26.670345,B003,USD,Failure
TIDCUST96_7927,CUST491,1303.4,Credit,Checking,2025-02-08 16:14:26.670345,B002,USD,Success
TIDCUST491_7928,CUST499,543.71,Debit,Savings,2025-01-21 03:27:26.670345,B002,EUR,Failure
TIDCUST499_7929,CUST364,2125.97,Debit,Savings,2025-01-29 20:44:26.670345,B002,GBP,Success
TIDCUST364_7930,CUST436,982.45,Credit,Savings,2025-02-03 05:50:26.670345,B002,GBP,Success
TIDCUST436_7931,CUST210,408.45,Debit,Checking,2025-01-18 10:02:26.670345,B004,USD,Failure
TIDCUST210_7932,CUST209,4636.65,Credit,Savings,2025-02-04 11:37:26.670345,B003,USD,Success
TIDCUST209_7933,CUST494,1946.42,Debit,Checking,2025-01-18 06:20:26.670345,B001,GBP,Success
TIDCUST494_7934,CUST16,2433.06,Credit,Savings,2025-01-30 01:11:26.670345,B001,EUR,Success
TIDCUST16_7935,CUST120,259.51,Debit,Checking,2025-01-23 09:26:26.670345,B003,EUR,Failure
TIDCUST120_7936,CUST226,1860.11,Debit,Checking,2025-02-06 11:26:26.670345,B005,INR,Failure
TIDCUST226_7937,CUST417,4870.3,Credit,Checking,2025-01-25 08:34:26.670345,B003,INR,Success
TIDCUST417_7938,CUST358,666.69,Credit,Checking,2025-02-02 05:36:26.670345,B004,EUR,Failure
TIDCUST358_7939,CUST399,2109.48,Credit,Savings,2025-01-25 12:21:26.670345,B001,GBP,Failure
TIDCUST399_7940,CUST468,3905.42,Debit,Savings,2025-01-25 02:30:26.670345,B003,INR,Failure
TIDCUST468_7941,CUST422,1575.06,Credit,Checking,2025-02-08 10:26:26.670345,B004,GBP,Success
TIDCUST422_7942,CUST180,1529.56,Debit,Savings,2025-01-22 14:01:26.670345,B003,USD,Success
TIDCUST180_7943,CUST93,626.84,Credit,Checking,2025-01-15 14:57:26.670345,B005,EUR,Failure
TIDCUST93_7944,CUST374,4248.96,Credit,Savings,2025-01-26 11:25:26.670345,B002,INR,Success
TIDCUST374_7945,CUST131,1628.64,Debit,Savings,2025-02-11 19:25:26.670345,B004,USD,Failure
TIDCUST131_7946,CUST362,4886.59,Credit,Checking,2025-02-12 01:47:26.670345,B004,EUR,Failure
TIDCUST362_7947,CUST256,4706.59,Credit,Checking,2025-02-05 07:51:26.670345,B002,USD,Success
TIDCUST256_7948,CUST155,3536.56,Debit,Savings,2025-01-18 23:38:26.670345,B002,INR,Success
TIDCUST155_7949,CUST15,1380.48,Debit,Checking,2025-01-15 01:39:26.670345,B002,GBP,Success
TIDCUST15_7950,CUST38,4552.42,Debit,Checking,2025-01-25 14:17:26.670345,B001,EUR,Failure
TIDCUST38_7951,CUST475,1004.06,Credit,Savings,2025-01-29 13:05:26.670345,B005,GBP,Failure
TIDCUST475_7952,CUST168,1394.43,Credit,Checking,2025-01-17 07:07:26.670345,B002,EUR,Success
TIDCUST168_7953,CUST444,4497.43,Debit,Checking,2025-01-17 11:42:26.670345,B003,USD,Success
TIDCUST444_7954,CUST379,3080.4,Credit,Savings,2025-02-11 11:26:26.670345,B003,GBP,Failure
TIDCUST379_7955,CUST344,1061.04,Debit,Savings,2025-01-17 22:55:26.670345,B002,EUR,Failure
TIDCUST344_7956,CUST128,4145.98,Credit,Checking,2025-01-20 21:22:26.670345,B004,INR,Success
TIDCUST128_7957,CUST341,1671.36,Credit,Savings,2025-02-11 03:39:26.670345,B001,EUR,Failure
TIDCUST341_7958,CUST41,921.42,Debit,Checking,2025-01-31 05:41:26.670345,B005,INR,Failure
TIDCUST41_7959,CUST156,3685.41,Debit,Savings,2025-01-30 17:23:26.670345,B005,EUR,Failure
TIDCUST156_7960,CUST351,4111.85,Debit,Checking,2025-02-12 02:49:26.670345,B002,USD,Failure
TIDCUST351_7961,CUST492,2300.81,Debit,Checking,2025-02-01 20:38:26.670345,B004,GBP,Failure
TIDCUST492_7962,CUST465,1634.1,Credit,Checking,2025-01-14 03:34:26.670345,B002,EUR,Failure
TIDCUST465_7963,CUST124,4838.1,Credit,Savings,2025-01-15 04:09:26.670345,B005,EUR,Failure
TIDCUST124_7964,CUST184,1187.32,Debit,Savings,2025-01-17 04:06:26.670345,B005,USD,Failure
TIDCUST184_7965,CUST493,1031.04,Credit,Savings,2025-02-10 03:42:26.670345,B001,USD,Failure
TIDCUST493_7966,CUST433,183.17,Credit,Checking,2025-02-02 03:50:26.670345,B001,GBP,Failure
TIDCUST433_7967,CUST494,3475.98,Credit,Savings,2025-01-18 18:02:26.670345,B005,USD,Success
TIDCUST494_7968,CUST137,1482.76,Credit,Checking,2025-02-02 20:23:26.670345,B002,INR,Failure
TIDCUST137_7969,CUST472,1763.6,Debit,Checking,2025-01-15 03:22:26.670345,B004,EUR,Success
TIDCUST472_7970,CUST306,3095.49,Credit,Checking,2025-01-20 13:55:26.670345,B002,INR,Success
TIDCUST306_7971,CUST443,1721.11,Credit,Checking,2025-01-24 16:15:26.670345,B003,GBP,Success
TIDCUST443_7972,CUST279,393.47,Credit,Savings,2025-02-09 14:25:26.670345,B002,USD,Failure
TIDCUST279_7973,CUST235,3025.65,Credit,Savings,2025-02-07 02:12:26.670345,B003,USD,Failure
TIDCUST235_7974,CUST466,3861.42,Credit,Checking,2025-01-26 08:53:26.670345,B001,EUR,Success
TIDCUST466_7975,CUST6,1708.53,Debit,Savings,2025-01-17 11:00:26.670345,B004,GBP,Success
TIDCUST6_7976,CUST269,304.47,Debit,Savings,2025-01-19 22:20:26.670345,B005,INR,Failure
TIDCUST269_7977,CUST126,2854.57,Credit,Checking,2025-02-10 04:56:26.670345,B005,USD,Failure
TIDCUST126_7978,CUST368,963.2,Debit,Savings,2025-01-31 07:18:26.670345,B001,EUR,Success
TIDCUST368_7979,CUST175,1694.09,Debit,Savings,2025-01-21 14:59:26.670345,B002,USD,Failure
TIDCUST175_7980,CUST439,2538.38,Credit,Checking,2025-01-21 04:04:26.670345,B003,EUR,Success
TIDCUST439_7981,CUST211,3481.8,Debit,Checking,2025-02-06 01:18:26.670345,B002,EUR,Success
TIDCUST211_7982,CUST321,3014.37,Credit,Savings,2025-02-01 12:54:26.670345,B001,USD,Failure
TIDCUST321_7983,CUST79,2940.32,Debit,Checking,2025-01-22 19:28:26.670345,B005,EUR,Failure
TIDCUST79_7984,CUST314,1735.52,Credit,Savings,2025-01-25 12:59:26.670345,B003,INR,Failure
TIDCUST314_7985,CUST241,4114.38,Credit,Savings,2025-02-03 06:06:26.670345,B001,EUR,Success
TIDCUST241_7986,CUST431,4892.86,Credit,Checking,2025-02-09 13:12:26.670345,B003,EUR,Failure
TIDCUST431_7987,CUST480,3742.56,Credit,Savings,2025-02-08 06:42:26.670345,B001,EUR,Success
TIDCUST480_7988,CUST287,209.96,Debit,Checking,2025-01-30 10:01:26.670345,B001,USD,Failure
TIDCUST287_7989,CUST173,2922.13,Debit,Savings,2025-01-16 13:00:26.670345,B004,GBP,Success
TIDCUST173_7990,CUST122,1268.45,Debit,Checking,2025-02-03 01:35:26.670345,B005,GBP,Success
TIDCUST122_7991,CUST33,1605.76,Debit,Checking,2025-01-24 12:05:26.670345,B004,GBP,Failure
TIDCUST33_7992,CUST172,3731.16,Debit,Checking,2025-02-04 15:55:26.670345,B005,GBP,Success
TIDCUST172_7993,CUST96,4911.72,Credit,Checking,2025-01-28 08:39:26.670345,B003,GBP,Success
TIDCUST96_7994,CUST44,3969.26,Credit,Savings,2025-01-25 19:33:26.670345,B004,INR,Success
TIDCUST44_7995,CUST59,1559.7,Credit,Checking,2025-01-23 10:06:26.670345,B003,INR,Success
TIDCUST59_7996,CUST61,190.49,Debit,Checking,2025-02-01 01:43:26.670345,B002,USD,Success
TIDCUST61_7997,CUST347,4677.27,Credit,Savings,2025-02-13 02:21:26.670345,B003,USD,Failure
TIDCUST347_7998,CUST213,3661.28,Debit,Checking,2025-02-07 03:06:26.670345,B004,USD,Success
TIDCUST213_7999,CUST97,2715.06,Debit,Checking,2025-02-05 21:17:26.670345,B005,EUR,Success
TIDCUST97_8000,CUST117,354.9,Debit,Checking,2025-02-13 02:57:26.670345,B001,INR,Success
TIDCUST117_8001,CUST436,2405.36,Credit,Checking,2025-01-20 09:38:26.670345,B005,INR,Success
TIDCUST436_8002,CUST122,1046.42,Credit,Checking,2025-02-04 06:03:26.670345,B004,GBP,Success
TIDCUST122_8003,CUST69,4446.26,Credit,Savings,2025-01-31 09:43:26.670345,B005,GBP,Failure
TIDCUST69_8004,CUST466,386.23,Credit,Savings,2025-02-09 08:19:26.670345,B003,USD,Failure
TIDCUST466_8005,CUST222,206.36,Credit,Checking,2025-01-29 18:12:26.670345,B002,EUR,Success
TIDCUST222_8006,CUST67,1281.28,Debit,Checking,2025-02-01 08:50:26.670345,B005,INR,Failure
TIDCUST67_8007,CUST61,881.11,Credit,Savings,2025-01-16 20:28:26.670345,B002,EUR,Success
TIDCUST61_8008,CUST184,4822.51,Credit,Checking,2025-02-07 11:39:26.670345,B002,EUR,Success
TIDCUST184_8009,CUST85,3725.48,Debit,Checking,2025-02-01 18:54:26.670345,B005,INR,Failure
TIDCUST85_8010,CUST249,1918.88,Debit,Checking,2025-01-16 18:52:26.670345,B003,EUR,Failure
TIDCUST249_8011,CUST84,274.28,Debit,Savings,2025-01-24 11:15:26.670345,B001,USD,Success
TIDCUST84_8012,CUST435,2622.95,Credit,Checking,2025-02-12 11:51:26.670345,B004,EUR,Success
TIDCUST435_8013,CUST313,3855.87,Debit,Savings,2025-01-18 01:56:26.670345,B005,GBP,Success
TIDCUST313_8014,CUST388,1542.86,Credit,Savings,2025-02-12 21:32:26.670345,B005,GBP,Failure
TIDCUST388_8015,CUST452,4187.07,Credit,Savings,2025-01-29 01:44:26.670345,B005,INR,Failure
TIDCUST452_8016,CUST63,2334.82,Debit,Savings,2025-01-22 00:16:26.670345,B005,INR,Success
TIDCUST63_8017,CUST357,3382.09,Credit,Checking,2025-01-18 18:17:26.670345,B004,EUR,Success
TIDCUST357_8018,CUST3,3075.42,Credit,Checking,2025-01-16 19:16:26.670345,B005,EUR,Failure
TIDCUST3_8019,CUST459,2368.58,Credit,Checking,2025-02-10 21:49:26.670345,B003,USD,Failure
TIDCUST459_8020,CUST322,2518.28,Debit,Checking,2025-01-25 16:06:26.670345,B001,EUR,Success
TIDCUST322_8021,CUST174,3542.35,Debit,Savings,2025-02-07 12:24:26.670345,B004,INR,Failure
TIDCUST174_8022,CUST83,1776.38,Debit,Checking,2025-01-25 18:50:26.670345,B004,USD,Success
TIDCUST83_8023,CUST64,2542.31,Credit,Savings,2025-01-24 07:00:26.670345,B001,INR,Success
TIDCUST64_8024,CUST85,4621.97,Credit,Checking,2025-01-24 18:31:26.670345,B001,GBP,Failure
TIDCUST85_8025,CUST71,2157.47,Credit,Checking,2025-01-29 22:33:26.670345,B004,EUR,Failure
TIDCUST71_8026,CUST424,1353.48,Credit,Savings,2025-01-31 01:44:26.670345,B004,USD,Failure
TIDCUST424_8027,CUST179,2792.21,Credit,Checking,2025-01-19 12:28:26.670345,B003,USD,Success
TIDCUST179_8028,CUST478,4783.03,Debit,Savings,2025-01-22 18:44:26.670345,B004,GBP,Failure
TIDCUST478_8029,CUST40,3754.12,Debit,Savings,2025-02-06 00:28:26.670345,B003,GBP,Success
TIDCUST40_8030,CUST238,4435.59,Credit,Checking,2025-02-06 15:33:26.670345,B003,USD,Failure
TIDCUST238_8031,CUST176,4396.94,Debit,Checking,2025-02-07 20:28:26.670345,B001,GBP,Failure
TIDCUST176_8032,CUST402,474.43,Credit,Savings,2025-01-20 06:51:26.670345,B001,USD,Failure
TIDCUST402_8033,CUST189,4185.35,Debit,Savings,2025-01-23 06:53:26.670345,B001,INR,Success
TIDCUST189_8034,CUST313,1463.5,Credit,Checking,2025-02-08 10:35:26.670345,B002,GBP,Success
TIDCUST313_8035,CUST221,1077.93,Credit,Savings,2025-01-15 16:14:26.670345,B001,GBP,Failure
TIDCUST221_8036,CUST217,207.22,Debit,Savings,2025-01-18 19:36:26.670345,B002,GBP,Failure
TIDCUST217_8037,CUST234,442.89,Debit,Checking,2025-01-14 23:07:26.670345,B003,USD,Success
TIDCUST234_8038,CUST50,1919.29,Credit,Savings,2025-01-20 04:00:26.670345,B002,USD,Success
TIDCUST50_8039,CUST365,468.99,Credit,Savings,2025-01-28 12:34:26.670345,B002,USD,Failure
TIDCUST365_8040,CUST72,3938.5,Debit,Savings,2025-02-07 08:45:26.670345,B003,GBP,Failure
TIDCUST72_8041,CUST250,784.49,Debit,Savings,2025-02-02 05:44:26.670345,B004,USD,Success
TIDCUST250_8042,CUST241,3773.27,Debit,Checking,2025-02-09 21:25:26.670345,B003,GBP,Success
TIDCUST241_8043,CUST178,2822.19,Debit,Savings,2025-02-02 08:12:26.670345,B001,EUR,Success
TIDCUST178_8044,CUST463,3750.83,Credit,Checking,2025-02-07 09:21:26.670345,B004,INR,Success
TIDCUST463_8045,CUST463,4602.94,Debit,Checking,2025-02-10 16:43:26.670345,B005,USD,Success
TIDCUST463_8046,CUST262,2391.84,Credit,Checking,2025-01-25 16:14:26.670345,B001,EUR,Success
TIDCUST262_8047,CUST73,4981.29,Debit,Savings,2025-01-24 15:29:26.670345,B005,GBP,Success
TIDCUST73_8048,CUST486,4938.7,Debit,Savings,2025-02-05 18:12:26.670345,B005,USD,Success
TIDCUST486_8049,CUST385,91.15,Credit,Checking,2025-01-17 15:29:26.670345,B005,USD,Failure
TIDCUST385_8050,CUST2,4045.01,Debit,Savings,2025-01-15 15:11:26.670345,B001,GBP,Failure
TIDCUST2_8051,CUST50,1776.91,Debit,Checking,2025-01-17 01:23:26.670345,B005,EUR,Success
TIDCUST50_8052,CUST28,4593.51,Debit,Savings,2025-02-04 15:23:26.670345,B005,GBP,Success
TIDCUST28_8053,CUST25,157.57,Credit,Checking,2025-02-01 06:45:26.670345,B003,EUR,Failure
TIDCUST25_8054,CUST75,4399.35,Credit,Checking,2025-01-30 11:17:26.670345,B004,USD,Failure
TIDCUST75_8055,CUST133,3214.63,Credit,Savings,2025-01-22 00:33:26.670345,B005,GBP,Success
TIDCUST133_8056,CUST154,645.52,Debit,Checking,2025-01-25 06:52:26.670345,B003,INR,Failure
TIDCUST154_8057,CUST80,4670.16,Debit,Checking,2025-01-16 22:40:26.670345,B005,GBP,Success
TIDCUST80_8058,CUST141,850.39,Debit,Savings,2025-01-25 01:58:26.670345,B003,EUR,Failure
TIDCUST141_8059,CUST319,4129.55,Credit,Checking,2025-02-07 20:34:26.670345,B004,USD,Success
TIDCUST319_8060,CUST281,965.71,Debit,Checking,2025-02-03 18:59:26.670345,B001,EUR,Failure
TIDCUST281_8061,CUST452,527.75,Debit,Savings,2025-02-09 03:52:26.670345,B005,EUR,Success
TIDCUST452_8062,CUST316,2505.72,Debit,Savings,2025-01-23 11:57:26.670345,B002,INR,Success
TIDCUST316_8063,CUST403,72.68,Credit,Checking,2025-01-25 03:17:26.670345,B001,INR,Success
TIDCUST403_8064,CUST137,223.44,Debit,Checking,2025-01-14 08:09:26.670345,B002,USD,Success
TIDCUST137_8065,CUST149,4426.36,Credit,Savings,2025-01-23 10:17:26.670345,B003,GBP,Failure
TIDCUST149_8066,CUST93,4707.81,Debit,Checking,2025-02-04 22:41:26.670345,B002,INR,Success
TIDCUST93_8067,CUST252,1722.95,Credit,Savings,2025-01-27 03:04:26.670345,B003,GBP,Success
TIDCUST252_8068,CUST466,1006.83,Debit,Savings,2025-01-29 20:49:26.670345,B001,GBP,Success
TIDCUST466_8069,CUST451,3816.37,Debit,Checking,2025-02-01 09:34:26.670345,B004,USD,Success
TIDCUST451_8070,CUST240,2869.42,Debit,Checking,2025-02-11 13:11:26.670345,B003,GBP,Failure
TIDCUST240_8071,CUST262,3768.29,Credit,Savings,2025-02-12 10:42:26.670345,B003,EUR,Failure
TIDCUST262_8072,CUST137,3615.65,Debit,Savings,2025-02-09 15:09:26.670345,B001,EUR,Success
TIDCUST137_8073,CUST39,984.82,Credit,Savings,2025-01-27 11:17:26.670345,B005,EUR,Failure
TIDCUST39_8074,CUST93,2530.0,Credit,Savings,2025-02-03 02:32:26.670345,B001,USD,Success
TIDCUST93_8075,CUST286,3273.06,Credit,Savings,2025-01-22 16:32:26.670345,B003,GBP,Success
TIDCUST286_8076,CUST492,4344.29,Credit,Savings,2025-02-10 23:51:26.670345,B004,USD,Success
TIDCUST492_8077,CUST396,3340.96,Debit,Savings,2025-01-30 16:04:26.670345,B003,EUR,Success
TIDCUST396_8078,CUST327,2166.95,Credit,Savings,2025-02-04 15:30:26.670345,B003,GBP,Success
TIDCUST327_8079,CUST453,1266.4,Credit,Savings,2025-01-28 01:43:26.670345,B004,USD,Failure
TIDCUST453_8080,CUST369,277.94,Credit,Savings,2025-01-31 23:04:26.670345,B003,INR,Success
TIDCUST369_8081,CUST419,4922.21,Debit,Checking,2025-01-15 16:12:26.670345,B003,INR,Success
TIDCUST419_8082,CUST423,1540.19,Debit,Savings,2025-02-12 01:01:26.670345,B004,GBP,Success
TIDCUST423_8083,CUST26,104.39,Credit,Checking,2025-01-24 07:55:26.670345,B004,GBP,Failure
TIDCUST26_8084,CUST359,2744.23,Debit,Savings,2025-02-09 05:00:26.670345,B002,EUR,Success
TIDCUST359_8085,CUST286,4435.0,Credit,Savings,2025-01-18 03:02:26.670345,B001,GBP,Success
TIDCUST286_8086,CUST273,4345.52,Credit,Checking,2025-01-14 23:16:26.670345,B002,GBP,Success
TIDCUST273_8087,CUST163,1772.12,Debit,Checking,2025-01-28 02:05:26.670345,B003,EUR,Success
TIDCUST163_8088,CUST500,4806.95,Debit,Savings,2025-02-09 17:53:26.670345,B002,INR,Success
TIDCUST500_8089,CUST393,2006.45,Debit,Savings,2025-01-18 00:36:26.670345,B005,EUR,Failure
TIDCUST393_8090,CUST293,2741.02,Credit,Savings,2025-01-16 20:47:26.670345,B004,INR,Success
TIDCUST293_8091,CUST241,2525.69,Debit,Checking,2025-01-18 15:53:26.670345,B002,GBP,Success
TIDCUST241_8092,CUST472,751.9,Debit,Savings,2025-01-19 23:41:26.670345,B003,USD,Failure
TIDCUST472_8093,CUST120,2310.6,Debit,Savings,2025-01-23 19:54:26.670345,B002,INR,Success
TIDCUST120_8094,CUST477,508.95,Debit,Savings,2025-02-02 10:45:26.670345,B003,EUR,Success
TIDCUST477_8095,CUST153,3675.24,Debit,Checking,2025-01-20 10:05:26.670345,B005,EUR,Success
TIDCUST153_8096,CUST251,1719.08,Debit,Checking,2025-01-25 15:56:26.670345,B002,GBP,Success
TIDCUST251_8097,CUST134,1529.89,Debit,Savings,2025-02-02 18:40:26.670345,B002,USD,Success
TIDCUST134_8098,CUST159,1876.83,Debit,Savings,2025-01-28 06:49:26.670345,B002,INR,Success
TIDCUST159_8099,CUST423,1549.76,Debit,Savings,2025-01-30 12:58:26.670345,B005,INR,Failure
TIDCUST423_8100,CUST304,4664.57,Credit,Savings,2025-01-30 20:24:26.670345,B004,EUR,Success
TIDCUST304_8101,CUST290,918.42,Debit,Checking,2025-01-29 12:29:26.670345,B003,USD,Success
TIDCUST290_8102,CUST160,1012.08,Debit,Checking,2025-01-26 22:04:26.670345,B002,EUR,Failure
TIDCUST160_8103,CUST342,921.61,Debit,Checking,2025-02-09 10:25:26.670345,B004,GBP,Success
TIDCUST342_8104,CUST390,3344.24,Debit,Checking,2025-01-15 13:14:26.670345,B002,INR,Failure
TIDCUST390_8105,CUST414,3672.04,Credit,Checking,2025-01-20 23:52:26.670345,B004,INR,Success
TIDCUST414_8106,CUST411,4501.0,Debit,Savings,2025-01-19 23:03:26.670345,B005,GBP,Failure
TIDCUST411_8107,CUST233,1265.36,Credit,Savings,2025-02-07 12:32:26.670345,B001,GBP,Success
TIDCUST233_8108,CUST338,4944.4,Credit,Savings,2025-01-24 16:45:26.670345,B003,USD,Failure
TIDCUST338_8109,CUST313,4183.59,Credit,Savings,2025-02-05 00:47:26.670345,B003,INR,Failure
TIDCUST313_8110,CUST21,1719.32,Credit,Savings,2025-01-15 05:05:26.670345,B003,GBP,Failure
TIDCUST21_8111,CUST157,4527.12,Debit,Savings,2025-01-22 00:51:26.670345,B002,GBP,Success
TIDCUST157_8112,CUST185,4199.15,Credit,Checking,2025-01-25 00:33:26.670345,B004,EUR,Failure
TIDCUST185_8113,CUST135,3927.12,Credit,Checking,2025-02-02 22:21:26.670345,B002,INR,Failure
TIDCUST135_8114,CUST391,134.56,Debit,Checking,2025-01-27 02:19:26.670345,B002,INR,Success
TIDCUST391_8115,CUST459,3440.34,Credit,Checking,2025-02-06 04:15:26.670345,B002,INR,Failure
TIDCUST459_8116,CUST101,4352.01,Credit,Savings,2025-01-14 22:34:26.670345,B003,GBP,Failure
TIDCUST101_8117,CUST65,1361.17,Credit,Savings,2025-02-02 10:24:26.670345,B003,USD,Failure
TIDCUST65_8118,CUST81,2958.77,Credit,Savings,2025-02-06 08:01:26.670345,B001,GBP,Success
TIDCUST81_8119,CUST408,517.04,Credit,Checking,2025-02-10 08:02:26.670345,B003,INR,Success
TIDCUST408_8120,CUST19,4298.06,Credit,Checking,2025-02-12 21:03:26.670345,B003,EUR,Success
TIDCUST19_8121,CUST123,1643.47,Debit,Savings,2025-02-12 16:56:26.670345,B002,EUR,Success
TIDCUST123_8122,CUST187,4647.19,Debit,Savings,2025-02-07 12:44:26.670345,B004,USD,Success
TIDCUST187_8123,CUST14,2359.23,Debit,Savings,2025-01-25 09:42:26.670345,B004,EUR,Success
TIDCUST14_8124,CUST289,4540.08,Credit,Savings,2025-01-30 23:50:26.670345,B003,EUR,Failure
TIDCUST289_8125,CUST408,2536.41,Credit,Savings,2025-02-11 01:41:26.670345,B001,USD,Failure
TIDCUST408_8126,CUST254,2646.97,Debit,Savings,2025-01-15 16:27:26.670345,B005,INR,Failure
TIDCUST254_8127,CUST479,2268.59,Credit,Checking,2025-02-04 02:07:26.670345,B003,USD,Failure
TIDCUST479_8128,CUST8,2308.19,Credit,Checking,2025-02-11 05:15:26.670345,B004,INR,Failure
TIDCUST8_8129,CUST415,2691.5,Debit,Checking,2025-01-14 06:00:26.670345,B001,USD,Failure
TIDCUST415_8130,CUST315,2395.8,Credit,Savings,2025-01-30 16:30:26.670345,B002,USD,Success
TIDCUST315_8131,CUST293,4150.56,Credit,Savings,2025-01-30 02:02:26.670345,B004,USD,Success
TIDCUST293_8132,CUST290,1235.13,Debit,Savings,2025-02-02 07:35:26.670345,B004,USD,Failure
TIDCUST290_8133,CUST430,3111.56,Credit,Checking,2025-01-20 14:00:26.670345,B004,USD,Success
TIDCUST430_8134,CUST395,4340.26,Debit,Checking,2025-02-02 03:26:26.670345,B001,INR,Failure
TIDCUST395_8135,CUST228,923.94,Debit,Savings,2025-01-30 20:03:26.670345,B003,USD,Failure
TIDCUST228_8136,CUST472,1985.28,Debit,Checking,2025-02-09 09:33:26.670345,B004,USD,Success
TIDCUST472_8137,CUST52,609.89,Credit,Savings,2025-02-06 17:39:26.670345,B003,USD,Failure
TIDCUST52_8138,CUST125,4385.76,Debit,Checking,2025-01-23 03:49:26.670345,B005,USD,Failure
TIDCUST125_8139,CUST439,2564.27,Debit,Checking,2025-02-08 06:17:26.670345,B002,INR,Success
TIDCUST439_8140,CUST18,123.73,Credit,Checking,2025-01-27 16:43:26.670345,B002,INR,Success
TIDCUST18_8141,CUST417,4064.71,Debit,Savings,2025-01-15 18:45:26.670345,B002,INR,Success
TIDCUST417_8142,CUST91,1056.88,Debit,Savings,2025-02-08 17:29:26.670345,B002,USD,Success
TIDCUST91_8143,CUST323,2672.56,Debit,Savings,2025-01-20 06:29:26.670345,B004,INR,Failure
TIDCUST323_8144,CUST232,1114.25,Credit,Checking,2025-01-30 14:18:26.670345,B005,GBP,Failure
TIDCUST232_8145,CUST377,4176.13,Debit,Checking,2025-01-17 20:56:26.670345,B002,GBP,Failure
TIDCUST377_8146,CUST419,4070.68,Credit,Checking,2025-01-23 01:28:26.670345,B001,USD,Failure
TIDCUST419_8147,CUST54,758.85,Debit,Savings,2025-01-14 13:35:26.670345,B002,EUR,Success
TIDCUST54_8148,CUST175,435.56,Debit,Checking,2025-01-21 09:09:26.670345,B001,USD,Failure
TIDCUST175_8149,CUST83,1123.07,Credit,Savings,2025-02-05 12:57:26.670345,B003,EUR,Failure
TIDCUST83_8150,CUST13,808.67,Debit,Checking,2025-02-02 00:27:26.670345,B005,USD,Success
TIDCUST13_8151,CUST185,3695.77,Credit,Checking,2025-02-12 01:18:26.670345,B004,USD,Success
TIDCUST185_8152,CUST25,2930.83,Debit,Checking,2025-01-25 11:00:26.670345,B001,INR,Success
