transaction_id,account_id,transaction_type,amount,currency,channel,transaction_date,status,location,customer_age,customer_income,loan_amount,credit_score
TXN617007,ACC00397,Loan Disbursement,4490.55,EUR,Branch,2023-09-05,Success,Toronto,75,150242.37,0,399
TXN888793,ACC00011,Withdrawal,28650.11,EUR,Mobile,2023-01-19,Success,Toronto,50,90247.5,0,416
TXN957825,ACC00325,Bill Payment,46121.05,INR,Mobile,2024-02-09,Success,Toronto,55,53491.97,0,540
TXN837674,ACC00427,Transfer,44489.61,INR,Branch,2024-10-27,Success,Toronto,40,88466.81,0,664
TXN717714,ACC00298,Transfer,46747.11,JPY,Mobile,2023-09-01,Success,New York,55,196329.82,0,850
TXN189662,ACC00372,Transfer,18172.5,INR,Mobile,2023-12-10,Success,New York,70,62053.79,0,529
TXN106343,ACC00085,Bill Payment,33509.34,EUR,ATM,2023-12-02,Success,New York,43,146614.7,0,846
TXN383734,ACC00355,Deposit,17118.18,EUR,ATM,2024-03-24,Success,Tokyo,64,143970.42,0,595
TXN659647,ACC00194,Transfer,2968.12,INR,Online,2023-12-17,Success,Sydney,23,199958.14,0,736
TXN248395,ACC00258,Withdrawal,38887.6,GBP,Mobile,2023-06-26,Success,Mumbai,18,36283.41,0,521
TXN636781,ACC00254,Loan Disbursement,35531.11,JPY,ATM,2024-03-22,Success,London,22,93968.65,0,345
TXN539540,ACC00307,Transfer,26685.57,JPY,Branch,2023-07-09,Pending,London,38,44738.0,0,524
TXN323393,ACC00298,Payment,49634.09,INR,Mobile,2024-10-18,Failed,London,69,104590.32,0,527
TXN983177,ACC00365,Withdrawal,12607.51,INR,POS,2023-12-07,Success,Sydney,41,129465.95,0,664
TXN348299,ACC00227,Loan Disbursement,38394.43,EUR,Mobile,2023-09-12,Success,Sydney,21,31479.25,0,378
TXN621134,ACC00334,Withdrawal,37794.53,JPY,Branch,2024-03-23,Success,Toronto,69,145800.71,0,527
TXN716098,ACC00079,Loan Disbursement,20746.84,EUR,ATM,2024-01-10,Success,Sydney,56,105647.77,0,477
TXN421470,ACC00384,Bill Payment,16593.88,JPY,Branch,2024-04-13,Success,Tokyo,57,182597.61,0,463
TXN155001,ACC00102,Deposit,40626.66,GBP,Branch,2024-03-21,Failed,New York,26,174061.16,0,647
TXN601378,ACC00381,Bill Payment,43641.22,USD,Mobile,2024-12-15,Pending,Mumbai,46,133252.26,0,504
TXN860925,ACC00299,Deposit,6709.45,INR,Online,2024-07-20,Pending,London,37,22073.75,0,554
TXN368000,ACC00349,Deposit,3544.14,GBP,Online,2023-12-15,Success,Sydney,33,21703.02,0,474
TXN749063,ACC00004,Payment,23441.23,INR,Branch,2023-12-30,Success,Tokyo,21,142611.58,0,440
TXN810294,ACC00289,Loan Disbursement,38765.38,INR,Branch,2023-07-19,Success,London,19,34846.31,0,588
TXN368410,ACC00285,Bill Payment,29105.31,GBP,POS,2024-05-25,Failed,Tokyo,75,80678.8,0,380
TXN190370,ACC00173,Transfer,23572.33,USD,Branch,2023-07-01,Success,Tokyo,29,151705.15,0,664
TXN840421,ACC00342,Deposit,15585.22,JPY,Online,2023-03-16,Failed,Tokyo,29,188016.65,0,538
TXN866269,ACC00078,Bill Payment,1668.06,USD,Branch,2024-05-20,Success,Toronto,47,171858.11,0,344
TXN808808,ACC00448,Payment,19994.33,USD,Online,2023-10-25,Failed,Tokyo,57,143047.29,0,692
TXN591415,ACC00154,Deposit,1087.61,EUR,POS,2024-12-30,Failed,Toronto,30,150010.94,0,544
TXN427585,ACC00051,Loan Disbursement,9912.86,GBP,ATM,2024-01-29,Success,Tokyo,20,150121.28,0,675
TXN747372,ACC00440,Bill Payment,45520.69,USD,POS,2024-07-06,Success,Tokyo,37,27021.98,0,315
TXN561612,ACC00378,Deposit,18104.37,EUR,Online,2023-01-18,Success,Tokyo,50,36628.35,0,513
TXN273470,ACC00176,Deposit,24164.63,USD,Mobile,2023-06-20,Success,London,50,161005.36,0,309
TXN634134,ACC00216,Deposit,47999.19,USD,Online,2023-10-10,Failed,Tokyo,31,42745.3,0,427
TXN198167,ACC00007,Payment,10760.17,INR,Mobile,2024-04-20,Success,Toronto,33,122505.05,0,401
TXN803815,ACC00425,Loan Disbursement,19215.87,INR,POS,2024-03-14,Success,Toronto,36,104207.3,0,339
TXN668759,ACC00397,Transfer,29916.98,GBP,ATM,2023-08-28,Success,Sydney,52,172027.81,0,459
TXN902460,ACC00144,Payment,44693.59,JPY,Online,2024-01-16,Success,Tokyo,27,131300.23,0,369
TXN881199,ACC00359,Deposit,9922.0,GBP,POS,2023-12-28,Success,Mumbai,28,82740.78,0,534
TXN822506,ACC00442,Transfer,27706.44,EUR,Mobile,2023-04-17,Success,Toronto,70,96627.0,0,345
TXN390854,ACC00256,Deposit,11096.75,GBP,Mobile,2023-11-07,Success,Sydney,23,125249.13,0,369
TXN814506,ACC00414,Transfer,11758.79,GBP,POS,2023-10-24,Success,New York,22,33376.56,0,367
TXN898961,ACC00159,Bill Payment,26102.36,EUR,Branch,2024-08-12,Success,Toronto,46,59486.94,0,673
TXN578374,ACC00363,Withdrawal,19951.04,EUR,Branch,2023-11-16,Success,New York,74,104117.77,0,718
TXN877426,ACC00459,Deposit,35189.8,INR,Branch,2024-08-13,Success,Toronto,31,111308.51,0,522
TXN575645,ACC00237,Loan Disbursement,2409.32,USD,Mobile,2023-01-30,Success,Sydney,52,171563.51,0,773
TXN675498,ACC00240,Withdrawal,37159.73,INR,Online,2023-01-18,Success,Toronto,66,79816.36,0,731
TXN301190,ACC00055,Withdrawal,41595.33,GBP,POS,2024-12-28,Success,London,30,61434.38,0,588
TXN789511,ACC00140,Loan Disbursement,11418.6,INR,Branch,2023-07-24,Success,Tokyo,66,157756.81,0,533
TXN388224,ACC00472,Loan Disbursement,14085.32,GBP,Branch,2023-08-26,Success,Mumbai,52,128129.9,0,779
TXN118870,ACC00474,Bill Payment,33550.56,EUR,Mobile,2024-05-03,Success,Sydney,70,49797.79,0,303
TXN470457,ACC00098,Payment,19210.76,EUR,ATM,2023-02-20,Failed,Toronto,68,146969.75,0,556
TXN656340,ACC00457,Bill Payment,42195.97,GBP,Branch,2023-05-10,Success,Mumbai,69,164424.62,0,407
TXN632907,ACC00283,Deposit,39095.22,INR,POS,2024-10-07,Pending,London,39,92210.77,0,655
TXN148600,ACC00437,Deposit,48367.72,INR,POS,2024-08-07,Success,Sydney,55,29661.08,0,659
TXN549136,ACC00477,Payment,4315.48,INR,POS,2024-06-04,Success,London,59,25144.91,0,365
TXN281087,ACC00426,Loan Disbursement,19607.7,USD,Branch,2024-12-17,Success,New York,43,66442.6,0,784
TXN997777,ACC00125,Payment,38692.86,USD,Mobile,2024-04-01,Pending,Sydney,36,107338.76,0,436
TXN745685,ACC00175,Withdrawal,39390.14,USD,ATM,2024-10-17,Success,New York,39,186919.83,0,510
TXN247041,ACC00249,Loan Disbursement,32304.1,USD,Mobile,2023-07-28,Pending,Sydney,47,52220.15,0,542
TXN644664,ACC00112,Withdrawal,1594.45,JPY,Online,2023-08-15,Failed,Tokyo,60,70206.97,0,342
TXN576774,ACC00113,Bill Payment,39118.55,USD,ATM,2023-03-09,Failed,New York,27,22359.93,0,338
TXN308624,ACC00018,Transfer,5232.63,JPY,Mobile,2024-03-30,Success,London,18,139310.72,0,395
TXN700329,ACC00011,Transfer,34302.05,EUR,POS,2023-12-20,Success,London,58,69761.55,0,382
TXN294068,ACC00332,Deposit,29714.57,GBP,Online,2024-09-06,Pending,Toronto,27,47154.05,0,505
TXN104791,ACC00322,Deposit,24158.17,INR,POS,2024-01-07,Success,Tokyo,52,74945.92,0,792
TXN996701,ACC00256,Loan Disbursement,34382.45,EUR,ATM,2024-05-26,Pending,Tokyo,18,144991.63,0,668
TXN193803,ACC00422,Bill Payment,3936.92,EUR,Online,2024-05-26,Success,Toronto,25,114201.43,0,491
TXN785160,ACC00419,Loan Disbursement,38879.62,USD,Online,2024-02-21,Success,New York,62,148118.56,0,674
TXN139693,ACC00498,Loan Disbursement,19656.28,GBP,Mobile,2023-12-03,Failed,Sydney,37,24829.16,0,510
TXN183696,ACC00248,Transfer,43806.13,JPY,Branch,2024-02-22,Success,Tokyo,51,152621.29,0,730
TXN109517,ACC00476,Loan Disbursement,39354.16,JPY,Mobile,2023-10-02,Success,Mumbai,40,168567.63,0,706
TXN199206,ACC00401,Transfer,10014.67,USD,Online,2024-09-17,Success,Toronto,48,42073.76,0,757
TXN177377,ACC00308,Loan Disbursement,35056.28,INR,Online,2023-07-07,Pending,Toronto,40,50771.61,0,436
TXN117330,ACC00227,Bill Payment,5988.34,EUR,ATM,2024-07-23,Success,Toronto,68,109697.29,0,573
TXN505288,ACC00148,Bill Payment,21171.59,INR,Online,2023-01-06,Success,New York,46,133870.75,0,388
TXN183549,ACC00364,Bill Payment,1304.24,INR,Mobile,2023-01-24,Success,Sydney,34,148169.61,0,655
TXN209364,ACC00458,Bill Payment,6727.76,GBP,Mobile,2023-08-13,Pending,Toronto,20,55897.97,0,792
TXN373887,ACC00153,Deposit,1566.1,USD,Online,2024-04-22,Success,Mumbai,34,157355.29,0,406
TXN323304,ACC00015,Bill Payment,35995.18,JPY,Branch,2023-05-12,Success,Tokyo,33,96351.44,0,796
TXN239566,ACC00004,Payment,31464.3,GBP,Online,2024-03-25,Success,Tokyo,28,160019.51,0,360
TXN759191,ACC00089,Loan Disbursement,14274.12,USD,Mobile,2023-12-09,Success,Sydney,44,132798.13,0,500
TXN607245,ACC00256,Withdrawal,41426.88,JPY,POS,2024-11-12,Pending,Tokyo,35,77149.1,0,612
TXN970256,ACC00425,Deposit,39998.78,JPY,Branch,2023-07-19,Success,Mumbai,37,34765.0,0,833
TXN143081,ACC00188,Withdrawal,34777.07,GBP,Online,2024-03-11,Success,Tokyo,67,139332.58,0,481
TXN232605,ACC00437,Loan Disbursement,2720.82,GBP,ATM,2024-04-03,Success,London,38,198542.66,0,550
TXN752663,ACC00159,Loan Disbursement,24390.53,JPY,Online,2024-03-07,Pending,London,57,75694.02,0,521
TXN850709,ACC00384,Withdrawal,18275.25,USD,ATM,2024-03-20,Failed,Tokyo,68,24904.72,0,598
TXN360000,ACC00397,Withdrawal,42344.24,USD,POS,2024-05-08,Success,Tokyo,71,59884.53,0,639
TXN668018,ACC00317,Transfer,19842.47,EUR,ATM,2024-03-15,Success,Tokyo,23,52510.44,0,823
TXN843920,ACC00138,Transfer,25677.0,USD,Branch,2023-07-03,Success,Sydney,50,143002.69,0,783
TXN733111,ACC00082,Payment,35177.95,GBP,Branch,2023-02-05,Success,Toronto,31,107707.84,0,654
TXN606495,ACC00187,Payment,3475.12,GBP,POS,2023-10-11,Success,London,73,82046.38,0,611
TXN385294,ACC00249,Transfer,1599.35,JPY,POS,2024-02-17,Success,Tokyo,69,91577.47,0,446
TXN777679,ACC00443,Bill Payment,37786.63,JPY,ATM,2023-06-09,Pending,Sydney,57,177640.73,0,376
TXN170436,ACC00365,Withdrawal,16602.26,EUR,Mobile,2024-05-06,Pending,London,32,102882.62,0,658
TXN548590,ACC00263,Deposit,25851.87,GBP,POS,2024-03-17,Success,New York,47,42187.08,0,426
TXN551028,ACC00081,Payment,1570.41,EUR,Branch,2023-01-23,Success,Tokyo,52,82579.84,0,472
TXN134890,ACC00326,Transfer,38438.16,USD,ATM,2023-04-11,Pending,Mumbai,58,59465.46,0,441
TXN226714,ACC00458,Deposit,18272.22,GBP,POS,2023-06-04,Success,Sydney,42,93865.48,0,697
TXN210856,ACC00226,Loan Disbursement,828.92,EUR,Branch,2024-03-20,Success,Tokyo,18,116862.05,0,543
TXN691157,ACC00418,Withdrawal,6844.83,EUR,Mobile,2023-11-03,Success,Tokyo,21,78691.29,0,842
TXN315123,ACC00303,Loan Disbursement,11994.19,INR,POS,2024-10-11,Success,Mumbai,57,134420.02,0,347
TXN956996,ACC00080,Payment,36621.09,INR,Mobile,2023-07-14,Success,Toronto,64,69600.7,0,748
TXN158201,ACC00022,Bill Payment,24558.39,JPY,Branch,2024-08-02,Pending,New York,19,165001.36,0,716
TXN244462,ACC00294,Loan Disbursement,28826.84,GBP,ATM,2023-11-15,Success,New York,30,98802.49,0,722
TXN650617,ACC00103,Transfer,48284.38,JPY,Mobile,2024-02-20,Failed,New York,25,51838.84,0,832
TXN484284,ACC00378,Payment,46025.7,GBP,POS,2023-06-12,Success,Sydney,32,184822.26,0,717
TXN526827,ACC00155,Bill Payment,34949.03,EUR,Online,2023-03-07,Success,Toronto,39,175744.53,0,499
TXN464433,ACC00029,Withdrawal,43504.58,JPY,Branch,2024-04-10,Success,New York,31,119977.08,0,664
TXN654400,ACC00040,Withdrawal,26366.85,JPY,Mobile,2023-10-12,Success,New York,53,133565.52,0,400
TXN430841,ACC00124,Loan Disbursement,6714.01,INR,POS,2024-07-29,Success,Mumbai,36,55162.98,0,817
TXN519124,ACC00178,Bill Payment,41019.33,USD,Branch,2023-07-24,Success,Sydney,50,171386.33,0,625
TXN806689,ACC00148,Deposit,34247.95,EUR,Branch,2024-09-25,Success,Toronto,69,91074.15,0,699
TXN944419,ACC00277,Payment,35149.46,USD,Mobile,2023-06-05,Success,London,50,37687.21,0,527
TXN762442,ACC00190,Withdrawal,23729.51,INR,Mobile,2023-12-15,Success,Sydney,45,56627.93,0,477
TXN776901,ACC00391,Withdrawal,10644.53,USD,Online,2023-02-10,Success,Sydney,26,33986.19,0,683
TXN747650,ACC00045,Withdrawal,42012.53,USD,ATM,2023-10-06,Success,Tokyo,69,99909.21,0,841
TXN335306,ACC00197,Payment,18105.11,JPY,Online,2024-03-02,Success,Tokyo,33,38956.88,0,829
TXN211926,ACC00436,Payment,40271.15,INR,Mobile,2023-07-03,Success,London,20,35198.38,0,351
TXN900035,ACC00378,Deposit,31564.01,GBP,ATM,2023-05-16,Success,Mumbai,65,38281.08,0,747
TXN401758,ACC00113,Transfer,5190.86,JPY,POS,2024-09-17,Success,Sydney,36,160036.23,0,476
TXN570559,ACC00084,Deposit,30565.31,GBP,ATM,2023-05-18,Success,Toronto,72,83971.01,0,835
TXN864030,ACC00142,Withdrawal,14033.41,JPY,Online,2024-03-06,Success,Sydney,38,70120.59,0,808
TXN945577,ACC00095,Payment,11542.87,GBP,Mobile,2023-02-25,Success,Tokyo,21,46117.09,0,301
TXN717719,ACC00171,Withdrawal,46918.19,EUR,Online,2023-11-20,Success,Toronto,64,51289.17,0,642
TXN266279,ACC00127,Loan Disbursement,48489.87,EUR,POS,2024-12-20,Failed,London,52,119682.95,0,490
TXN629432,ACC00129,Withdrawal,3502.4,GBP,Branch,2024-12-22,Success,London,42,100772.34,0,314
TXN376378,ACC00182,Payment,18031.43,USD,Mobile,2024-08-17,Success,Tokyo,39,74520.85,0,506
TXN473719,ACC00413,Deposit,29727.61,USD,Mobile,2023-04-22,Success,Tokyo,72,27158.32,0,489
TXN103332,ACC00398,Payment,30623.2,EUR,Branch,2024-09-09,Success,Tokyo,75,147655.42,0,491
TXN187040,ACC00006,Transfer,25389.18,GBP,POS,2024-02-10,Success,Sydney,58,138478.6,0,396
TXN559170,ACC00261,Bill Payment,38183.88,INR,POS,2023-12-22,Success,London,18,57254.06,0,676
TXN802901,ACC00227,Payment,39463.24,JPY,POS,2024-07-18,Pending,New York,61,39233.86,0,444
TXN167992,ACC00168,Loan Disbursement,8167.8,GBP,Branch,2023-10-23,Success,Tokyo,64,76556.09,0,369
TXN964292,ACC00013,Deposit,30060.34,JPY,ATM,2023-09-22,Success,New York,20,181040.38,0,699
TXN140173,ACC00445,Transfer,16952.0,EUR,ATM,2024-08-03,Success,Tokyo,43,83374.47,0,811
TXN639781,ACC00349,Deposit,27519.73,EUR,POS,2024-09-02,Success,Tokyo,21,101424.5,0,457
TXN387646,ACC00279,Loan Disbursement,24579.27,JPY,ATM,2023-09-12,Success,New York,20,45525.86,0,421
TXN427338,ACC00021,Bill Payment,33686.35,JPY,POS,2024-12-26,Success,London,39,170719.53,0,617
TXN170234,ACC00201,Payment,14994.63,EUR,ATM,2023-11-10,Success,Toronto,50,113393.68,0,303
TXN350181,ACC00339,Bill Payment,12526.14,EUR,ATM,2023-05-15,Success,Toronto,75,57972.81,0,405
TXN524407,ACC00254,Deposit,47934.69,USD,Mobile,2023-11-30,Pending,Tokyo,68,151384.19,0,555
TXN265897,ACC00325,Transfer,21357.51,EUR,Branch,2023-04-25,Success,Mumbai,52,24633.93,0,392
TXN835057,ACC00161,Withdrawal,28256.53,INR,Online,2024-07-21,Pending,New York,58,144800.89,0,584
TXN283914,ACC00409,Withdrawal,16683.59,INR,ATM,2023-10-26,Failed,Sydney,62,50637.62,0,597
TXN145080,ACC00007,Loan Disbursement,27857.5,EUR,POS,2024-07-01,Success,Tokyo,73,168975.31,0,432
TXN500756,ACC00407,Transfer,42740.78,USD,POS,2023-01-02,Failed,Toronto,33,86692.83,0,769
TXN120756,ACC00014,Loan Disbursement,46995.95,USD,POS,2023-04-26,Success,Toronto,44,46454.65,0,568
TXN293540,ACC00373,Withdrawal,27676.28,JPY,Online,2023-10-22,Success,London,34,194112.46,0,448
TXN240697,ACC00181,Withdrawal,35833.82,GBP,Online,2023-09-17,Success,Mumbai,49,167574.93,0,538
TXN414469,ACC00044,Transfer,3530.67,GBP,Branch,2024-10-17,Success,Sydney,69,132664.98,0,789
TXN624847,ACC00025,Deposit,35914.68,JPY,Online,2023-10-10,Success,New York,62,24214.3,0,395
TXN839618,ACC00431,Deposit,17891.68,INR,Branch,2024-06-21,Success,Toronto,49,124796.86,0,469
TXN511318,ACC00345,Transfer,23162.42,INR,Mobile,2024-05-29,Success,New York,44,92146.9,0,741
TXN767451,ACC00389,Transfer,12147.99,USD,Branch,2024-03-12,Success,Sydney,44,93029.63,0,412
TXN123813,ACC00280,Loan Disbursement,43034.49,EUR,Mobile,2023-03-11,Success,New York,75,131685.0,0,468
TXN931069,ACC00427,Deposit,39505.76,JPY,ATM,2024-08-27,Success,Toronto,68,191432.2,0,792
TXN583516,ACC00309,Deposit,36338.77,EUR,ATM,2024-11-15,Success,London,29,38917.42,0,715
TXN171458,ACC00138,Payment,7676.25,INR,Branch,2023-07-12,Success,Tokyo,34,80542.83,0,354
TXN110141,ACC00008,Withdrawal,10826.27,GBP,Online,2023-01-28,Success,Sydney,22,187167.77,0,333
TXN859128,ACC00086,Bill Payment,38579.7,EUR,Branch,2023-08-12,Success,New York,68,189860.64,0,448
TXN625374,ACC00321,Loan Disbursement,4028.2,INR,ATM,2023-01-15,Success,Toronto,54,33427.68,0,608
TXN740015,ACC00178,Withdrawal,21565.36,JPY,Branch,2024-11-24,Success,Mumbai,53,163241.35,0,516
TXN999641,ACC00464,Deposit,32916.52,JPY,POS,2023-09-21,Success,Toronto,69,28501.98,0,535
TXN466202,ACC00500,Withdrawal,35355.83,EUR,Online,2023-04-20,Success,New York,70,61233.45,0,778
TXN178524,ACC00143,Payment,47722.24,EUR,Branch,2024-03-08,Failed,New York,59,171414.16,0,420
TXN482539,ACC00219,Bill Payment,18506.67,EUR,Mobile,2024-05-09,Success,Tokyo,56,48334.36,0,635
TXN327234,ACC00223,Deposit,18444.27,EUR,ATM,2023-04-28,Success,Tokyo,53,169781.61,0,687
TXN739518,ACC00412,Withdrawal,44505.44,GBP,ATM,2024-07-10,Success,Sydney,39,77974.17,0,315
TXN244053,ACC00227,Transfer,12695.81,EUR,Online,2024-04-29,Success,Sydney,64,142488.51,0,780
TXN144321,ACC00451,Withdrawal,3329.99,JPY,Online,2023-05-16,Success,New York,24,31582.99,0,689
TXN227574,ACC00142,Deposit,7445.52,GBP,POS,2023-02-24,Failed,Tokyo,24,85841.86,0,720
TXN859018,ACC00139,Payment,28638.82,GBP,Mobile,2023-09-22,Success,Tokyo,34,90229.03,0,447
TXN747209,ACC00356,Bill Payment,44132.7,GBP,POS,2023-12-16,Success,London,30,91168.5,0,581
TXN549379,ACC00229,Withdrawal,43399.31,INR,POS,2024-09-05,Failed,Sydney,24,31562.19,0,793
TXN593599,ACC00414,Bill Payment,40917.83,INR,ATM,2024-02-24,Success,Tokyo,46,173971.11,0,484
TXN264621,ACC00181,Deposit,11248.85,INR,POS,2023-02-20,Success,Sydney,68,128508.89,0,312
TXN237762,ACC00185,Loan Disbursement,22043.78,JPY,POS,2024-07-01,Success,Mumbai,27,169430.07,0,456
TXN853834,ACC00423,Withdrawal,49764.28,EUR,Mobile,2024-08-30,Success,Tokyo,54,63031.2,0,826
TXN132220,ACC00317,Withdrawal,3945.02,EUR,Branch,2024-09-08,Success,New York,35,104938.42,0,772
TXN986300,ACC00347,Bill Payment,19173.22,EUR,Branch,2024-07-27,Success,Sydney,23,35021.05,0,636
TXN490129,ACC00028,Bill Payment,30304.02,GBP,Branch,2024-07-22,Success,London,74,26768.23,0,507
TXN784594,ACC00095,Payment,27143.81,USD,Branch,2024-12-04,Success,Tokyo,46,165650.26,0,722
TXN855269,ACC00028,Withdrawal,28690.67,GBP,Online,2024-11-05,Success,London,26,62251.82,0,367
TXN987333,ACC00041,Transfer,32208.92,EUR,POS,2024-05-31,Pending,Mumbai,37,64257.3,0,765
TXN441762,ACC00357,Payment,36462.0,INR,Mobile,2023-03-05,Success,Tokyo,60,181742.69,0,307
TXN303585,ACC00416,Payment,40215.24,INR,Mobile,2024-04-28,Success,New York,43,124975.95,0,365
TXN327378,ACC00236,Payment,16081.08,GBP,Online,2024-05-01,Success,London,34,110951.74,0,448
TXN335398,ACC00496,Payment,10551.62,GBP,POS,2024-09-03,Success,London,22,45265.6,0,456
TXN521032,ACC00247,Deposit,3026.73,USD,POS,2024-06-24,Success,Tokyo,69,36831.93,0,798
TXN866657,ACC00280,Payment,1076.25,JPY,Online,2024-02-01,Success,Mumbai,56,162818.97,0,806
TXN675883,ACC00372,Withdrawal,45024.19,GBP,Online,2023-12-26,Failed,New York,66,22135.49,0,538
TXN980766,ACC00445,Payment,39827.46,INR,ATM,2024-03-17,Success,Toronto,73,173965.44,0,590
TXN902301,ACC00097,Deposit,1207.83,EUR,Mobile,2024-01-22,Success,New York,34,108557.14,0,465
TXN712356,ACC00359,Transfer,19501.22,EUR,Online,2024-11-22,Success,Toronto,36,199397.56,0,330
TXN588562,ACC00274,Deposit,32073.04,INR,Online,2023-08-31,Success,New York,71,178172.01,0,847
TXN902165,ACC00246,Bill Payment,2835.99,INR,ATM,2024-07-01,Failed,Mumbai,33,199462.22,0,464
TXN334012,ACC00073,Deposit,36502.47,INR,Online,2023-10-20,Success,London,33,89424.36,0,712
TXN118826,ACC00067,Transfer,38126.61,USD,Online,2024-10-12,Success,Mumbai,38,37722.54,0,339
TXN751238,ACC00225,Bill Payment,48032.57,USD,Mobile,2024-04-30,Success,Mumbai,38,77641.54,0,775
TXN912504,ACC00007,Withdrawal,40224.67,USD,Mobile,2024-10-22,Success,Tokyo,72,77874.43,0,675
TXN492598,ACC00327,Payment,13520.0,EUR,Mobile,2024-11-24,Success,Sydney,69,184709.7,0,559
TXN375173,ACC00310,Withdrawal,16358.78,INR,POS,2024-07-26,Success,Tokyo,28,77476.36,0,486
TXN161514,ACC00442,Deposit,20111.66,GBP,Branch,2024-02-13,Success,New York,34,54847.38,0,676
TXN516557,ACC00425,Transfer,30165.4,EUR,Online,2024-07-20,Success,Toronto,18,148181.74,0,732
TXN802277,ACC00401,Payment,4108.55,USD,Online,2024-06-09,Success,New York,72,105272.53,0,498
TXN168640,ACC00477,Payment,11026.37,EUR,ATM,2023-01-27,Success,Sydney,22,196674.01,0,765
TXN104822,ACC00467,Loan Disbursement,44843.56,GBP,ATM,2023-05-27,Success,London,69,36587.15,0,566
TXN971566,ACC00309,Withdrawal,25938.68,EUR,Online,2023-02-19,Success,Mumbai,64,26237.15,0,732
TXN887188,ACC00277,Loan Disbursement,47200.69,JPY,POS,2024-07-13,Failed,Toronto,37,194037.03,0,677
TXN137728,ACC00301,Transfer,185.85,JPY,Branch,2023-08-03,Success,Sydney,29,195165.33,0,613
TXN236584,ACC00079,Deposit,41994.56,EUR,ATM,2024-03-28,Success,New York,60,185429.79,0,382
TXN752607,ACC00054,Transfer,40165.19,EUR,Online,2024-04-16,Success,Toronto,28,110908.4,0,340
TXN808336,ACC00429,Transfer,14607.42,INR,Mobile,2023-03-14,Success,Mumbai,20,133182.64,0,603
TXN966706,ACC00054,Bill Payment,44444.87,EUR,POS,2024-12-22,Success,New York,63,73960.49,0,535
TXN631720,ACC00330,Bill Payment,25494.1,GBP,Online,2024-01-09,Failed,New York,44,142076.77,0,716
TXN681522,ACC00186,Deposit,12337.98,USD,ATM,2024-11-22,Success,Mumbai,63,172233.87,0,446
TXN743269,ACC00010,Payment,28313.87,GBP,Branch,2023-02-11,Success,Mumbai,55,188092.75,0,366
TXN426389,ACC00295,Withdrawal,38196.27,INR,POS,2023-01-28,Success,Toronto,64,57960.98,0,703
TXN276115,ACC00393,Bill Payment,6086.38,EUR,Branch,2023-11-24,Success,London,29,180355.73,0,674
TXN285526,ACC00272,Bill Payment,18090.91,GBP,Online,2023-02-05,Success,Toronto,39,56176.88,0,637
TXN999663,ACC00191,Deposit,6323.34,USD,Online,2024-08-22,Success,Sydney,39,95149.39,0,461
TXN845798,ACC00488,Loan Disbursement,10665.62,INR,Online,2024-03-13,Success,Toronto,37,21126.82,0,614
TXN244493,ACC00433,Bill Payment,17468.31,USD,ATM,2024-10-19,Success,Sydney,27,75641.02,0,614
TXN680932,ACC00416,Transfer,28640.83,INR,Mobile,2024-08-04,Failed,New York,51,163404.95,0,359
TXN454620,ACC00135,Payment,18721.31,GBP,Mobile,2024-12-08,Success,New York,34,31184.37,0,383
TXN587899,ACC00267,Bill Payment,49450.19,GBP,Online,2023-12-26,Pending,New York,41,140858.1,0,764
TXN395629,ACC00116,Loan Disbursement,37684.18,GBP,POS,2024-01-25,Success,Sydney,59,44878.1,0,776
TXN655031,ACC00145,Withdrawal,23042.36,GBP,ATM,2024-12-12,Failed,New York,38,97048.81,0,326
TXN848521,ACC00322,Loan Disbursement,11466.88,JPY,Mobile,2024-05-17,Success,Toronto,41,157430.51,0,471
TXN256402,ACC00406,Transfer,2663.89,USD,Branch,2024-12-10,Success,Toronto,55,132082.37,0,538
TXN619470,ACC00101,Withdrawal,357.59,GBP,ATM,2023-10-24,Failed,Toronto,27,107024.49,0,566
TXN879006,ACC00385,Loan Disbursement,24511.12,EUR,Branch,2024-03-05,Success,London,51,56419.07,0,395
TXN688248,ACC00283,Transfer,38599.97,EUR,POS,2024-11-02,Failed,Sydney,70,106134.96,0,379
TXN818265,ACC00226,Bill Payment,34435.16,INR,Mobile,2024-02-12,Pending,London,53,154603.25,0,321
TXN786176,ACC00437,Transfer,2486.37,USD,POS,2023-10-19,Success,New York,71,167302.52,0,594
TXN853200,ACC00200,Withdrawal,38129.37,USD,Mobile,2023-02-27,Success,Sydney,23,109154.17,0,770
TXN410668,ACC00361,Deposit,10266.93,USD,Branch,2023-07-02,Success,Tokyo,28,22641.59,0,592
TXN216903,ACC00353,Withdrawal,34237.4,USD,Online,2024-06-27,Success,Tokyo,59,98645.23,0,398
TXN259048,ACC00351,Deposit,9236.73,GBP,Mobile,2024-09-06,Success,Tokyo,61,52146.76,0,462
TXN227736,ACC00293,Bill Payment,7371.89,USD,Branch,2023-03-13,Success,London,40,182460.0,0,368
TXN290823,ACC00279,Transfer,48044.26,INR,ATM,2023-06-07,Failed,Sydney,28,96366.8,0,598
TXN479041,ACC00202,Withdrawal,38628.44,GBP,Mobile,2024-01-22,Success,Mumbai,59,119261.56,0,792
TXN563913,ACC00444,Bill Payment,4075.45,EUR,Online,2023-05-25,Success,London,61,104205.13,0,490
TXN817172,ACC00350,Payment,19993.07,EUR,Mobile,2023-01-25,Success,Sydney,22,192388.85,0,759
