order_id,warehouse,supplier,product,quantity,order_date,delivery_time
ORD_8781,WH_B,Supplier_4,Smartphone,99,2024-01-04,3
ORD_8782,WH_D,Supplier_1,Laptop,5,2024-01-21,1
ORD_8783,WH_C,Supplier_1,Laptop,42,2024-01-08,3
ORD_8784,WH_E,Supplier_2,TV,9,2024-01-30,7
ORD_8785,WH_D,Supplier_1,TV,5,2024-01-03,1
ORD_8786,WH_E,Supplier_1,Laptop,61,2024-01-23,6
ORD_8787,WH_E,Supplier_3,TV,17,2024-01-22,6
ORD_8788,WH_D,Supplier_2,Tablet,54,2024-01-23,2
ORD_8789,WH_B,Supplier_1,Tablet,60,2024-01-12,1
ORD_8790,WH_B,Supplier_5,Tablet,59,2024-01-09,7
ORD_8791,WH_D,Supplier_1,Headphones,1,2024-01-22,3
ORD_8792,WH_D,Supplier_2,Tablet,42,2024-01-07,1
ORD_8793,WH_B,Supplier_4,Laptop,94,2024-01-18,1
ORD_8794,WH_D,Supplier_1,Laptop,65,2024-01-09,3
ORD_8795,WH_E,Supplier_4,Tablet,50,2024-01-29,1
ORD_8796,WH_E,Supplier_5,Tablet,5,2024-01-05,6
ORD_8797,WH_B,Supplier_2,TV,71,2024-01-15,7
ORD_8798,WH_B,Supplier_2,Laptop,63,2024-01-13,4
ORD_8799,WH_D,Supplier_2,TV,54,2024-01-21,1
ORD_8800,WH_A,Supplier_2,Tablet,15,2024-01-27,4
ORD_8801,WH_E,Supplier_2,Smartphone,84,2024-01-04,4
ORD_8802,WH_D,Supplier_1,TV,50,2024-01-01,1
ORD_8803,WH_E,Supplier_4,Laptop,7,2024-01-28,5
ORD_8804,WH_E,Supplier_3,TV,89,2024-01-16,3
ORD_8805,WH_D,Supplier_1,Laptop,84,2024-01-28,4
ORD_8806,WH_C,Supplier_5,Laptop,59,2024-01-12,5
ORD_8807,WH_C,Supplier_5,Headphones,26,2024-01-08,1
ORD_8808,WH_C,Supplier_5,Tablet,16,2024-01-06,1
ORD_8809,WH_B,Supplier_2,TV,57,2024-01-14,4
ORD_8810,WH_D,Supplier_3,TV,50,2024-01-13,7
ORD_8811,WH_D,Supplier_3,Headphones,12,2024-01-11,7
ORD_8812,WH_D,Supplier_3,Tablet,86,2024-01-11,7
ORD_8813,WH_A,Supplier_1,Tablet,63,2024-01-14,3
ORD_8814,WH_B,Supplier_4,Laptop,64,2024-01-16,3
ORD_8815,WH_A,Supplier_3,TV,90,2024-01-04,7
ORD_8816,WH_C,Supplier_1,Laptop,40,2024-01-30,3
ORD_8817,WH_A,Supplier_4,TV,25,2024-01-19,6
ORD_8818,WH_C,Supplier_5,Tablet,6,2024-01-29,6
ORD_8819,WH_B,Supplier_1,Laptop,11,2024-01-12,3
ORD_8820,WH_C,Supplier_4,Smartphone,84,2024-01-20,5
ORD_8821,WH_A,Supplier_2,Headphones,49,2024-01-25,1
ORD_8822,WH_A,Supplier_5,Smartphone,32,2024-01-20,4
ORD_8823,WH_D,Supplier_5,Smartphone,2,2024-01-30,1
ORD_8824,WH_E,Supplier_2,Laptop,26,2024-01-18,4
ORD_8825,WH_A,Supplier_3,Tablet,24,2024-01-06,7
ORD_8826,WH_D,Supplier_2,Smartphone,57,2024-01-16,2
ORD_8827,WH_E,Supplier_1,Smartphone,84,2024-01-24,3
ORD_8828,WH_E,Supplier_3,TV,42,2024-01-29,5
ORD_8829,WH_C,Supplier_5,Smartphone,66,2024-01-05,4
ORD_8830,WH_B,Supplier_1,TV,28,2024-01-16,7
ORD_8831,WH_A,Supplier_5,Smartphone,12,2024-01-23,4
ORD_8832,WH_C,Supplier_5,Laptop,3,2024-01-28,4
ORD_8833,WH_D,Supplier_3,Laptop,4,2024-01-05,4
ORD_8834,WH_B,Supplier_3,Smartphone,55,2024-01-29,4
ORD_8835,WH_D,Supplier_3,Tablet,97,2024-01-03,6
ORD_8836,WH_B,Supplier_4,Headphones,92,2024-01-12,4
ORD_8837,WH_E,Supplier_5,Smartphone,60,2024-01-28,5
ORD_8838,WH_B,Supplier_1,Laptop,44,2024-01-21,7
ORD_8839,WH_D,Supplier_3,Smartphone,57,2024-01-06,5
ORD_8840,WH_E,Supplier_3,TV,61,2024-01-04,5
ORD_8841,WH_A,Supplier_4,Laptop,49,2024-01-15,6
ORD_8842,WH_E,Supplier_4,Smartphone,69,2024-01-11,2
ORD_8843,WH_A,Supplier_5,Smartphone,64,2024-01-04,6
ORD_8844,WH_A,Supplier_3,Headphones,33,2024-01-10,4
ORD_8845,WH_B,Supplier_5,Tablet,35,2024-01-19,3
ORD_8846,WH_D,Supplier_1,TV,18,2024-01-01,1
ORD_8847,WH_D,Supplier_4,Headphones,48,2024-01-07,6
ORD_8848,WH_B,Supplier_3,Laptop,38,2024-01-11,4
ORD_8849,WH_D,Supplier_5,Smartphone,6,2024-01-18,7
ORD_8850,WH_C,Supplier_2,TV,3,2024-01-13,7
ORD_8851,WH_D,Supplier_2,Tablet,77,2024-01-07,6
ORD_8852,WH_D,Supplier_1,TV,11,2024-01-08,2
ORD_8853,WH_E,Supplier_2,Laptop,85,2024-01-01,5
ORD_8854,WH_C,Supplier_5,Tablet,60,2024-01-20,5
ORD_8855,WH_E,Supplier_1,Tablet,74,2024-01-09,2
ORD_8856,WH_C,Supplier_3,Laptop,34,2024-01-16,1
ORD_8857,WH_A,Supplier_3,Tablet,72,2024-01-15,6
ORD_8858,WH_C,Supplier_2,Smartphone,24,2024-01-23,3
ORD_8859,WH_C,Supplier_1,Headphones,34,2024-01-22,1
ORD_8860,WH_B,Supplier_3,Tablet,82,2024-01-11,5
ORD_8861,WH_E,Supplier_1,Headphones,29,2024-01-21,5
ORD_8862,WH_C,Supplier_3,Headphones,49,2024-01-15,6
ORD_8863,WH_B,Supplier_4,Laptop,100,2024-01-03,1
ORD_8864,WH_B,Supplier_1,Headphones,15,2024-01-16,5
ORD_8865,WH_A,Supplier_3,Smartphone,61,2024-01-06,2
ORD_8866,WH_C,Supplier_4,TV,68,2024-01-18,5
ORD_8867,WH_B,Supplier_1,TV,28,2024-01-28,5
ORD_8868,WH_C,Supplier_4,Tablet,52,2024-01-08,4
ORD_8869,WH_B,Supplier_3,Laptop,42,2024-01-16,2
ORD_8870,WH_E,Supplier_1,Tablet,7,2024-01-01,6
ORD_8871,WH_B,Supplier_2,Smartphone,7,2024-01-30,5
ORD_8872,WH_D,Supplier_4,Laptop,16,2024-01-31,1
ORD_8873,WH_A,Supplier_1,Smartphone,58,2024-01-12,5
ORD_8874,WH_C,Supplier_3,TV,37,2024-01-19,6
ORD_8875,WH_B,Supplier_1,Headphones,34,2024-01-16,3
ORD_8876,WH_A,Supplier_4,Smartphone,93,2024-01-10,2
ORD_8877,WH_B,Supplier_4,Headphones,33,2024-01-30,7
ORD_8878,WH_D,Supplier_3,Smartphone,10,2024-01-12,7
ORD_8879,WH_B,Supplier_3,Laptop,72,2024-01-05,3
ORD_8880,WH_C,Supplier_5,Tablet,22,2024-01-05,4
ORD_8881,WH_B,Supplier_1,Headphones,76,2024-01-05,5
ORD_8882,WH_A,Supplier_4,Laptop,64,2024-01-07,2
ORD_8883,WH_A,Supplier_3,Tablet,76,2024-01-19,3
ORD_8884,WH_E,Supplier_1,Laptop,61,2024-01-26,2
ORD_8885,WH_C,Supplier_1,Tablet,32,2024-01-30,7
ORD_8886,WH_A,Supplier_2,Headphones,95,2024-01-13,2
ORD_8887,WH_E,Supplier_5,Laptop,84,2024-01-14,7
ORD_8888,WH_B,Supplier_3,Headphones,62,2024-01-03,2
ORD_8889,WH_C,Supplier_3,Headphones,47,2024-01-01,6
ORD_8890,WH_A,Supplier_2,Tablet,37,2024-01-15,4
ORD_8891,WH_E,Supplier_2,TV,5,2024-01-29,5
ORD_8892,WH_B,Supplier_5,Smartphone,86,2024-01-28,3
ORD_8893,WH_B,Supplier_3,Tablet,61,2024-01-26,7
ORD_8894,WH_B,Supplier_1,TV,77,2024-01-24,1
ORD_8895,WH_B,Supplier_3,Headphones,54,2024-01-01,1
ORD_8896,WH_D,Supplier_5,TV,33,2024-01-16,2
ORD_8897,WH_E,Supplier_3,Smartphone,21,2024-01-26,5
ORD_8898,WH_B,Supplier_5,Laptop,21,2024-01-07,4
ORD_8899,WH_D,Supplier_3,Smartphone,40,2024-01-08,3
ORD_8900,WH_B,Supplier_2,Tablet,54,2024-01-08,4
ORD_8901,WH_D,Supplier_1,Headphones,31,2024-01-02,1
ORD_8902,WH_B,Supplier_1,Laptop,68,2024-01-14,7
ORD_8903,WH_C,Supplier_5,TV,55,2024-01-11,6
ORD_8904,WH_D,Supplier_3,Laptop,26,2024-01-21,1
ORD_8905,WH_D,Supplier_2,Headphones,94,2024-01-13,4
ORD_8906,WH_B,Supplier_5,TV,77,2024-01-04,4
ORD_8907,WH_D,Supplier_2,TV,9,2024-01-10,3
ORD_8908,WH_B,Supplier_1,Laptop,48,2024-01-05,7
ORD_8909,WH_A,Supplier_5,Laptop,6,2024-01-02,4
ORD_8910,WH_D,Supplier_2,Laptop,46,2024-01-02,5
ORD_8911,WH_E,Supplier_5,Laptop,77,2024-01-02,7
ORD_8912,WH_A,Supplier_3,Tablet,52,2024-01-21,2
ORD_8913,WH_D,Supplier_3,Tablet,86,2024-01-23,1
ORD_8914,WH_A,Supplier_5,Headphones,72,2024-01-14,4
ORD_8915,WH_B,Supplier_3,Headphones,57,2024-01-15,7
ORD_8916,WH_E,Supplier_3,Smartphone,40,2024-01-19,5
ORD_8917,WH_B,Supplier_1,Smartphone,62,2024-01-09,2
ORD_8918,WH_E,Supplier_2,Headphones,99,2024-01-15,5
ORD_8919,WH_D,Supplier_5,Smartphone,34,2024-01-21,1
ORD_8920,WH_C,Supplier_4,Laptop,42,2024-01-19,6
ORD_8921,WH_E,Supplier_5,Laptop,55,2024-01-21,2
ORD_8922,WH_E,Supplier_1,Headphones,56,2024-01-09,4
ORD_8923,WH_D,Supplier_1,TV,5,2024-01-09,7
ORD_8924,WH_C,Supplier_1,Smartphone,56,2024-01-15,1
ORD_8925,WH_A,Supplier_2,TV,65,2024-01-11,2
ORD_8926,WH_B,Supplier_2,TV,98,2024-01-08,6
ORD_8927,WH_C,Supplier_4,Laptop,14,2024-01-01,6
ORD_8928,WH_B,Supplier_5,Smartphone,9,2024-01-20,1
ORD_8929,WH_B,Supplier_5,Laptop,24,2024-01-28,7
ORD_8930,WH_A,Supplier_2,TV,22,2024-01-20,6
ORD_8931,WH_C,Supplier_5,Tablet,18,2024-01-09,6
ORD_8932,WH_D,Supplier_3,Laptop,74,2024-01-26,2
ORD_8933,WH_B,Supplier_1,Tablet,10,2024-01-26,3
ORD_8934,WH_C,Supplier_3,TV,23,2024-01-16,6
ORD_8935,WH_C,Supplier_4,TV,70,2024-01-25,6
ORD_8936,WH_C,Supplier_4,Laptop,1,2024-01-25,7
ORD_8937,WH_B,Supplier_2,Laptop,14,2024-01-20,2
ORD_8938,WH_A,Supplier_5,Headphones,6,2024-01-26,7
ORD_8939,WH_E,Supplier_2,Laptop,21,2024-01-18,2
ORD_8940,WH_C,Supplier_1,TV,27,2024-01-29,3
ORD_8941,WH_E,Supplier_3,Headphones,16,2024-01-05,3
ORD_8942,WH_A,Supplier_5,Tablet,88,2024-01-26,5
ORD_8943,WH_C,Supplier_5,Laptop,98,2024-01-09,7
ORD_8944,WH_E,Supplier_2,TV,58,2024-01-10,3
ORD_8945,WH_B,Supplier_3,Laptop,36,2024-01-11,2
ORD_8946,WH_D,Supplier_1,TV,27,2024-01-19,1
ORD_8947,WH_A,Supplier_2,Tablet,15,2024-01-14,5
ORD_8948,WH_C,Supplier_5,Tablet,78,2024-01-08,3
ORD_8949,WH_B,Supplier_3,Headphones,55,2024-01-06,5
ORD_8950,WH_B,Supplier_5,Tablet,83,2024-01-23,1
ORD_8951,WH_C,Supplier_3,Smartphone,39,2024-01-03,1
ORD_8952,WH_C,Supplier_4,Tablet,55,2024-01-10,5
ORD_8953,WH_A,Supplier_2,Headphones,80,2024-01-09,4
ORD_8954,WH_E,Supplier_4,Laptop,39,2024-01-30,5
ORD_8955,WH_C,Supplier_4,Laptop,76,2024-01-15,7
ORD_8956,WH_A,Supplier_5,Laptop,18,2024-01-14,7
ORD_8957,WH_B,Supplier_4,Tablet,23,2024-01-16,7
ORD_8958,WH_A,Supplier_5,Headphones,83,2024-01-03,1
ORD_8959,WH_D,Supplier_3,Headphones,97,2024-01-08,6
ORD_8960,WH_C,Supplier_1,Laptop,16,2024-01-17,3
ORD_8961,WH_B,Supplier_5,Laptop,58,2024-01-07,5
ORD_8962,WH_B,Supplier_1,Laptop,34,2024-01-22,2
ORD_8963,WH_B,Supplier_3,Laptop,39,2024-01-21,1
ORD_8964,WH_C,Supplier_5,Laptop,15,2024-01-12,3
ORD_8965,WH_B,Supplier_2,Tablet,93,2024-01-09,6
ORD_8966,WH_C,Supplier_3,Tablet,42,2024-01-17,7
ORD_8967,WH_C,Supplier_5,Laptop,71,2024-01-28,3
ORD_8968,WH_A,Supplier_1,TV,63,2024-01-20,7
ORD_8969,WH_A,Supplier_2,Smartphone,70,2024-01-31,4
ORD_8970,WH_B,Supplier_5,TV,68,2024-01-27,6
ORD_8971,WH_C,Supplier_3,Smartphone,7,2024-01-01,6
ORD_8972,WH_A,Supplier_5,TV,20,2024-01-12,7
ORD_8973,WH_A,Supplier_4,Laptop,9,2024-01-06,3
ORD_8974,WH_D,Supplier_2,TV,24,2024-01-19,3
ORD_8975,WH_E,Supplier_5,TV,81,2024-01-27,3
ORD_8976,WH_B,Supplier_4,Headphones,60,2024-01-19,5
ORD_8977,WH_E,Supplier_3,Smartphone,96,2024-01-21,2
ORD_8978,WH_B,Supplier_3,Laptop,6,2024-01-16,4
ORD_8979,WH_B,Supplier_2,Smartphone,65,2024-01-21,7
ORD_8980,WH_D,Supplier_2,Tablet,70,2024-01-04,4
ORD_8981,WH_A,Supplier_3,TV,4,2024-01-12,3
ORD_8982,WH_D,Supplier_5,Laptop,18,2024-01-14,2
ORD_8983,WH_A,Supplier_5,Tablet,22,2024-01-06,2
ORD_8984,WH_E,Supplier_2,Laptop,63,2024-01-06,3
ORD_8985,WH_B,Supplier_1,Tablet,15,2024-01-22,2
ORD_8986,WH_C,Supplier_4,Tablet,48,2024-01-25,7
ORD_8987,WH_E,Supplier_2,Laptop,6,2024-01-02,3
ORD_8988,WH_E,Supplier_3,Smartphone,63,2024-01-07,4
ORD_8989,WH_B,Supplier_4,Laptop,81,2024-01-31,3
ORD_8990,WH_B,Supplier_5,Smartphone,66,2024-01-28,5
ORD_8991,WH_B,Supplier_4,Tablet,50,2024-01-11,2
ORD_8992,WH_E,Supplier_1,Laptop,18,2024-01-20,1
ORD_8993,WH_D,Supplier_4,Smartphone,60,2024-01-21,7
ORD_8994,WH_B,Supplier_3,Laptop,50,2024-01-13,3
ORD_8995,WH_C,Supplier_2,TV,70,2024-01-15,4
ORD_8996,WH_D,Supplier_5,Smartphone,70,2024-01-23,4
ORD_8997,WH_E,Supplier_3,TV,20,2024-01-16,6
ORD_8998,WH_B,Supplier_3,Smartphone,43,2024-01-09,7
ORD_8999,WH_C,Supplier_5,Tablet,59,2024-01-26,6
ORD_9000,WH_C,Supplier_4,TV,46,2024-01-18,4
ORD_9001,WH_B,Supplier_5,Tablet,45,2024-01-03,3
ORD_9002,WH_E,Supplier_1,Smartphone,27,2024-01-31,7
ORD_9003,WH_D,Supplier_3,Tablet,14,2024-01-15,4
ORD_9004,WH_C,Supplier_2,Smartphone,60,2024-01-22,2
ORD_9005,WH_B,Supplier_5,TV,56,2024-01-30,4
ORD_9006,WH_C,Supplier_4,TV,98,2024-01-28,7
ORD_9007,WH_B,Supplier_4,Headphones,71,2024-01-20,7
ORD_9008,WH_C,Supplier_4,TV,17,2024-01-14,6
ORD_9009,WH_E,Supplier_5,Headphones,21,2024-01-11,1
ORD_9010,WH_B,Supplier_2,Headphones,50,2024-01-24,6
ORD_9011,WH_D,Supplier_2,Laptop,60,2024-01-26,1
ORD_9012,WH_A,Supplier_1,Smartphone,22,2024-01-29,6
ORD_9013,WH_D,Supplier_1,Headphones,85,2024-01-03,1
ORD_9014,WH_A,Supplier_2,Smartphone,68,2024-01-12,4
ORD_9015,WH_C,Supplier_3,TV,6,2024-01-04,6
ORD_9016,WH_D,Supplier_3,Laptop,32,2024-01-24,5
ORD_9017,WH_A,Supplier_1,TV,58,2024-01-27,4
ORD_9018,WH_C,Supplier_3,Headphones,32,2024-01-19,4
ORD_9019,WH_D,Supplier_4,Headphones,69,2024-01-14,7
ORD_9020,WH_A,Supplier_4,Tablet,50,2024-01-18,3
ORD_9021,WH_B,Supplier_2,Headphones,1,2024-01-03,4
ORD_9022,WH_E,Supplier_5,TV,77,2024-01-07,4
ORD_9023,WH_B,Supplier_3,Headphones,91,2024-01-31,4
ORD_9024,WH_B,Supplier_5,Laptop,8,2024-01-26,7
ORD_9025,WH_E,Supplier_3,Tablet,83,2024-01-23,6
ORD_9026,WH_E,Supplier_3,Smartphone,53,2024-01-25,7
ORD_9027,WH_E,Supplier_4,Smartphone,9,2024-01-03,6
ORD_9028,WH_A,Supplier_4,TV,77,2024-01-14,2
ORD_9029,WH_B,Supplier_5,TV,47,2024-01-27,6
ORD_9030,WH_C,Supplier_3,Headphones,7,2024-01-31,2
ORD_9031,WH_C,Supplier_3,Tablet,29,2024-01-08,6
ORD_9032,WH_D,Supplier_5,Headphones,62,2024-01-24,4
ORD_9033,WH_E,Supplier_4,Tablet,30,2024-01-08,2
ORD_9034,WH_D,Supplier_5,Laptop,17,2024-01-24,2
ORD_9035,WH_E,Supplier_5,Tablet,20,2024-01-14,6
ORD_9036,WH_C,Supplier_2,TV,41,2024-01-01,5
ORD_9037,WH_E,Supplier_2,Tablet,26,2024-01-07,6
ORD_9038,WH_E,Supplier_4,Tablet,30,2024-01-07,5
ORD_9039,WH_B,Supplier_4,Laptop,43,2024-01-30,1
ORD_9040,WH_A,Supplier_5,Laptop,37,2024-01-15,3
ORD_9041,WH_E,Supplier_1,Smartphone,88,2024-01-14,6
ORD_9042,WH_C,Supplier_2,Smartphone,76,2024-01-08,3
ORD_9043,WH_D,Supplier_1,Smartphone,71,2024-01-22,5
ORD_9044,WH_E,Supplier_5,Headphones,4,2024-01-09,4
ORD_9045,WH_C,Supplier_5,TV,4,2024-01-16,6
ORD_9046,WH_E,Supplier_3,Headphones,2,2024-01-06,2
ORD_9047,WH_B,Supplier_2,Laptop,21,2024-01-29,6
ORD_9048,WH_A,Supplier_2,Smartphone,79,2024-01-10,1
ORD_9049,WH_E,Supplier_5,Headphones,29,2024-01-12,3
ORD_9050,WH_D,Supplier_5,Smartphone,36,2024-01-19,1
ORD_9051,WH_A,Supplier_3,Headphones,50,2024-01-07,4
ORD_9052,WH_D,Supplier_4,TV,36,2024-01-31,5
ORD_9053,WH_B,Supplier_4,Tablet,89,2024-01-04,4
ORD_9054,WH_B,Supplier_5,Headphones,74,2024-01-06,5
ORD_9055,WH_E,Supplier_1,Tablet,92,2024-01-06,7
ORD_9056,WH_C,Supplier_1,Headphones,28,2024-01-18,3
ORD_9057,WH_E,Supplier_5,TV,97,2024-01-05,1
ORD_9058,WH_E,Supplier_3,Headphones,96,2024-01-08,2
ORD_9059,WH_E,Supplier_3,Laptop,31,2024-01-27,4
ORD_9060,WH_C,Supplier_3,Smartphone,34,2024-01-16,4
ORD_9061,WH_C,Supplier_3,Tablet,16,2024-01-17,6
ORD_9062,WH_E,Supplier_4,Tablet,57,2024-01-27,7
ORD_9063,WH_E,Supplier_2,Laptop,59,2024-01-15,4
ORD_9064,WH_D,Supplier_5,TV,72,2024-01-28,7
ORD_9065,WH_B,Supplier_5,Smartphone,60,2024-01-03,2
ORD_9066,WH_E,Supplier_3,TV,72,2024-01-15,3
ORD_9067,WH_E,Supplier_4,Tablet,23,2024-01-04,1
ORD_9068,WH_E,Supplier_4,Smartphone,25,2024-01-06,4
ORD_9069,WH_C,Supplier_4,Laptop,73,2024-01-17,2
ORD_9070,WH_A,Supplier_2,Laptop,71,2024-01-02,6
ORD_9071,WH_B,Supplier_4,Smartphone,12,2024-01-07,3
ORD_9072,WH_E,Supplier_3,Tablet,66,2024-01-15,4
ORD_9073,WH_A,Supplier_1,Smartphone,52,2024-01-28,6
ORD_9074,WH_C,Supplier_3,Smartphone,79,2024-01-12,5
ORD_9075,WH_A,Supplier_2,TV,1,2024-01-10,5
ORD_9076,WH_B,Supplier_5,TV,22,2024-01-09,5
ORD_9077,WH_A,Supplier_1,Smartphone,16,2024-01-17,6
ORD_9078,WH_E,Supplier_4,Smartphone,78,2024-01-09,6
ORD_9079,WH_B,Supplier_4,Smartphone,31,2024-01-04,2
ORD_9080,WH_E,Supplier_4,Laptop,22,2024-01-17,4
ORD_9081,WH_A,Supplier_4,Headphones,30,2024-01-27,6
ORD_9082,WH_B,Supplier_5,Headphones,56,2024-01-10,5
ORD_9083,WH_A,Supplier_4,Laptop,3,2024-01-09,4
ORD_9084,WH_C,Supplier_2,Laptop,36,2024-01-07,4
ORD_9085,WH_E,Supplier_2,Headphones,10,2024-01-08,1
ORD_9086,WH_B,Supplier_5,Laptop,31,2024-01-27,4
ORD_9087,WH_D,Supplier_5,TV,46,2024-01-17,3
ORD_9088,WH_A,Supplier_4,Headphones,85,2024-01-05,1
ORD_9089,WH_D,Supplier_4,Smartphone,95,2024-01-14,6
ORD_9090,WH_C,Supplier_1,Tablet,68,2024-01-02,7
ORD_9091,WH_A,Supplier_2,Laptop,47,2024-01-29,4
ORD_9092,WH_C,Supplier_2,Headphones,89,2024-01-20,1
ORD_9093,WH_A,Supplier_5,Laptop,43,2024-01-07,7
ORD_9094,WH_E,Supplier_1,Laptop,55,2024-01-11,6
ORD_9095,WH_D,Supplier_5,TV,85,2024-01-12,3
ORD_9096,WH_E,Supplier_4,Smartphone,24,2024-01-28,3
ORD_9097,WH_C,Supplier_5,Tablet,31,2024-01-16,4
ORD_9098,WH_D,Supplier_3,Tablet,83,2024-01-08,2
ORD_9099,WH_A,Supplier_1,Laptop,35,2024-01-28,6
ORD_9100,WH_D,Supplier_5,TV,62,2024-01-13,4
ORD_9101,WH_A,Supplier_2,Laptop,13,2024-01-20,7
ORD_9102,WH_C,Supplier_4,TV,29,2024-01-29,7
ORD_9103,WH_D,Supplier_2,Tablet,74,2024-01-28,1
ORD_9104,WH_D,Supplier_2,Smartphone,32,2024-01-05,3
ORD_9105,WH_A,Supplier_3,Tablet,87,2024-01-08,7
ORD_9106,WH_E,Supplier_3,TV,98,2024-01-04,7
ORD_9107,WH_D,Supplier_3,Tablet,13,2024-01-14,7
ORD_9108,WH_C,Supplier_4,Laptop,31,2024-01-14,6
ORD_9109,WH_E,Supplier_4,TV,92,2024-01-19,1
ORD_9110,WH_E,Supplier_2,Headphones,72,2024-01-22,7
ORD_9111,WH_C,Supplier_4,Tablet,44,2024-01-04,4
ORD_9112,WH_A,Supplier_1,Headphones,55,2024-01-19,6
ORD_9113,WH_D,Supplier_3,TV,46,2024-01-20,7
ORD_9114,WH_C,Supplier_4,Smartphone,28,2024-01-13,7
ORD_9115,WH_C,Supplier_2,Smartphone,28,2024-01-17,7
ORD_9116,WH_E,Supplier_2,Tablet,60,2024-01-05,1
ORD_9117,WH_E,Supplier_4,TV,1,2024-01-31,1
ORD_9118,WH_D,Supplier_4,TV,23,2024-01-16,6
ORD_9119,WH_D,Supplier_1,TV,56,2024-01-13,6
ORD_9120,WH_E,Supplier_5,Smartphone,63,2024-01-08,7
ORD_9121,WH_D,Supplier_1,Tablet,45,2024-01-24,4
ORD_9122,WH_C,Supplier_3,Tablet,17,2024-01-01,7
ORD_9123,WH_A,Supplier_1,Laptop,65,2024-01-15,5
ORD_9124,WH_D,Supplier_2,Tablet,16,2024-01-05,7
ORD_9125,WH_A,Supplier_3,Laptop,21,2024-01-14,6
ORD_9126,WH_B,Supplier_5,Headphones,14,2024-01-28,3
ORD_9127,WH_D,Supplier_3,Laptop,9,2024-01-18,7
ORD_9128,WH_B,Supplier_5,Laptop,9,2024-01-08,7
ORD_9129,WH_E,Supplier_1,Headphones,51,2024-01-23,2
ORD_9130,WH_B,Supplier_1,Smartphone,41,2024-01-09,7
ORD_9131,WH_C,Supplier_4,Laptop,43,2024-01-10,2
ORD_9132,WH_E,Supplier_1,Headphones,18,2024-01-02,3
ORD_9133,WH_D,Supplier_2,Tablet,59,2024-01-03,1
ORD_9134,WH_C,Supplier_2,Tablet,86,2024-01-02,2
ORD_9135,WH_E,Supplier_5,TV,74,2024-01-24,5
ORD_9136,WH_E,Supplier_4,TV,30,2024-01-19,3
ORD_9137,WH_B,Supplier_5,Smartphone,45,2024-01-07,7
ORD_9138,WH_E,Supplier_4,Headphones,37,2024-01-22,6
ORD_9139,WH_B,Supplier_2,Laptop,76,2024-01-04,6
ORD_9140,WH_A,Supplier_5,Tablet,42,2024-01-11,1
ORD_9141,WH_C,Supplier_4,TV,98,2024-01-24,5
ORD_9142,WH_D,Supplier_4,Smartphone,53,2024-01-09,2
ORD_9143,WH_B,Supplier_1,Tablet,11,2024-01-21,7
ORD_9144,WH_E,Supplier_4,TV,4,2024-01-01,4
ORD_9145,WH_B,Supplier_1,Laptop,37,2024-01-27,1
ORD_9146,WH_A,Supplier_3,TV,5,2024-01-31,4
ORD_9147,WH_B,Supplier_1,Headphones,56,2024-01-26,5
ORD_9148,WH_A,Supplier_3,TV,26,2024-01-02,7
ORD_9149,WH_B,Supplier_4,Laptop,96,2024-01-22,1
ORD_9150,WH_C,Supplier_5,TV,9,2024-01-04,6
ORD_9151,WH_C,Supplier_2,Smartphone,84,2024-01-20,6
ORD_9152,WH_A,Supplier_5,Headphones,59,2024-01-28,1
ORD_9153,WH_C,Supplier_2,TV,25,2024-01-27,1
ORD_9154,WH_A,Supplier_3,Laptop,71,2024-01-03,4
ORD_9155,WH_D,Supplier_3,Smartphone,79,2024-01-01,3
ORD_9156,WH_B,Supplier_2,Laptop,63,2024-01-09,5
ORD_9157,WH_B,Supplier_3,Smartphone,86,2024-01-27,5
ORD_9158,WH_B,Supplier_4,Laptop,19,2024-01-01,4
ORD_9159,WH_B,Supplier_1,Tablet,84,2024-01-06,2
ORD_9160,WH_A,Supplier_3,Smartphone,45,2024-01-26,6
ORD_9161,WH_A,Supplier_5,Laptop,53,2024-01-15,3
ORD_9162,WH_C,Supplier_5,Tablet,46,2024-01-08,2
ORD_9163,WH_A,Supplier_1,TV,11,2024-01-03,6
ORD_9164,WH_D,Supplier_4,Smartphone,18,2024-01-28,1
ORD_9165,WH_E,Supplier_3,Headphones,9,2024-01-29,3
ORD_9166,WH_E,Supplier_1,TV,83,2024-01-09,5
ORD_9167,WH_E,Supplier_5,Laptop,90,2024-01-26,7
ORD_9168,WH_B,Supplier_4,TV,27,2024-01-11,4
ORD_9169,WH_C,Supplier_2,Tablet,41,2024-01-06,1
ORD_9170,WH_B,Supplier_5,Headphones,62,2024-01-14,7
ORD_9171,WH_E,Supplier_5,Tablet,24,2024-01-27,2
ORD_9172,WH_C,Supplier_2,Laptop,69,2024-01-19,7
ORD_9173,WH_E,Supplier_4,Headphones,16,2024-01-27,4
ORD_9174,WH_A,Supplier_3,Laptop,15,2024-01-06,3
ORD_9175,WH_A,Supplier_1,Smartphone,46,2024-01-26,1
ORD_9176,WH_D,Supplier_1,TV,80,2024-01-08,6
ORD_9177,WH_B,Supplier_3,TV,35,2024-01-19,2
ORD_9178,WH_D,Supplier_4,Headphones,41,2024-01-31,7
ORD_9179,WH_D,Supplier_1,Laptop,84,2024-01-29,2
ORD_9180,WH_B,Supplier_5,Laptop,57,2024-01-23,1
ORD_9181,WH_D,Supplier_2,Laptop,87,2024-01-26,7
