customer_id,transaction_date,amount,transaction_type,region
c65b42af,2024-10-13,5629.0,Withdrawal,North
8cf874d3,2024-10-04,6128.42,Withdrawal,East
92d8076d,2024-12-19,2701.9,Withdrawal,North
af3cf9c9,2024-11-03,3809.22,Deposit,West
b2f16e2a,2024-05-25,4373.22,Deposit,East
05a4a25a,2024-05-12,1729.43,Deposit,West
5cfdab96,2025-01-27,6722.82,Deposit,West
52bdf4d3,2024-10-20,3587.66,Transfer,North
76d55c6b,2024-12-07,8902.02,Withdrawal,West
7e5aea0c,2024-05-19,2216.02,Withdrawal,East
eb550dc2,2024-12-26,9572.3,Deposit,South
9b96b40e,2024-07-16,7067.68,Transfer,East
cc955b6f,2024-05-07,2691.36,Transfer,South
ca95f40b,2024-05-01,7615.48,Deposit,North
00d8adcb,2024-09-18,4675.47,Withdrawal,West
62dbda9a,2024-11-10,2021.3,Withdrawal,North
f178e7b4,2025-02-09,3232.75,Deposit,West
41dc562c,2025-01-05,8981.21,Deposit,East
a89098ae,2024-11-15,9462.44,Deposit,West
df4b49bd,2024-07-06,4266.7,Transfer,South
a2c92923,2024-10-22,6786.51,Withdrawal,West
4941cd84,2024-05-15,5192.03,Transfer,East
209c7a3e,2024-04-20,9102.61,Deposit,East
41969ab4,2025-01-17,3155.46,Transfer,North
a94d0e8d,2024-11-05,8927.47,Withdrawal,North
6cb406b5,2024-06-17,9012.61,Deposit,West
927db5d3,2024-07-04,6381.95,Withdrawal,West
494a93e0,2024-02-18,4253.53,Deposit,West
4f4c94d5,2024-05-22,7750.27,Transfer,East
0de898d3,2024-04-14,1071.82,Withdrawal,North
65a28271,2024-05-18,3812.35,Transfer,South
cd8ddc28,2024-09-28,7770.74,Transfer,North
4b4aa902,2024-07-05,4532.28,Deposit,South
017c3520,2024-11-19,4912.3,Withdrawal,East
dd2ad176,2024-08-17,7886.98,Withdrawal,South
05e7d7be,2024-03-07,5975.04,Transfer,South
b006abd4,2024-10-01,8467.11,Withdrawal,North
5373678b,2024-12-13,1100.62,Deposit,East
76d300b0,2024-10-03,8405.67,Withdrawal,North
9052bb30,2024-09-19,7649.17,Withdrawal,North
f3e5a1e9,2024-08-19,403.77,Withdrawal,North
26feec6a,2024-09-26,1960.12,Withdrawal,South
3e80bb6d,2024-04-05,8467.14,Deposit,West
57b6e5f1,2024-12-10,5234.53,Withdrawal,West
75cdd17e,2024-02-13,2299.89,Deposit,South
6eb55327,2024-08-21,4701.71,Withdrawal,South
db4452b7,2024-03-03,8921.09,Transfer,South
edd23365,2024-04-13,7949.45,Transfer,East
5cf1a5de,2024-07-08,9188.06,Withdrawal,East
ef59c1ce,2024-05-05,3885.59,Deposit,West
dbaddeb8,2024-06-19,5216.04,Withdrawal,South
77f1a821,2025-01-03,6328.31,Withdrawal,North
74944caa,2024-05-09,4121.09,Deposit,West
68ce6fee,2024-12-07,6511.75,Transfer,West
70a09d46,2024-05-29,3151.81,Deposit,South
840d3f62,2024-05-08,4334.78,Withdrawal,North
a0047256,2024-09-16,8072.83,Transfer,East
9a9fce2a,2024-09-27,1396.25,Transfer,East
06bb7c3a,2024-08-02,5704.71,Transfer,East
b4ed4995,2024-02-27,3832.19,Transfer,East
235cca22,2024-12-19,594.38,Deposit,South
1e1dc3b3,2024-12-15,8306.96,Withdrawal,East
f0da4ffe,2024-10-31,6927.33,Withdrawal,East
5406ac47,2024-08-24,8614.2,Withdrawal,West
abb1aaec,2024-12-20,8738.75,Withdrawal,North
7b098566,2024-04-07,6107.32,Withdrawal,South
2fd9d40e,2024-05-22,8903.93,Transfer,West
c6d8207d,2024-08-06,1008.84,Transfer,South
ab0c0611,2024-11-29,103.92,Transfer,East
db79d806,2024-11-22,764.82,Withdrawal,West
6d3f3104,2025-02-05,643.19,Deposit,East
09099db2,2024-07-03,518.54,Transfer,South
58d349ea,2024-05-21,1017.57,Transfer,South
3906aec4,2024-05-24,5035.65,Transfer,South
f42c33d1,2024-03-14,6838.7,Withdrawal,South
af0792a6,2024-08-04,3306.22,Withdrawal,East
7a4abe7c,2024-12-01,394.38,Deposit,North
037a55ac,2024-11-10,197.69,Deposit,West
8bfaa7fa,2024-02-13,7925.69,Withdrawal,West
90d2d4c1,2024-11-19,3945.41,Withdrawal,North
cf8f2771,2024-02-28,5295.09,Transfer,North
8f567a41,2024-04-26,7585.54,Withdrawal,East
aac33462,2024-11-06,7832.01,Transfer,West
3576f361,2024-08-20,2408.83,Transfer,West
be1ee677,2024-07-25,8325.65,Withdrawal,East
07119a42,2024-04-14,9586.0,Deposit,East
e11cb0ed,2024-03-06,2941.16,Transfer,West
97241b28,2024-06-10,626.94,Deposit,West
ca8e66e1,2024-11-12,3070.13,Deposit,North
a17fbc34,2024-12-09,6461.15,Withdrawal,West
0140aed1,2024-08-26,3275.82,Transfer,West
e1c94b68,2024-10-29,1825.93,Withdrawal,South
1fae1c8c,2024-04-08,4166.94,Deposit,North
801e2dcd,2024-05-02,8707.21,Deposit,East
5545b9e5,2024-09-26,3968.68,Transfer,East
f41d0e74,2024-03-27,8097.99,Transfer,North
5f5921ee,2024-06-03,215.6,Deposit,North
c405f216,2024-02-23,2608.63,Withdrawal,West
73c811c9,2024-07-15,5538.23,Withdrawal,West
d0ada163,2025-01-15,9248.01,Deposit,West
b2a1181d,2025-01-13,3901.36,Transfer,North
1dde4a37,2024-04-02,2894.49,Deposit,North
0c35bc1b,2024-08-30,8330.32,Withdrawal,East
730a5bcf,2024-11-06,3507.49,Transfer,West
b618eb99,2024-05-10,5765.32,Withdrawal,South
ab066682,2024-04-12,2254.57,Transfer,North
100d8edb,2024-11-11,3221.46,Transfer,South
ea46db53,2024-12-09,4488.58,Withdrawal,East
3caa9a8d,2024-03-31,5112.16,Withdrawal,West
1223b04c,2024-10-19,848.52,Withdrawal,North
89897b6c,2025-01-21,1608.95,Deposit,West
775ba49b,2024-10-02,3332.56,Transfer,East
29b5df47,2024-11-12,3245.06,Withdrawal,West
a9d22b76,2024-11-03,6603.29,Transfer,North
be8a0a25,2024-07-29,1858.39,Deposit,West
a09a30bc,2024-06-13,392.04,Deposit,East
e2e2790f,2024-04-27,9834.02,Deposit,South
10aa2a9c,2024-10-17,3262.55,Transfer,North
d2c71a03,2024-05-01,6292.15,Transfer,West
f831336e,2025-01-12,5125.78,Transfer,South
029ea02e,2025-01-21,8102.37,Withdrawal,North
eb21c48b,2024-04-20,5147.36,Withdrawal,South
df1b585e,2024-07-07,8326.49,Transfer,West
110c7506,2024-07-18,4104.8,Transfer,South
3f8a5623,2024-11-01,5557.58,Deposit,South
bd68b355,2025-01-03,6346.91,Transfer,South
c55d4a0e,2024-05-05,6844.49,Transfer,North
749aa25b,2024-12-19,3398.66,Withdrawal,East
48e337d5,2024-04-14,6227.53,Withdrawal,East
71449ecd,2024-11-05,9277.13,Withdrawal,South
25e26bab,2024-11-12,3616.17,Withdrawal,East
56baed56,2024-05-27,7203.94,Withdrawal,South
08135b54,2024-06-22,9610.59,Withdrawal,East
088e30f9,2024-02-15,561.97,Transfer,West
3d4062ea,2024-12-14,578.12,Withdrawal,North
fb4e6986,2024-07-24,1769.68,Deposit,South
bffc37bb,2024-06-01,6370.99,Withdrawal,North
0a4121d1,2024-04-03,7000.15,Withdrawal,West
d219a298,2024-07-16,3462.17,Transfer,East
6471680b,2024-02-29,3509.85,Transfer,West
8b5b098f,2024-06-23,8369.66,Deposit,West
38ad080b,2024-07-28,9866.03,Deposit,East
db9ade4d,2024-08-09,9944.46,Deposit,East
47eb358f,2024-12-11,7926.17,Withdrawal,East
e11cb0ed,2024-07-13,1528.73,Deposit,North
e9f58e8b,2024-07-29,9158.55,Transfer,South
24818ffc,2024-06-26,6663.77,Transfer,West
172cc991,2024-03-19,3012.18,Withdrawal,North
b2cd14fc,2024-02-14,3527.79,Transfer,West
719c33ff,2025-01-18,631.29,Transfer,North
93d63988,2024-10-10,8149.16,Transfer,South
8b2c0072,2024-04-27,2467.32,Withdrawal,East
5cb40c9a,2024-12-19,7692.6,Deposit,North
8951c959,2024-02-17,6407.55,Deposit,North
c20c3d68,2024-07-24,4588.27,Transfer,East
c213a7cd,2024-08-18,3830.01,Transfer,South
149cd8f3,2024-10-27,4868.18,Transfer,North
0291946a,2024-03-28,2018.15,Transfer,West
76d55c6b,2024-12-05,3574.06,Withdrawal,West
d2eb371e,2024-02-27,5495.84,Deposit,South
71e992cd,2024-12-23,1071.15,Withdrawal,West
bdab8811,2024-10-14,6823.6,Withdrawal,South
e6b9e37c,2024-10-25,7280.63,Transfer,East
9e451a3a,2024-05-27,4664.43,Transfer,South
5b56980c,2025-01-27,6499.26,Transfer,North
9360511c,2024-09-01,6229.83,Withdrawal,North
ad952180,2025-01-04,1771.43,Withdrawal,West
da1b4cf7,2024-05-24,5201.19,Deposit,West
56202dbe,2024-12-28,7751.91,Deposit,East
4908b6fe,2025-02-06,9950.54,Deposit,North
0c24e9e6,2025-01-16,2309.7,Withdrawal,North
fcee5c52,2025-01-06,8442.41,Transfer,East
9705d5a4,2024-10-12,3675.86,Transfer,East
e72720cd,2024-08-17,7737.26,Withdrawal,West
1ef8f0cd,2024-04-24,3725.78,Transfer,East
78e0912d,2024-09-17,2907.89,Withdrawal,East
3d1364d5,2024-08-13,2425.0,Transfer,North
9c49105a,2025-02-02,6326.78,Withdrawal,North
85293881,2024-06-13,4733.12,Deposit,North
c9e38052,2025-01-09,3603.89,Transfer,West
67de8a42,2024-10-23,7764.98,Withdrawal,West
e957b63f,2024-03-19,6461.76,Transfer,East
875dcd2a,2024-04-22,8931.98,Withdrawal,East
acc8fd56,2024-10-20,450.1,Withdrawal,East
7a4c5fa9,2024-07-27,5201.56,Transfer,East
84e0dcca,2024-04-23,6282.45,Transfer,South
f4833a40,2024-08-28,2124.78,Withdrawal,North
ac362aba,2025-01-24,5179.27,Withdrawal,West
ca95f40b,2024-08-06,5582.09,Withdrawal,West
552e6e52,2024-12-08,7233.96,Transfer,East
c660a807,2024-09-20,1119.8,Transfer,West
fff6eefc,2024-08-08,8941.14,Deposit,West
f1ce358c,2024-11-15,1133.79,Transfer,North
2832118e,2024-09-11,4744.4,Withdrawal,West
1408bc9c,2024-03-21,9749.37,Withdrawal,North
daab2a5b,2024-12-09,643.79,Deposit,West
dee26a1a,2024-07-20,3385.95,Transfer,North
6b6dbd1f,2025-01-23,6831.49,Deposit,West
32676484,2024-05-07,4760.53,Deposit,South
6d44a27a,2024-08-08,3716.31,Deposit,East
fe5465fe,2024-05-12,9776.53,Deposit,East
57e60e14,2024-07-01,2587.83,Deposit,North
e39b38ac,2025-01-08,4676.39,Transfer,South
925f3418,2024-06-17,3603.69,Deposit,West
e0701ad6,2024-09-04,6990.78,Transfer,West
c419379b,2024-09-16,3040.21,Withdrawal,West
e889e41e,2024-07-18,6644.23,Deposit,South
83295bc3,2024-04-16,717.98,Deposit,East
3e9ee586,2024-03-07,5842.93,Transfer,East
d61b787a,2024-02-20,7377.22,Deposit,West
029ea02e,2024-08-02,5618.86,Deposit,South
6a0ea6e1,2025-01-31,6463.88,Withdrawal,South
215d9361,2024-02-11,8939.64,Deposit,South
250542a5,2024-06-13,6122.22,Transfer,East
f208c1f7,2024-10-19,2965.68,Transfer,South
1b4002d1,2025-01-14,7097.87,Deposit,North
12db6935,2024-08-25,9621.45,Transfer,West
a1c05394,2024-07-01,6180.61,Transfer,North
557e7187,2024-12-25,9939.22,Withdrawal,East
e27cb18e,2024-07-14,6595.19,Withdrawal,West
fbf7cd9d,2024-12-03,3603.69,Deposit,South
6e3df97f,2024-09-04,1256.63,Transfer,North
fdde4c7f,2024-07-17,1821.86,Deposit,North
83dc28c4,2024-06-20,853.68,Transfer,South
f7e2f0fa,2024-03-11,2630.84,Deposit,East
04cc752b,2024-12-16,8455.63,Deposit,West
ac2df191,2024-12-22,1891.09,Deposit,North
01da47be,2024-07-15,3029.73,Transfer,North
8d5cfd7a,2024-11-06,6753.27,Withdrawal,South
c2f0fc5d,2025-01-04,6442.06,Transfer,South
871a0bb6,2024-09-14,4555.06,Deposit,North
82198822,2024-05-30,9698.02,Withdrawal,South
b01a46a9,2024-03-29,6048.73,Deposit,North
52888118,2025-01-11,2045.76,Deposit,West
37af57eb,2024-06-21,5940.05,Deposit,East
e7226e7c,2024-09-23,6163.85,Transfer,South
6995b101,2024-11-01,7151.27,Transfer,West
24b91109,2024-11-13,7488.58,Transfer,North
10e51bf8,2024-12-08,212.9,Withdrawal,North
ea3e304b,2024-12-24,5771.74,Withdrawal,South
cfdd49ec,2024-10-06,2582.44,Withdrawal,West
00b5618c,2024-07-09,9724.2,Withdrawal,South
e7de349e,2024-10-20,5006.43,Transfer,South
fb0c6cc8,2024-07-15,7123.94,Withdrawal,East
64e73098,2024-02-27,4823.5,Withdrawal,West
ffaa52b4,2024-06-29,4100.38,Deposit,North
196ae80a,2024-12-11,4713.77,Transfer,East
0112d563,2024-04-14,2610.75,Deposit,West
f4833a40,2024-02-15,7063.51,Transfer,West
a6754201,2024-12-04,7929.45,Transfer,East
b9cbfa2d,2024-02-20,8118.5,Withdrawal,East
10f217f4,2024-11-17,611.48,Withdrawal,South
4d99e5ae,2024-06-28,6173.31,Transfer,West
616398d3,2024-08-01,4769.32,Deposit,West
9d1374fe,2024-02-19,8391.78,Withdrawal,South
04332a5b,2024-11-24,6833.39,Deposit,West
f32dbe44,2024-06-11,9071.36,Transfer,East
e6b43f31,2024-08-05,2899.24,Transfer,East
720d1828,2024-09-10,7045.45,Withdrawal,South
d194d13f,2024-12-17,8624.08,Transfer,East
35139000,2024-12-23,4712.04,Transfer,East
97872fed,2024-02-22,2957.28,Deposit,South
c56a15c3,2025-01-22,9495.4,Transfer,South
a4893c39,2024-04-20,4958.41,Transfer,South
8cfc25ea,2024-12-01,731.98,Withdrawal,North
593b31e3,2024-08-14,393.45,Withdrawal,South
209c7a3e,2024-12-18,5322.52,Deposit,North
4f537176,2024-06-10,2292.75,Transfer,West
1ea1028b,2024-02-11,6262.29,Deposit,East
0a3ec3a4,2024-05-20,998.3,Deposit,West
a05e9d50,2024-05-27,6757.0,Withdrawal,West
b094caaa,2024-05-08,7260.44,Withdrawal,North
f9457ea4,2024-02-13,4223.79,Deposit,West
2bac10da,2024-10-04,6521.29,Withdrawal,East
73f0337b,2024-02-28,4204.65,Transfer,North
e45300d6,2024-02-10,8992.77,Transfer,South
703f83ff,2024-05-19,2477.53,Transfer,West
018c1d44,2024-06-04,6129.16,Transfer,South
ba3ac0fc,2024-08-31,6927.08,Withdrawal,North
03edb004,2024-03-27,2419.44,Transfer,East
a09654a3,2024-12-22,9960.08,Transfer,West
2302d5cb,2024-05-17,9354.22,Deposit,South
5c6d1cc6,2025-01-28,593.82,Withdrawal,North
e76a5d56,2024-09-04,3268.89,Withdrawal,East
348722ae,2024-09-02,6350.28,Deposit,West
9ee65a7e,2024-06-25,6194.85,Withdrawal,North
dd054083,2024-05-24,4006.6,Deposit,East
4802739c,2024-08-07,4940.27,Withdrawal,East
c660a807,2024-12-27,433.62,Withdrawal,South
a9728644,2024-11-24,4524.12,Deposit,South
f472bb01,2024-11-04,8014.9,Deposit,East
1664f6aa,2024-06-18,8850.16,Deposit,North
12d6d794,2024-05-19,1667.11,Withdrawal,East
dfb2541a,2024-06-28,2132.57,Deposit,East
8c7d84be,2024-07-23,5710.38,Transfer,South
c222eb78,2024-07-07,232.32,Deposit,East
a6acb2cb,2024-07-20,3345.37,Transfer,North
ec75f1b0,2024-03-10,3442.9,Transfer,South
c61b2aa1,2025-01-21,8297.63,Withdrawal,West
21a38b93,2024-08-31,4605.04,Transfer,East
940dfcd7,2024-09-02,5721.65,Withdrawal,South
e3a7722a,2024-06-09,2676.83,Transfer,North
925922ad,2024-05-12,3572.34,Withdrawal,South
5f0f0c26,2024-03-07,7644.72,Transfer,North
6b60e340,2024-02-12,1196.83,Transfer,South
dff4a47c,2024-12-15,9716.77,Withdrawal,East
db887b90,2024-12-09,1609.09,Withdrawal,West
7869f90f,2024-03-13,6536.69,Withdrawal,East
b35bc9e1,2024-10-14,2287.75,Deposit,South
73569f5c,2025-01-30,8271.6,Transfer,West
0f634883,2024-10-20,1226.7,Transfer,West
908ef427,2024-08-17,3223.83,Deposit,North
4a801f4c,2024-08-14,1430.48,Transfer,West
f42128cf,2024-12-10,3677.68,Deposit,South
8eb174d3,2024-09-30,3795.91,Withdrawal,East
ea13c712,2024-04-06,6033.23,Withdrawal,North
cbc6df23,2024-09-12,229.63,Withdrawal,North
7fb99e14,2024-08-06,1159.65,Deposit,East
216b5a00,2024-10-18,4421.92,Transfer,West
c57c9f8f,2024-09-14,7278.51,Deposit,North
4a09ecbe,2024-07-14,8236.4,Withdrawal,North
dd8aee32,2024-07-30,9580.06,Withdrawal,West
107ea082,2024-09-11,4127.45,Transfer,West
018f3670,2024-08-10,4992.09,Transfer,East
947ccf9b,2024-03-12,3045.08,Withdrawal,North
39e042c5,2025-02-04,7505.83,Deposit,South
9cd812ba,2024-06-18,8097.89,Deposit,East
97df959a,2024-11-23,1841.5,Transfer,West
b2f84ab0,2024-09-11,3525.07,Withdrawal,West
703f83ff,2024-08-26,3002.76,Deposit,South
dc4694c7,2024-02-28,3453.68,Withdrawal,South
fbe84de3,2024-09-20,9938.02,Deposit,North
441e258f,2024-02-22,6929.38,Withdrawal,North
8e4b8c7e,2024-10-14,9796.5,Transfer,North
08292d53,2024-07-17,4161.2,Deposit,South
b6756f16,2024-08-11,9745.91,Transfer,West
e6b22b8d,2024-03-01,9893.55,Deposit,East
625c4767,2024-09-29,9105.71,Transfer,North
cf2d9b27,2024-04-04,5628.95,Deposit,North
ca3038f0,2024-06-24,8493.74,Deposit,North
efc6bed5,2024-08-25,259.94,Transfer,West
2e8760a6,2024-03-23,1324.23,Withdrawal,West
364171ef,2024-03-25,3741.55,Deposit,South
9b872370,2024-10-18,9468.35,Transfer,West
c1f2b9b3,2024-08-14,9746.42,Withdrawal,West
183bbb90,2024-02-18,8051.56,Withdrawal,East
e991bdb3,2024-03-21,3546.11,Transfer,East
f0d85d4a,2024-06-12,3153.35,Transfer,North
a1dbe338,2024-05-04,3420.65,Withdrawal,East
69dae275,2024-09-04,9733.15,Deposit,North
b6845dd0,2024-05-25,2900.26,Deposit,East
4d6ae332,2024-07-07,5289.31,Deposit,South
d38e5a41,2024-08-09,4890.18,Withdrawal,West
7b013b46,2024-11-22,6100.94,Deposit,West
0a7e68c1,2025-01-09,5154.55,Withdrawal,North
3c2d973c,2024-12-10,4200.32,Deposit,West
58674e85,2024-07-31,866.05,Deposit,North
c7c9b73f,2024-08-17,476.9,Withdrawal,North
0accc98f,2024-03-14,5076.03,Withdrawal,West
639d17f3,2024-05-17,4889.81,Transfer,West
efc2430c,2024-12-11,4931.07,Deposit,North
51cf37ca,2025-01-30,5039.47,Withdrawal,West
dc8f882f,2024-08-11,2421.54,Transfer,South
61db3963,2024-05-24,7268.09,Deposit,East
4d6ae332,2024-02-28,5758.44,Transfer,East
75aac8ee,2024-06-27,9946.08,Transfer,West
17ba754e,2024-12-23,9434.0,Withdrawal,West
9d372bdb,2024-09-28,8815.99,Deposit,West
f310ccc7,2024-07-04,2382.0,Transfer,West
871a0bb6,2024-04-29,5467.73,Transfer,East
b6942ef3,2024-07-13,6611.38,Deposit,East
5db40fc2,2025-01-04,3616.53,Withdrawal,North
4f27064c,2024-07-15,9549.56,Withdrawal,East
80251302,2024-07-10,1596.93,Deposit,West
6a8deb89,2024-04-02,7384.33,Deposit,West
9c868e20,2024-06-14,9921.27,Withdrawal,East
08e8c941,2024-07-02,3899.2,Withdrawal,East
0505c16e,2024-09-24,6471.36,Deposit,East
c7da5851,2024-11-13,1683.09,Withdrawal,East
018c1d44,2024-05-23,9087.83,Withdrawal,South
38edd4c8,2024-08-05,1192.01,Deposit,South
4cae8f9d,2024-11-27,2874.03,Withdrawal,West
ab14fe85,2024-08-29,6911.63,Deposit,West
1d3f2e86,2024-05-11,8021.98,Transfer,West
2ab30e61,2024-05-08,4477.71,Deposit,North
34561d57,2025-01-09,8590.7,Withdrawal,West
d20ab25b,2024-12-24,9937.32,Transfer,South
702ceef1,2024-06-16,5430.7,Deposit,South
21a38b93,2024-07-06,9513.26,Withdrawal,West
ca904e98,2024-10-20,7113.23,Transfer,East
af51e58b,2024-03-06,4135.28,Withdrawal,North
85135987,2024-09-23,3341.19,Transfer,North
cd8f1f93,2024-07-18,4935.14,Withdrawal,South
bbabff35,2024-02-10,6167.54,Transfer,North
ca640903,2024-03-24,7193.67,Withdrawal,East
008ccf10,2024-06-04,8855.47,Withdrawal,North
d333a1d4,2024-02-28,2478.32,Withdrawal,South
94d436f9,2024-02-18,1506.9,Deposit,East
cb432b55,2024-10-25,916.76,Withdrawal,South
040b6588,2024-02-21,5633.39,Withdrawal,South
9829177f,2024-05-13,7636.42,Deposit,South
c570ba94,2024-10-18,7829.51,Withdrawal,West
294050c5,2024-07-28,8452.89,Withdrawal,East
d0f2ae5e,2024-07-23,426.18,Withdrawal,North
3bc4c8ab,2024-11-25,2452.6,Withdrawal,West
57860cdc,2024-11-29,5083.7,Withdrawal,North
5d05f678,2024-12-07,4505.74,Deposit,West
2b9c443f,2025-01-10,6161.41,Deposit,East
541eb071,2024-11-04,1531.62,Withdrawal,North
f937a9db,2024-05-21,9946.64,Withdrawal,West
102edbe4,2024-03-05,7426.41,Deposit,West
59e48838,2024-05-28,360.83,Withdrawal,East
ec912eba,2024-04-06,1019.31,Transfer,West
33ae1c45,2024-02-15,8894.79,Transfer,West
c8d4b024,2024-11-20,3476.83,Transfer,South
50256885,2024-03-18,6543.1,Deposit,East
ce45611c,2024-08-07,4389.37,Withdrawal,East
86998472,2024-03-20,304.69,Transfer,South
1cdff109,2025-01-08,6174.09,Transfer,East
c9cd2610,2024-07-03,3075.09,Deposit,South
22a0bd2d,2024-10-16,1227.95,Withdrawal,East
266cc813,2024-12-15,3374.07,Transfer,North
a094d76a,2024-12-29,4926.67,Withdrawal,East
173e26b9,2024-10-21,4897.92,Withdrawal,North
be8a0a25,2024-08-18,5560.22,Transfer,North
f6e70e0d,2024-12-19,9649.57,Transfer,North
cbadfad5,2024-11-28,7119.82,Withdrawal,West
c926978f,2024-12-05,4626.02,Transfer,West
8f1a8d9d,2024-08-08,431.86,Deposit,East
55246d68,2024-11-05,3483.17,Withdrawal,South
142ca688,2024-10-30,4164.16,Deposit,West
8c7540cd,2024-05-07,6277.12,Withdrawal,South
0466400c,2024-07-03,2093.45,Withdrawal,West
545154f1,2024-09-21,8972.84,Deposit,East
dabadf62,2024-03-11,7174.66,Withdrawal,South
f7548b07,2024-10-15,4361.36,Deposit,North
8f71430d,2025-01-31,851.59,Deposit,West
a62f59ed,2024-12-31,811.72,Transfer,North
1134090a,2024-04-04,3358.0,Transfer,East
dbd134de,2024-11-11,5102.87,Deposit,East
03d0286f,2024-09-09,6494.78,Deposit,South
d2c71a03,2025-01-02,2954.26,Deposit,North
611f9f1c,2024-03-28,3475.89,Withdrawal,West
27f46d02,2024-12-30,2955.64,Transfer,South
e77f753b,2024-10-03,954.98,Transfer,East
e0f4e66e,2024-09-09,4406.8,Deposit,East
349a5e20,2024-02-21,3696.23,Deposit,North
0736cf54,2024-02-12,2962.24,Withdrawal,North
679b17f4,2024-08-26,7155.46,Withdrawal,North
6e6d87a3,2024-12-13,4747.23,Deposit,West
18e6fc8d,2024-08-21,2749.81,Deposit,West
1146d270,2024-08-06,9551.78,Transfer,South
4ef05f63,2025-01-04,3367.54,Deposit,North
01e75a56,2024-04-02,7125.79,Transfer,West
44e34f92,2024-06-11,6859.54,Deposit,East
f1e781c5,2024-09-24,3564.0,Deposit,South
b44fe4f8,2024-05-25,5783.61,Transfer,East
32676484,2024-12-16,1124.68,Withdrawal,West
1717774f,2024-04-01,3387.73,Transfer,South
ace4e45b,2024-09-12,2258.02,Deposit,South
f49d498f,2025-01-18,9701.16,Deposit,North
f80ebf51,2025-01-23,3864.37,Transfer,South
58d967d3,2024-08-10,7210.57,Withdrawal,East
ea50d0e2,2024-08-30,7665.68,Deposit,South
1e340e2d,2024-05-24,743.07,Withdrawal,South
a8b1fd07,2024-10-18,7715.96,Transfer,East
482293a8,2024-10-01,3586.06,Withdrawal,East
dbd134de,2024-04-04,1433.4,Transfer,East
c6c049c2,2024-06-11,5084.27,Deposit,South
77d00d71,2024-10-29,1634.74,Transfer,South
8424900b,2024-11-22,5069.66,Transfer,East
bfc89bdf,2024-02-19,3981.84,Transfer,North
5348592d,2024-09-26,4404.17,Withdrawal,South
66e956c7,2024-04-18,7399.94,Deposit,South
7db31b48,2024-05-03,6901.73,Withdrawal,West
3ad97979,2024-12-29,8657.98,Transfer,South
5ce2be19,2024-05-29,5230.26,Withdrawal,North
2e17106f,2024-09-30,4107.61,Withdrawal,East
c278ea52,2024-02-17,5689.9,Transfer,East
f5525270,2024-02-19,3337.46,Deposit,West
42986f30,2024-11-08,1767.88,Transfer,West
5f5ed186,2024-08-19,481.96,Deposit,South
dd6a6c93,2024-09-03,9915.94,Transfer,North
c03e5830,2024-02-17,4568.53,Withdrawal,West
7689055a,2024-11-28,3147.3,Transfer,North
42f1e96d,2024-09-23,8277.29,Deposit,South
dc10b0bc,2024-12-18,9261.65,Transfer,East
13559fda,2024-04-15,9637.33,Transfer,West
7130748f,2024-11-28,7609.03,Transfer,North
d0a06a27,2024-08-31,171.92,Deposit,South
5a1f94b1,2024-04-27,4734.48,Deposit,South
856ec70c,2024-10-17,2325.43,Transfer,West
b858a79b,2025-01-15,7563.8,Withdrawal,East
516b38f7,2024-05-27,8711.62,Withdrawal,South
7e68737a,2024-10-05,2374.17,Withdrawal,West
833724f6,2024-05-23,7794.88,Deposit,North
329bb936,2024-10-10,4636.52,Deposit,South
79e87524,2024-05-28,4981.57,Transfer,North
b68477dc,2024-09-15,9972.68,Withdrawal,East
61507c2c,2024-08-10,1166.89,Transfer,East
15365332,2024-09-13,2948.9,Transfer,South
b765c645,2024-07-03,980.39,Deposit,South
b49a410d,2024-08-22,3535.13,Withdrawal,East
cab34276,2024-11-28,6175.72,Transfer,South
565dc906,2024-06-07,3647.11,Transfer,West
39640273,2024-06-16,2297.93,Deposit,West
6843c5a4,2024-10-22,4987.83,Transfer,East
066afc6b,2024-04-02,1653.08,Transfer,South
ffafb987,2025-02-03,9563.09,Deposit,East
fed58b5d,2024-09-20,6263.96,Deposit,East
a5335951,2024-07-18,853.45,Deposit,North
591ce1d3,2024-02-12,7998.12,Withdrawal,East
20fa99fa,2024-04-21,8683.41,Transfer,South
788c14db,2024-07-09,2307.22,Deposit,West
82779ff5,2024-02-12,6580.93,Deposit,East
3e9fde85,2024-09-30,2633.87,Withdrawal,East
331697fa,2024-03-12,1243.66,Withdrawal,South
77fb9e26,2024-08-23,8725.21,Withdrawal,East
8a66f503,2024-09-10,2058.08,Withdrawal,East
c588dcbf,2025-01-29,195.88,Transfer,South
49c0863d,2024-07-18,7299.06,Transfer,West
ac58933f,2024-08-08,9929.1,Deposit,West
20c332f5,2024-02-20,3287.56,Transfer,East
1825286e,2024-06-07,3829.87,Deposit,South
dc236648,2024-08-24,9529.06,Transfer,North
287bd004,2024-04-25,3354.13,Withdrawal,East
5f423c6c,2024-03-19,4405.1,Transfer,North
4464630d,2024-03-24,7897.43,Deposit,East
a361bcb0,2024-06-24,636.11,Withdrawal,East
072ff2de,2024-07-11,5354.2,Transfer,North
93c52947,2024-03-15,2764.68,Deposit,South
b63fe10f,2024-05-04,6860.96,Transfer,South
bbee19a0,2025-02-04,4649.59,Deposit,North
b4657baf,2025-01-24,856.29,Deposit,West
e7484f82,2024-03-16,3080.59,Deposit,West
540835ca,2024-11-13,8029.31,Deposit,North
