id,category,value,timestamp
90013,Clothing,85.26,2023-03-04 12:12:00
90014,Clothing,902.22,2023-03-04 12:13:00
90015,Electronics,369.2,2023-03-04 12:14:00
90016,Food,524.31,2023-03-04 12:15:00
90017,Food,763.94,2023-03-04 12:16:00
90018,Furniture,302.26,2023-03-04 12:17:00
90019,Clothing,72.44,2023-03-04 12:18:00
90020,Food,860.62,2023-03-04 12:19:00
90021,Food,568.17,2023-03-04 12:20:00
90022,Food,407.61,2023-03-04 12:21:00
90023,Food,87.1,2023-03-04 12:22:00
90024,Electronics,783.56,2023-03-04 12:23:00
90025,Clothing,87.84,2023-03-04 12:24:00
90026,Food,138.84,2023-03-04 12:25:00
90027,Electronics,938.06,2023-03-04 12:26:00
90028,Books,315.53,2023-03-04 12:27:00
90029,Furniture,629.37,2023-03-04 12:28:00
90030,Electronics,936.7,2023-03-04 12:29:00
90031,Furniture,69.4,2023-03-04 12:30:00
90032,Furniture,957.81,2023-03-04 12:31:00
90033,Books,794.49,2023-03-04 12:32:00
90034,Books,791.03,2023-03-04 12:33:00
90035,Books,950.63,2023-03-04 12:34:00
90036,Electronics,415.01,2023-03-04 12:35:00
90037,Books,606.87,2023-03-04 12:36:00
90038,Food,906.02,2023-03-04 12:37:00
90039,Electronics,309.77,2023-03-04 12:38:00
90040,Clothing,18.47,2023-03-04 12:39:00
90041,Books,495.63,2023-03-04 12:40:00
90042,Electronics,851.92,2023-03-04 12:41:00
90043,Books,271.93,2023-03-04 12:42:00
90044,Furniture,703.94,2023-03-04 12:43:00
90045,Food,739.24,2023-03-04 12:44:00
90046,Furniture,814.7,2023-03-04 12:45:00
90047,Books,749.92,2023-03-04 12:46:00
90048,Electronics,399.24,2023-03-04 12:47:00
90049,Food,338.09,2023-03-04 12:48:00
90050,Furniture,273.89,2023-03-04 12:49:00
90051,Food,469.37,2023-03-04 12:50:00
90052,Food,682.66,2023-03-04 12:51:00
90053,Books,363.76,2023-03-04 12:52:00
90054,Food,903.94,2023-03-04 12:53:00
90055,Clothing,700.96,2023-03-04 12:54:00
90056,Clothing,124.34,2023-03-04 12:55:00
90057,Furniture,660.84,2023-03-04 12:56:00
90058,Furniture,263.31,2023-03-04 12:57:00
90059,Electronics,924.99,2023-03-04 12:58:00
90060,Books,798.01,2023-03-04 12:59:00
90061,Furniture,257.13,2023-03-04 13:00:00
90062,Electronics,174.27,2023-03-04 13:01:00
90063,Furniture,462.84,2023-03-04 13:02:00
90064,Electronics,908.8,2023-03-04 13:03:00
90065,Books,450.86,2023-03-04 13:04:00
90066,Books,907.14,2023-03-04 13:05:00
90067,Furniture,472.97,2023-03-04 13:06:00
90068,Clothing,124.84,2023-03-04 13:07:00
90069,Food,271.58,2023-03-04 13:08:00
90070,Furniture,133.74,2023-03-04 13:09:00
90071,Electronics,100.87,2023-03-04 13:10:00
90072,Books,804.9,2023-03-04 13:11:00
90073,Furniture,243.85,2023-03-04 13:12:00
90074,Books,888.1,2023-03-04 13:13:00
90075,Furniture,290.33,2023-03-04 13:14:00
90076,Books,94.81,2023-03-04 13:15:00
90077,Clothing,981.78,2023-03-04 13:16:00
90078,Electronics,665.73,2023-03-04 13:17:00
90079,Furniture,846.84,2023-03-04 13:18:00
90080,Books,182.79,2023-03-04 13:19:00
90081,Furniture,920.96,2023-03-04 13:20:00
90082,Electronics,351.33,2023-03-04 13:21:00
90083,Furniture,160.14,2023-03-04 13:22:00
90084,Food,286.44,2023-03-04 13:23:00
90085,Books,901.0,2023-03-04 13:24:00
90086,Electronics,120.75,2023-03-04 13:25:00
90087,Clothing,907.32,2023-03-04 13:26:00
90088,Food,520.84,2023-03-04 13:27:00
90089,Furniture,709.2,2023-03-04 13:28:00
90090,Furniture,815.13,2023-03-04 13:29:00
90091,Food,638.84,2023-03-04 13:30:00
90092,Clothing,818.11,2023-03-04 13:31:00
90093,Clothing,874.02,2023-03-04 13:32:00
90094,Furniture,618.58,2023-03-04 13:33:00
90095,Furniture,715.74,2023-03-04 13:34:00
90096,Clothing,396.51,2023-03-04 13:35:00
90097,Clothing,87.18,2023-03-04 13:36:00
90098,Clothing,990.94,2023-03-04 13:37:00
90099,Furniture,908.31,2023-03-04 13:38:00
90100,Books,343.55,2023-03-04 13:39:00
90101,Food,63.85,2023-03-04 13:40:00
90102,Clothing,718.03,2023-03-04 13:41:00
90103,Furniture,866.08,2023-03-04 13:42:00
90104,Electronics,802.22,2023-03-04 13:43:00
90105,Furniture,654.75,2023-03-04 13:44:00
90106,Books,608.4,2023-03-04 13:45:00
90107,Books,317.45,2023-03-04 13:46:00
90108,Clothing,651.98,2023-03-04 13:47:00
90109,Food,53.88,2023-03-04 13:48:00
90110,Furniture,666.88,2023-03-04 13:49:00
90111,Food,109.53,2023-03-04 13:50:00
90112,Electronics,49.33,2023-03-04 13:51:00
90113,Food,856.25,2023-03-04 13:52:00
90114,Food,247.12,2023-03-04 13:53:00
90115,Clothing,914.44,2023-03-04 13:54:00
90116,Electronics,354.2,2023-03-04 13:55:00
90117,Books,224.95,2023-03-04 13:56:00
90118,Food,249.99,2023-03-04 13:57:00
90119,Electronics,954.64,2023-03-04 13:58:00
90120,Electronics,362.16,2023-03-04 13:59:00
90121,Books,700.49,2023-03-04 14:00:00
90122,Clothing,899.11,2023-03-04 14:01:00
90123,Electronics,845.45,2023-03-04 14:02:00
90124,Books,550.01,2023-03-04 14:03:00
90125,Furniture,999.12,2023-03-04 14:04:00
90126,Electronics,869.83,2023-03-04 14:05:00
90127,Furniture,649.81,2023-03-04 14:06:00
90128,Furniture,482.42,2023-03-04 14:07:00
90129,Electronics,882.6,2023-03-04 14:08:00
90130,Books,38.2,2023-03-04 14:09:00
90131,Furniture,771.36,2023-03-04 14:10:00
90132,Clothing,283.99,2023-03-04 14:11:00
90133,Food,733.45,2023-03-04 14:12:00
90134,Furniture,559.14,2023-03-04 14:13:00
90135,Furniture,447.07,2023-03-04 14:14:00
90136,Food,182.52,2023-03-04 14:15:00
90137,Books,658.08,2023-03-04 14:16:00
90138,Clothing,298.16,2023-03-04 14:17:00
90139,Clothing,896.67,2023-03-04 14:18:00
90140,Furniture,617.21,2023-03-04 14:19:00
90141,Electronics,712.51,2023-03-04 14:20:00
90142,Electronics,792.29,2023-03-04 14:21:00
90143,Furniture,255.4,2023-03-04 14:22:00
90144,Electronics,355.92,2023-03-04 14:23:00
90145,Clothing,425.41,2023-03-04 14:24:00
90146,Clothing,949.33,2023-03-04 14:25:00
90147,Food,200.36,2023-03-04 14:26:00
90148,Clothing,388.37,2023-03-04 14:27:00
90149,Books,221.5,2023-03-04 14:28:00
90150,Clothing,694.09,2023-03-04 14:29:00
90151,Furniture,818.51,2023-03-04 14:30:00
90152,Electronics,408.69,2023-03-04 14:31:00
90153,Electronics,707.03,2023-03-04 14:32:00
90154,Clothing,157.41,2023-03-04 14:33:00
90155,Clothing,170.48,2023-03-04 14:34:00
90156,Electronics,948.69,2023-03-04 14:35:00
90157,Electronics,475.06,2023-03-04 14:36:00
90158,Clothing,148.47,2023-03-04 14:37:00
90159,Books,28.9,2023-03-04 14:38:00
90160,Books,990.11,2023-03-04 14:39:00
90161,Electronics,497.05,2023-03-04 14:40:00
90162,Food,614.36,2023-03-04 14:41:00
90163,Books,278.22,2023-03-04 14:42:00
90164,Furniture,830.93,2023-03-04 14:43:00
90165,Electronics,653.05,2023-03-04 14:44:00
90166,Books,108.81,2023-03-04 14:45:00
90167,Clothing,445.08,2023-03-04 14:46:00
90168,Food,427.37,2023-03-04 14:47:00
90169,Clothing,89.56,2023-03-04 14:48:00
90170,Clothing,659.1,2023-03-04 14:49:00
90171,Food,109.56,2023-03-04 14:50:00
90172,Electronics,25.01,2023-03-04 14:51:00
90173,Clothing,36.76,2023-03-04 14:52:00
90174,Electronics,714.19,2023-03-04 14:53:00
90175,Electronics,631.75,2023-03-04 14:54:00
90176,Electronics,246.8,2023-03-04 14:55:00
90177,Clothing,954.54,2023-03-04 14:56:00
90178,Electronics,177.69,2023-03-04 14:57:00
90179,Clothing,840.29,2023-03-04 14:58:00
90180,Electronics,632.01,2023-03-04 14:59:00
90181,Furniture,134.6,2023-03-04 15:00:00
90182,Clothing,190.54,2023-03-04 15:01:00
90183,Furniture,829.93,2023-03-04 15:02:00
90184,Electronics,104.85,2023-03-04 15:03:00
90185,Clothing,874.08,2023-03-04 15:04:00
90186,Food,337.64,2023-03-04 15:05:00
90187,Furniture,751.9,2023-03-04 15:06:00
90188,Books,591.72,2023-03-04 15:07:00
90189,Books,72.75,2023-03-04 15:08:00
90190,Food,252.6,2023-03-04 15:09:00
90191,Food,939.58,2023-03-04 15:10:00
90192,Books,33.34,2023-03-04 15:11:00
90193,Clothing,724.75,2023-03-04 15:12:00
90194,Electronics,533.71,2023-03-04 15:13:00
90195,Clothing,332.17,2023-03-04 15:14:00
90196,Books,896.69,2023-03-04 15:15:00
90197,Furniture,458.11,2023-03-04 15:16:00
90198,Furniture,68.75,2023-03-04 15:17:00
90199,Electronics,423.2,2023-03-04 15:18:00
90200,Electronics,582.78,2023-03-04 15:19:00
90201,Books,643.48,2023-03-04 15:20:00
90202,Books,381.5,2023-03-04 15:21:00
90203,Electronics,232.9,2023-03-04 15:22:00
90204,Furniture,851.1,2023-03-04 15:23:00
90205,Food,345.77,2023-03-04 15:24:00
90206,Food,739.61,2023-03-04 15:25:00
90207,Food,896.68,2023-03-04 15:26:00
90208,Furniture,514.43,2023-03-04 15:27:00
90209,Clothing,794.92,2023-03-04 15:28:00
90210,Clothing,666.44,2023-03-04 15:29:00
90211,Furniture,880.06,2023-03-04 15:30:00
90212,Clothing,422.08,2023-03-04 15:31:00
90213,Food,348.44,2023-03-04 15:32:00
90214,Furniture,113.49,2023-03-04 15:33:00
90215,Electronics,678.7,2023-03-04 15:34:00
90216,Furniture,102.35,2023-03-04 15:35:00
90217,Books,391.33,2023-03-04 15:36:00
90218,Food,810.83,2023-03-04 15:37:00
90219,Food,155.72,2023-03-04 15:38:00
90220,Books,646.91,2023-03-04 15:39:00
90221,Food,653.3,2023-03-04 15:40:00
90222,Books,682.74,2023-03-04 15:41:00
90223,Books,423.52,2023-03-04 15:42:00
90224,Food,586.67,2023-03-04 15:43:00
90225,Furniture,196.96,2023-03-04 15:44:00
90226,Books,194.68,2023-03-04 15:45:00
90227,Electronics,898.94,2023-03-04 15:46:00
90228,Books,45.83,2023-03-04 15:47:00
90229,Electronics,44.47,2023-03-04 15:48:00
90230,Furniture,46.06,2023-03-04 15:49:00
90231,Books,314.1,2023-03-04 15:50:00
90232,Books,255.4,2023-03-04 15:51:00
90233,Books,549.43,2023-03-04 15:52:00
90234,Electronics,952.63,2023-03-04 15:53:00
90235,Furniture,88.56,2023-03-04 15:54:00
90236,Food,587.13,2023-03-04 15:55:00
90237,Clothing,722.75,2023-03-04 15:56:00
90238,Books,945.02,2023-03-04 15:57:00
90239,Books,744.37,2023-03-04 15:58:00
90240,Books,994.14,2023-03-04 15:59:00
90241,Food,315.07,2023-03-04 16:00:00
90242,Furniture,901.31,2023-03-04 16:01:00
90243,Electronics,66.19,2023-03-04 16:02:00
90244,Food,590.21,2023-03-04 16:03:00
90245,Furniture,920.02,2023-03-04 16:04:00
90246,Clothing,727.68,2023-03-04 16:05:00
90247,Furniture,178.82,2023-03-04 16:06:00
90248,Furniture,382.64,2023-03-04 16:07:00
90249,Electronics,150.56,2023-03-04 16:08:00
90250,Furniture,347.49,2023-03-04 16:09:00
90251,Furniture,710.9,2023-03-04 16:10:00
90252,Books,146.43,2023-03-04 16:11:00
90253,Electronics,501.83,2023-03-04 16:12:00
90254,Furniture,260.71,2023-03-04 16:13:00
90255,Furniture,78.04,2023-03-04 16:14:00
90256,Books,120.37,2023-03-04 16:15:00
90257,Electronics,32.31,2023-03-04 16:16:00
90258,Clothing,270.43,2023-03-04 16:17:00
90259,Electronics,950.09,2023-03-04 16:18:00
90260,Food,537.78,2023-03-04 16:19:00
90261,Furniture,475.72,2023-03-04 16:20:00
90262,Food,165.85,2023-03-04 16:21:00
90263,Food,406.36,2023-03-04 16:22:00
90264,Clothing,201.31,2023-03-04 16:23:00
90265,Furniture,432.73,2023-03-04 16:24:00
90266,Electronics,488.08,2023-03-04 16:25:00
90267,Books,892.61,2023-03-04 16:26:00
90268,Furniture,739.86,2023-03-04 16:27:00
90269,Food,769.44,2023-03-04 16:28:00
90270,Food,940.77,2023-03-04 16:29:00
90271,Furniture,748.79,2023-03-04 16:30:00
90272,Clothing,714.34,2023-03-04 16:31:00
90273,Electronics,714.54,2023-03-04 16:32:00
90274,Books,499.12,2023-03-04 16:33:00
90275,Clothing,155.64,2023-03-04 16:34:00
90276,Electronics,612.73,2023-03-04 16:35:00
90277,Furniture,366.17,2023-03-04 16:36:00
90278,Clothing,969.07,2023-03-04 16:37:00
90279,Books,206.42,2023-03-04 16:38:00
90280,Electronics,654.22,2023-03-04 16:39:00
90281,Furniture,858.23,2023-03-04 16:40:00
90282,Electronics,436.03,2023-03-04 16:41:00
90283,Books,671.54,2023-03-04 16:42:00
90284,Furniture,417.68,2023-03-04 16:43:00
90285,Food,184.5,2023-03-04 16:44:00
90286,Food,212.69,2023-03-04 16:45:00
90287,Clothing,308.16,2023-03-04 16:46:00
90288,Furniture,414.94,2023-03-04 16:47:00
90289,Furniture,628.31,2023-03-04 16:48:00
90290,Clothing,659.27,2023-03-04 16:49:00
90291,Electronics,806.54,2023-03-04 16:50:00
90292,Clothing,839.35,2023-03-04 16:51:00
90293,Furniture,44.83,2023-03-04 16:52:00
90294,Food,492.92,2023-03-04 16:53:00
90295,Electronics,766.25,2023-03-04 16:54:00
90296,Furniture,949.91,2023-03-04 16:55:00
90297,Books,718.67,2023-03-04 16:56:00
90298,Food,273.57,2023-03-04 16:57:00
90299,Food,381.18,2023-03-04 16:58:00
90300,Clothing,993.85,2023-03-04 16:59:00
90301,Furniture,288.58,2023-03-04 17:00:00
90302,Furniture,709.67,2023-03-04 17:01:00
90303,Clothing,229.03,2023-03-04 17:02:00
90304,Furniture,725.6,2023-03-04 17:03:00
90305,Furniture,101.42,2023-03-04 17:04:00
90306,Food,455.32,2023-03-04 17:05:00
90307,Electronics,303.51,2023-03-04 17:06:00
90308,Books,33.74,2023-03-04 17:07:00
90309,Books,165.5,2023-03-04 17:08:00
90310,Electronics,58.09,2023-03-04 17:09:00
90311,Books,181.95,2023-03-04 17:10:00
90312,Electronics,695.85,2023-03-04 17:11:00
90313,Furniture,160.01,2023-03-04 17:12:00
90314,Clothing,966.06,2023-03-04 17:13:00
90315,Furniture,167.02,2023-03-04 17:14:00
90316,Clothing,967.08,2023-03-04 17:15:00
90317,Electronics,744.96,2023-03-04 17:16:00
90318,Furniture,286.48,2023-03-04 17:17:00
90319,Electronics,877.69,2023-03-04 17:18:00
90320,Food,978.82,2023-03-04 17:19:00
90321,Electronics,948.38,2023-03-04 17:20:00
90322,Furniture,357.71,2023-03-04 17:21:00
90323,Clothing,337.21,2023-03-04 17:22:00
90324,Food,152.34,2023-03-04 17:23:00
90325,Furniture,997.7,2023-03-04 17:24:00
90326,Furniture,246.92,2023-03-04 17:25:00
90327,Furniture,52.56,2023-03-04 17:26:00
90328,Food,283.1,2023-03-04 17:27:00
90329,Furniture,741.52,2023-03-04 17:28:00
90330,Clothing,792.83,2023-03-04 17:29:00
90331,Furniture,61.52,2023-03-04 17:30:00
90332,Books,976.61,2023-03-04 17:31:00
90333,Electronics,939.07,2023-03-04 17:32:00
90334,Books,39.34,2023-03-04 17:33:00
90335,Clothing,455.11,2023-03-04 17:34:00
90336,Clothing,463.33,2023-03-04 17:35:00
90337,Electronics,497.13,2023-03-04 17:36:00
90338,Clothing,639.17,2023-03-04 17:37:00
90339,Clothing,774.18,2023-03-04 17:38:00
90340,Furniture,151.45,2023-03-04 17:39:00
90341,Electronics,471.6,2023-03-04 17:40:00
90342,Books,207.74,2023-03-04 17:41:00
90343,Furniture,274.79,2023-03-04 17:42:00
90344,Furniture,318.2,2023-03-04 17:43:00
90345,Books,342.5,2023-03-04 17:44:00
90346,Clothing,449.6,2023-03-04 17:45:00
90347,Food,518.09,2023-03-04 17:46:00
90348,Food,308.2,2023-03-04 17:47:00
90349,Clothing,567.84,2023-03-04 17:48:00
90350,Furniture,317.11,2023-03-04 17:49:00
90351,Books,760.65,2023-03-04 17:50:00
90352,Food,869.69,2023-03-04 17:51:00
90353,Furniture,748.8,2023-03-04 17:52:00
90354,Food,810.57,2023-03-04 17:53:00
90355,Books,453.23,2023-03-04 17:54:00
90356,Furniture,488.52,2023-03-04 17:55:00
90357,Electronics,70.39,2023-03-04 17:56:00
90358,Furniture,671.38,2023-03-04 17:57:00
90359,Electronics,210.52,2023-03-04 17:58:00
90360,Clothing,637.48,2023-03-04 17:59:00
90361,Books,280.89,2023-03-04 18:00:00
90362,Food,457.51,2023-03-04 18:01:00
90363,Clothing,964.24,2023-03-04 18:02:00
90364,Clothing,914.64,2023-03-04 18:03:00
90365,Furniture,65.54,2023-03-04 18:04:00
90366,Furniture,939.1,2023-03-04 18:05:00
90367,Electronics,650.3,2023-03-04 18:06:00
90368,Electronics,627.81,2023-03-04 18:07:00
90369,Clothing,113.66,2023-03-04 18:08:00
90370,Clothing,852.94,2023-03-04 18:09:00
90371,Furniture,588.95,2023-03-04 18:10:00
90372,Furniture,33.01,2023-03-04 18:11:00
90373,Food,750.09,2023-03-04 18:12:00
90374,Books,951.31,2023-03-04 18:13:00
90375,Food,699.41,2023-03-04 18:14:00
90376,Books,323.67,2023-03-04 18:15:00
90377,Clothing,736.17,2023-03-04 18:16:00
90378,Furniture,604.82,2023-03-04 18:17:00
90379,Food,314.42,2023-03-04 18:18:00
90380,Books,407.0,2023-03-04 18:19:00
90381,Electronics,406.64,2023-03-04 18:20:00
90382,Books,738.52,2023-03-04 18:21:00
90383,Books,245.62,2023-03-04 18:22:00
90384,Furniture,724.94,2023-03-04 18:23:00
90385,Food,81.41,2023-03-04 18:24:00
90386,Clothing,586.22,2023-03-04 18:25:00
90387,Food,177.46,2023-03-04 18:26:00
90388,Clothing,802.33,2023-03-04 18:27:00
90389,Electronics,255.67,2023-03-04 18:28:00
90390,Furniture,911.18,2023-03-04 18:29:00
90391,Books,372.95,2023-03-04 18:30:00
90392,Food,384.23,2023-03-04 18:31:00
90393,Food,836.61,2023-03-04 18:32:00
90394,Clothing,757.85,2023-03-04 18:33:00
90395,Food,415.22,2023-03-04 18:34:00
90396,Books,957.67,2023-03-04 18:35:00
90397,Clothing,911.48,2023-03-04 18:36:00
90398,Books,345.62,2023-03-04 18:37:00
90399,Clothing,990.79,2023-03-04 18:38:00
90400,Books,147.45,2023-03-04 18:39:00
90401,Clothing,828.28,2023-03-04 18:40:00
90402,Furniture,497.64,2023-03-04 18:41:00
90403,Food,420.53,2023-03-04 18:42:00
90404,Books,763.45,2023-03-04 18:43:00
90405,Electronics,628.58,2023-03-04 18:44:00
90406,Furniture,526.15,2023-03-04 18:45:00
90407,Furniture,144.57,2023-03-04 18:46:00
90408,Books,945.08,2023-03-04 18:47:00
90409,Books,429.63,2023-03-04 18:48:00
90410,Electronics,704.62,2023-03-04 18:49:00
90411,Books,660.56,2023-03-04 18:50:00
90412,Electronics,300.13,2023-03-04 18:51:00
90413,Books,243.57,2023-03-04 18:52:00
90414,Electronics,850.05,2023-03-04 18:53:00
90415,Clothing,121.04,2023-03-04 18:54:00
90416,Food,274.0,2023-03-04 18:55:00
90417,Food,398.4,2023-03-04 18:56:00
90418,Books,931.3,2023-03-04 18:57:00
90419,Books,419.95,2023-03-04 18:58:00
90420,Food,249.0,2023-03-04 18:59:00
90421,Food,464.6,2023-03-04 19:00:00
90422,Electronics,303.7,2023-03-04 19:01:00
90423,Electronics,323.43,2023-03-04 19:02:00
90424,Clothing,450.44,2023-03-04 19:03:00
90425,Clothing,86.66,2023-03-04 19:04:00
90426,Electronics,133.96,2023-03-04 19:05:00
90427,Clothing,998.27,2023-03-04 19:06:00
90428,Furniture,863.44,2023-03-04 19:07:00
90429,Electronics,544.34,2023-03-04 19:08:00
90430,Clothing,67.3,2023-03-04 19:09:00
90431,Clothing,460.79,2023-03-04 19:10:00
90432,Books,521.74,2023-03-04 19:11:00
90433,Books,701.31,2023-03-04 19:12:00
90434,Books,211.63,2023-03-04 19:13:00
90435,Food,565.56,2023-03-04 19:14:00
90436,Food,480.69,2023-03-04 19:15:00
90437,Food,475.3,2023-03-04 19:16:00
90438,Electronics,295.34,2023-03-04 19:17:00
90439,Books,451.09,2023-03-04 19:18:00
90440,Books,956.23,2023-03-04 19:19:00
90441,Electronics,506.46,2023-03-04 19:20:00
90442,Food,916.08,2023-03-04 19:21:00
90443,Clothing,689.9,2023-03-04 19:22:00
90444,Furniture,220.84,2023-03-04 19:23:00
90445,Books,492.45,2023-03-04 19:24:00
90446,Food,469.61,2023-03-04 19:25:00
90447,Clothing,116.3,2023-03-04 19:26:00
90448,Books,859.18,2023-03-04 19:27:00
90449,Books,116.05,2023-03-04 19:28:00
90450,Furniture,229.97,2023-03-04 19:29:00
90451,Food,366.81,2023-03-04 19:30:00
90452,Electronics,880.78,2023-03-04 19:31:00
90453,Clothing,715.92,2023-03-04 19:32:00
90454,Clothing,379.13,2023-03-04 19:33:00
90455,Food,945.44,2023-03-04 19:34:00
90456,Clothing,759.59,2023-03-04 19:35:00
90457,Electronics,988.83,2023-03-04 19:36:00
90458,Clothing,343.81,2023-03-04 19:37:00
90459,Food,758.56,2023-03-04 19:38:00
90460,Electronics,242.99,2023-03-04 19:39:00
90461,Furniture,310.47,2023-03-04 19:40:00
90462,Food,386.71,2023-03-04 19:41:00
90463,Furniture,546.49,2023-03-04 19:42:00
90464,Clothing,538.46,2023-03-04 19:43:00
90465,Electronics,358.5,2023-03-04 19:44:00
90466,Clothing,930.59,2023-03-04 19:45:00
90467,Food,996.68,2023-03-04 19:46:00
90468,Furniture,614.34,2023-03-04 19:47:00
90469,Furniture,798.25,2023-03-04 19:48:00
90470,Clothing,832.49,2023-03-04 19:49:00
90471,Food,128.67,2023-03-04 19:50:00
90472,Clothing,816.26,2023-03-04 19:51:00
90473,Books,177.19,2023-03-04 19:52:00
90474,Food,851.03,2023-03-04 19:53:00
90475,Food,895.29,2023-03-04 19:54:00
90476,Electronics,692.77,2023-03-04 19:55:00
90477,Books,414.66,2023-03-04 19:56:00
90478,Furniture,873.74,2023-03-04 19:57:00
90479,Clothing,822.14,2023-03-04 19:58:00
90480,Furniture,657.16,2023-03-04 19:59:00
90481,Food,366.09,2023-03-04 20:00:00
90482,Clothing,600.36,2023-03-04 20:01:00
90483,Furniture,432.07,2023-03-04 20:02:00
90484,Clothing,976.64,2023-03-04 20:03:00
90485,Furniture,552.11,2023-03-04 20:04:00
90486,Clothing,341.75,2023-03-04 20:05:00
90487,Furniture,964.56,2023-03-04 20:06:00
90488,Furniture,178.2,2023-03-04 20:07:00
90489,Clothing,341.94,2023-03-04 20:08:00
90490,Electronics,844.88,2023-03-04 20:09:00
90491,Clothing,775.91,2023-03-04 20:10:00
90492,Furniture,101.51,2023-03-04 20:11:00
90493,Books,339.29,2023-03-04 20:12:00
90494,Food,112.42,2023-03-04 20:13:00
90495,Electronics,214.22,2023-03-04 20:14:00
90496,Clothing,386.31,2023-03-04 20:15:00
90497,Food,168.44,2023-03-04 20:16:00
90498,Electronics,828.61,2023-03-04 20:17:00
90499,Books,714.41,2023-03-04 20:18:00
90500,Food,548.22,2023-03-04 20:19:00
90501,Clothing,859.27,2023-03-04 20:20:00
90502,Books,657.4,2023-03-04 20:21:00
90503,Clothing,939.61,2023-03-04 20:22:00
90504,Food,413.17,2023-03-04 20:23:00
90505,Clothing,887.73,2023-03-04 20:24:00
90506,Books,128.08,2023-03-04 20:25:00
90507,Books,717.21,2023-03-04 20:26:00
90508,Food,151.22,2023-03-04 20:27:00
90509,Food,333.27,2023-03-04 20:28:00
90510,Furniture,747.33,2023-03-04 20:29:00
90511,Books,778.14,2023-03-04 20:30:00
90512,Furniture,419.48,2023-03-04 20:31:00
90513,Clothing,72.2,2023-03-04 20:32:00
90514,Food,563.32,2023-03-04 20:33:00
90515,Electronics,467.61,2023-03-04 20:34:00
90516,Clothing,106.08,2023-03-04 20:35:00
90517,Furniture,593.39,2023-03-04 20:36:00
90518,Books,185.55,2023-03-04 20:37:00
90519,Food,471.52,2023-03-04 20:38:00
90520,Food,26.93,2023-03-04 20:39:00
90521,Clothing,49.2,2023-03-04 20:40:00
90522,Clothing,593.01,2023-03-04 20:41:00
90523,Food,565.99,2023-03-04 20:42:00
90524,Furniture,639.97,2023-03-04 20:43:00
90525,Books,277.83,2023-03-04 20:44:00
90526,Food,827.97,2023-03-04 20:45:00
90527,Food,382.84,2023-03-04 20:46:00
90528,Clothing,58.19,2023-03-04 20:47:00
90529,Books,822.87,2023-03-04 20:48:00
90530,Food,821.21,2023-03-04 20:49:00
90531,Clothing,133.13,2023-03-04 20:50:00
90532,Electronics,36.83,2023-03-04 20:51:00
90533,Food,851.63,2023-03-04 20:52:00
90534,Electronics,647.94,2023-03-04 20:53:00
90535,Books,661.01,2023-03-04 20:54:00
90536,Books,23.26,2023-03-04 20:55:00
90537,Food,853.53,2023-03-04 20:56:00
90538,Furniture,286.53,2023-03-04 20:57:00
90539,Clothing,967.97,2023-03-04 20:58:00
90540,Clothing,909.64,2023-03-04 20:59:00
90541,Furniture,628.9,2023-03-04 21:00:00
90542,Electronics,355.79,2023-03-04 21:01:00
90543,Books,645.23,2023-03-04 21:02:00
90544,Food,845.48,2023-03-04 21:03:00
90545,Clothing,101.74,2023-03-04 21:04:00
90546,Clothing,793.15,2023-03-04 21:05:00
90547,Food,987.47,2023-03-04 21:06:00
90548,Food,461.08,2023-03-04 21:07:00
90549,Clothing,214.01,2023-03-04 21:08:00
90550,Clothing,222.47,2023-03-04 21:09:00
90551,Clothing,889.34,2023-03-04 21:10:00
90552,Food,966.84,2023-03-04 21:11:00
90553,Electronics,14.16,2023-03-04 21:12:00
90554,Clothing,695.14,2023-03-04 21:13:00
90555,Electronics,175.29,2023-03-04 21:14:00
90556,Clothing,190.44,2023-03-04 21:15:00
90557,Food,921.26,2023-03-04 21:16:00
90558,Furniture,733.72,2023-03-04 21:17:00
90559,Electronics,468.76,2023-03-04 21:18:00
90560,Furniture,941.27,2023-03-04 21:19:00
90561,Clothing,962.54,2023-03-04 21:20:00
90562,Clothing,514.06,2023-03-04 21:21:00
90563,Food,976.01,2023-03-04 21:22:00
90564,Furniture,694.7,2023-03-04 21:23:00
90565,Furniture,206.35,2023-03-04 21:24:00
90566,Clothing,619.47,2023-03-04 21:25:00
90567,Books,372.77,2023-03-04 21:26:00
90568,Books,849.67,2023-03-04 21:27:00
90569,Furniture,694.0,2023-03-04 21:28:00
90570,Furniture,178.86,2023-03-04 21:29:00
90571,Electronics,374.11,2023-03-04 21:30:00
90572,Clothing,438.37,2023-03-04 21:31:00
90573,Books,353.72,2023-03-04 21:32:00
90574,Food,730.04,2023-03-04 21:33:00
90575,Electronics,172.26,2023-03-04 21:34:00
90576,Books,580.58,2023-03-04 21:35:00
90577,Clothing,57.93,2023-03-04 21:36:00
90578,Clothing,751.41,2023-03-04 21:37:00
90579,Clothing,479.58,2023-03-04 21:38:00
90580,Books,476.08,2023-03-04 21:39:00
90581,Clothing,836.02,2023-03-04 21:40:00
90582,Food,837.46,2023-03-04 21:41:00
90583,Clothing,239.33,2023-03-04 21:42:00
90584,Electronics,650.97,2023-03-04 21:43:00
90585,Food,427.03,2023-03-04 21:44:00
90586,Electronics,117.41,2023-03-04 21:45:00
90587,Electronics,668.48,2023-03-04 21:46:00
90588,Furniture,939.3,2023-03-04 21:47:00
90589,Furniture,420.17,2023-03-04 21:48:00
