loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_42943,CUST_6567,237818.03,8.6,12,Approved
LOAN_42944,CUST_5114,124250.7,8.41,24,Pending
LOAN_42945,CUST_1236,27738.92,6.61,36,Pending
LOAN_42946,CUST_1149,7812.43,3.45,60,Approved
LOAN_42947,CUST_4916,212590.87,8.15,36,Approved
LOAN_42948,CUST_7990,412013.02,7.19,12,Pending
LOAN_42949,CUST_4228,382632.3,4.84,60,Rejected
LOAN_42950,CUST_7061,294413.44,7.05,36,Approved
LOAN_42951,CUST_9533,21384.97,4.6,60,Rejected
LOAN_42952,CUST_3220,6084.84,4.26,12,Pending
LOAN_42953,CUST_6137,41935.34,5.76,24,Pending
LOAN_42954,CUST_4821,123056.82,5.84,48,Pending
LOAN_42955,CUST_588,106829.53,3.29,48,Rejected
LOAN_42956,CUST_7555,348988.47,10.04,60,Pending
LOAN_42957,CUST_6952,89601.0,6.26,60,Pending
LOAN_42958,CUST_1853,454214.5,8.51,12,Pending
LOAN_42959,CUST_1240,355310.39,2.77,24,Pending
LOAN_42960,CUST_231,141994.02,7.35,12,Approved
LOAN_42961,CUST_1675,352143.97,7.22,48,Approved
LOAN_42962,CUST_9413,181579.55,8.18,36,Rejected
LOAN_42963,CUST_2208,67918.61,7.79,24,Pending
LOAN_42964,CUST_6721,47847.16,2.87,36,Pending
LOAN_42965,CUST_2960,191868.5,9.39,12,Pending
LOAN_42966,CUST_5678,23781.42,7.7,12,Rejected
LOAN_42967,CUST_1753,395222.28,9.76,12,Rejected
LOAN_42968,CUST_5480,54130.14,5.22,24,Approved
LOAN_42969,CUST_2345,334443.88,5.67,12,Pending
LOAN_42970,CUST_1190,97804.57,9.47,36,Approved
LOAN_42971,CUST_847,301528.48,6.05,60,Approved
LOAN_42972,CUST_8342,107784.82,3.11,60,Pending
LOAN_42973,CUST_4951,61602.16,8.08,36,Rejected
LOAN_42974,CUST_228,383654.77,7.46,12,Approved
LOAN_42975,CUST_3246,359115.15,9.61,48,Pending
LOAN_42976,CUST_6661,474712.89,3.23,24,Pending
LOAN_42977,CUST_3952,494734.27,3.49,36,Pending
LOAN_42978,CUST_3402,177981.88,9.33,12,Pending
LOAN_42979,CUST_7503,51712.12,4.61,60,Pending
LOAN_42980,CUST_7479,30285.21,9.04,36,Pending
LOAN_42981,CUST_1872,18827.92,2.82,12,Pending
LOAN_42982,CUST_995,383894.68,7.73,24,Rejected
LOAN_42983,CUST_548,305268.31,8.1,60,Rejected
LOAN_42984,CUST_213,262981.22,8.58,12,Approved
LOAN_42985,CUST_1324,271580.72,6.46,12,Pending
LOAN_42986,CUST_5667,328210.55,4.41,36,Rejected
LOAN_42987,CUST_6609,476438.29,6.39,60,Rejected
LOAN_42988,CUST_1736,48290.8,10.29,60,Pending
LOAN_42989,CUST_6734,150238.86,10.17,60,Pending
LOAN_42990,CUST_8319,328301.03,9.21,36,Approved
LOAN_42991,CUST_3549,48674.6,4.22,60,Rejected
LOAN_42992,CUST_2402,126804.72,3.32,36,Rejected
LOAN_42993,CUST_7071,94113.26,3.89,24,Pending
LOAN_42994,CUST_3401,427113.38,10.16,12,Rejected
LOAN_42995,CUST_5666,250870.9,3.71,12,Rejected
LOAN_42996,CUST_6691,169932.07,2.56,60,Rejected
LOAN_42997,CUST_121,52494.01,9.49,48,Pending
LOAN_42998,CUST_6357,455751.75,9.86,36,Pending
LOAN_42999,CUST_296,482455.37,6.2,24,Rejected
LOAN_43000,CUST_3160,73719.62,7.34,12,Pending
LOAN_43001,CUST_8297,421477.13,4.95,60,Rejected
LOAN_43002,CUST_9360,167821.48,8.93,60,Rejected
LOAN_43003,CUST_4500,493925.92,4.9,24,Pending
LOAN_43004,CUST_8146,414968.53,9.39,36,Rejected
LOAN_43005,CUST_8268,209170.31,7.69,12,Approved
LOAN_43006,CUST_9298,39986.79,10.12,12,Approved
LOAN_43007,CUST_160,364580.57,3.06,24,Pending
LOAN_43008,CUST_1916,353853.42,7.46,12,Rejected
LOAN_43009,CUST_8815,265515.19,6.56,24,Rejected
LOAN_43010,CUST_9847,123004.26,9.36,24,Rejected
LOAN_43011,CUST_9427,495621.41,7.47,60,Rejected
LOAN_43012,CUST_9802,66396.74,10.44,60,Rejected
LOAN_43013,CUST_8813,190764.81,8.58,60,Rejected
LOAN_43014,CUST_1756,314742.65,9.61,60,Pending
LOAN_43015,CUST_8510,121794.38,5.73,24,Approved
LOAN_43016,CUST_8636,111714.18,4.81,48,Pending
LOAN_43017,CUST_5485,213686.49,5.2,24,Pending
LOAN_43018,CUST_636,96856.74,8.74,36,Approved
LOAN_43019,CUST_2315,308032.67,5.37,12,Rejected
LOAN_43020,CUST_2207,394096.67,6.15,60,Approved
LOAN_43021,CUST_9674,462204.54,5.04,12,Pending
LOAN_43022,CUST_8201,415831.27,6.33,12,Rejected
LOAN_43023,CUST_6946,171243.77,2.94,24,Approved
LOAN_43024,CUST_4402,32187.24,6.27,12,Pending
LOAN_43025,CUST_1571,370447.48,2.74,24,Rejected
LOAN_43026,CUST_7173,122237.2,4.7,60,Pending
LOAN_43027,CUST_7036,8013.83,3.5,12,Rejected
LOAN_43028,CUST_1393,319319.57,6.58,60,Approved
LOAN_43029,CUST_6437,438445.88,9.44,24,Rejected
LOAN_43030,CUST_2457,422118.58,5.93,36,Rejected
LOAN_43031,CUST_4594,93853.11,7.0,12,Pending
LOAN_43032,CUST_1512,105788.16,9.86,60,Pending
LOAN_43033,CUST_3030,408569.61,5.07,12,Pending
LOAN_43034,CUST_1608,37817.29,3.48,12,Rejected
LOAN_43035,CUST_1037,315108.35,5.61,36,Rejected
LOAN_43036,CUST_7063,171226.56,4.71,12,Approved
LOAN_43037,CUST_3148,47514.05,7.7,36,Approved
LOAN_43038,CUST_7769,376755.67,3.59,36,Pending
LOAN_43039,CUST_1934,30949.66,3.05,24,Rejected
LOAN_43040,CUST_9178,496295.64,4.49,12,Pending
LOAN_43041,CUST_5188,296252.97,9.53,48,Rejected
LOAN_43042,CUST_3617,48685.16,3.74,48,Rejected
LOAN_43043,CUST_185,369495.97,9.04,36,Rejected
LOAN_43044,CUST_3870,167081.19,8.53,48,Pending
LOAN_43045,CUST_4865,175390.79,8.77,12,Pending
LOAN_43046,CUST_515,191749.92,8.17,36,Approved
LOAN_43047,CUST_4390,7968.91,10.34,60,Pending
LOAN_43048,CUST_8515,160799.81,6.33,12,Approved
LOAN_43049,CUST_6286,313312.07,7.32,12,Approved
LOAN_43050,CUST_6883,66756.98,2.62,48,Rejected
LOAN_43051,CUST_7879,40688.99,4.14,48,Rejected
LOAN_43052,CUST_2080,221431.15,5.67,12,Approved
LOAN_43053,CUST_5644,200306.97,7.39,24,Pending
LOAN_43054,CUST_8743,73066.43,4.47,60,Pending
LOAN_43055,CUST_154,117875.04,7.45,36,Pending
LOAN_43056,CUST_5850,57301.92,5.8,12,Rejected
LOAN_43057,CUST_5501,199212.83,8.08,60,Rejected
LOAN_43058,CUST_1793,406628.95,8.39,24,Rejected
LOAN_43059,CUST_3650,259667.22,8.49,12,Rejected
LOAN_43060,CUST_1612,123991.42,6.82,48,Pending
LOAN_43061,CUST_1647,169619.75,5.07,60,Pending
LOAN_43062,CUST_9435,170759.28,3.94,12,Approved
LOAN_43063,CUST_6200,152881.26,4.2,12,Pending
LOAN_43064,CUST_9207,117979.25,3.39,24,Approved
LOAN_43065,CUST_127,61033.72,5.77,60,Pending
LOAN_43066,CUST_1063,423058.66,5.72,12,Rejected
LOAN_43067,CUST_7238,80676.89,10.24,12,Pending
LOAN_43068,CUST_6095,488724.32,4.87,36,Rejected
LOAN_43069,CUST_8798,381421.07,9.49,24,Pending
LOAN_43070,CUST_9985,196373.05,3.18,60,Approved
LOAN_43071,CUST_2511,307693.26,6.12,60,Approved
LOAN_43072,CUST_1497,164712.51,6.69,48,Pending
LOAN_43073,CUST_8404,31215.0,4.19,60,Approved
LOAN_43074,CUST_7301,409872.0,5.59,12,Approved
LOAN_43075,CUST_8505,430306.84,5.5,60,Approved
LOAN_43076,CUST_7139,484658.7,3.45,12,Pending
LOAN_43077,CUST_10000,129512.33,7.51,48,Rejected
LOAN_43078,CUST_7056,401208.63,5.21,60,Approved
LOAN_43079,CUST_4029,490980.52,10.0,36,Pending
LOAN_43080,CUST_5506,91997.26,9.34,48,Approved
LOAN_43081,CUST_462,254086.9,4.95,24,Approved
LOAN_43082,CUST_8449,315797.11,6.37,24,Approved
LOAN_43083,CUST_8872,356506.66,4.14,48,Pending
LOAN_43084,CUST_1913,71358.43,7.51,48,Pending
LOAN_43085,CUST_2502,27032.04,8.18,36,Pending
LOAN_43086,CUST_4087,138405.89,6.18,60,Rejected
LOAN_43087,CUST_6108,268667.78,7.7,36,Rejected
LOAN_43088,CUST_4215,465597.36,6.58,36,Rejected
LOAN_43089,CUST_2121,272569.68,9.4,24,Rejected
LOAN_43090,CUST_2957,101052.8,6.26,60,Rejected
LOAN_43091,CUST_1684,293445.38,9.86,60,Pending
LOAN_43092,CUST_8687,76911.24,7.22,24,Pending
LOAN_43093,CUST_8039,392984.37,9.57,24,Pending
LOAN_43094,CUST_3945,487029.32,6.31,60,Approved
LOAN_43095,CUST_9995,113445.3,3.68,60,Rejected
LOAN_43096,CUST_3027,143972.96,5.6,48,Approved
LOAN_43097,CUST_6588,38216.56,8.52,24,Rejected
LOAN_43098,CUST_4997,148627.49,9.78,12,Pending
LOAN_43099,CUST_798,304821.5,10.31,48,Approved
LOAN_43100,CUST_2375,109899.15,7.57,48,Approved
LOAN_43101,CUST_685,272938.78,8.46,60,Pending
LOAN_43102,CUST_2556,230569.19,6.48,48,Approved
LOAN_43103,CUST_7084,369766.67,8.55,48,Rejected
LOAN_43104,CUST_704,409131.91,10.36,48,Rejected
LOAN_43105,CUST_7841,190726.78,8.42,36,Pending
LOAN_43106,CUST_4803,372164.7,4.55,24,Pending
LOAN_43107,CUST_2739,174435.63,10.26,24,Rejected
LOAN_43108,CUST_7260,24681.37,4.24,12,Approved
LOAN_43109,CUST_9745,362882.84,6.96,48,Pending
LOAN_43110,CUST_8461,78018.28,2.94,48,Approved
LOAN_43111,CUST_3130,489389.55,8.46,24,Pending
LOAN_43112,CUST_2675,123762.52,7.61,12,Rejected
LOAN_43113,CUST_1148,194528.88,8.29,12,Rejected
LOAN_43114,CUST_2987,435147.8,9.63,60,Approved
LOAN_43115,CUST_5156,236444.23,6.24,36,Pending
LOAN_43116,CUST_6428,356217.77,9.78,48,Pending
LOAN_43117,CUST_5919,456140.27,7.18,24,Pending
LOAN_43118,CUST_749,364913.71,2.98,36,Approved
LOAN_43119,CUST_5623,105338.01,4.8,24,Pending
LOAN_43120,CUST_7277,320965.84,6.21,24,Pending
LOAN_43121,CUST_3388,132186.35,10.25,60,Pending
LOAN_43122,CUST_2665,407408.26,9.99,48,Approved
LOAN_43123,CUST_3818,318801.69,7.18,24,Approved
LOAN_43124,CUST_309,403954.52,5.89,48,Approved
LOAN_43125,CUST_4411,341599.79,5.38,12,Rejected
LOAN_43126,CUST_2356,102286.36,5.69,36,Approved
LOAN_43127,CUST_6244,29536.25,9.0,48,Pending
LOAN_43128,CUST_8267,391457.0,4.89,36,Pending
LOAN_43129,CUST_1863,158140.58,2.74,24,Approved
LOAN_43130,CUST_5331,155733.88,3.18,60,Approved
LOAN_43131,CUST_249,16593.45,6.95,48,Rejected
LOAN_43132,CUST_3888,6472.23,6.6,36,Rejected
LOAN_43133,CUST_3915,319347.92,3.38,12,Rejected
LOAN_43134,CUST_4172,49646.22,9.17,24,Rejected
LOAN_43135,CUST_6826,430188.17,5.88,60,Approved
LOAN_43136,CUST_7420,424447.93,8.76,12,Approved
LOAN_43137,CUST_1204,336360.8,5.75,36,Rejected
LOAN_43138,CUST_1953,412345.71,7.25,24,Approved
LOAN_43139,CUST_5400,443729.94,3.51,12,Pending
LOAN_43140,CUST_524,306607.4,6.78,36,Pending
LOAN_43141,CUST_9860,37084.6,6.71,36,Pending
LOAN_43142,CUST_5224,77285.43,9.09,12,Pending
LOAN_43143,CUST_2767,364548.44,6.23,48,Approved
LOAN_43144,CUST_3527,118460.94,6.38,48,Pending
LOAN_43145,CUST_5671,219362.26,6.13,36,Approved
LOAN_43146,CUST_4484,44191.4,3.24,12,Rejected
LOAN_43147,CUST_1775,324745.63,4.05,24,Approved
LOAN_43148,CUST_5367,341397.99,9.33,12,Pending
LOAN_43149,CUST_5121,289064.26,5.56,24,Pending
LOAN_43150,CUST_6720,134019.63,9.24,36,Pending
LOAN_43151,CUST_3997,438212.33,3.32,12,Pending
LOAN_43152,CUST_4994,291832.68,9.16,24,Pending
LOAN_43153,CUST_4483,38596.38,3.07,60,Approved
LOAN_43154,CUST_6560,91284.46,4.54,48,Pending
LOAN_43155,CUST_1554,169112.98,10.31,24,Approved
LOAN_43156,CUST_8347,29805.46,5.41,60,Approved
LOAN_43157,CUST_7512,424668.33,10.47,36,Approved
LOAN_43158,CUST_3053,251393.67,7.28,48,Pending
LOAN_43159,CUST_7554,101153.66,7.13,12,Approved
LOAN_43160,CUST_5225,304662.75,4.1,48,Pending
LOAN_43161,CUST_9579,213394.8,4.43,48,Approved
LOAN_43162,CUST_6795,181778.6,4.25,60,Rejected
LOAN_43163,CUST_8711,406949.69,6.22,48,Pending
LOAN_43164,CUST_8489,238782.06,9.57,60,Approved
LOAN_43165,CUST_2504,232678.47,7.28,48,Pending
LOAN_43166,CUST_5777,83986.14,8.49,48,Rejected
LOAN_43167,CUST_3218,33088.07,9.66,24,Pending
LOAN_43168,CUST_9206,148049.21,9.53,60,Pending
LOAN_43169,CUST_4425,176818.12,4.12,24,Pending
LOAN_43170,CUST_722,318680.33,4.11,12,Pending
LOAN_43171,CUST_6828,76382.2,5.45,48,Approved
LOAN_43172,CUST_5359,386331.25,6.41,60,Rejected
LOAN_43173,CUST_6902,250674.09,9.32,24,Rejected
LOAN_43174,CUST_6573,263486.25,5.83,36,Pending
LOAN_43175,CUST_1503,21539.03,9.69,24,Pending
LOAN_43176,CUST_3005,241327.2,5.94,24,Pending
LOAN_43177,CUST_2818,62576.41,4.04,24,Rejected
LOAN_43178,CUST_2052,263207.21,4.59,48,Pending
LOAN_43179,CUST_550,170062.42,2.54,60,Rejected
LOAN_43180,CUST_3795,82765.01,5.47,36,Pending
LOAN_43181,CUST_9602,322431.34,8.27,24,Pending
LOAN_43182,CUST_4653,318844.1,3.05,24,Pending
LOAN_43183,CUST_6824,92517.99,9.95,48,Rejected
LOAN_43184,CUST_4702,252342.79,8.35,36,Pending
LOAN_43185,CUST_1741,306855.68,3.2,12,Rejected
LOAN_43186,CUST_7848,40525.89,8.02,36,Approved
LOAN_43187,CUST_5188,202207.84,3.51,24,Rejected
LOAN_43188,CUST_8679,227709.11,9.02,60,Pending
LOAN_43189,CUST_1186,163971.41,8.43,12,Pending
LOAN_43190,CUST_9717,162903.58,6.79,60,Rejected
LOAN_43191,CUST_4215,407617.25,10.03,60,Pending
LOAN_43192,CUST_8708,160777.6,4.43,60,Rejected
LOAN_43193,CUST_6974,448132.26,7.47,36,Pending
LOAN_43194,CUST_7893,274090.51,4.7,60,Pending
LOAN_43195,CUST_9002,478123.04,4.39,24,Approved
LOAN_43196,CUST_291,376061.32,4.26,24,Pending
LOAN_43197,CUST_3533,363454.38,7.15,36,Pending
LOAN_43198,CUST_2555,280806.74,7.49,36,Approved
LOAN_43199,CUST_7832,21155.04,4.45,60,Approved
LOAN_43200,CUST_6057,128478.69,2.63,24,Rejected
LOAN_43201,CUST_7283,65345.63,5.43,48,Rejected
LOAN_43202,CUST_5767,226894.99,7.19,24,Pending
LOAN_43203,CUST_7381,286791.51,5.75,60,Rejected
LOAN_43204,CUST_9519,168254.46,8.93,12,Pending
LOAN_43205,CUST_8241,55542.4,5.51,12,Pending
LOAN_43206,CUST_6570,238034.77,6.9,12,Pending
LOAN_43207,CUST_4185,62621.34,8.97,36,Rejected
LOAN_43208,CUST_3915,328028.6,9.16,48,Approved
LOAN_43209,CUST_7073,308317.63,8.22,24,Pending
LOAN_43210,CUST_9028,384064.28,8.53,60,Approved
LOAN_43211,CUST_9925,54003.02,5.53,48,Rejected
LOAN_43212,CUST_9020,428967.11,4.81,36,Pending
LOAN_43213,CUST_6339,64195.54,8.33,48,Rejected
LOAN_43214,CUST_7604,132664.9,4.89,36,Rejected
LOAN_43215,CUST_591,393768.09,6.17,36,Rejected
LOAN_43216,CUST_9365,109023.65,7.33,12,Rejected
LOAN_43217,CUST_4659,307083.87,7.33,36,Approved
LOAN_43218,CUST_8469,466893.98,4.04,48,Pending
LOAN_43219,CUST_6437,261798.44,4.38,36,Pending
LOAN_43220,CUST_4281,208964.91,7.39,36,Rejected
LOAN_43221,CUST_5841,216114.35,5.81,60,Rejected
LOAN_43222,CUST_5030,321865.36,8.13,48,Pending
LOAN_43223,CUST_1290,396295.03,5.84,12,Approved
LOAN_43224,CUST_4649,336527.58,5.09,36,Pending
LOAN_43225,CUST_3288,238204.84,9.16,48,Pending
LOAN_43226,CUST_5103,445318.34,5.56,60,Pending
LOAN_43227,CUST_4548,355226.91,7.67,60,Pending
LOAN_43228,CUST_9766,249254.93,9.94,60,Rejected
LOAN_43229,CUST_3404,227386.22,9.48,12,Approved
LOAN_43230,CUST_3474,104095.5,5.85,24,Rejected
LOAN_43231,CUST_8100,486700.5,9.37,36,Approved
LOAN_43232,CUST_1118,291407.72,5.83,12,Approved
LOAN_43233,CUST_3405,164083.88,6.71,48,Pending
LOAN_43234,CUST_9472,400968.55,6.11,24,Approved
LOAN_43235,CUST_6938,152045.97,5.67,12,Approved
LOAN_43236,CUST_2512,94672.62,4.05,24,Pending
LOAN_43237,CUST_4843,159393.01,5.38,36,Approved
LOAN_43238,CUST_3205,25824.75,3.88,12,Rejected
LOAN_43239,CUST_8955,214142.57,3.66,48,Rejected
LOAN_43240,CUST_822,259677.76,2.64,48,Pending
LOAN_43241,CUST_2630,327886.36,5.52,12,Approved
LOAN_43242,CUST_6514,110194.01,6.79,48,Rejected
LOAN_43243,CUST_1641,335125.33,2.72,24,Rejected
LOAN_43244,CUST_8342,147794.95,9.27,48,Rejected
LOAN_43245,CUST_9262,299942.21,5.6,24,Pending
LOAN_43246,CUST_8487,106675.37,9.34,60,Rejected
LOAN_43247,CUST_5448,154950.13,10.29,48,Approved
LOAN_43248,CUST_3765,122892.27,6.39,60,Approved
LOAN_43249,CUST_6960,462841.15,5.69,48,Approved
LOAN_43250,CUST_5833,482767.46,8.45,36,Approved
LOAN_43251,CUST_1751,52586.16,9.27,12,Approved
LOAN_43252,CUST_8620,443297.6,4.01,60,Rejected
LOAN_43253,CUST_4753,24570.36,4.53,48,Approved
LOAN_43254,CUST_3760,433135.01,3.78,48,Rejected
LOAN_43255,CUST_1421,369891.35,8.22,12,Approved
LOAN_43256,CUST_2853,476070.0,8.98,60,Approved
LOAN_43257,CUST_842,38667.06,5.0,60,Approved
LOAN_43258,CUST_9303,122184.27,4.5,48,Pending
LOAN_43259,CUST_1520,296705.7,10.26,36,Rejected
LOAN_43260,CUST_4039,37292.73,2.79,24,Approved
LOAN_43261,CUST_346,250415.48,4.65,48,Approved
LOAN_43262,CUST_3050,149091.7,9.65,36,Pending
LOAN_43263,CUST_1344,377776.23,2.55,24,Approved
LOAN_43264,CUST_4299,398862.81,5.27,48,Approved
LOAN_43265,CUST_3564,35484.51,3.69,24,Approved
LOAN_43266,CUST_3103,405627.85,5.82,48,Pending
LOAN_43267,CUST_9786,45826.64,6.58,24,Approved
LOAN_43268,CUST_6880,108030.71,6.29,60,Rejected
LOAN_43269,CUST_4023,366724.48,4.52,48,Rejected
LOAN_43270,CUST_731,275134.45,7.52,12,Approved
LOAN_43271,CUST_9111,307975.17,4.55,60,Approved
LOAN_43272,CUST_8339,186087.66,8.28,60,Rejected
LOAN_43273,CUST_8112,360435.57,10.33,12,Approved
LOAN_43274,CUST_1242,236746.24,3.43,60,Rejected
LOAN_43275,CUST_7309,165792.11,6.58,12,Approved
LOAN_43276,CUST_7847,154852.53,2.9,24,Approved
LOAN_43277,CUST_4477,316481.21,3.47,12,Rejected
LOAN_43278,CUST_8233,331449.14,6.52,60,Rejected
LOAN_43279,CUST_3858,412821.16,7.36,60,Pending
LOAN_43280,CUST_3342,312677.72,6.83,24,Approved
LOAN_43281,CUST_340,237700.49,7.92,48,Rejected
LOAN_43282,CUST_3223,288675.21,9.7,36,Approved
LOAN_43283,CUST_1824,95688.8,8.04,60,Rejected
LOAN_43284,CUST_9548,298254.44,4.5,12,Pending
LOAN_43285,CUST_1085,58819.99,10.36,48,Approved
LOAN_43286,CUST_2526,442882.57,4.47,12,Pending
LOAN_43287,CUST_1630,362715.03,3.11,12,Rejected
LOAN_43288,CUST_9227,188315.14,9.98,48,Rejected
LOAN_43289,CUST_4022,171948.66,4.27,60,Pending
LOAN_43290,CUST_2213,401970.11,6.05,12,Approved
LOAN_43291,CUST_9152,464970.82,5.56,24,Rejected
LOAN_43292,CUST_3139,450316.08,6.89,12,Approved
LOAN_43293,CUST_9280,373353.33,9.91,24,Approved
LOAN_43294,CUST_648,243079.52,3.28,36,Pending
LOAN_43295,CUST_7569,212154.3,6.47,12,Rejected
LOAN_43296,CUST_9520,489087.39,5.75,12,Rejected
LOAN_43297,CUST_5446,203254.68,8.09,60,Pending
LOAN_43298,CUST_9465,430585.89,4.79,60,Rejected
LOAN_43299,CUST_1631,413015.23,4.6,36,Rejected
LOAN_43300,CUST_1510,254875.39,4.65,12,Approved
LOAN_43301,CUST_9302,481994.04,9.94,60,Approved
LOAN_43302,CUST_1380,39884.09,6.34,48,Pending
LOAN_43303,CUST_9153,182356.42,3.56,36,Pending
LOAN_43304,CUST_880,13732.72,5.23,24,Rejected
LOAN_43305,CUST_8798,433246.87,6.95,48,Rejected
LOAN_43306,CUST_5272,266329.5,3.1,36,Approved
LOAN_43307,CUST_4547,328220.81,3.71,36,Rejected
LOAN_43308,CUST_3780,182350.87,3.21,24,Approved
LOAN_43309,CUST_4858,389009.84,5.65,24,Pending
LOAN_43310,CUST_718,407709.32,8.33,60,Rejected
LOAN_43311,CUST_6968,224403.04,7.87,60,Pending
LOAN_43312,CUST_9866,282555.43,8.77,36,Rejected
LOAN_43313,CUST_4481,147660.48,5.2,60,Rejected
LOAN_43314,CUST_5924,261333.41,2.86,48,Pending
LOAN_43315,CUST_7164,496911.41,4.33,12,Pending
LOAN_43316,CUST_2058,435351.79,2.96,12,Rejected
LOAN_43317,CUST_5922,33909.87,8.62,36,Approved
LOAN_43318,CUST_6903,35884.82,3.08,48,Pending
LOAN_43319,CUST_1843,437707.64,4.93,36,Pending
LOAN_43320,CUST_6230,340670.75,10.46,48,Rejected
LOAN_43321,CUST_6071,401103.17,5.21,36,Pending
LOAN_43322,CUST_3210,365884.55,10.15,48,Approved
LOAN_43323,CUST_3868,213786.82,5.62,12,Approved
LOAN_43324,CUST_5230,46799.64,10.47,24,Rejected
LOAN_43325,CUST_1521,22443.2,7.48,36,Approved
LOAN_43326,CUST_9424,117503.71,6.65,48,Approved
LOAN_43327,CUST_9693,280523.32,2.74,12,Rejected
LOAN_43328,CUST_7961,332858.75,4.23,60,Rejected
LOAN_43329,CUST_2006,487142.19,6.07,24,Pending
LOAN_43330,CUST_4575,499173.75,7.49,48,Approved
LOAN_43331,CUST_1282,387034.35,5.51,24,Pending
LOAN_43332,CUST_9202,288950.12,7.95,12,Rejected
LOAN_43333,CUST_855,249313.64,7.48,36,Approved
LOAN_43334,CUST_6313,329174.4,8.61,12,Rejected
LOAN_43335,CUST_3333,314080.63,4.87,48,Approved
LOAN_43336,CUST_4915,356692.1,9.96,36,Approved
LOAN_43337,CUST_2718,430205.17,6.3,60,Approved
LOAN_43338,CUST_6258,118431.44,3.1,48,Rejected
LOAN_43339,CUST_2465,19377.25,9.31,24,Rejected
LOAN_43340,CUST_4885,212139.75,6.1,60,Pending
LOAN_43341,CUST_2268,38334.9,7.44,12,Approved
LOAN_43342,CUST_5217,69343.85,3.02,12,Approved
LOAN_43343,CUST_6046,171567.65,8.12,60,Approved
LOAN_43344,CUST_2899,386212.35,5.05,24,Pending
LOAN_43345,CUST_9145,267444.71,2.58,48,Approved
LOAN_43346,CUST_1803,300571.13,5.31,24,Approved
LOAN_43347,CUST_5121,34925.55,6.48,24,Pending
LOAN_43348,CUST_6310,89156.0,4.03,60,Rejected
LOAN_43349,CUST_1545,24136.54,7.26,48,Approved
LOAN_43350,CUST_7824,390437.2,7.02,24,Approved
LOAN_43351,CUST_2980,442876.17,9.23,48,Pending
LOAN_43352,CUST_9314,414369.58,3.72,24,Pending
LOAN_43353,CUST_9124,47627.64,3.41,12,Approved
LOAN_43354,CUST_5557,414278.62,5.2,12,Approved
LOAN_43355,CUST_9711,269534.22,2.88,48,Pending
LOAN_43356,CUST_5450,285876.85,10.31,24,Rejected
LOAN_43357,CUST_2291,371159.51,8.27,12,Approved
LOAN_43358,CUST_8772,405624.28,3.1,24,Approved
LOAN_43359,CUST_1148,334341.2,4.56,12,Pending
LOAN_43360,CUST_966,496241.26,2.6,60,Rejected
LOAN_43361,CUST_3720,373471.9,7.37,60,Pending
LOAN_43362,CUST_2718,451534.97,5.71,24,Pending
LOAN_43363,CUST_4860,207706.29,10.22,48,Pending
LOAN_43364,CUST_6566,378939.39,10.24,36,Rejected
LOAN_43365,CUST_6006,244163.86,9.2,48,Pending
LOAN_43366,CUST_6253,141554.2,8.25,12,Approved
LOAN_43367,CUST_2054,339233.6,9.39,12,Approved
LOAN_43368,CUST_4754,257084.89,6.74,12,Pending
LOAN_43369,CUST_6249,368808.71,6.31,60,Approved
LOAN_43370,CUST_1686,72681.86,6.69,48,Pending
LOAN_43371,CUST_2228,124837.25,3.17,48,Rejected
LOAN_43372,CUST_2311,450434.59,5.83,12,Approved
LOAN_43373,CUST_1241,187861.18,8.82,24,Approved
LOAN_43374,CUST_1155,89355.9,6.23,12,Approved
LOAN_43375,CUST_9615,17471.67,6.04,48,Pending
LOAN_43376,CUST_4460,356126.94,5.04,24,Rejected
LOAN_43377,CUST_4140,29776.49,7.93,48,Approved
LOAN_43378,CUST_4595,350095.75,9.31,36,Rejected
LOAN_43379,CUST_4556,340567.11,7.9,36,Approved
LOAN_43380,CUST_4328,219057.99,6.87,36,Rejected
LOAN_43381,CUST_5151,162933.78,6.51,12,Pending
LOAN_43382,CUST_1571,171467.06,6.21,60,Rejected
LOAN_43383,CUST_1453,88525.07,5.94,48,Rejected
LOAN_43384,CUST_9937,204141.89,8.62,48,Approved
LOAN_43385,CUST_8094,304184.92,9.75,36,Approved
LOAN_43386,CUST_7746,478327.92,3.04,12,Pending
LOAN_43387,CUST_288,44718.28,9.53,60,Rejected
LOAN_43388,CUST_9750,36409.06,7.63,36,Approved
LOAN_43389,CUST_3664,464868.57,3.36,48,Rejected
LOAN_43390,CUST_7662,445511.06,9.72,48,Approved
LOAN_43391,CUST_3390,483204.0,6.83,24,Pending
LOAN_43392,CUST_7030,36132.11,3.58,36,Pending
LOAN_43393,CUST_1200,113776.01,8.58,48,Pending
LOAN_43394,CUST_1344,73887.82,4.01,12,Rejected
LOAN_43395,CUST_6271,498727.38,2.69,12,Approved
LOAN_43396,CUST_3805,311866.51,4.77,36,Approved
LOAN_43397,CUST_2450,156312.16,6.08,48,Pending
LOAN_43398,CUST_3042,220780.85,3.65,24,Pending
LOAN_43399,CUST_3954,126882.06,9.7,60,Approved
LOAN_43400,CUST_5515,396278.77,8.96,60,Pending
LOAN_43401,CUST_4218,164918.33,4.97,36,Rejected
LOAN_43402,CUST_5950,355424.56,8.06,12,Approved
LOAN_43403,CUST_300,135663.6,5.38,60,Pending
LOAN_43404,CUST_7258,145948.9,2.92,12,Approved
