loan_id,customer_id,loan_amount,interest_rate,loan_term,loan_status
LOAN_37706,CUST_5948,132298.45,8.07,60,Pending
LOAN_37707,CUST_9082,482032.79,5.33,24,Pending
LOAN_37708,CUST_8801,255255.65,8.2,24,Approved
LOAN_37709,CUST_8983,288861.64,4.92,12,Pending
LOAN_37710,CUST_1237,265232.18,9.69,60,Rejected
LOAN_37711,CUST_9148,378027.54,8.62,60,Pending
LOAN_37712,CUST_1068,155725.03,9.08,36,Approved
LOAN_37713,CUST_5559,204147.25,9.04,48,Pending
LOAN_37714,CUST_9236,293858.59,9.03,12,Approved
LOAN_37715,CUST_8742,299248.85,9.26,60,Approved
LOAN_37716,CUST_8608,491648.75,3.04,48,Approved
LOAN_37717,CUST_8395,193157.89,9.66,36,Approved
LOAN_37718,CUST_9158,60990.67,5.34,60,Rejected
LOAN_37719,CUST_5423,304887.7,4.05,36,Pending
LOAN_37720,CUST_3293,342163.4,5.38,60,Pending
LOAN_37721,CUST_3415,142952.19,4.86,36,Rejected
LOAN_37722,CUST_3913,130069.09,3.32,12,Rejected
LOAN_37723,CUST_6662,136174.6,6.34,24,Approved
LOAN_37724,CUST_764,209719.48,4.74,36,Approved
LOAN_37725,CUST_3033,253983.2,6.3,12,Rejected
LOAN_37726,CUST_944,140112.62,5.95,48,Pending
LOAN_37727,CUST_8946,96035.41,2.77,24,Pending
LOAN_37728,CUST_4440,50384.13,7.22,24,Pending
LOAN_37729,CUST_6222,466010.67,8.58,24,Pending
LOAN_37730,CUST_8816,204064.91,9.73,36,Pending
LOAN_37731,CUST_8433,431034.1,7.55,60,Approved
LOAN_37732,CUST_2994,80657.16,6.64,48,Approved
LOAN_37733,CUST_5347,256604.54,8.08,12,Approved
LOAN_37734,CUST_9140,311135.21,10.37,12,Rejected
LOAN_37735,CUST_7454,296451.15,4.39,36,Approved
LOAN_37736,CUST_1944,28618.02,5.48,24,Approved
LOAN_37737,CUST_6245,254296.95,6.22,48,Rejected
LOAN_37738,CUST_7455,81077.31,9.93,36,Approved
LOAN_37739,CUST_4299,102839.65,8.4,48,Pending
LOAN_37740,CUST_7889,148270.59,2.99,24,Approved
LOAN_37741,CUST_5594,5486.5,4.05,24,Pending
LOAN_37742,CUST_3244,222327.73,10.45,48,Approved
LOAN_37743,CUST_6314,128125.01,8.76,24,Approved
LOAN_37744,CUST_5731,127956.01,4.43,60,Pending
LOAN_37745,CUST_2947,338964.43,3.57,24,Pending
LOAN_37746,CUST_891,196389.22,3.92,48,Rejected
LOAN_37747,CUST_4786,454191.89,7.69,60,Pending
LOAN_37748,CUST_1130,119178.72,5.66,60,Pending
LOAN_37749,CUST_4414,204290.25,3.87,24,Approved
LOAN_37750,CUST_4205,273388.06,2.5,60,Rejected
LOAN_37751,CUST_6086,29054.54,5.98,24,Approved
LOAN_37752,CUST_8643,255906.46,8.36,36,Pending
LOAN_37753,CUST_9497,270791.81,8.71,12,Rejected
LOAN_37754,CUST_4982,98333.05,3.14,36,Pending
LOAN_37755,CUST_4234,253585.13,6.53,60,Approved
LOAN_37756,CUST_9795,46930.6,9.96,48,Rejected
LOAN_37757,CUST_4758,298379.73,10.41,24,Rejected
LOAN_37758,CUST_2390,73694.68,8.16,60,Rejected
LOAN_37759,CUST_982,271195.53,10.38,36,Rejected
LOAN_37760,CUST_2113,98363.41,2.68,12,Approved
LOAN_37761,CUST_3804,212311.88,10.4,60,Approved
LOAN_37762,CUST_3822,321790.39,2.85,60,Rejected
LOAN_37763,CUST_7519,169997.1,3.19,24,Pending
LOAN_37764,CUST_2444,39724.93,9.62,60,Approved
LOAN_37765,CUST_9049,283444.03,8.73,36,Approved
LOAN_37766,CUST_9407,291391.8,2.7,36,Pending
LOAN_37767,CUST_1183,445093.97,5.59,12,Rejected
LOAN_37768,CUST_9986,158448.17,4.57,12,Pending
LOAN_37769,CUST_9684,419417.43,2.92,60,Approved
LOAN_37770,CUST_4524,264106.13,3.28,60,Approved
LOAN_37771,CUST_2148,106064.23,2.51,60,Rejected
LOAN_37772,CUST_7791,95389.67,9.0,12,Rejected
LOAN_37773,CUST_268,483422.14,8.84,36,Rejected
LOAN_37774,CUST_3824,138237.39,5.32,48,Rejected
LOAN_37775,CUST_7455,403566.91,8.84,24,Pending
LOAN_37776,CUST_5101,474110.38,9.46,60,Rejected
LOAN_37777,CUST_6445,61032.05,4.55,24,Pending
LOAN_37778,CUST_902,58885.11,4.16,24,Approved
LOAN_37779,CUST_7641,407589.36,3.05,60,Pending
LOAN_37780,CUST_8667,233720.23,5.41,60,Approved
LOAN_37781,CUST_8988,282178.53,7.48,48,Approved
LOAN_37782,CUST_6337,346120.97,10.19,24,Pending
LOAN_37783,CUST_4439,75665.93,6.27,48,Pending
LOAN_37784,CUST_5700,322493.74,6.91,12,Pending
LOAN_37785,CUST_2309,133445.41,7.81,12,Rejected
LOAN_37786,CUST_6799,274052.53,7.58,36,Pending
LOAN_37787,CUST_4831,277381.0,8.8,60,Pending
LOAN_37788,CUST_2109,40189.57,4.7,60,Pending
LOAN_37789,CUST_653,10124.45,6.19,60,Rejected
LOAN_37790,CUST_8848,222562.98,7.21,24,Approved
LOAN_37791,CUST_8599,340976.9,5.61,12,Pending
LOAN_37792,CUST_6806,435896.88,4.0,12,Pending
LOAN_37793,CUST_9527,232849.81,4.4,24,Approved
LOAN_37794,CUST_723,398007.35,3.26,24,Approved
LOAN_37795,CUST_7693,109812.77,6.64,36,Approved
LOAN_37796,CUST_3756,138979.66,4.22,24,Approved
LOAN_37797,CUST_8678,215240.75,8.44,60,Pending
LOAN_37798,CUST_2028,494831.85,4.05,36,Rejected
LOAN_37799,CUST_1899,167676.49,5.92,12,Approved
LOAN_37800,CUST_8318,460053.55,10.09,48,Rejected
LOAN_37801,CUST_6061,128747.43,3.21,24,Rejected
LOAN_37802,CUST_758,107296.7,8.7,12,Pending
LOAN_37803,CUST_4642,326499.34,3.05,48,Rejected
LOAN_37804,CUST_4733,73125.62,8.54,12,Approved
LOAN_37805,CUST_6748,239917.86,5.98,48,Pending
LOAN_37806,CUST_6924,96269.71,7.95,24,Approved
LOAN_37807,CUST_6526,93838.32,6.02,12,Pending
LOAN_37808,CUST_9510,383672.01,4.74,12,Pending
LOAN_37809,CUST_7271,207454.59,6.09,24,Approved
LOAN_37810,CUST_382,346874.94,9.0,60,Pending
LOAN_37811,CUST_9472,457996.5,3.55,60,Rejected
LOAN_37812,CUST_1318,108646.84,8.09,48,Pending
LOAN_37813,CUST_6156,282764.17,2.5,36,Approved
LOAN_37814,CUST_8681,234856.08,4.23,12,Approved
LOAN_37815,CUST_8388,436930.54,6.06,36,Pending
LOAN_37816,CUST_7675,75628.89,9.87,24,Approved
LOAN_37817,CUST_6684,392704.3,9.89,48,Approved
LOAN_37818,CUST_5814,252782.23,5.87,36,Rejected
LOAN_37819,CUST_7290,379644.48,5.43,48,Rejected
LOAN_37820,CUST_1560,395152.7,7.72,36,Pending
LOAN_37821,CUST_6128,219913.06,5.21,12,Rejected
LOAN_37822,CUST_5856,438058.28,9.35,12,Approved
LOAN_37823,CUST_5956,408955.22,4.8,24,Pending
LOAN_37824,CUST_8675,381248.64,3.78,12,Approved
LOAN_37825,CUST_6737,57509.3,9.45,24,Pending
LOAN_37826,CUST_1243,332132.17,8.66,60,Approved
LOAN_37827,CUST_7144,453652.55,6.0,60,Rejected
LOAN_37828,CUST_1436,296128.44,3.17,48,Pending
LOAN_37829,CUST_4242,378161.1,4.96,36,Approved
LOAN_37830,CUST_5276,234828.01,8.29,12,Approved
LOAN_37831,CUST_3323,201976.49,4.77,36,Pending
LOAN_37832,CUST_8531,490547.24,4.23,48,Approved
LOAN_37833,CUST_2408,76999.54,7.68,24,Approved
LOAN_37834,CUST_4765,305561.44,8.23,36,Rejected
LOAN_37835,CUST_7731,225382.71,2.54,36,Approved
LOAN_37836,CUST_2911,354895.98,5.85,36,Pending
LOAN_37837,CUST_7757,272313.31,3.08,36,Rejected
LOAN_37838,CUST_9186,257594.52,8.88,48,Pending
LOAN_37839,CUST_178,83146.74,8.23,12,Rejected
LOAN_37840,CUST_7795,242485.64,2.77,60,Rejected
LOAN_37841,CUST_8944,149913.14,8.7,12,Approved
LOAN_37842,CUST_4471,210248.85,9.05,24,Pending
LOAN_37843,CUST_4925,425947.62,4.45,48,Rejected
LOAN_37844,CUST_6895,451718.34,10.34,36,Pending
LOAN_37845,CUST_9535,141784.47,3.22,48,Approved
LOAN_37846,CUST_2631,94441.28,6.59,12,Pending
LOAN_37847,CUST_868,285259.63,6.77,48,Rejected
LOAN_37848,CUST_7059,44356.96,10.06,12,Rejected
LOAN_37849,CUST_5553,131885.97,9.22,24,Approved
LOAN_37850,CUST_1024,43680.54,8.73,60,Rejected
LOAN_37851,CUST_7426,302191.37,4.85,24,Rejected
LOAN_37852,CUST_3639,14833.69,4.15,12,Pending
LOAN_37853,CUST_5682,399858.55,3.31,48,Rejected
LOAN_37854,CUST_4564,443998.07,4.6,60,Pending
LOAN_37855,CUST_6368,185426.42,4.76,60,Rejected
LOAN_37856,CUST_8154,228826.97,5.36,36,Pending
LOAN_37857,CUST_8788,468509.62,5.9,12,Approved
LOAN_37858,CUST_8139,475140.08,5.41,36,Approved
LOAN_37859,CUST_1184,449937.33,6.24,36,Approved
LOAN_37860,CUST_2408,320442.69,9.1,48,Pending
LOAN_37861,CUST_3834,339676.31,9.89,60,Approved
LOAN_37862,CUST_1830,252935.99,5.68,36,Pending
LOAN_37863,CUST_4199,408481.13,4.83,12,Rejected
LOAN_37864,CUST_9292,364057.25,3.29,60,Approved
LOAN_37865,CUST_2969,359347.98,7.51,24,Pending
LOAN_37866,CUST_9383,328593.66,6.66,60,Pending
LOAN_37867,CUST_7589,413948.36,4.87,12,Pending
LOAN_37868,CUST_1529,20690.98,5.26,48,Pending
LOAN_37869,CUST_1485,328470.6,6.91,24,Approved
LOAN_37870,CUST_3165,318646.85,10.3,36,Approved
LOAN_37871,CUST_6080,304657.36,5.11,12,Approved
LOAN_37872,CUST_9786,171641.55,9.48,48,Rejected
LOAN_37873,CUST_5952,103890.56,10.41,60,Approved
LOAN_37874,CUST_3877,480366.72,9.41,24,Pending
LOAN_37875,CUST_3028,371055.19,5.3,36,Pending
LOAN_37876,CUST_1333,27866.32,8.83,48,Rejected
LOAN_37877,CUST_7665,290874.57,7.05,48,Pending
LOAN_37878,CUST_5569,334298.44,2.78,36,Rejected
LOAN_37879,CUST_9756,101226.94,5.98,60,Pending
LOAN_37880,CUST_9977,88846.32,9.13,60,Approved
LOAN_37881,CUST_5951,232949.96,9.08,60,Pending
LOAN_37882,CUST_564,493395.26,9.52,48,Pending
LOAN_37883,CUST_1404,496656.34,4.44,60,Pending
LOAN_37884,CUST_1212,89544.37,7.09,48,Rejected
LOAN_37885,CUST_8639,112938.57,3.47,36,Approved
LOAN_37886,CUST_919,255125.18,3.98,24,Pending
LOAN_37887,CUST_3813,122887.22,3.37,24,Rejected
LOAN_37888,CUST_116,82555.55,4.58,60,Approved
LOAN_37889,CUST_8207,313643.66,8.89,60,Rejected
LOAN_37890,CUST_7947,69316.61,5.43,24,Rejected
LOAN_37891,CUST_3762,17256.78,5.21,24,Approved
LOAN_37892,CUST_4758,309063.25,4.82,48,Rejected
LOAN_37893,CUST_6606,34201.19,10.05,48,Pending
LOAN_37894,CUST_1549,32715.06,3.15,24,Rejected
LOAN_37895,CUST_2960,170225.02,5.46,48,Rejected
LOAN_37896,CUST_8087,243864.57,6.77,36,Approved
LOAN_37897,CUST_295,52303.98,8.76,24,Approved
LOAN_37898,CUST_4132,65254.91,7.89,60,Rejected
LOAN_37899,CUST_5713,282292.01,7.32,12,Pending
LOAN_37900,CUST_2019,158869.91,5.34,12,Approved
LOAN_37901,CUST_9775,158632.51,6.36,12,Approved
LOAN_37902,CUST_4363,147525.2,3.37,48,Pending
LOAN_37903,CUST_6550,432872.54,10.11,36,Rejected
LOAN_37904,CUST_8187,284090.41,9.12,24,Approved
LOAN_37905,CUST_3826,232348.98,6.01,36,Rejected
LOAN_37906,CUST_6775,296913.77,2.68,60,Approved
LOAN_37907,CUST_7944,310218.91,10.19,12,Rejected
LOAN_37908,CUST_6909,275500.14,6.25,60,Pending
LOAN_37909,CUST_9740,300768.84,6.32,48,Rejected
LOAN_37910,CUST_3177,452229.74,7.19,12,Approved
LOAN_37911,CUST_1328,339870.65,8.02,24,Rejected
LOAN_37912,CUST_832,173305.43,6.54,48,Approved
LOAN_37913,CUST_2533,321503.46,8.58,12,Pending
LOAN_37914,CUST_4445,431627.87,9.27,24,Approved
LOAN_37915,CUST_3753,252468.43,4.02,12,Rejected
LOAN_37916,CUST_8593,320417.46,5.93,36,Rejected
LOAN_37917,CUST_4646,400823.72,4.3,12,Pending
LOAN_37918,CUST_2630,52161.58,8.35,12,Rejected
LOAN_37919,CUST_1193,367786.31,7.34,24,Pending
LOAN_37920,CUST_7417,250220.61,10.08,48,Approved
LOAN_37921,CUST_1615,164914.98,9.5,60,Pending
LOAN_37922,CUST_5551,76319.37,9.04,12,Rejected
LOAN_37923,CUST_4467,379528.33,7.09,12,Approved
LOAN_37924,CUST_1167,18801.03,2.51,60,Approved
LOAN_37925,CUST_9391,349593.49,6.37,48,Rejected
LOAN_37926,CUST_2357,165985.02,9.73,60,Rejected
LOAN_37927,CUST_4413,415837.24,2.68,12,Approved
LOAN_37928,CUST_3383,181465.68,2.59,36,Pending
LOAN_37929,CUST_4865,284891.78,8.36,12,Rejected
LOAN_37930,CUST_7864,347086.47,3.22,24,Approved
LOAN_37931,CUST_7379,424896.53,3.78,48,Approved
LOAN_37932,CUST_5086,362591.06,4.64,12,Pending
LOAN_37933,CUST_3989,365405.69,8.68,60,Pending
LOAN_37934,CUST_2820,317979.62,9.58,48,Rejected
LOAN_37935,CUST_5421,65521.9,8.58,60,Rejected
LOAN_37936,CUST_4917,150526.85,3.6,24,Pending
LOAN_37937,CUST_452,252880.91,4.59,12,Pending
LOAN_37938,CUST_9154,463541.94,8.68,60,Pending
LOAN_37939,CUST_7197,368812.44,7.47,24,Approved
LOAN_37940,CUST_7679,103630.74,5.99,36,Pending
LOAN_37941,CUST_5645,477104.65,5.72,36,Pending
LOAN_37942,CUST_8431,323525.55,6.5,60,Approved
LOAN_37943,CUST_7984,243283.78,8.93,60,Approved
LOAN_37944,CUST_5409,25160.45,3.26,12,Rejected
LOAN_37945,CUST_1622,469776.77,9.34,60,Approved
LOAN_37946,CUST_2980,290893.96,10.45,24,Rejected
LOAN_37947,CUST_2098,433655.08,3.75,24,Pending
LOAN_37948,CUST_1512,47004.49,4.03,24,Pending
LOAN_37949,CUST_3481,465200.12,5.89,12,Approved
LOAN_37950,CUST_5053,96005.79,5.73,60,Approved
LOAN_37951,CUST_5313,399159.82,7.07,48,Rejected
LOAN_37952,CUST_1074,491261.63,10.46,24,Rejected
LOAN_37953,CUST_9924,329247.98,6.92,60,Rejected
LOAN_37954,CUST_3056,300334.77,4.91,48,Rejected
LOAN_37955,CUST_684,276677.49,4.5,24,Approved
LOAN_37956,CUST_7036,470720.04,8.84,36,Pending
LOAN_37957,CUST_7781,172747.45,5.11,36,Rejected
LOAN_37958,CUST_1102,495745.18,8.97,24,Approved
LOAN_37959,CUST_6781,246859.6,10.46,24,Rejected
LOAN_37960,CUST_6921,60438.41,3.75,48,Pending
LOAN_37961,CUST_5865,355766.28,10.26,24,Approved
LOAN_37962,CUST_1433,180945.15,5.17,12,Rejected
LOAN_37963,CUST_2851,15302.17,7.94,24,Rejected
LOAN_37964,CUST_8868,175742.89,7.07,60,Approved
LOAN_37965,CUST_1348,279065.68,4.52,48,Approved
LOAN_37966,CUST_6914,6228.48,8.71,12,Approved
LOAN_37967,CUST_1736,469684.53,2.56,48,Approved
LOAN_37968,CUST_4002,168424.54,9.22,48,Approved
LOAN_37969,CUST_8232,487046.17,6.17,12,Pending
LOAN_37970,CUST_9237,49005.65,6.09,36,Pending
LOAN_37971,CUST_6834,362210.86,6.42,48,Pending
LOAN_37972,CUST_4539,298760.49,8.35,12,Pending
LOAN_37973,CUST_6396,145562.35,9.97,36,Approved
LOAN_37974,CUST_5496,217883.66,9.64,48,Approved
LOAN_37975,CUST_4795,30402.27,8.29,12,Pending
LOAN_37976,CUST_4172,114265.26,3.9,48,Rejected
LOAN_37977,CUST_1773,404351.32,5.12,60,Approved
LOAN_37978,CUST_424,78452.03,10.44,24,Pending
LOAN_37979,CUST_1781,72246.86,2.92,48,Approved
LOAN_37980,CUST_2936,228344.03,4.61,48,Rejected
LOAN_37981,CUST_2806,429853.21,7.44,60,Rejected
LOAN_37982,CUST_9647,32699.66,6.42,12,Rejected
LOAN_37983,CUST_3450,193795.08,5.33,24,Pending
LOAN_37984,CUST_2486,479704.94,9.56,12,Pending
LOAN_37985,CUST_3073,91978.34,4.88,36,Approved
LOAN_37986,CUST_3253,158087.23,6.57,48,Approved
LOAN_37987,CUST_9798,344898.65,6.66,48,Rejected
LOAN_37988,CUST_1311,302804.0,6.99,36,Rejected
LOAN_37989,CUST_7712,37913.41,4.79,36,Pending
LOAN_37990,CUST_103,353140.83,2.77,60,Rejected
LOAN_37991,CUST_1907,213343.77,4.06,36,Rejected
LOAN_37992,CUST_1702,50766.23,6.71,36,Approved
LOAN_37993,CUST_8224,36189.2,10.37,24,Approved
LOAN_37994,CUST_3044,285739.97,4.37,48,Approved
LOAN_37995,CUST_9422,431935.21,10.06,48,Rejected
LOAN_37996,CUST_2303,92927.49,7.61,12,Pending
LOAN_37997,CUST_7407,52867.0,8.36,24,Approved
LOAN_37998,CUST_8540,198475.19,6.81,48,Pending
LOAN_37999,CUST_1283,284165.81,2.87,12,Rejected
LOAN_38000,CUST_1570,441884.91,8.51,60,Rejected
LOAN_38001,CUST_9677,312889.62,5.71,36,Rejected
LOAN_38002,CUST_4290,180541.33,4.25,36,Approved
LOAN_38003,CUST_3656,197272.1,8.98,24,Pending
LOAN_38004,CUST_204,272016.21,6.74,24,Approved
LOAN_38005,CUST_8041,135838.09,5.06,48,Pending
LOAN_38006,CUST_5065,484756.62,9.47,48,Approved
LOAN_38007,CUST_7423,300339.2,2.84,12,Pending
LOAN_38008,CUST_7566,250044.11,7.88,60,Pending
LOAN_38009,CUST_1095,47208.62,6.57,60,Rejected
LOAN_38010,CUST_1101,134006.78,8.88,36,Pending
LOAN_38011,CUST_8329,243378.85,7.33,12,Rejected
LOAN_38012,CUST_142,446119.33,8.78,12,Approved
LOAN_38013,CUST_3972,105740.4,3.83,60,Approved
LOAN_38014,CUST_4242,419734.44,8.41,60,Rejected
LOAN_38015,CUST_4130,306622.15,4.03,48,Approved
LOAN_38016,CUST_5229,211506.25,4.98,12,Pending
LOAN_38017,CUST_745,174764.81,6.36,24,Pending
LOAN_38018,CUST_4675,159802.06,4.06,36,Approved
LOAN_38019,CUST_3191,318163.8,6.88,60,Pending
LOAN_38020,CUST_4172,351364.2,6.37,60,Pending
LOAN_38021,CUST_993,147661.6,5.31,24,Approved
LOAN_38022,CUST_5562,368550.18,3.62,60,Pending
LOAN_38023,CUST_9363,30162.76,5.84,36,Rejected
LOAN_38024,CUST_4346,157040.63,2.94,12,Pending
LOAN_38025,CUST_9510,45248.82,6.07,12,Approved
LOAN_38026,CUST_1269,411382.82,4.34,36,Pending
LOAN_38027,CUST_2889,213945.58,6.69,36,Approved
LOAN_38028,CUST_3110,319779.3,8.03,12,Pending
LOAN_38029,CUST_4798,99580.83,5.84,60,Rejected
LOAN_38030,CUST_9525,455933.54,9.83,24,Rejected
LOAN_38031,CUST_4708,51219.25,10.44,60,Rejected
LOAN_38032,CUST_7771,372543.46,3.1,12,Approved
LOAN_38033,CUST_7087,64830.77,3.22,36,Pending
LOAN_38034,CUST_3691,27718.84,4.31,60,Pending
LOAN_38035,CUST_7910,13259.68,5.07,24,Rejected
LOAN_38036,CUST_2581,385391.61,4.63,36,Pending
LOAN_38037,CUST_7397,280940.54,5.39,12,Pending
LOAN_38038,CUST_6078,332647.32,3.07,36,Approved
LOAN_38039,CUST_8641,466930.28,8.54,48,Pending
LOAN_38040,CUST_2187,380014.53,2.59,48,Pending
LOAN_38041,CUST_207,275845.03,3.39,24,Pending
LOAN_38042,CUST_7846,367205.77,4.59,60,Rejected
LOAN_38043,CUST_5562,227541.51,7.25,12,Rejected
LOAN_38044,CUST_7985,473801.96,2.81,12,Pending
LOAN_38045,CUST_5395,5326.96,9.24,12,Rejected
LOAN_38046,CUST_6156,16495.04,5.63,48,Approved
LOAN_38047,CUST_5934,445015.43,7.75,60,Pending
LOAN_38048,CUST_3826,366086.23,4.85,60,Approved
LOAN_38049,CUST_9142,140173.4,6.43,24,Rejected
LOAN_38050,CUST_5257,475705.03,6.02,12,Pending
LOAN_38051,CUST_175,193747.71,8.74,24,Pending
LOAN_38052,CUST_4129,138618.84,9.7,24,Pending
LOAN_38053,CUST_5482,268412.64,4.49,12,Rejected
LOAN_38054,CUST_8973,221371.05,3.81,24,Approved
LOAN_38055,CUST_4520,39285.81,8.34,48,Pending
LOAN_38056,CUST_3957,367891.61,8.16,24,Pending
LOAN_38057,CUST_8353,192409.39,9.16,60,Pending
LOAN_38058,CUST_9878,283256.4,5.08,12,Pending
LOAN_38059,CUST_1260,346923.81,7.74,60,Pending
LOAN_38060,CUST_3100,126943.67,3.69,60,Pending
LOAN_38061,CUST_8692,115452.53,4.53,36,Approved
LOAN_38062,CUST_1861,440083.25,7.26,24,Pending
LOAN_38063,CUST_3383,83130.76,10.01,24,Rejected
LOAN_38064,CUST_8673,490317.07,9.67,24,Approved
LOAN_38065,CUST_9904,279692.43,6.08,36,Pending
LOAN_38066,CUST_960,246077.7,4.29,12,Pending
LOAN_38067,CUST_6568,453924.09,5.13,12,Pending
LOAN_38068,CUST_1113,417429.08,3.85,60,Approved
LOAN_38069,CUST_5165,416014.98,7.53,36,Approved
LOAN_38070,CUST_8219,350216.78,10.48,12,Rejected
LOAN_38071,CUST_8663,340819.49,3.51,36,Rejected
LOAN_38072,CUST_2522,454873.07,3.7,48,Approved
LOAN_38073,CUST_8927,319633.07,8.25,48,Approved
LOAN_38074,CUST_8568,287376.26,9.82,60,Rejected
LOAN_38075,CUST_9227,242201.87,8.66,48,Pending
LOAN_38076,CUST_1390,278415.5,3.95,24,Approved
LOAN_38077,CUST_3149,147851.32,2.51,24,Rejected
LOAN_38078,CUST_6268,26818.77,6.78,36,Pending
LOAN_38079,CUST_1649,198768.16,6.61,60,Pending
LOAN_38080,CUST_2472,121328.7,5.11,48,Pending
LOAN_38081,CUST_6333,13584.35,10.02,36,Rejected
LOAN_38082,CUST_4163,34864.48,7.9,12,Pending
LOAN_38083,CUST_1001,421039.51,9.75,48,Rejected
LOAN_38084,CUST_7783,320351.88,8.68,60,Approved
LOAN_38085,CUST_573,258606.01,2.74,60,Approved
LOAN_38086,CUST_6671,111046.45,5.56,48,Approved
LOAN_38087,CUST_5774,249373.04,3.99,48,Pending
LOAN_38088,CUST_8487,442491.44,6.41,48,Approved
LOAN_38089,CUST_290,141589.24,10.07,12,Approved
LOAN_38090,CUST_1565,422646.53,10.39,36,Pending
LOAN_38091,CUST_7017,296865.14,4.96,48,Approved
LOAN_38092,CUST_9356,470707.95,9.61,36,Approved
LOAN_38093,CUST_7927,433793.75,7.55,60,Approved
LOAN_38094,CUST_3714,201513.76,10.01,60,Approved
LOAN_38095,CUST_4246,195881.62,8.14,48,Rejected
LOAN_38096,CUST_5857,51204.2,9.5,36,Pending
LOAN_38097,CUST_7968,407800.34,7.16,36,Pending
LOAN_38098,CUST_1056,11331.99,4.68,24,Pending
LOAN_38099,CUST_8990,408135.22,8.88,60,Pending
LOAN_38100,CUST_1175,416702.24,10.41,48,Pending
LOAN_38101,CUST_4062,286254.72,7.99,48,Rejected
LOAN_38102,CUST_9203,467949.82,9.01,24,Rejected
LOAN_38103,CUST_6938,392479.9,7.74,48,Pending
LOAN_38104,CUST_3756,110437.58,4.09,24,Approved
LOAN_38105,CUST_1924,267575.53,3.05,60,Approved
LOAN_38106,CUST_7329,247102.31,4.63,48,Pending
LOAN_38107,CUST_2146,234702.63,4.18,12,Pending
LOAN_38108,CUST_386,299534.74,5.9,60,Pending
LOAN_38109,CUST_734,382031.19,2.59,36,Approved
LOAN_38110,CUST_9718,24095.02,3.34,60,Approved
LOAN_38111,CUST_9084,431322.47,6.1,60,Rejected
LOAN_38112,CUST_2915,491071.68,5.09,48,Rejected
LOAN_38113,CUST_123,359356.84,7.24,60,Rejected
LOAN_38114,CUST_7381,37219.58,4.73,48,Approved
LOAN_38115,CUST_4275,37667.49,7.41,24,Pending
LOAN_38116,CUST_9809,344996.57,3.26,24,Approved
LOAN_38117,CUST_3457,120098.94,9.32,24,Approved
LOAN_38118,CUST_9629,241426.42,7.25,36,Approved
LOAN_38119,CUST_6387,422095.36,6.04,60,Rejected
LOAN_38120,CUST_1192,149252.16,5.09,36,Approved
LOAN_38121,CUST_6824,81123.41,9.84,48,Rejected
LOAN_38122,CUST_2821,170049.37,4.61,24,Pending
LOAN_38123,CUST_2653,499323.51,8.87,48,Pending
LOAN_38124,CUST_7066,192138.94,5.18,24,Approved
LOAN_38125,CUST_6067,295752.15,6.48,12,Approved
LOAN_38126,CUST_1851,164150.41,9.79,36,Pending
LOAN_38127,CUST_2941,405127.46,9.92,36,Rejected
LOAN_38128,CUST_9273,271147.77,5.61,36,Pending
LOAN_38129,CUST_1078,410553.16,7.6,36,Approved
LOAN_38130,CUST_9447,372319.12,4.45,12,Approved
LOAN_38131,CUST_1010,326403.15,3.07,24,Pending
LOAN_38132,CUST_2366,351170.66,7.06,36,Rejected
LOAN_38133,CUST_1702,472660.49,4.84,48,Rejected
LOAN_38134,CUST_9099,282200.75,6.71,36,Approved
LOAN_38135,CUST_4954,149289.39,5.1,36,Rejected
LOAN_38136,CUST_2257,321417.49,8.9,24,Pending
LOAN_38137,CUST_2759,416513.6,6.25,48,Rejected
LOAN_38138,CUST_4411,237223.76,7.24,48,Approved
LOAN_38139,CUST_1920,146460.49,8.19,48,Rejected
LOAN_38140,CUST_7800,47982.23,7.83,48,Rejected
LOAN_38141,CUST_8801,139934.1,2.91,36,Approved
LOAN_38142,CUST_1142,99126.16,5.3,24,Pending
LOAN_38143,CUST_7785,432557.2,3.81,48,Rejected
LOAN_38144,CUST_6797,196161.89,6.57,36,Rejected
LOAN_38145,CUST_1457,96864.73,6.32,48,Approved
LOAN_38146,CUST_3455,49295.94,8.23,36,Pending
LOAN_38147,CUST_4591,484361.56,6.43,48,Rejected
LOAN_38148,CUST_8992,427039.91,6.35,60,Approved
LOAN_38149,CUST_2854,151425.35,7.69,24,Pending
LOAN_38150,CUST_759,296901.56,3.32,12,Pending
LOAN_38151,CUST_5797,241396.06,7.79,24,Rejected
LOAN_38152,CUST_9364,158806.93,7.65,48,Rejected
LOAN_38153,CUST_6298,366918.65,4.13,48,Pending
LOAN_38154,CUST_8052,67642.35,8.11,60,Rejected
LOAN_38155,CUST_3402,208453.15,5.08,48,Approved
LOAN_38156,CUST_2688,166985.62,2.67,60,Pending
LOAN_38157,CUST_6452,361020.55,5.45,36,Approved
LOAN_38158,CUST_9413,13699.59,7.95,36,Pending
LOAN_38159,CUST_5672,247590.79,3.57,48,Rejected
LOAN_38160,CUST_5573,18449.84,10.27,48,Rejected
LOAN_38161,CUST_7087,471725.48,5.98,60,Approved
LOAN_38162,CUST_9492,189441.27,2.54,48,Approved
LOAN_38163,CUST_8785,129675.09,7.06,12,Rejected
LOAN_38164,CUST_1186,222890.14,4.87,12,Approved
LOAN_38165,CUST_978,416447.11,8.22,12,Pending
LOAN_38166,CUST_812,344807.15,7.04,48,Rejected
LOAN_38167,CUST_1638,434828.3,5.0,24,Pending
