account_id,account_type,balance,customer_name,is_blacklisted
ACC_7649,Business,41634.51,Customer_7649,0
ACC_7650,Savings,21229.19,Customer_7650,0
ACC_7651,Checking,18814.16,Customer_7651,0
ACC_7652,Business,5085.75,Customer_7652,0
ACC_7653,Business,96859.43,Customer_7653,0
ACC_7654,Savings,24784.91,Customer_7654,0
ACC_7655,Business,43122.32,Customer_7655,0
ACC_7656,Savings,13917.98,Customer_7656,0
ACC_7657,Savings,10238.68,Customer_7657,0
ACC_7658,Savings,4856.49,Customer_7658,0
ACC_7659,Checking,51823.26,Customer_7659,0
ACC_7660,Savings,46204.42,Customer_7660,0
ACC_7661,Business,90072.06,Customer_7661,0
ACC_7662,Business,77817.68,Customer_7662,0
ACC_7663,Checking,20627.58,Customer_7663,0
ACC_7664,Business,47896.48,Customer_7664,0
ACC_7665,Savings,22532.13,Customer_7665,0
ACC_7666,Checking,56982.28,Customer_7666,0
ACC_7667,Checking,14978.41,Customer_7667,0
ACC_7668,Savings,3132.25,Customer_7668,0
ACC_7669,Checking,13427.49,Customer_7669,0
ACC_7670,Savings,70687.48,Customer_7670,0
ACC_7671,Checking,99482.62,Customer_7671,0
ACC_7672,Business,80874.33,Customer_7672,0
ACC_7673,Checking,23598.43,Customer_7673,0
ACC_7674,Checking,33561.57,Customer_7674,0
ACC_7675,Checking,82177.77,Customer_7675,0
ACC_7676,Business,26490.76,Customer_7676,0
ACC_7677,Checking,22293.23,Customer_7677,0
ACC_7678,Savings,84386.74,Customer_7678,0
ACC_7679,Checking,3231.16,Customer_7679,0
ACC_7680,Business,95299.19,Customer_7680,0
ACC_7681,Checking,10697.81,Customer_7681,0
ACC_7682,Checking,9117.03,Customer_7682,0
ACC_7683,Savings,72965.36,Customer_7683,0
ACC_7684,Savings,26816.25,Customer_7684,0
ACC_7685,Checking,59107.81,Customer_7685,0
ACC_7686,Business,13751.19,Customer_7686,0
ACC_7687,Savings,6648.47,Customer_7687,0
ACC_7688,Savings,76550.61,Customer_7688,0
ACC_7689,Savings,61757.87,Customer_7689,0
ACC_7690,Business,87974.28,Customer_7690,0
ACC_7691,Savings,49585.52,Customer_7691,0
ACC_7692,Checking,18378.73,Customer_7692,0
ACC_7693,Savings,96533.04,Customer_7693,0
ACC_7694,Checking,49068.39,Customer_7694,0
ACC_7695,Checking,37518.57,Customer_7695,0
ACC_7696,Savings,34142.66,Customer_7696,0
ACC_7697,Savings,57092.98,Customer_7697,0
ACC_7698,Business,98319.06,Customer_7698,0
ACC_7699,Business,89594.05,Customer_7699,0
ACC_7700,Business,41621.31,Customer_7700,0
ACC_7701,Savings,54594.64,Customer_7701,0
ACC_7702,Checking,47031.49,Customer_7702,0
ACC_7703,Savings,93046.46,Customer_7703,0
ACC_7704,Checking,43126.23,Customer_7704,0
ACC_7705,Checking,68420.26,Customer_7705,0
ACC_7706,Savings,13990.97,Customer_7706,0
ACC_7707,Checking,35756.22,Customer_7707,0
ACC_7708,Business,32245.71,Customer_7708,0
ACC_7709,Savings,66326.85,Customer_7709,0
ACC_7710,Business,7308.42,Customer_7710,0
ACC_7711,Checking,99163.57,Customer_7711,0
ACC_7712,Checking,53546.25,Customer_7712,0
ACC_7713,Checking,66578.04,Customer_7713,0
ACC_7714,Checking,43464.57,Customer_7714,0
ACC_7715,Business,10994.22,Customer_7715,0
ACC_7716,Savings,96397.0,Customer_7716,0
ACC_7717,Savings,90375.4,Customer_7717,0
ACC_7718,Checking,48784.77,Customer_7718,0
ACC_7719,Savings,5822.83,Customer_7719,0
ACC_7720,Savings,35834.15,Customer_7720,0
ACC_7721,Business,83825.18,Customer_7721,0
ACC_7722,Savings,70532.97,Customer_7722,0
ACC_7723,Checking,86836.72,Customer_7723,0
ACC_7724,Checking,44882.67,Customer_7724,0
ACC_7725,Savings,30780.75,Customer_7725,0
ACC_7726,Checking,72629.87,Customer_7726,0
ACC_7727,Business,63488.22,Customer_7727,0
ACC_7728,Business,63421.84,Customer_7728,0
ACC_7729,Savings,7301.42,Customer_7729,0
ACC_7730,Business,60292.16,Customer_7730,0
ACC_7731,Savings,77684.3,Customer_7731,0
ACC_7732,Checking,77565.08,Customer_7732,0
ACC_7733,Business,4682.3,Customer_7733,0
ACC_7734,Business,12981.67,Customer_7734,0
ACC_7735,Business,12809.93,Customer_7735,0
ACC_7736,Savings,65817.41,Customer_7736,0
ACC_7737,Checking,90344.52,Customer_7737,0
ACC_7738,Checking,38083.56,Customer_7738,0
ACC_7739,Business,15102.18,Customer_7739,0
ACC_7740,Business,34083.69,Customer_7740,0
ACC_7741,Business,56406.78,Customer_7741,0
ACC_7742,Savings,77100.58,Customer_7742,0
ACC_7743,Business,48167.76,Customer_7743,0
ACC_7744,Savings,12234.54,Customer_7744,0
ACC_7745,Savings,4384.52,Customer_7745,0
ACC_7746,Business,84039.31,Customer_7746,0
ACC_7747,Checking,35616.35,Customer_7747,0
ACC_7748,Business,40507.6,Customer_7748,0
ACC_7749,Savings,30859.42,Customer_7749,0
ACC_7750,Checking,75163.03,Customer_7750,0
ACC_7751,Savings,71730.13,Customer_7751,0
ACC_7752,Business,79395.0,Customer_7752,0
ACC_7753,Savings,29847.65,Customer_7753,0
ACC_7754,Checking,56181.28,Customer_7754,0
ACC_7755,Savings,90642.95,Customer_7755,0
ACC_7756,Checking,90180.09,Customer_7756,0
ACC_7757,Savings,21957.41,Customer_7757,0
ACC_7758,Checking,1202.35,Customer_7758,0
ACC_7759,Savings,90552.2,Customer_7759,0
ACC_7760,Savings,4293.04,Customer_7760,0
ACC_7761,Savings,60726.92,Customer_7761,0
ACC_7762,Savings,72788.54,Customer_7762,0
ACC_7763,Savings,28987.74,Customer_7763,0
ACC_7764,Business,17185.0,Customer_7764,0
ACC_7765,Business,16449.82,Customer_7765,0
ACC_7766,Business,54823.36,Customer_7766,0
ACC_7767,Savings,23021.1,Customer_7767,0
ACC_7768,Business,66661.5,Customer_7768,0
ACC_7769,Business,96500.74,Customer_7769,0
ACC_7770,Checking,32283.96,Customer_7770,0
ACC_7771,Checking,5485.04,Customer_7771,0
ACC_7772,Checking,72181.3,Customer_7772,0
ACC_7773,Savings,42829.28,Customer_7773,0
ACC_7774,Checking,72239.84,Customer_7774,0
ACC_7775,Business,90563.01,Customer_7775,0
ACC_7776,Checking,52267.18,Customer_7776,0
ACC_7777,Checking,26282.75,Customer_7777,0
ACC_7778,Checking,55793.53,Customer_7778,0
ACC_7779,Savings,98122.74,Customer_7779,0
ACC_7780,Checking,62502.98,Customer_7780,0
ACC_7781,Savings,28032.99,Customer_7781,0
ACC_7782,Business,70942.89,Customer_7782,0
ACC_7783,Business,55074.39,Customer_7783,0
ACC_7784,Savings,46467.92,Customer_7784,0
ACC_7785,Savings,48891.58,Customer_7785,0
ACC_7786,Checking,47195.65,Customer_7786,0
ACC_7787,Checking,6108.42,Customer_7787,0
ACC_7788,Business,23589.9,Customer_7788,0
ACC_7789,Business,87593.49,Customer_7789,0
ACC_7790,Checking,3474.19,Customer_7790,0
ACC_7791,Savings,66941.23,Customer_7791,0
ACC_7792,Savings,51008.38,Customer_7792,0
ACC_7793,Checking,48821.27,Customer_7793,0
ACC_7794,Savings,81532.8,Customer_7794,0
ACC_7795,Checking,64916.74,Customer_7795,0
ACC_7796,Business,47270.9,Customer_7796,0
ACC_7797,Checking,96452.06,Customer_7797,0
ACC_7798,Business,49358.67,Customer_7798,0
ACC_7799,Business,79228.54,Customer_7799,0
ACC_7800,Savings,99773.7,Customer_7800,0
ACC_7801,Savings,25214.51,Customer_7801,0
ACC_7802,Business,61399.39,Customer_7802,0
ACC_7803,Business,20950.42,Customer_7803,0
ACC_7804,Checking,1864.44,Customer_7804,0
ACC_7805,Business,53708.19,Customer_7805,0
ACC_7806,Savings,10521.76,Customer_7806,0
ACC_7807,Business,13104.8,Customer_7807,0
ACC_7808,Business,56661.6,Customer_7808,0
ACC_7809,Business,70052.52,Customer_7809,0
ACC_7810,Business,60081.79,Customer_7810,0
ACC_7811,Savings,48215.74,Customer_7811,0
ACC_7812,Business,12841.93,Customer_7812,0
ACC_7813,Savings,7978.15,Customer_7813,0
ACC_7814,Checking,12105.07,Customer_7814,0
ACC_7815,Savings,91318.67,Customer_7815,0
ACC_7816,Checking,50594.02,Customer_7816,0
ACC_7817,Savings,12790.91,Customer_7817,0
ACC_7818,Business,12870.29,Customer_7818,0
ACC_7819,Savings,15119.17,Customer_7819,0
ACC_7820,Business,53659.97,Customer_7820,0
ACC_7821,Savings,28688.19,Customer_7821,0
ACC_7822,Business,81426.78,Customer_7822,0
ACC_7823,Checking,24451.91,Customer_7823,0
ACC_7824,Checking,96069.89,Customer_7824,0
ACC_7825,Business,14940.83,Customer_7825,0
ACC_7826,Business,68207.11,Customer_7826,0
ACC_7827,Checking,66087.32,Customer_7827,0
ACC_7828,Business,69607.69,Customer_7828,0
ACC_7829,Savings,55740.48,Customer_7829,0
ACC_7830,Savings,47329.76,Customer_7830,0
ACC_7831,Business,48782.08,Customer_7831,0
ACC_7832,Business,95509.69,Customer_7832,0
ACC_7833,Checking,19516.64,Customer_7833,0
ACC_7834,Business,99429.46,Customer_7834,0
ACC_7835,Savings,80818.0,Customer_7835,0
ACC_7836,Business,37830.08,Customer_7836,0
ACC_7837,Savings,24663.46,Customer_7837,0
ACC_7838,Savings,14073.84,Customer_7838,0
ACC_7839,Business,58693.39,Customer_7839,0
ACC_7840,Checking,68106.25,Customer_7840,0
ACC_7841,Business,37797.35,Customer_7841,0
ACC_7842,Savings,33391.25,Customer_7842,0
ACC_7843,Business,60785.93,Customer_7843,0
ACC_7844,Business,23870.96,Customer_7844,0
ACC_7845,Savings,32394.47,Customer_7845,0
ACC_7846,Savings,84113.06,Customer_7846,0
ACC_7847,Savings,45630.8,Customer_7847,0
ACC_7848,Savings,78884.5,Customer_7848,0
ACC_7849,Savings,20871.29,Customer_7849,0
ACC_7850,Checking,63863.36,Customer_7850,0
ACC_7851,Savings,26338.65,Customer_7851,0
ACC_7852,Savings,19823.63,Customer_7852,0
ACC_7853,Business,61127.82,Customer_7853,0
ACC_7854,Checking,74185.99,Customer_7854,0
ACC_7855,Savings,668.7,Customer_7855,0
ACC_7856,Business,39012.85,Customer_7856,0
ACC_7857,Business,42402.83,Customer_7857,0
ACC_7858,Savings,53765.02,Customer_7858,0
ACC_7859,Savings,76468.88,Customer_7859,0
ACC_7860,Checking,21788.3,Customer_7860,0
ACC_7861,Savings,72247.64,Customer_7861,0
ACC_7862,Checking,38237.7,Customer_7862,0
ACC_7863,Checking,78728.7,Customer_7863,0
ACC_7864,Business,96310.86,Customer_7864,0
ACC_7865,Savings,10032.49,Customer_7865,0
ACC_7866,Checking,74832.8,Customer_7866,0
ACC_7867,Checking,72009.18,Customer_7867,0
ACC_7868,Checking,60570.99,Customer_7868,0
ACC_7869,Checking,40617.11,Customer_7869,0
ACC_7870,Business,6239.43,Customer_7870,0
ACC_7871,Business,64646.76,Customer_7871,0
ACC_7872,Business,60460.19,Customer_7872,0
ACC_7873,Checking,94710.95,Customer_7873,0
ACC_7874,Checking,36699.05,Customer_7874,0
ACC_7875,Business,3922.51,Customer_7875,0
ACC_7876,Checking,11898.08,Customer_7876,0
ACC_7877,Savings,62212.61,Customer_7877,0
ACC_7878,Business,72555.32,Customer_7878,0
ACC_7879,Checking,94541.48,Customer_7879,0
ACC_7880,Savings,90918.54,Customer_7880,0
ACC_7881,Savings,52102.9,Customer_7881,0
ACC_7882,Checking,40077.96,Customer_7882,0
ACC_7883,Business,52882.86,Customer_7883,0
ACC_7884,Checking,91917.09,Customer_7884,0
ACC_7885,Checking,57630.23,Customer_7885,0
ACC_7886,Business,38851.15,Customer_7886,0
ACC_7887,Checking,85665.21,Customer_7887,0
ACC_7888,Savings,99276.14,Customer_7888,0
ACC_7889,Checking,29209.96,Customer_7889,0
ACC_7890,Savings,94754.51,Customer_7890,0
ACC_7891,Business,99489.46,Customer_7891,0
ACC_7892,Checking,20680.9,Customer_7892,0
ACC_7893,Checking,2800.13,Customer_7893,0
ACC_7894,Business,18454.57,Customer_7894,0
ACC_7895,Savings,39201.48,Customer_7895,0
ACC_7896,Savings,2643.6,Customer_7896,0
ACC_7897,Business,52929.4,Customer_7897,0
ACC_7898,Savings,72096.46,Customer_7898,0
ACC_7899,Savings,40770.09,Customer_7899,0
ACC_7900,Business,79005.01,Customer_7900,0
ACC_7901,Business,53566.06,Customer_7901,0
ACC_7902,Checking,57838.42,Customer_7902,0
ACC_7903,Savings,43056.3,Customer_7903,0
ACC_7904,Business,62233.79,Customer_7904,0
ACC_7905,Checking,75194.95,Customer_7905,0
ACC_7906,Savings,22453.82,Customer_7906,0
ACC_7907,Business,506.33,Customer_7907,0
ACC_7908,Checking,25862.97,Customer_7908,0
ACC_7909,Checking,1009.82,Customer_7909,0
ACC_7910,Business,39380.74,Customer_7910,0
ACC_7911,Checking,74864.27,Customer_7911,0
ACC_7912,Checking,35381.09,Customer_7912,0
ACC_7913,Business,66633.31,Customer_7913,0
ACC_7914,Savings,51756.05,Customer_7914,0
ACC_7915,Business,7938.52,Customer_7915,0
ACC_7916,Business,98674.28,Customer_7916,0
ACC_7917,Checking,98081.68,Customer_7917,0
ACC_7918,Savings,24961.86,Customer_7918,0
ACC_7919,Business,31419.09,Customer_7919,0
ACC_7920,Savings,74383.52,Customer_7920,0
ACC_7921,Savings,20013.26,Customer_7921,0
ACC_7922,Business,29365.59,Customer_7922,0
ACC_7923,Business,49346.45,Customer_7923,0
ACC_7924,Business,26212.0,Customer_7924,0
ACC_7925,Checking,27153.92,Customer_7925,0
ACC_7926,Checking,85156.0,Customer_7926,0
ACC_7927,Checking,15292.66,Customer_7927,0
ACC_7928,Business,55092.19,Customer_7928,0
ACC_7929,Business,93553.39,Customer_7929,0
ACC_7930,Savings,99201.2,Customer_7930,0
ACC_7931,Business,6894.69,Customer_7931,0
ACC_7932,Savings,72014.85,Customer_7932,0
ACC_7933,Checking,45347.84,Customer_7933,0
ACC_7934,Business,23877.07,Customer_7934,0
ACC_7935,Savings,99867.41,Customer_7935,0
ACC_7936,Checking,46653.18,Customer_7936,0
ACC_7937,Checking,61141.59,Customer_7937,0
ACC_7938,Savings,5762.85,Customer_7938,0
ACC_7939,Checking,26897.24,Customer_7939,0
ACC_7940,Business,38346.83,Customer_7940,0
ACC_7941,Checking,7615.43,Customer_7941,0
ACC_7942,Savings,22873.76,Customer_7942,0
ACC_7943,Checking,16253.41,Customer_7943,0
ACC_7944,Savings,71353.96,Customer_7944,0
ACC_7945,Savings,66498.99,Customer_7945,0
ACC_7946,Savings,53363.6,Customer_7946,0
ACC_7947,Checking,69867.94,Customer_7947,0
ACC_7948,Checking,73419.34,Customer_7948,0
ACC_7949,Checking,41517.11,Customer_7949,0
ACC_7950,Business,46776.01,Customer_7950,0
ACC_7951,Checking,15666.72,Customer_7951,0
ACC_7952,Savings,57963.34,Customer_7952,0
ACC_7953,Checking,82978.77,Customer_7953,0
ACC_7954,Business,16201.38,Customer_7954,0
ACC_7955,Savings,67938.97,Customer_7955,0
ACC_7956,Checking,50784.93,Customer_7956,0
ACC_7957,Checking,2569.27,Customer_7957,0
ACC_7958,Business,77832.48,Customer_7958,0
ACC_7959,Savings,57276.96,Customer_7959,0
ACC_7960,Business,49819.83,Customer_7960,0
ACC_7961,Business,11276.33,Customer_7961,0
ACC_7962,Savings,76214.19,Customer_7962,0
ACC_7963,Business,8288.27,Customer_7963,0
ACC_7964,Savings,10859.23,Customer_7964,0
ACC_7965,Business,19345.16,Customer_7965,0
ACC_7966,Business,2809.72,Customer_7966,0
ACC_7967,Savings,8224.42,Customer_7967,0
ACC_7968,Checking,38483.05,Customer_7968,0
ACC_7969,Business,33221.9,Customer_7969,0
ACC_7970,Checking,40702.28,Customer_7970,0
ACC_7971,Checking,18142.44,Customer_7971,0
ACC_7972,Checking,49741.1,Customer_7972,0
ACC_7973,Savings,57881.64,Customer_7973,0
ACC_7974,Savings,20270.64,Customer_7974,0
ACC_7975,Business,91707.97,Customer_7975,0
ACC_7976,Checking,27948.16,Customer_7976,0
ACC_7977,Checking,78371.58,Customer_7977,0
ACC_7978,Checking,41658.07,Customer_7978,0
ACC_7979,Business,78100.51,Customer_7979,0
ACC_7980,Business,30423.04,Customer_7980,0
ACC_7981,Checking,75519.53,Customer_7981,0
ACC_7982,Business,36676.42,Customer_7982,0
ACC_7983,Savings,1100.85,Customer_7983,0
ACC_7984,Checking,70606.29,Customer_7984,0
ACC_7985,Savings,33233.69,Customer_7985,0
ACC_7986,Business,22489.47,Customer_7986,0
ACC_7987,Checking,77185.94,Customer_7987,0
ACC_7988,Savings,46902.5,Customer_7988,0
ACC_7989,Savings,54924.9,Customer_7989,0
ACC_7990,Savings,66923.4,Customer_7990,0
ACC_7991,Checking,15263.29,Customer_7991,0
ACC_7992,Checking,28635.97,Customer_7992,0
ACC_7993,Business,99785.54,Customer_7993,0
ACC_7994,Checking,24997.33,Customer_7994,0
ACC_7995,Savings,39958.41,Customer_7995,0
ACC_7996,Business,62796.47,Customer_7996,0
ACC_7997,Savings,74835.64,Customer_7997,0
ACC_7998,Business,91902.37,Customer_7998,0
ACC_7999,Savings,51935.73,Customer_7999,0
ACC_8000,Savings,86123.97,Customer_8000,1
ACC_8001,Checking,24487.22,Customer_8001,0
ACC_8002,Business,81378.58,Customer_8002,0
ACC_8003,Business,34250.97,Customer_8003,0
ACC_8004,Business,35217.38,Customer_8004,0
ACC_8005,Business,53417.57,Customer_8005,0
ACC_8006,Checking,72237.62,Customer_8006,0
ACC_8007,Business,1485.57,Customer_8007,0
ACC_8008,Business,41544.38,Customer_8008,0
ACC_8009,Business,2464.0,Customer_8009,0
ACC_8010,Checking,14473.19,Customer_8010,0
ACC_8011,Business,29618.48,Customer_8011,0
ACC_8012,Savings,34933.56,Customer_8012,0
ACC_8013,Business,74383.33,Customer_8013,0
ACC_8014,Savings,55548.36,Customer_8014,0
ACC_8015,Checking,50885.11,Customer_8015,0
ACC_8016,Checking,27999.51,Customer_8016,0
ACC_8017,Savings,99733.49,Customer_8017,0
ACC_8018,Checking,62671.83,Customer_8018,0
ACC_8019,Savings,48354.83,Customer_8019,0
ACC_8020,Savings,64994.29,Customer_8020,0
ACC_8021,Business,27440.94,Customer_8021,0
ACC_8022,Business,18900.67,Customer_8022,0
ACC_8023,Savings,55251.47,Customer_8023,0
ACC_8024,Checking,97031.13,Customer_8024,0
ACC_8025,Business,38926.86,Customer_8025,0
ACC_8026,Checking,92667.2,Customer_8026,0
ACC_8027,Business,96285.28,Customer_8027,0
ACC_8028,Checking,11858.09,Customer_8028,0
ACC_8029,Savings,34757.11,Customer_8029,0
ACC_8030,Checking,94217.65,Customer_8030,0
ACC_8031,Business,34798.42,Customer_8031,0
ACC_8032,Checking,88511.46,Customer_8032,0
ACC_8033,Business,88905.09,Customer_8033,0
ACC_8034,Savings,22999.02,Customer_8034,0
ACC_8035,Checking,15113.79,Customer_8035,0
ACC_8036,Business,90090.18,Customer_8036,0
ACC_8037,Savings,45088.23,Customer_8037,0
ACC_8038,Business,6292.73,Customer_8038,0
ACC_8039,Business,74233.33,Customer_8039,0
ACC_8040,Checking,4586.45,Customer_8040,0
ACC_8041,Checking,54887.6,Customer_8041,0
ACC_8042,Checking,51422.51,Customer_8042,0
ACC_8043,Savings,15428.97,Customer_8043,0
ACC_8044,Savings,30823.72,Customer_8044,0
ACC_8045,Savings,3975.37,Customer_8045,0
ACC_8046,Business,77989.3,Customer_8046,0
ACC_8047,Checking,15384.04,Customer_8047,0
ACC_8048,Business,25350.3,Customer_8048,0
ACC_8049,Savings,64070.49,Customer_8049,0
ACC_8050,Business,13532.69,Customer_8050,0
ACC_8051,Business,41908.48,Customer_8051,0
ACC_8052,Checking,87032.0,Customer_8052,0
ACC_8053,Business,75655.53,Customer_8053,0
ACC_8054,Business,6332.41,Customer_8054,0
ACC_8055,Checking,10626.63,Customer_8055,0
ACC_8056,Business,23767.75,Customer_8056,0
ACC_8057,Business,77276.5,Customer_8057,0
ACC_8058,Checking,58747.33,Customer_8058,0
ACC_8059,Savings,16178.41,Customer_8059,0
ACC_8060,Checking,14053.25,Customer_8060,0
ACC_8061,Checking,34393.1,Customer_8061,0
ACC_8062,Checking,79577.34,Customer_8062,0
ACC_8063,Savings,5470.38,Customer_8063,0
ACC_8064,Business,90477.73,Customer_8064,0
ACC_8065,Checking,60652.92,Customer_8065,0
ACC_8066,Savings,33774.81,Customer_8066,0
ACC_8067,Checking,69583.28,Customer_8067,0
ACC_8068,Business,6810.01,Customer_8068,0
ACC_8069,Business,20324.11,Customer_8069,0
ACC_8070,Savings,31132.4,Customer_8070,0
ACC_8071,Checking,50446.86,Customer_8071,0
ACC_8072,Savings,65335.55,Customer_8072,0
ACC_8073,Business,80215.39,Customer_8073,0
ACC_8074,Checking,20273.08,Customer_8074,0
ACC_8075,Savings,1091.43,Customer_8075,0
ACC_8076,Checking,58325.59,Customer_8076,0
ACC_8077,Business,13704.36,Customer_8077,0
ACC_8078,Savings,75701.31,Customer_8078,0
ACC_8079,Business,83315.11,Customer_8079,0
ACC_8080,Business,19484.63,Customer_8080,0
ACC_8081,Business,35982.05,Customer_8081,0
ACC_8082,Checking,61235.56,Customer_8082,0
ACC_8083,Checking,29769.24,Customer_8083,0
ACC_8084,Savings,68678.59,Customer_8084,0
ACC_8085,Checking,13503.15,Customer_8085,0
ACC_8086,Business,60206.12,Customer_8086,0
ACC_8087,Savings,63875.72,Customer_8087,0
ACC_8088,Savings,94648.24,Customer_8088,0
ACC_8089,Savings,66927.1,Customer_8089,0
ACC_8090,Business,22329.68,Customer_8090,0
ACC_8091,Business,89000.36,Customer_8091,0
ACC_8092,Checking,62115.23,Customer_8092,0
ACC_8093,Checking,68458.08,Customer_8093,0
ACC_8094,Checking,660.84,Customer_8094,0
ACC_8095,Checking,77690.97,Customer_8095,0
ACC_8096,Checking,24390.0,Customer_8096,0
ACC_8097,Savings,80285.89,Customer_8097,0
ACC_8098,Savings,19151.46,Customer_8098,0
ACC_8099,Checking,48823.71,Customer_8099,0
ACC_8100,Savings,58684.85,Customer_8100,0
ACC_8101,Savings,58721.59,Customer_8101,0
ACC_8102,Savings,63120.86,Customer_8102,0
ACC_8103,Business,55170.0,Customer_8103,0
ACC_8104,Business,82154.21,Customer_8104,0
ACC_8105,Business,41131.35,Customer_8105,0
ACC_8106,Business,27944.92,Customer_8106,0
ACC_8107,Savings,15430.38,Customer_8107,0
ACC_8108,Savings,4022.36,Customer_8108,0
ACC_8109,Savings,53920.87,Customer_8109,0
ACC_8110,Savings,71837.59,Customer_8110,0
ACC_8111,Business,42361.93,Customer_8111,0
ACC_8112,Checking,45129.21,Customer_8112,0
ACC_8113,Checking,94643.05,Customer_8113,0
ACC_8114,Business,68120.69,Customer_8114,0
ACC_8115,Savings,47521.26,Customer_8115,0
ACC_8116,Checking,61651.44,Customer_8116,0
ACC_8117,Business,61430.06,Customer_8117,0
ACC_8118,Business,4597.12,Customer_8118,0
ACC_8119,Checking,60613.61,Customer_8119,0
ACC_8120,Savings,53459.97,Customer_8120,0
ACC_8121,Checking,98969.88,Customer_8121,0
ACC_8122,Business,55045.78,Customer_8122,0
ACC_8123,Checking,2755.02,Customer_8123,0
ACC_8124,Savings,47347.4,Customer_8124,0
ACC_8125,Business,67086.39,Customer_8125,0
ACC_8126,Checking,86691.82,Customer_8126,0
ACC_8127,Savings,59360.43,Customer_8127,0
ACC_8128,Savings,22796.0,Customer_8128,0
ACC_8129,Checking,39669.45,Customer_8129,0
ACC_8130,Savings,40169.11,Customer_8130,0
ACC_8131,Savings,41413.04,Customer_8131,0
ACC_8132,Business,53474.16,Customer_8132,0
ACC_8133,Checking,61887.09,Customer_8133,0
ACC_8134,Checking,49673.42,Customer_8134,0
ACC_8135,Business,17171.63,Customer_8135,0
ACC_8136,Checking,3769.93,Customer_8136,0
ACC_8137,Savings,95607.93,Customer_8137,0
ACC_8138,Savings,96137.26,Customer_8138,0
ACC_8139,Checking,80224.24,Customer_8139,0
ACC_8140,Business,45107.38,Customer_8140,0
ACC_8141,Savings,84103.29,Customer_8141,0
ACC_8142,Savings,12341.52,Customer_8142,0
ACC_8143,Savings,63867.04,Customer_8143,0
ACC_8144,Checking,7076.35,Customer_8144,0
ACC_8145,Business,59824.19,Customer_8145,0
ACC_8146,Business,97237.8,Customer_8146,0
ACC_8147,Savings,54842.95,Customer_8147,0
ACC_8148,Savings,55031.71,Customer_8148,0
ACC_8149,Savings,91251.98,Customer_8149,0
ACC_8150,Business,54704.19,Customer_8150,0
ACC_8151,Checking,3969.68,Customer_8151,0
ACC_8152,Savings,45606.08,Customer_8152,0
ACC_8153,Savings,1285.57,Customer_8153,0
ACC_8154,Business,45153.15,Customer_8154,0
ACC_8155,Checking,32263.75,Customer_8155,0
ACC_8156,Business,42924.6,Customer_8156,0
ACC_8157,Savings,4918.13,Customer_8157,0
ACC_8158,Savings,10758.97,Customer_8158,0
ACC_8159,Checking,10403.31,Customer_8159,0
ACC_8160,Savings,23782.23,Customer_8160,0
ACC_8161,Checking,15720.8,Customer_8161,0
ACC_8162,Savings,69397.55,Customer_8162,0
ACC_8163,Checking,16922.71,Customer_8163,0
ACC_8164,Checking,81751.44,Customer_8164,0
ACC_8165,Savings,36303.45,Customer_8165,0
ACC_8166,Business,81354.88,Customer_8166,0
ACC_8167,Business,65463.57,Customer_8167,0
ACC_8168,Savings,47412.47,Customer_8168,0
ACC_8169,Savings,22861.93,Customer_8169,0
ACC_8170,Savings,50412.45,Customer_8170,0
ACC_8171,Business,34350.42,Customer_8171,0
ACC_8172,Checking,18255.04,Customer_8172,0
ACC_8173,Savings,44916.72,Customer_8173,0
ACC_8174,Savings,95773.13,Customer_8174,0
ACC_8175,Checking,85381.44,Customer_8175,0
ACC_8176,Checking,12381.48,Customer_8176,0
ACC_8177,Checking,88696.64,Customer_8177,0
ACC_8178,Checking,47998.56,Customer_8178,0
ACC_8179,Checking,34805.65,Customer_8179,0
ACC_8180,Checking,20306.21,Customer_8180,0
ACC_8181,Savings,35421.55,Customer_8181,0
ACC_8182,Savings,73942.16,Customer_8182,0
ACC_8183,Checking,65033.09,Customer_8183,0
ACC_8184,Savings,17453.85,Customer_8184,0
ACC_8185,Checking,97875.65,Customer_8185,0
ACC_8186,Business,21668.67,Customer_8186,0
ACC_8187,Checking,73985.36,Customer_8187,0
ACC_8188,Savings,17126.87,Customer_8188,0
ACC_8189,Checking,83683.06,Customer_8189,0
ACC_8190,Business,40584.27,Customer_8190,0
ACC_8191,Checking,23150.79,Customer_8191,0
ACC_8192,Business,17790.86,Customer_8192,0
ACC_8193,Checking,8064.42,Customer_8193,0
ACC_8194,Checking,15618.27,Customer_8194,0
ACC_8195,Business,58852.73,Customer_8195,0
ACC_8196,Savings,73047.37,Customer_8196,0
ACC_8197,Savings,7638.71,Customer_8197,0
ACC_8198,Business,21744.25,Customer_8198,0
ACC_8199,Business,77968.15,Customer_8199,0
ACC_8200,Savings,76069.61,Customer_8200,0
ACC_8201,Checking,16630.18,Customer_8201,0
ACC_8202,Savings,54820.38,Customer_8202,0
ACC_8203,Business,25844.13,Customer_8203,0
ACC_8204,Business,65695.84,Customer_8204,0
ACC_8205,Checking,68748.93,Customer_8205,0
ACC_8206,Savings,55764.08,Customer_8206,0
ACC_8207,Business,51910.73,Customer_8207,0
ACC_8208,Business,80578.01,Customer_8208,0
ACC_8209,Checking,53049.88,Customer_8209,0
ACC_8210,Checking,80806.18,Customer_8210,0
ACC_8211,Business,1002.51,Customer_8211,0
ACC_8212,Checking,80096.01,Customer_8212,0
ACC_8213,Checking,5817.86,Customer_8213,0
ACC_8214,Checking,69872.93,Customer_8214,0
