ClientID,Name,RiskProfile
78911,Client_78911,High
78912,Client_78912,Low
78913,Client_78913,High
78914,Client_78914,Low
78915,Client_78915,Medium
78916,Client_78916,High
78917,Client_78917,High
78918,Client_78918,High
78919,Client_78919,High
78920,Client_78920,Medium
78921,Client_78921,Low
78922,Client_78922,Medium
78923,Client_78923,High
78924,Client_78924,High
78925,Client_78925,High
78926,Client_78926,Medium
78927,Client_78927,High
78928,Client_78928,High
78929,Client_78929,Low
78930,Client_78930,High
78931,Client_78931,High
78932,Client_78932,High
78933,Client_78933,High
78934,Client_78934,High
78935,Client_78935,Medium
78936,Client_78936,Medium
78937,Client_78937,Medium
78938,Client_78938,Medium
78939,Client_78939,High
78940,Client_78940,Medium
78941,Client_78941,High
78942,Client_78942,Low
78943,Client_78943,High
78944,Client_78944,High
78945,Client_78945,High
78946,Client_78946,High
78947,Client_78947,Medium
78948,Client_78948,Low
78949,Client_78949,Medium
78950,Client_78950,Low
78951,Client_78951,Low
78952,Client_78952,High
78953,Client_78953,High
78954,Client_78954,Medium
78955,Client_78955,High
78956,Client_78956,Low
78957,Client_78957,High
78958,Client_78958,High
78959,Client_78959,High
78960,Client_78960,Low
78961,Client_78961,High
78962,Client_78962,High
78963,Client_78963,High
78964,Client_78964,High
78965,Client_78965,Low
78966,Client_78966,Medium
78967,Client_78967,High
78968,Client_78968,Low
78969,Client_78969,High
78970,Client_78970,High
78971,Client_78971,High
78972,Client_78972,Medium
78973,Client_78973,High
78974,Client_78974,Medium
78975,Client_78975,High
78976,Client_78976,High
78977,Client_78977,Medium
78978,Client_78978,High
78979,Client_78979,Medium
78980,Client_78980,Medium
78981,Client_78981,Medium
78982,Client_78982,High
78983,Client_78983,Medium
78984,Client_78984,Medium
78985,Client_78985,Low
78986,Client_78986,High
78987,Client_78987,Medium
78988,Client_78988,Low
78989,Client_78989,Low
78990,Client_78990,Medium
78991,Client_78991,High
78992,Client_78992,Medium
78993,Client_78993,Low
78994,Client_78994,Low
78995,Client_78995,Medium
78996,Client_78996,High
78997,Client_78997,High
78998,Client_78998,Medium
78999,Client_78999,High
79000,Client_79000,High
79001,Client_79001,High
79002,Client_79002,Low
79003,Client_79003,Medium
79004,Client_79004,Low
79005,Client_79005,Low
79006,Client_79006,Low
79007,Client_79007,Medium
79008,Client_79008,Medium
79009,Client_79009,Low
79010,Client_79010,High
79011,Client_79011,Low
79012,Client_79012,Medium
79013,Client_79013,Low
79014,Client_79014,High
79015,Client_79015,Low
79016,Client_79016,Low
79017,Client_79017,Medium
79018,Client_79018,Medium
79019,Client_79019,Medium
79020,Client_79020,Medium
79021,Client_79021,High
79022,Client_79022,Low
79023,Client_79023,High
79024,Client_79024,High
79025,Client_79025,Low
79026,Client_79026,Medium
79027,Client_79027,High
79028,Client_79028,Medium
79029,Client_79029,High
79030,Client_79030,Medium
79031,Client_79031,Low
79032,Client_79032,Low
79033,Client_79033,Medium
79034,Client_79034,High
79035,Client_79035,High
79036,Client_79036,Medium
79037,Client_79037,High
79038,Client_79038,High
79039,Client_79039,Low
79040,Client_79040,Medium
79041,Client_79041,Medium
79042,Client_79042,High
79043,Client_79043,Medium
79044,Client_79044,Low
79045,Client_79045,High
79046,Client_79046,Medium
79047,Client_79047,Medium
79048,Client_79048,High
79049,Client_79049,Medium
79050,Client_79050,Medium
79051,Client_79051,High
79052,Client_79052,Medium
79053,Client_79053,Low
79054,Client_79054,High
79055,Client_79055,Low
79056,Client_79056,Low
79057,Client_79057,High
79058,Client_79058,Medium
79059,Client_79059,Medium
79060,Client_79060,Low
79061,Client_79061,Medium
79062,Client_79062,Low
79063,Client_79063,High
79064,Client_79064,Low
79065,Client_79065,High
79066,Client_79066,High
79067,Client_79067,High
79068,Client_79068,High
79069,Client_79069,Low
79070,Client_79070,High
79071,Client_79071,High
79072,Client_79072,Medium
79073,Client_79073,High
79074,Client_79074,Medium
79075,Client_79075,Low
79076,Client_79076,High
79077,Client_79077,Medium
79078,Client_79078,High
79079,Client_79079,Low
79080,Client_79080,Low
79081,Client_79081,Medium
79082,Client_79082,Low
79083,Client_79083,Medium
79084,Client_79084,High
79085,Client_79085,Low
79086,Client_79086,Medium
79087,Client_79087,Medium
79088,Client_79088,Medium
79089,Client_79089,High
79090,Client_79090,Low
79091,Client_79091,High
79092,Client_79092,Low
79093,Client_79093,Low
79094,Client_79094,High
79095,Client_79095,Medium
79096,Client_79096,Medium
79097,Client_79097,Medium
79098,Client_79098,High
79099,Client_79099,High
79100,Client_79100,Low
79101,Client_79101,High
79102,Client_79102,Medium
79103,Client_79103,Low
79104,Client_79104,High
79105,Client_79105,Medium
79106,Client_79106,High
79107,Client_79107,Low
79108,Client_79108,Medium
79109,Client_79109,High
79110,Client_79110,High
79111,Client_79111,High
79112,Client_79112,Low
79113,Client_79113,High
79114,Client_79114,Medium
79115,Client_79115,Low
79116,Client_79116,Low
79117,Client_79117,Low
79118,Client_79118,Medium
79119,Client_79119,Low
79120,Client_79120,Medium
79121,Client_79121,Medium
79122,Client_79122,High
79123,Client_79123,High
79124,Client_79124,Low
79125,Client_79125,High
79126,Client_79126,Low
79127,Client_79127,High
79128,Client_79128,Medium
79129,Client_79129,Medium
79130,Client_79130,Medium
79131,Client_79131,Medium
79132,Client_79132,Low
79133,Client_79133,Low
79134,Client_79134,Medium
79135,Client_79135,Low
79136,Client_79136,High
79137,Client_79137,Medium
79138,Client_79138,Medium
79139,Client_79139,Low
79140,Client_79140,Low
79141,Client_79141,High
79142,Client_79142,High
79143,Client_79143,High
79144,Client_79144,Low
79145,Client_79145,High
79146,Client_79146,Medium
79147,Client_79147,High
79148,Client_79148,Low
79149,Client_79149,Low
79150,Client_79150,Medium
79151,Client_79151,Low
79152,Client_79152,Low
79153,Client_79153,Medium
79154,Client_79154,Medium
79155,Client_79155,Low
79156,Client_79156,Low
79157,Client_79157,High
79158,Client_79158,High
79159,Client_79159,High
79160,Client_79160,Medium
79161,Client_79161,High
79162,Client_79162,Low
79163,Client_79163,Low
79164,Client_79164,Medium
79165,Client_79165,High
79166,Client_79166,High
79167,Client_79167,High
79168,Client_79168,High
79169,Client_79169,Low
79170,Client_79170,Low
79171,Client_79171,Medium
79172,Client_79172,Medium
79173,Client_79173,Medium
79174,Client_79174,Medium
79175,Client_79175,High
79176,Client_79176,Low
79177,Client_79177,Medium
79178,Client_79178,High
79179,Client_79179,Low
79180,Client_79180,Medium
79181,Client_79181,Low
79182,Client_79182,High
79183,Client_79183,Low
79184,Client_79184,Low
79185,Client_79185,Low
79186,Client_79186,High
79187,Client_79187,High
79188,Client_79188,Low
79189,Client_79189,Medium
79190,Client_79190,Low
79191,Client_79191,Medium
79192,Client_79192,Low
79193,Client_79193,High
79194,Client_79194,High
79195,Client_79195,High
79196,Client_79196,High
79197,Client_79197,Medium
79198,Client_79198,Low
79199,Client_79199,Medium
79200,Client_79200,Low
79201,Client_79201,Medium
79202,Client_79202,Low
79203,Client_79203,Low
79204,Client_79204,High
79205,Client_79205,Low
79206,Client_79206,Low
79207,Client_79207,High
79208,Client_79208,Low
79209,Client_79209,High
79210,Client_79210,High
79211,Client_79211,Medium
79212,Client_79212,High
79213,Client_79213,Medium
79214,Client_79214,Medium
79215,Client_79215,Low
79216,Client_79216,Low
79217,Client_79217,Low
79218,Client_79218,High
79219,Client_79219,Medium
79220,Client_79220,Medium
79221,Client_79221,Low
79222,Client_79222,Medium
79223,Client_79223,Low
79224,Client_79224,Medium
79225,Client_79225,Low
79226,Client_79226,Medium
79227,Client_79227,Low
79228,Client_79228,Medium
79229,Client_79229,High
79230,Client_79230,Medium
79231,Client_79231,Low
79232,Client_79232,High
79233,Client_79233,High
79234,Client_79234,Low
79235,Client_79235,High
79236,Client_79236,Low
79237,Client_79237,Low
79238,Client_79238,Medium
79239,Client_79239,High
79240,Client_79240,High
79241,Client_79241,Medium
79242,Client_79242,Medium
79243,Client_79243,High
79244,Client_79244,Low
79245,Client_79245,Medium
79246,Client_79246,Low
79247,Client_79247,Low
79248,Client_79248,Medium
79249,Client_79249,Low
79250,Client_79250,Low
79251,Client_79251,High
79252,Client_79252,Low
79253,Client_79253,Low
79254,Client_79254,Medium
79255,Client_79255,Medium
79256,Client_79256,High
79257,Client_79257,Low
79258,Client_79258,High
79259,Client_79259,High
79260,Client_79260,Medium
79261,Client_79261,Medium
79262,Client_79262,High
79263,Client_79263,Low
79264,Client_79264,High
79265,Client_79265,Low
79266,Client_79266,High
79267,Client_79267,Low
79268,Client_79268,Low
79269,Client_79269,High
79270,Client_79270,Low
79271,Client_79271,Low
79272,Client_79272,Medium
79273,Client_79273,Low
79274,Client_79274,Low
79275,Client_79275,High
79276,Client_79276,High
79277,Client_79277,Low
79278,Client_79278,Low
79279,Client_79279,Low
79280,Client_79280,High
79281,Client_79281,High
79282,Client_79282,Low
79283,Client_79283,Low
79284,Client_79284,Medium
79285,Client_79285,Low
79286,Client_79286,Low
79287,Client_79287,High
79288,Client_79288,Medium
79289,Client_79289,Medium
79290,Client_79290,Low
79291,Client_79291,Medium
79292,Client_79292,High
79293,Client_79293,Low
79294,Client_79294,Low
79295,Client_79295,High
79296,Client_79296,Low
79297,Client_79297,Low
79298,Client_79298,Low
79299,Client_79299,Low
79300,Client_79300,Low
79301,Client_79301,Low
79302,Client_79302,High
79303,Client_79303,Low
79304,Client_79304,Medium
79305,Client_79305,Medium
79306,Client_79306,Low
79307,Client_79307,High
79308,Client_79308,High
79309,Client_79309,Low
79310,Client_79310,Medium
79311,Client_79311,Low
79312,Client_79312,High
79313,Client_79313,Medium
79314,Client_79314,Low
79315,Client_79315,Medium
79316,Client_79316,Low
79317,Client_79317,Low
79318,Client_79318,High
79319,Client_79319,High
79320,Client_79320,Low
79321,Client_79321,High
79322,Client_79322,Medium
79323,Client_79323,High
79324,Client_79324,Low
79325,Client_79325,Low
79326,Client_79326,High
79327,Client_79327,Low
79328,Client_79328,High
79329,Client_79329,Medium
79330,Client_79330,Low
79331,Client_79331,High
79332,Client_79332,Medium
79333,Client_79333,Medium
79334,Client_79334,High
79335,Client_79335,Medium
79336,Client_79336,Low
79337,Client_79337,Low
79338,Client_79338,Medium
79339,Client_79339,Low
79340,Client_79340,Low
79341,Client_79341,High
79342,Client_79342,Medium
79343,Client_79343,High
79344,Client_79344,Low
79345,Client_79345,Low
79346,Client_79346,Medium
79347,Client_79347,Medium
79348,Client_79348,Medium
79349,Client_79349,Medium
79350,Client_79350,Low
79351,Client_79351,Low
79352,Client_79352,Low
79353,Client_79353,Low
79354,Client_79354,Low
79355,Client_79355,Medium
79356,Client_79356,Low
79357,Client_79357,Medium
79358,Client_79358,Low
79359,Client_79359,Medium
79360,Client_79360,Low
79361,Client_79361,High
79362,Client_79362,Low
79363,Client_79363,Low
79364,Client_79364,Medium
79365,Client_79365,High
79366,Client_79366,Medium
79367,Client_79367,High
79368,Client_79368,High
79369,Client_79369,High
79370,Client_79370,Medium
79371,Client_79371,High
79372,Client_79372,Medium
79373,Client_79373,High
79374,Client_79374,Low
79375,Client_79375,Low
79376,Client_79376,High
79377,Client_79377,Low
79378,Client_79378,Low
79379,Client_79379,Low
79380,Client_79380,Low
79381,Client_79381,High
79382,Client_79382,Low
79383,Client_79383,Medium
79384,Client_79384,High
79385,Client_79385,Medium
79386,Client_79386,High
79387,Client_79387,Medium
79388,Client_79388,High
79389,Client_79389,Low
79390,Client_79390,Low
79391,Client_79391,Low
79392,Client_79392,Medium
79393,Client_79393,High
79394,Client_79394,Medium
79395,Client_79395,High
79396,Client_79396,High
79397,Client_79397,Medium
79398,Client_79398,Low
79399,Client_79399,High
79400,Client_79400,Medium
79401,Client_79401,Medium
79402,Client_79402,High
79403,Client_79403,Medium
79404,Client_79404,Medium
79405,Client_79405,Low
79406,Client_79406,High
79407,Client_79407,Medium
79408,Client_79408,Low
79409,Client_79409,Medium
79410,Client_79410,Medium
79411,Client_79411,High
79412,Client_79412,Low
79413,Client_79413,Low
79414,Client_79414,Medium
79415,Client_79415,High
79416,Client_79416,High
79417,Client_79417,Low
79418,Client_79418,High
79419,Client_79419,Medium
79420,Client_79420,Low
79421,Client_79421,Medium
79422,Client_79422,Low
79423,Client_79423,High
79424,Client_79424,High
79425,Client_79425,Low
79426,Client_79426,Low
79427,Client_79427,High
79428,Client_79428,Medium
79429,Client_79429,Medium
79430,Client_79430,Medium
79431,Client_79431,Medium
79432,Client_79432,Low
79433,Client_79433,High
79434,Client_79434,Medium
79435,Client_79435,Medium
79436,Client_79436,High
79437,Client_79437,Low
79438,Client_79438,Medium
79439,Client_79439,Low
79440,Client_79440,Low
79441,Client_79441,Medium
79442,Client_79442,High
79443,Client_79443,Medium
79444,Client_79444,Medium
79445,Client_79445,Medium
79446,Client_79446,High
79447,Client_79447,High
79448,Client_79448,Low
79449,Client_79449,Medium
79450,Client_79450,Low
79451,Client_79451,Low
79452,Client_79452,Medium
79453,Client_79453,High
79454,Client_79454,High
79455,Client_79455,Low
79456,Client_79456,Medium
79457,Client_79457,High
79458,Client_79458,Low
79459,Client_79459,Medium
79460,Client_79460,High
79461,Client_79461,Low
79462,Client_79462,Low
79463,Client_79463,Low
79464,Client_79464,Low
79465,Client_79465,Medium
79466,Client_79466,High
79467,Client_79467,Medium
79468,Client_79468,Medium
79469,Client_79469,Low
79470,Client_79470,High
79471,Client_79471,Medium
79472,Client_79472,Medium
79473,Client_79473,Medium
79474,Client_79474,Medium
79475,Client_79475,Low
79476,Client_79476,Low
79477,Client_79477,High
79478,Client_79478,Medium
79479,Client_79479,Medium
79480,Client_79480,Low
79481,Client_79481,High
79482,Client_79482,Medium
79483,Client_79483,Low
79484,Client_79484,Medium
79485,Client_79485,Medium
79486,Client_79486,Low
79487,Client_79487,Medium
79488,Client_79488,Medium
79489,Client_79489,Medium
79490,Client_79490,High
79491,Client_79491,Medium
79492,Client_79492,High
79493,Client_79493,Low
79494,Client_79494,Medium
79495,Client_79495,Medium
79496,Client_79496,High
79497,Client_79497,Medium
79498,Client_79498,Low
79499,Client_79499,Low
79500,Client_79500,Low
79501,Client_79501,High
79502,Client_79502,High
79503,Client_79503,Low
79504,Client_79504,Low
79505,Client_79505,Low
79506,Client_79506,High
79507,Client_79507,Low
79508,Client_79508,High
79509,Client_79509,Low
79510,Client_79510,Low
79511,Client_79511,Medium
79512,Client_79512,Medium
79513,Client_79513,High
79514,Client_79514,Medium
79515,Client_79515,Medium
79516,Client_79516,Low
79517,Client_79517,Medium
79518,Client_79518,High
79519,Client_79519,Medium
79520,Client_79520,High
79521,Client_79521,Medium
79522,Client_79522,Medium
79523,Client_79523,Medium
79524,Client_79524,Low
79525,Client_79525,Medium
79526,Client_79526,High
79527,Client_79527,Medium
79528,Client_79528,Medium
79529,Client_79529,High
79530,Client_79530,Low
79531,Client_79531,High
79532,Client_79532,Medium
79533,Client_79533,Medium
79534,Client_79534,Medium
79535,Client_79535,High
79536,Client_79536,Low
79537,Client_79537,Medium
79538,Client_79538,High
79539,Client_79539,Medium
79540,Client_79540,High
79541,Client_79541,Low
79542,Client_79542,Medium
79543,Client_79543,High
79544,Client_79544,Low
79545,Client_79545,Low
79546,Client_79546,Medium
79547,Client_79547,High
79548,Client_79548,Low
79549,Client_79549,High
79550,Client_79550,Low
79551,Client_79551,Low
79552,Client_79552,Low
79553,Client_79553,High
79554,Client_79554,Medium
79555,Client_79555,High
79556,Client_79556,High
79557,Client_79557,Low
79558,Client_79558,High
79559,Client_79559,Medium
79560,Client_79560,Low
79561,Client_79561,High
79562,Client_79562,Medium
79563,Client_79563,High
79564,Client_79564,Medium
79565,Client_79565,Medium
79566,Client_79566,Medium
79567,Client_79567,Low
79568,Client_79568,Medium
79569,Client_79569,High
79570,Client_79570,Medium
79571,Client_79571,Low
79572,Client_79572,Low
79573,Client_79573,Low
79574,Client_79574,Low
79575,Client_79575,Low
79576,Client_79576,Medium
79577,Client_79577,Low
79578,Client_79578,High
79579,Client_79579,High
79580,Client_79580,High
79581,Client_79581,High
79582,Client_79582,Low
79583,Client_79583,High
79584,Client_79584,Low
79585,Client_79585,High
79586,Client_79586,Medium
79587,Client_79587,Low
79588,Client_79588,High
79589,Client_79589,Medium
79590,Client_79590,High
79591,Client_79591,Low
79592,Client_79592,Low
79593,Client_79593,High
79594,Client_79594,Medium
79595,Client_79595,Medium
79596,Client_79596,Low
79597,Client_79597,Low
79598,Client_79598,High
79599,Client_79599,High
79600,Client_79600,Medium
79601,Client_79601,Medium
79602,Client_79602,Low
79603,Client_79603,High
79604,Client_79604,Low
79605,Client_79605,High
79606,Client_79606,Low
79607,Client_79607,Medium
79608,Client_79608,Medium
79609,Client_79609,Medium
79610,Client_79610,High
79611,Client_79611,High
79612,Client_79612,Medium
79613,Client_79613,Low
79614,Client_79614,Medium
79615,Client_79615,Medium
79616,Client_79616,Medium
79617,Client_79617,Low
79618,Client_79618,Medium
79619,Client_79619,Low
79620,Client_79620,Low
79621,Client_79621,Low
79622,Client_79622,Low
79623,Client_79623,High
79624,Client_79624,Medium
79625,Client_79625,Low
79626,Client_79626,Low
79627,Client_79627,Low
79628,Client_79628,High
79629,Client_79629,Medium
79630,Client_79630,Medium
79631,Client_79631,Medium
79632,Client_79632,High
79633,Client_79633,Low
79634,Client_79634,Medium
79635,Client_79635,High
79636,Client_79636,Low
79637,Client_79637,High
79638,Client_79638,Low
79639,Client_79639,Low
79640,Client_79640,High
79641,Client_79641,Low
79642,Client_79642,Medium
79643,Client_79643,Low
79644,Client_79644,High
79645,Client_79645,Low
79646,Client_79646,High
79647,Client_79647,High
79648,Client_79648,High
79649,Client_79649,High
79650,Client_79650,High
79651,Client_79651,High
79652,Client_79652,Low
79653,Client_79653,Medium
79654,Client_79654,High
79655,Client_79655,Medium
79656,Client_79656,Medium
79657,Client_79657,Medium
79658,Client_79658,Medium
79659,Client_79659,Low
79660,Client_79660,Medium
79661,Client_79661,High
79662,Client_79662,Medium
79663,Client_79663,Medium
79664,Client_79664,High
79665,Client_79665,Medium
79666,Client_79666,Low
79667,Client_79667,Medium
79668,Client_79668,Medium
79669,Client_79669,High
79670,Client_79670,Low
79671,Client_79671,High
79672,Client_79672,Medium
79673,Client_79673,Low
79674,Client_79674,Low
79675,Client_79675,Low
79676,Client_79676,Medium
79677,Client_79677,Low
79678,Client_79678,Low
79679,Client_79679,Low
79680,Client_79680,Low
79681,Client_79681,Low
79682,Client_79682,Medium
79683,Client_79683,High
79684,Client_79684,Low
79685,Client_79685,High
79686,Client_79686,High
79687,Client_79687,High
79688,Client_79688,High
79689,Client_79689,Low
79690,Client_79690,High
79691,Client_79691,Low
79692,Client_79692,Medium
79693,Client_79693,Low
79694,Client_79694,High
79695,Client_79695,Low
79696,Client_79696,Medium
79697,Client_79697,Low
79698,Client_79698,Low
79699,Client_79699,Low
79700,Client_79700,High
79701,Client_79701,Low
79702,Client_79702,High
79703,Client_79703,Low
79704,Client_79704,Low
79705,Client_79705,Low
79706,Client_79706,Low
79707,Client_79707,Medium
79708,Client_79708,Low
79709,Client_79709,Low
79710,Client_79710,High
79711,Client_79711,Low
79712,Client_79712,Medium
79713,Client_79713,Low
79714,Client_79714,Low
79715,Client_79715,Medium
79716,Client_79716,High
79717,Client_79717,Low
79718,Client_79718,Low
79719,Client_79719,Low
79720,Client_79720,High
79721,Client_79721,Low
79722,Client_79722,Medium
79723,Client_79723,High
79724,Client_79724,Low
79725,Client_79725,Low
79726,Client_79726,Medium
79727,Client_79727,Low
79728,Client_79728,Low
79729,Client_79729,Low
79730,Client_79730,Medium
79731,Client_79731,Low
79732,Client_79732,High
79733,Client_79733,Medium
79734,Client_79734,High
79735,Client_79735,High
79736,Client_79736,Medium
79737,Client_79737,High
79738,Client_79738,Low
79739,Client_79739,High
79740,Client_79740,Medium
79741,Client_79741,Low
79742,Client_79742,Low
79743,Client_79743,Medium
79744,Client_79744,Medium
79745,Client_79745,High
79746,Client_79746,Low
79747,Client_79747,High
79748,Client_79748,High
79749,Client_79749,Low
79750,Client_79750,High
79751,Client_79751,Low
79752,Client_79752,Medium
79753,Client_79753,High
79754,Client_79754,Medium
79755,Client_79755,High
79756,Client_79756,Low
79757,Client_79757,Medium
79758,Client_79758,Medium
79759,Client_79759,Medium
79760,Client_79760,Medium
79761,Client_79761,High
79762,Client_79762,High
79763,Client_79763,Low
79764,Client_79764,Low
79765,Client_79765,Low
79766,Client_79766,Low
79767,Client_79767,Medium
79768,Client_79768,High
79769,Client_79769,High
79770,Client_79770,High
79771,Client_79771,High
79772,Client_79772,Low
79773,Client_79773,Medium
79774,Client_79774,Medium
79775,Client_79775,High
79776,Client_79776,Low
79777,Client_79777,Medium
79778,Client_79778,Low
79779,Client_79779,High
79780,Client_79780,Low
79781,Client_79781,Medium
79782,Client_79782,Medium
79783,Client_79783,Medium
79784,Client_79784,Low
79785,Client_79785,High
79786,Client_79786,Low
79787,Client_79787,Medium
79788,Client_79788,High
79789,Client_79789,High
79790,Client_79790,Low
79791,Client_79791,High
79792,Client_79792,Low
79793,Client_79793,High
79794,Client_79794,Low
79795,Client_79795,High
79796,Client_79796,Medium
79797,Client_79797,High
79798,Client_79798,Low
79799,Client_79799,High
79800,Client_79800,Low
79801,Client_79801,Low
79802,Client_79802,Medium
79803,Client_79803,Low
79804,Client_79804,Medium
79805,Client_79805,Low
79806,Client_79806,Low
79807,Client_79807,Low
79808,Client_79808,High
79809,Client_79809,Low
79810,Client_79810,Low
79811,Client_79811,High
79812,Client_79812,High
79813,Client_79813,Medium
79814,Client_79814,Medium
79815,Client_79815,Low
79816,Client_79816,Low
79817,Client_79817,High
79818,Client_79818,Low
79819,Client_79819,Low
79820,Client_79820,Low
79821,Client_79821,Medium
79822,Client_79822,Low
79823,Client_79823,Low
79824,Client_79824,Medium
79825,Client_79825,Low
79826,Client_79826,Medium
79827,Client_79827,Medium
79828,Client_79828,Medium
79829,Client_79829,Low
79830,Client_79830,Medium
79831,Client_79831,Medium
79832,Client_79832,Medium
79833,Client_79833,High
79834,Client_79834,High
79835,Client_79835,Low
79836,Client_79836,High
79837,Client_79837,High
79838,Client_79838,Low
79839,Client_79839,Low
79840,Client_79840,Low
79841,Client_79841,Medium
79842,Client_79842,Medium
79843,Client_79843,Low
79844,Client_79844,Low
79845,Client_79845,Medium
79846,Client_79846,Medium
79847,Client_79847,Medium
79848,Client_79848,High
79849,Client_79849,Low
79850,Client_79850,High
79851,Client_79851,Medium
79852,Client_79852,Low
79853,Client_79853,High
79854,Client_79854,Medium
79855,Client_79855,Medium
79856,Client_79856,Low
79857,Client_79857,Medium
79858,Client_79858,Medium
79859,Client_79859,Medium
79860,Client_79860,Low
79861,Client_79861,Medium
79862,Client_79862,Low
79863,Client_79863,Medium
79864,Client_79864,High
79865,Client_79865,High
79866,Client_79866,Medium
79867,Client_79867,High
79868,Client_79868,High
79869,Client_79869,Medium
79870,Client_79870,Medium
79871,Client_79871,Medium
79872,Client_79872,High
79873,Client_79873,Medium
79874,Client_79874,Low
79875,Client_79875,High
79876,Client_79876,Medium
79877,Client_79877,Medium
79878,Client_79878,Low
79879,Client_79879,Low
79880,Client_79880,Medium
79881,Client_79881,Low
79882,Client_79882,Medium
79883,Client_79883,Medium
79884,Client_79884,Low
79885,Client_79885,Low
79886,Client_79886,Medium
79887,Client_79887,Medium
79888,Client_79888,High
79889,Client_79889,Low
79890,Client_79890,High
79891,Client_79891,Low
79892,Client_79892,Medium
79893,Client_79893,Medium
79894,Client_79894,Low
79895,Client_79895,Medium
79896,Client_79896,Medium
79897,Client_79897,High
79898,Client_79898,Medium
79899,Client_79899,Low
79900,Client_79900,Medium
79901,Client_79901,High
79902,Client_79902,High
79903,Client_79903,High
79904,Client_79904,Low
79905,Client_79905,High
79906,Client_79906,Low
79907,Client_79907,Low
79908,Client_79908,Medium
79909,Client_79909,Low
79910,Client_79910,Medium
79911,Client_79911,Medium
79912,Client_79912,High
79913,Client_79913,Low
79914,Client_79914,Medium
79915,Client_79915,Medium
79916,Client_79916,Medium
79917,Client_79917,Medium
79918,Client_79918,High
79919,Client_79919,Medium
79920,Client_79920,Medium
79921,Client_79921,Medium
79922,Client_79922,High
79923,Client_79923,High
79924,Client_79924,Medium
79925,Client_79925,High
79926,Client_79926,High
79927,Client_79927,Low
79928,Client_79928,High
79929,Client_79929,Low
79930,Client_79930,High
79931,Client_79931,Low
79932,Client_79932,Medium
79933,Client_79933,High
79934,Client_79934,Low
79935,Client_79935,Medium
79936,Client_79936,Low
79937,Client_79937,Low
79938,Client_79938,High
79939,Client_79939,Low
79940,Client_79940,Medium
79941,Client_79941,Low
79942,Client_79942,Low
79943,Client_79943,Low
79944,Client_79944,Low
79945,Client_79945,Medium
79946,Client_79946,Low
79947,Client_79947,Medium
79948,Client_79948,Medium
79949,Client_79949,Medium
79950,Client_79950,Low
79951,Client_79951,Medium
79952,Client_79952,Medium
79953,Client_79953,Medium
79954,Client_79954,High
79955,Client_79955,Low
79956,Client_79956,Low
79957,Client_79957,Medium
79958,Client_79958,High
79959,Client_79959,Low
79960,Client_79960,Medium
79961,Client_79961,High
79962,Client_79962,Low
79963,Client_79963,High
79964,Client_79964,High
79965,Client_79965,High
79966,Client_79966,Low
79967,Client_79967,High
79968,Client_79968,Medium
79969,Client_79969,Medium
79970,Client_79970,High
79971,Client_79971,Medium
79972,Client_79972,Low
79973,Client_79973,Medium
79974,Client_79974,Medium
79975,Client_79975,Low
79976,Client_79976,Low
79977,Client_79977,High
79978,Client_79978,High
79979,Client_79979,Low
79980,Client_79980,High
79981,Client_79981,Medium
79982,Client_79982,Low
79983,Client_79983,High
79984,Client_79984,Low
79985,Client_79985,High
79986,Client_79986,Medium
79987,Client_79987,Low
79988,Client_79988,High
79989,Client_79989,High
79990,Client_79990,Medium
79991,Client_79991,Low
79992,Client_79992,Low
79993,Client_79993,Low
79994,Client_79994,High
79995,Client_79995,Medium
79996,Client_79996,Low
79997,Client_79997,High
79998,Client_79998,Medium
79999,Client_79999,Medium
80000,Client_80000,Medium
80001,Client_80001,High
80002,Client_80002,High
80003,Client_80003,Medium
80004,Client_80004,Medium
80005,Client_80005,Medium
80006,Client_80006,Low
80007,Client_80007,Medium
80008,Client_80008,Low
80009,Client_80009,High
80010,Client_80010,Medium
80011,Client_80011,Medium
80012,Client_80012,Low
80013,Client_80013,Medium
80014,Client_80014,High
80015,Client_80015,High
80016,Client_80016,Medium
80017,Client_80017,High
80018,Client_80018,Medium
80019,Client_80019,High
80020,Client_80020,Low
80021,Client_80021,High
80022,Client_80022,High
80023,Client_80023,Low
80024,Client_80024,Medium
80025,Client_80025,High
80026,Client_80026,Medium
80027,Client_80027,Medium
80028,Client_80028,Medium
80029,Client_80029,Low
80030,Client_80030,Low
80031,Client_80031,High
80032,Client_80032,Low
80033,Client_80033,Medium
80034,Client_80034,Low
80035,Client_80035,Medium
80036,Client_80036,Medium
80037,Client_80037,High
80038,Client_80038,High
80039,Client_80039,High
80040,Client_80040,High
80041,Client_80041,Low
80042,Client_80042,High
80043,Client_80043,Low
80044,Client_80044,Medium
80045,Client_80045,High
80046,Client_80046,High
80047,Client_80047,High
80048,Client_80048,Medium
80049,Client_80049,High
80050,Client_80050,Low
80051,Client_80051,Medium
80052,Client_80052,Low
80053,Client_80053,Medium
80054,Client_80054,High
80055,Client_80055,Low
80056,Client_80056,High
80057,Client_80057,Medium
80058,Client_80058,Medium
80059,Client_80059,High
80060,Client_80060,High
80061,Client_80061,Low
80062,Client_80062,Low
80063,Client_80063,Medium
80064,Client_80064,Medium
80065,Client_80065,Medium
80066,Client_80066,High
80067,Client_80067,Low
80068,Client_80068,High
80069,Client_80069,Low
80070,Client_80070,Low
80071,Client_80071,High
80072,Client_80072,High
80073,Client_80073,High
80074,Client_80074,Low
