CustomerID,TransactionDate,Revenue,Cost,RiskFactor,Assets,Region,Age,ProductCategory,LastTransactionDate,TransactionSize,DeliveryTime,ExpectedSLA,ExchangeRate,Engagement,TransactionFrequency
4448,2024-11-29 08:29:04.792058,1169.19,666.68,0.8475594916654977,16503,North,31,Automotive,2023-07-08 08:29:04.825158,118.77,6,6,0.9638083910268311,8,6
4622,2025-01-27 08:29:04.792063,4241.27,1178.83,0.6320731105670357,7918,South,18,Clothing,2023-11-16 08:29:04.825163,422.39,8,5,0.8811528329557095,2,49
2563,2024-11-23 08:29:04.792069,1577.4,2470.06,0.16556127030880097,18210,East,20,Electronics,2023-11-18 08:29:04.825168,348.96,6,3,0.8075817327451171,6,49
1770,2025-01-05 08:29:04.792074,4959.87,2211.73,0.31474869945846284,621,East,23,Home & Kitchen,2023-08-15 08:29:04.825174,810.18,4,4,0.9196025910843425,4,34
4155,2024-08-04 08:29:04.792079,241.15,3143.92,0.7333602826844045,4813,North,20,Automotive,2023-03-27 08:29:04.825179,216.11,6,5,0.8905218218434345,3,28
3501,2024-09-11 08:29:04.792084,684.97,1098.86,0.7383823830270201,17960,South,51,Electronics,2023-02-18 08:29:04.825184,768.5,1,4,0.9679038907481569,9,25
3714,2024-06-13 08:29:04.792089,1161.96,2624.56,0.9870087503089592,18066,West,19,Electronics,2023-08-06 08:29:04.825189,525.38,6,4,1.1036061292037571,9,18
1628,2024-04-05 08:29:04.792094,4064.97,1185.17,0.6269748784023066,14482,West,32,Automotive,2023-11-05 08:29:04.825194,127.79,8,4,1.0039102200014198,2,47
4585,2024-08-20 08:29:04.792099,4398.66,2359.41,0.8995451880859054,1294,East,19,Clothing,2023-05-12 08:29:04.825199,971.19,4,4,1.107226106166713,5,1
2628,2024-03-25 08:29:04.792105,403.68,2431.97,0.05458031058952706,10316,West,30,Home & Kitchen,2023-06-24 08:29:04.825204,747.5,9,3,0.9346716894024506,7,32
2701,2024-09-22 08:29:04.792110,210.68,513.7,0.5662223448106485,8983,North,40,Electronics,2024-01-29 08:29:04.825210,297.09,6,5,0.8052738373195021,9,29
1386,2024-05-29 08:29:04.792115,3735.56,2208.07,0.9198480247021956,7826,East,61,Clothing,2023-10-06 08:29:04.825215,602.67,6,6,1.1688692557260913,8,20
2935,2024-04-08 08:29:04.792121,710.09,77.4,0.28724423517819553,9182,East,19,Automotive,2023-09-18 08:29:04.825220,904.94,4,3,0.9258858026310975,4,46
4421,2024-08-11 08:29:04.792126,708.34,2019.81,0.1548766037942092,19692,South,22,Automotive,2023-07-29 08:29:04.825225,934.27,8,5,1.0107510549646095,3,13
3343,2024-11-27 08:29:04.792131,160.71,2799.16,0.3505101600967603,14048,West,62,Home & Kitchen,2024-01-02 08:29:04.825230,744.6,5,6,0.9876858788440044,1,12
3305,2024-12-30 08:29:04.792136,296.55,319.15,0.7922361672442688,19056,South,22,Automotive,2023-11-26 08:29:04.825235,741.29,1,6,1.0332340328607559,1,8
2104,2024-12-14 08:29:04.792142,1355.19,3756.68,0.08470081468131563,16138,East,40,Home & Kitchen,2023-03-27 08:29:04.825240,313.49,7,3,1.1539856413795493,9,39
1267,2024-09-22 08:29:04.792147,371.78,1851.26,0.6003386583690844,6486,West,21,Automotive,2023-04-08 08:29:04.825245,990.27,8,5,1.1468978010566564,4,8
3466,2024-02-13 08:29:04.792152,1875.95,3755.51,0.13563160584427647,4407,South,43,Automotive,2023-06-29 08:29:04.825251,281.31,6,4,1.19241209069699,8,18
3282,2024-03-03 08:29:04.792157,4172.24,456.37,0.43553244154724624,7581,West,36,Electronics,2023-08-27 08:29:04.825256,134.94,7,4,1.0113477064179848,4,21
2856,2024-10-12 08:29:04.792163,1665.29,3801.11,0.9659770015516557,13853,East,31,Clothing,2023-11-22 08:29:04.825261,978.51,7,6,1.1689856774304352,6,28
4382,2024-11-22 08:29:04.792168,3652.78,463.51,0.1951442698468865,6260,East,55,Electronics,2023-03-20 08:29:04.825266,195.2,4,3,0.9929800942315693,4,31
4884,2024-12-03 08:29:04.792173,514.85,1862.14,0.034016548846032335,14271,East,19,Home & Kitchen,2023-10-14 08:29:04.825271,545.53,4,3,0.8177615356958863,2,15
2998,2024-10-16 08:29:04.792178,3313.91,3753.83,0.42720333897804263,990,North,20,Electronics,2023-04-22 08:29:04.825276,494.83,1,4,0.858477947055653,1,39
4033,2024-04-05 08:29:04.792183,1617.9,953.85,0.5776955876901549,4763,South,64,Automotive,2023-05-19 08:29:04.825282,855.8,2,3,0.9335944292470753,8,33
2380,2024-03-06 08:29:04.792188,3761.28,168.1,0.29751773503139467,8269,South,58,Automotive,2023-11-03 08:29:04.825287,426.83,3,3,1.0901830630964215,6,38
2236,2024-05-19 08:29:04.792194,724.45,3178.65,0.5417680033766924,18081,East,47,Clothing,2023-02-05 08:29:04.825292,527.07,5,5,0.8325486009612971,1,23
1573,2024-03-24 08:29:04.792199,4494.52,2395.66,0.9534019462519872,12135,South,30,Home & Kitchen,2023-12-06 08:29:04.825297,91.55,9,5,0.9446207897572427,5,16
1048,2024-08-12 08:29:04.792204,1250.76,2070.27,0.3117707874161204,2404,East,37,Automotive,2023-04-09 08:29:04.825302,247.45,5,6,1.1929444187643594,3,24
2150,2024-08-21 08:29:04.792209,1798.03,166.34,0.3094270311992908,5769,South,43,Clothing,2023-12-14 08:29:04.825307,841.35,6,5,1.1142721505106303,2,21
1222,2024-04-19 08:29:04.792214,4753.39,2623.33,0.4827678978809543,2150,West,49,Clothing,2023-07-31 08:29:04.825313,504.44,7,3,1.0287982894004266,3,46
3968,2024-11-20 08:29:04.792219,2913.49,711.34,0.5153163358913544,12967,South,44,Automotive,2023-07-17 08:29:04.825318,269.39,4,4,0.8247081012804715,2,8
4350,2024-05-20 08:29:04.792225,1860.57,3726.85,0.0013659258750852166,3691,East,54,Automotive,2024-01-14 08:29:04.825323,400.46,8,4,0.8058475650666891,2,42
2431,2024-12-06 08:29:04.792230,4750.53,2752.34,0.6158751312048398,527,South,51,Home & Kitchen,2023-07-18 08:29:04.825328,320.84,6,4,0.8420992943409522,1,17
2528,2024-03-13 08:29:04.792235,1678.93,2836.92,0.9973573486647108,14632,West,64,Clothing,2023-06-14 08:29:04.825333,578.41,1,6,0.9308520196693488,3,15
4365,2025-01-27 08:29:04.792240,519.61,953.34,0.29200804947045655,3250,West,23,Clothing,2024-01-05 08:29:04.825338,98.87,6,4,1.0425573383832831,3,14
2819,2025-01-04 08:29:04.792245,4984.4,3526.59,0.6308100462665291,3379,West,36,Clothing,2023-10-06 08:29:04.825343,263.72,2,5,0.8789920662346599,4,20
3324,2024-03-23 08:29:04.792250,1375.83,2164.8,0.004621655034006689,4857,East,30,Home & Kitchen,2023-12-09 08:29:04.825348,387.22,4,5,0.8204604297043532,3,32
2461,2024-09-26 08:29:04.792256,4263.73,3432.62,0.6043266122968982,11365,North,39,Clothing,2023-09-02 08:29:04.825354,931.8,4,3,0.8363393292306879,8,11
2130,2024-12-08 08:29:04.792261,869.43,1105.66,0.44706830942781794,16755,East,18,Electronics,2023-06-21 08:29:04.825359,642.11,5,6,0.9707179807364494,4,38
2681,2024-07-16 08:29:04.792266,3670.2,3029.18,0.5302931534646736,3332,West,23,Electronics,2023-08-23 08:29:04.825364,529.04,2,4,1.1092508057573873,1,32
3467,2024-04-06 08:29:04.792271,2646.02,2311.03,0.5439049674923837,3609,South,65,Clothing,2023-09-04 08:29:04.825369,231.28,6,3,1.1284350202466866,2,4
3658,2024-07-26 08:29:04.792276,4905.49,222.22,0.1769529692998537,10152,West,20,Electronics,2023-06-30 08:29:04.825374,579.96,3,4,0.9164209664072207,7,29
4500,2024-07-28 08:29:04.792282,2786.51,1639.21,0.7699681218792903,6258,North,30,Electronics,2023-03-19 08:29:04.825379,932.56,9,4,1.0653752666974619,6,5
1374,2024-03-31 08:29:04.792287,173.83,760.12,0.555469621010339,3421,North,55,Home & Kitchen,2023-02-18 08:29:04.825384,587.99,6,3,0.9570839242788844,9,43
3120,2024-04-07 08:29:04.792292,3039.2,1455.92,0.27019445949699417,1933,West,63,Clothing,2023-02-26 08:29:04.825390,206.54,3,5,1.1890050813985173,6,12
3021,2024-07-10 08:29:04.792297,769.32,1551.91,0.9373815465654324,4928,East,31,Home & Kitchen,2023-03-21 08:29:04.825395,997.26,3,3,0.9619843673879495,2,43
4705,2025-01-19 08:29:04.792302,4002.78,1915.47,0.012773710004056027,8198,North,31,Clothing,2023-02-28 08:29:04.825400,523.91,5,6,0.9583614521858325,8,39
2053,2024-02-06 08:29:04.792308,4290.01,2413.15,0.7259372139997892,8611,West,46,Automotive,2023-12-21 08:29:04.825405,353.58,6,3,1.0006270453382755,9,23
4259,2024-02-11 08:29:04.792313,2436.36,2296.78,0.3812351856571038,18065,East,37,Electronics,2023-02-14 08:29:04.825410,528.21,4,4,0.810201012003781,5,33
4435,2024-09-06 08:29:04.792318,3926.95,184.8,0.5225448313113069,16019,South,31,Home & Kitchen,2023-08-24 08:29:04.825415,300.51,5,5,0.9671713119286929,6,16
2889,2024-11-06 08:29:04.792323,768.3,3010.24,0.2915097494455816,16235,East,50,Home & Kitchen,2023-11-19 08:29:04.825421,78.85,3,3,1.131483205740154,4,44
2823,2024-10-22 08:29:04.792328,2485.79,3798.26,0.32125217626335323,12866,North,48,Automotive,2024-01-07 08:29:04.825426,895.05,4,5,1.044832805880416,2,11
2474,2024-10-18 08:29:04.792333,2000.02,1414.26,0.015166214610901396,14655,East,48,Automotive,2023-04-04 08:29:04.825431,457.43,8,5,1.1877684309545267,5,8
3242,2024-12-15 08:29:04.792339,3076.02,743.6,0.7298450887119022,12984,East,20,Electronics,2023-06-04 08:29:04.825447,765.25,8,5,0.9302491556173407,5,33
2179,2024-12-17 08:29:04.792344,270.16,2173.81,0.7107984108007185,10475,South,23,Electronics,2023-08-12 08:29:04.825453,972.69,1,5,0.86460971502038,1,48
4243,2024-04-27 08:29:04.792349,3773.01,2828.5,0.6543582004072221,13013,West,47,Clothing,2023-04-20 08:29:04.825458,650.96,4,4,1.1002305504701737,5,34
3894,2024-08-02 08:29:04.792354,441.69,2725.25,0.8779506805840079,3142,East,50,Clothing,2023-08-26 08:29:04.825463,707.04,2,4,0.8174627966412435,1,21
2064,2024-07-27 08:29:04.792359,3299.53,2460.08,0.901267580558434,8077,South,20,Automotive,2023-02-12 08:29:04.825468,946.08,4,4,0.8638223491689997,3,38
4134,2024-10-08 08:29:04.792365,141.36,610.54,0.5564443194252554,14349,North,25,Electronics,2023-06-28 08:29:04.825473,540.73,5,4,1.0027798923935995,9,17
3070,2024-05-20 08:29:04.792370,4167.85,3352.19,0.6848234920670627,4211,West,24,Electronics,2023-10-09 08:29:04.825478,353.9,1,4,1.1014154643709968,4,49
1359,2024-12-31 08:29:04.792375,914.76,1719.72,0.010998401070459796,19844,North,42,Automotive,2023-06-05 08:29:04.825484,925.32,5,6,1.0403879935639622,9,34
4146,2024-05-11 08:29:04.792380,2601.71,909.23,0.8463430588751987,5958,West,57,Automotive,2023-03-30 08:29:04.825489,115.54,7,6,1.197957027349407,6,41
3607,2024-10-24 08:29:04.792385,1344.39,372.48,0.8164134241294976,18503,East,32,Home & Kitchen,2023-07-04 08:29:04.825494,253.88,5,3,1.0619761620604478,1,3
3719,2024-03-23 08:29:04.792390,3627.1,1684.37,0.020248618423494902,7180,East,55,Automotive,2023-02-03 08:29:04.825499,374.2,7,5,1.0899869370656856,3,24
3041,2024-03-07 08:29:04.792395,1640.69,2483.35,0.5428252167417182,13007,West,22,Home & Kitchen,2023-11-07 08:29:04.825504,793.01,9,6,1.197566398432161,3,22
4896,2024-10-07 08:29:04.792400,3636.82,2671.55,0.9066555704372695,19224,North,40,Clothing,2023-09-21 08:29:04.825509,908.71,8,4,1.0369850104737308,4,10
2141,2024-04-29 08:29:04.792406,1460.11,3852.07,0.18138798703128045,9919,North,32,Automotive,2023-05-09 08:29:04.825515,479.2,1,5,1.0858473453348643,4,5
2635,2024-04-24 08:29:04.792411,3774.74,638.0,0.35264492155709815,16739,North,51,Automotive,2023-04-30 08:29:04.825520,321.82,2,4,0.9193310352484058,8,41
2403,2024-04-30 08:29:04.792416,201.5,3943.52,0.33105367851868106,18612,East,25,Automotive,2023-05-12 08:29:04.825525,385.55,6,4,1.0147022069240998,3,31
2943,2024-05-14 08:29:04.792421,1452.39,2629.06,0.3559404753997515,17085,West,41,Home & Kitchen,2023-10-31 08:29:04.825530,673.72,5,3,1.1647809628143284,4,24
1678,2024-03-05 08:29:04.792426,2518.24,1833.29,0.041886030455102086,6485,West,18,Automotive,2023-11-02 08:29:04.825535,200.11,1,5,1.141328781672394,3,46
4361,2024-07-07 08:29:04.792431,273.04,3556.13,0.2790176837653664,3660,North,47,Automotive,2023-09-09 08:29:04.825540,570.06,2,4,0.9225151660897807,7,11
3487,2024-03-08 08:29:04.792437,970.87,2787.08,0.2948563127002356,11965,East,61,Electronics,2023-02-06 08:29:04.825545,609.02,3,4,0.9428871560023993,6,48
4739,2024-07-03 08:29:04.792442,4675.96,1414.41,0.8658720484895911,18597,West,61,Electronics,2023-09-02 08:29:04.825551,722.46,5,3,1.1385494438438606,1,14
3980,2024-06-29 08:29:04.792447,4885.33,3539.82,0.35211600713170255,8372,West,51,Electronics,2023-08-30 08:29:04.825556,623.7,7,5,0.9138695646161441,1,46
1006,2024-12-21 08:29:04.792452,3711.76,2676.46,0.4472167398935514,8339,North,35,Automotive,2023-09-18 08:29:04.825561,142.11,6,6,1.1550471873067192,6,4
4267,2025-01-04 08:29:04.792457,1298.39,2804.38,0.38073805988038867,16152,North,50,Electronics,2023-05-24 08:29:04.825566,704.36,3,5,1.1095077770841533,3,8
3468,2025-01-03 08:29:04.792462,1339.56,3588.67,0.12067344960158177,7359,West,59,Clothing,2023-03-20 08:29:04.825571,70.66,6,4,0.8609425929280081,9,7
2591,2024-07-24 08:29:04.792467,3246.66,1810.21,0.990356757725624,1252,East,24,Electronics,2024-01-03 08:29:04.825576,420.79,4,6,1.087905992038724,2,35
1832,2024-11-08 08:29:04.792473,632.12,2637.91,0.8258251907047308,13804,South,28,Automotive,2023-11-10 08:29:04.825581,446.21,3,3,1.1337307581711649,3,32
4264,2024-08-13 08:29:04.792478,4744.13,2986.42,0.5409203070273668,16998,West,31,Electronics,2023-03-08 08:29:04.825586,160.8,4,3,0.8577371008660304,9,22
3606,2024-08-16 08:29:04.792483,1162.82,1832.14,0.4763644943891714,15557,West,65,Electronics,2023-12-29 08:29:04.825592,59.36,8,4,0.9829395219848889,6,22
4219,2024-07-26 08:29:04.792488,4998.2,361.3,0.6492547254630091,4480,East,42,Electronics,2023-03-22 08:29:04.825597,117.6,1,5,1.1450512654720033,1,46
2810,2024-08-14 08:29:04.792493,2503.88,3092.62,0.3264311485232382,6825,West,60,Clothing,2023-10-20 08:29:04.825602,473.98,3,4,0.87946000314888,2,43
4740,2024-04-16 08:29:04.792499,3868.58,219.83,0.05028287035447854,19702,South,61,Clothing,2023-06-13 08:29:04.825607,278.34,8,5,0.9796356578018122,7,26
4273,2024-06-15 08:29:04.792504,60.81,2880.12,0.4043168136146872,17352,East,20,Home & Kitchen,2023-06-09 08:29:04.825612,115.53,9,3,1.045108084084909,6,36
4515,2024-10-25 08:29:04.792509,4449.29,3646.17,0.9839775774078607,925,South,23,Automotive,2023-06-23 08:29:04.825617,293.59,3,4,0.8389009437637183,1,29
1913,2025-01-14 08:29:04.792514,1386.51,1407.47,0.18234680587772278,8641,South,20,Clothing,2023-11-03 08:29:04.825623,552.38,9,4,0.8848223152711877,2,4
3011,2024-04-26 08:29:04.792519,3356.29,435.19,0.5277052921529723,18459,West,41,Clothing,2023-03-05 08:29:04.825628,755.03,4,6,0.9866921506808054,6,31
2442,2024-09-17 08:29:04.792525,4041.46,954.47,0.008521396321578667,10557,South,59,Clothing,2023-06-06 08:29:04.825633,441.4,4,4,0.9494725424137955,6,22
2450,2025-01-04 08:29:04.792530,862.53,2262.26,0.12203151517858479,17717,West,65,Automotive,2023-06-28 08:29:04.825638,632.49,7,5,0.9299103964271631,6,8
4054,2024-02-13 08:29:04.792535,2240.42,3772.36,0.5871917004671171,14816,West,37,Home & Kitchen,2023-08-03 08:29:04.825643,616.93,6,6,0.8105468006869069,9,21
2502,2025-01-18 08:29:04.792540,2494.49,2063.76,0.29741392950783496,15320,East,45,Automotive,2023-05-20 08:29:04.825648,901.5,3,5,1.1711739886347503,2,15
4546,2024-11-19 08:29:04.792545,1594.99,477.57,0.9056844864606248,4606,East,50,Electronics,2023-06-14 08:29:04.825653,220.42,8,6,1.1485691204491912,9,48
1125,2024-09-19 08:29:04.792550,2434.69,2522.3,0.40616976595723475,1908,East,56,Home & Kitchen,2023-07-27 08:29:04.825658,502.61,5,3,0.9570477917369082,9,4
3442,2024-10-16 08:29:04.792556,1621.85,2939.39,0.20803359713105252,6321,West,22,Electronics,2023-03-09 08:29:04.825664,650.24,2,5,0.8725499788577956,9,42
1816,2024-06-24 08:29:04.792561,1835.7,1591.34,0.5455917692847035,10862,South,64,Clothing,2023-02-22 08:29:04.825669,543.74,3,5,0.82761830689792,9,5
3928,2024-08-06 08:29:04.792566,3363.19,2894.41,0.7949736351759626,7344,South,48,Automotive,2023-05-22 08:29:04.825674,477.82,7,4,0.8492751521546763,3,36
2829,2024-04-23 08:29:04.792571,3181.34,1319.55,0.01941969619739481,6895,East,42,Electronics,2023-12-18 08:29:04.825679,974.79,9,3,1.0408090037134774,9,2
1575,2024-09-19 08:29:04.792577,1199.72,3162.69,0.5055201186300413,9295,East,34,Home & Kitchen,2023-03-22 08:29:04.825684,944.91,1,6,1.0935668779099148,9,8
3372,2025-01-08 08:29:04.792582,4492.54,1384.06,0.7734265567271462,16343,West,39,Electronics,2023-11-07 08:29:04.825689,630.88,6,6,0.8625687915444196,3,47
2415,2024-05-06 08:29:04.792587,4320.8,1046.75,0.10358865463202915,17096,North,29,Electronics,2023-07-15 08:29:04.825695,467.6,9,3,0.845116187035758,4,4
1929,2024-08-22 08:29:04.792592,2569.96,3520.35,0.9027985189331454,15841,North,32,Clothing,2023-02-07 08:29:04.825709,767.61,7,4,1.0764315493982537,4,13
4759,2024-10-15 08:29:04.792597,2194.59,2207.44,0.26451740996684936,5301,West,39,Electronics,2023-02-23 08:29:04.825714,537.29,3,5,1.0068089350991882,4,14
4699,2024-04-26 08:29:04.792602,1915.44,1162.07,0.1706036077128268,15846,North,21,Electronics,2023-07-04 08:29:04.825720,995.79,7,5,0.9487346845636299,7,9
2463,2024-02-12 08:29:04.792608,3550.98,3742.29,0.5892560729026746,2258,North,26,Clothing,2023-10-05 08:29:04.825730,701.64,2,4,1.0899916248539938,5,28
4275,2024-06-09 08:29:04.792613,3374.75,2772.68,0.17503114581802892,6280,North,41,Home & Kitchen,2023-04-09 08:29:04.825736,114.75,2,6,0.9822708245564751,7,38
4557,2025-01-12 08:29:04.792618,1021.09,906.18,0.6797015203711821,11760,East,18,Clothing,2023-08-30 08:29:04.825741,431.82,1,4,0.9860486530338051,6,12
1832,2024-06-02 08:29:04.792623,3373.72,2470.13,0.49010208199843,9473,South,44,Electronics,2023-07-30 08:29:04.825746,743.75,3,5,0.8062965036993918,7,28
2054,2024-10-05 08:29:04.792628,1299.53,3485.32,0.10995596176217992,12913,South,39,Automotive,2023-07-19 08:29:04.825751,850.25,1,3,0.9264036940439803,8,13
4459,2024-04-19 08:29:04.792633,141.86,2793.73,0.9124901345820481,18410,East,30,Clothing,2023-03-01 08:29:04.825756,822.7,8,6,0.8020138544375128,6,21
2648,2024-04-23 08:29:04.792638,3511.08,1001.69,0.6732054099635502,1340,East,32,Clothing,2023-07-15 08:29:04.825762,978.38,8,4,1.1695389251740316,9,38
2900,2024-09-08 08:29:04.792644,3241.73,2605.93,0.545993026533768,18225,East,24,Electronics,2023-05-11 08:29:04.825767,514.66,4,5,0.9175756363806007,4,26
2457,2024-07-09 08:29:04.792649,2083.51,2488.06,0.37434061535013075,12799,North,18,Automotive,2023-06-10 08:29:04.825772,183.06,1,6,0.8722080363535756,5,25
3884,2024-12-22 08:29:04.792654,2652.15,3288.75,0.1348599046704717,18384,West,60,Home & Kitchen,2023-07-22 08:29:04.825777,669.63,2,4,0.8363589189035741,9,22
3973,2024-08-29 08:29:04.792659,4738.49,737.19,0.7075183710613221,6059,West,40,Automotive,2024-01-07 08:29:04.825783,117.21,2,3,0.8186544000121563,9,8
2399,2024-08-07 08:29:04.792664,2996.24,2807.55,0.8136558200290593,6426,North,55,Clothing,2023-05-18 08:29:04.825788,974.85,2,6,1.1544036452502016,2,37
4415,2024-06-03 08:29:04.792670,3306.53,138.66,0.1258188499383126,9207,North,18,Automotive,2023-11-22 08:29:04.825793,770.61,9,3,0.8674051375824698,2,40
1442,2024-09-18 08:29:04.792675,366.36,2793.82,0.4945676245381424,16675,East,34,Home & Kitchen,2024-01-04 08:29:04.825798,983.04,7,5,1.0469939420033103,9,45
4650,2024-12-15 08:29:04.792680,871.67,3842.94,0.4848461869924896,12154,East,39,Automotive,2024-01-21 08:29:04.825803,408.39,9,6,1.0604872436655888,6,22
3122,2024-12-11 08:29:04.792685,1539.71,722.32,0.34991170821996764,14491,South,36,Automotive,2023-02-17 08:29:04.825808,65.01,2,3,0.9270177785061735,8,13
1556,2024-08-17 08:29:04.792690,2719.93,1265.86,0.7893418953918051,11771,East,41,Automotive,2023-10-06 08:29:04.825814,545.23,5,4,1.1332984655848437,8,37
4843,2024-10-16 08:29:04.792695,3894.12,2344.0,0.09952978380684696,8175,North,24,Clothing,2023-07-08 08:29:04.825819,165.12,1,3,0.8856121032243338,8,14
4737,2024-06-28 08:29:04.792713,1640.14,2937.61,0.20501922487209,9839,South,51,Electronics,2023-10-31 08:29:04.825824,695.65,2,5,0.8285831859448334,5,18
2178,2024-09-06 08:29:04.792722,1814.09,1397.15,0.0016027689185067473,3094,East,59,Electronics,2023-09-13 08:29:04.825829,522.67,4,4,0.8274167768746228,4,47
4501,2024-11-19 08:29:04.792740,1317.95,2667.11,0.37298538808301485,4156,South,27,Automotive,2023-02-11 08:29:04.825834,765.77,1,3,0.9201707307711007,3,33
3037,2024-03-06 08:29:04.792749,1310.32,3600.14,0.291178167900372,10240,South,43,Clothing,2024-01-21 08:29:04.825839,326.52,8,6,0.9852985966063605,4,7
1362,2024-05-02 08:29:04.792757,4746.88,2914.44,0.8669939837581565,18970,East,63,Clothing,2023-04-16 08:29:04.825844,837.71,6,3,1.051745284063854,8,10
3495,2024-05-28 08:29:04.792766,3195.51,2852.76,0.7458102440761548,3655,West,38,Clothing,2023-06-07 08:29:04.825849,668.28,1,6,1.091483319933373,4,30
2257,2024-07-28 08:29:04.792773,821.71,1546.42,0.0844721965622719,1478,North,36,Electronics,2023-05-13 08:29:04.825855,988.32,9,6,0.8714763800661118,8,34
4634,2024-11-21 08:29:04.792778,3625.13,3648.37,0.7409559150623704,10997,North,63,Clothing,2023-05-14 08:29:04.825860,219.63,1,3,1.073569213193537,8,45
2841,2024-09-02 08:29:04.792783,3624.0,1130.97,0.675400221419557,12575,South,50,Automotive,2023-11-24 08:29:04.825865,98.61,4,5,0.873016020893136,1,3
3309,2024-05-29 08:29:04.792790,3349.03,844.96,0.2817242736003297,19931,West,20,Electronics,2023-11-23 08:29:04.825870,858.5,5,6,1.198877215693778,9,40
2850,2024-05-13 08:29:04.792799,716.87,1475.97,0.015460774704610047,3089,West,49,Clothing,2023-07-31 08:29:04.825875,371.53,9,5,1.1836272198257802,3,12
3172,2025-01-04 08:29:04.792807,2069.56,2611.12,0.11516240138871248,18890,East,18,Automotive,2023-09-30 08:29:04.825880,459.68,2,6,0.8409629959944417,6,36
1910,2024-09-12 08:29:04.792815,578.44,3450.86,0.24994108461855935,6442,East,22,Electronics,2023-06-24 08:29:04.825885,929.38,9,6,1.06204803687299,3,31
1244,2024-10-23 08:29:04.792822,4092.27,554.35,0.8166223661523051,19483,North,46,Clothing,2024-01-21 08:29:04.825890,468.66,1,3,1.1613067571725582,9,23
1541,2024-04-27 08:29:04.792829,3293.1,3260.79,0.46531282590780865,3008,East,22,Home & Kitchen,2023-08-19 08:29:04.825895,333.12,4,6,0.8322809722604749,1,8
3532,2024-12-10 08:29:04.792837,2560.66,3256.91,0.9183955264590502,13011,East,54,Automotive,2023-11-02 08:29:04.825901,106.52,7,4,0.8495926083712244,7,1
3169,2024-09-01 08:29:04.792844,1747.93,2360.07,0.7891484594482999,18077,South,40,Home & Kitchen,2023-05-29 08:29:04.825906,470.79,4,3,0.9387990406673417,5,35
3172,2024-10-18 08:29:04.792853,962.03,3049.77,0.28710817984400683,6415,West,45,Electronics,2023-02-25 08:29:04.825911,672.2,8,4,0.8382914010883711,3,47
2572,2024-11-02 08:29:04.792861,576.92,752.07,0.845362156580513,2545,West,43,Clothing,2023-04-02 08:29:04.825916,305.72,7,4,1.1542368609826978,7,15
3217,2024-09-11 08:29:04.792868,4847.74,703.26,0.11672484041075704,8939,East,38,Automotive,2023-04-16 08:29:04.825921,731.89,6,6,1.150217937420773,1,28
1123,2024-07-01 08:29:04.792876,1038.26,3455.32,0.03611752045400307,10076,East,55,Automotive,2023-08-28 08:29:04.825926,504.35,5,5,1.1794850731022941,6,12
4940,2024-06-11 08:29:04.792883,346.38,2007.65,0.6085381209133157,10064,East,20,Automotive,2023-11-05 08:29:04.825931,865.2,3,3,0.8819968324751409,7,1
4106,2024-07-31 08:29:04.792891,4810.25,1006.37,0.34174303487963864,11605,North,27,Home & Kitchen,2023-06-18 08:29:04.825936,203.65,8,5,0.818140477007021,9,11
4158,2024-05-24 08:29:04.792899,2767.31,2764.26,0.32942568666264715,16265,North,42,Clothing,2023-02-01 08:29:04.825942,769.23,4,3,0.9778511905999463,9,37
3693,2025-01-21 08:29:04.792908,3993.45,3570.74,0.6872081861316874,15293,South,43,Clothing,2023-09-20 08:29:04.825947,935.92,8,4,1.1522213144423605,7,49
2731,2024-11-12 08:29:04.792916,266.64,2540.32,0.8501038278229037,15421,North,56,Clothing,2023-05-11 08:29:04.825952,754.33,1,6,1.055378719708591,5,2
1785,2024-12-09 08:29:04.792924,2856.38,1408.96,0.32217550534020145,7681,West,31,Home & Kitchen,2023-11-09 08:29:04.825957,435.64,2,6,1.1993268572568443,7,45
3043,2024-05-06 08:29:04.792932,2021.14,1948.45,0.32501382202250084,544,North,23,Electronics,2023-07-04 08:29:04.825962,268.93,2,6,1.1622746810266578,1,35
3248,2024-06-18 08:29:04.792939,3871.22,3016.51,0.5338510392923871,18969,West,20,Home & Kitchen,2023-06-28 08:29:04.825967,143.45,6,5,0.9571001738291961,7,45
3416,2024-12-10 08:29:04.792946,240.21,297.98,0.6531836020804398,5011,North,59,Electronics,2023-02-25 08:29:04.825972,660.25,5,6,0.8158132298650596,4,8
1796,2024-07-28 08:29:04.792953,2038.37,892.14,0.20290579555517785,15921,North,31,Home & Kitchen,2023-06-09 08:29:04.825977,185.71,7,6,0.8020685216680307,2,31
1076,2024-12-27 08:29:04.792961,4005.41,1866.46,0.9126791529118726,8275,South,45,Clothing,2023-09-03 08:29:04.825983,846.39,2,5,1.0576824595624321,6,21
1058,2024-04-14 08:29:04.792969,2637.35,2428.84,0.6544165238520121,11207,East,28,Clothing,2023-08-11 08:29:04.825988,962.7,9,5,1.166306372040709,7,45
3478,2024-06-14 08:29:04.792977,2772.69,1376.49,0.6251618113680982,13872,East,53,Clothing,2023-09-14 08:29:04.825993,179.0,2,6,0.9776920753280827,7,3
3685,2024-09-21 08:29:04.792986,530.97,1214.61,0.9041956360677682,8448,East,37,Home & Kitchen,2023-12-08 08:29:04.825998,407.25,1,6,1.1497168296534084,8,25
