CustomerID,ProductID,ProductCategory,TransactionDate,Revenue,Cost,Region,ShippingType,PaymentMethod,RiskFlag,OnTimeDelivery,Returns,TaxBracket,CampaignID
5326,369,Automotive,2024-02-23 08:29:47.363598,576.47,536.32,East,Express,Debit Card,Medium,True,0,Medium,27
4319,414,Automotive,2024-06-23 08:29:47.363603,3258.43,3880.23,South,Express,Debit Card,Low,False,1,High,71
3349,182,Electronics,2024-10-12 08:29:47.363608,4839.31,980.28,West,Express,Debit Card,High,True,0,High,2
3773,405,Electronics,2023-12-17 08:29:47.363613,3406.92,1807.54,South,Standard,Bank Transfer,High,True,0,High,9
3262,223,Home & Kitchen,2023-12-09 08:29:47.363619,4924.83,120.18,North,Standard,Debit Card,High,True,0,Medium,88
4229,389,Clothing,2023-06-08 08:29:47.363624,2200.26,2214.87,West,Overnight,PayPal,High,True,0,Medium,28
3116,361,Automotive,2023-09-13 08:29:47.363629,4494.46,1546.01,West,Standard,Crypto,High,True,1,Medium,46
1392,464,Clothing,2024-12-21 08:29:47.363634,1065.17,1021.53,West,Standard,Debit Card,Low,True,0,Medium,19
2108,148,Home & Kitchen,2023-09-09 08:29:47.363643,633.63,3942.53,North,Express,Bank Transfer,High,True,0,High,15
5362,105,Electronics,2023-10-29 08:29:47.363648,3527.47,1729.72,East,Express,Debit Card,Low,False,0,Low,2
1610,216,Automotive,2024-05-12 08:29:47.363653,1888.47,1674.76,North,Overnight,Crypto,Low,True,0,Low,49
3775,217,Electronics,2023-04-01 08:29:47.363658,1622.55,1868.52,West,Express,Credit Card,Low,True,0,High,14
4998,362,Automotive,2024-10-04 08:29:47.363663,3372.84,491.13,West,Express,Credit Card,Low,True,0,High,18
1672,452,Electronics,2023-11-07 08:29:47.363668,1700.75,1590.59,South,Standard,Bank Transfer,Low,True,0,Medium,74
4677,473,Electronics,2023-12-13 08:29:47.363673,2884.16,1365.52,North,Express,Bank Transfer,Low,True,0,Low,6
1030,228,Home & Kitchen,2023-02-22 08:29:47.363678,1532.3,1876.54,East,Standard,Bank Transfer,High,True,0,Medium,95
2400,496,Clothing,2023-08-23 08:29:47.363684,3929.6,3430.79,West,Standard,Debit Card,High,True,0,Medium,21
5071,270,Electronics,2023-10-27 08:29:47.363689,1596.32,795.36,North,Express,Crypto,High,True,0,High,23
1616,126,Automotive,2024-10-04 08:29:47.363694,2698.22,2442.73,West,Express,Crypto,Low,True,0,Medium,17
5634,298,Clothing,2024-06-27 08:29:47.363713,164.72,179.42,East,Standard,Crypto,Low,True,0,High,39
3786,471,Clothing,2023-02-13 08:29:47.363719,3969.07,1287.67,East,Overnight,Credit Card,Low,False,0,Low,63
1870,486,Electronics,2024-11-14 08:29:47.363724,3120.67,1906.45,South,Express,Crypto,Low,True,0,Low,50
5196,413,Electronics,2023-12-06 08:29:47.363730,1001.57,324.89,South,Standard,Bank Transfer,Medium,True,0,Medium,98
4604,444,Electronics,2024-08-11 08:29:47.363735,1116.1,2189.55,South,Standard,Debit Card,Medium,False,0,Medium,71
2412,196,Clothing,2024-01-06 08:29:47.363740,1349.34,1261.99,East,Express,Credit Card,High,True,0,Low,6
3739,116,Home & Kitchen,2025-01-04 08:29:47.363745,2903.82,3971.46,North,Standard,Debit Card,High,True,0,Low,65
1940,272,Electronics,2024-09-24 08:29:47.363750,2764.17,2534.95,North,Express,PayPal,Low,True,0,Low,18
1340,200,Clothing,2024-01-22 08:29:47.363755,1405.63,999.38,East,Overnight,Bank Transfer,Low,True,0,High,35
3908,285,Clothing,2023-04-17 08:29:47.363760,3485.61,437.61,East,Overnight,Credit Card,High,True,0,High,47
5133,283,Automotive,2025-01-06 08:29:47.363765,4450.75,191.66,North,Standard,Bank Transfer,High,True,0,Medium,67
1659,314,Electronics,2023-10-18 08:29:47.363771,265.4,390.37,West,Express,Debit Card,High,True,0,Medium,65
3033,350,Home & Kitchen,2023-12-04 08:29:47.363776,2115.12,2729.84,North,Express,Crypto,Low,True,0,Medium,3
2560,315,Automotive,2024-08-06 08:29:47.363780,2987.92,3424.32,East,Overnight,PayPal,High,False,0,Medium,82
4457,128,Electronics,2023-08-11 08:29:47.363786,2952.85,652.23,North,Overnight,Bank Transfer,Low,True,0,Low,15
2656,201,Automotive,2024-05-09 08:29:47.363791,146.7,1626.47,North,Express,PayPal,Medium,True,0,Medium,14
3975,222,Electronics,2023-05-12 08:29:47.363796,1092.3,1436.31,East,Standard,Debit Card,Low,True,0,Medium,37
2049,153,Automotive,2023-07-10 08:29:47.363801,356.06,2588.74,West,Express,Bank Transfer,High,True,0,Medium,17
1453,382,Home & Kitchen,2024-05-05 08:29:47.363806,2866.38,755.23,East,Standard,Crypto,Medium,True,1,Low,92
2704,201,Automotive,2024-03-07 08:29:47.363811,3244.68,3814.68,South,Standard,PayPal,High,True,0,Medium,16
3784,216,Automotive,2023-11-02 08:29:47.363817,840.72,2922.37,South,Express,Credit Card,Medium,True,0,Medium,29
1818,203,Automotive,2024-04-10 08:29:47.363822,1698.41,3821.64,North,Express,Debit Card,Low,True,0,Low,19
5868,144,Electronics,2024-09-30 08:29:47.363827,1682.53,1131.16,East,Overnight,Bank Transfer,High,True,0,High,88
1012,213,Electronics,2024-08-24 08:29:47.363832,4108.02,2363.23,West,Overnight,Credit Card,High,True,0,Medium,20
4979,442,Home & Kitchen,2024-08-05 08:29:47.363837,1013.56,2937.1,North,Overnight,Crypto,High,True,0,Medium,92
1920,130,Automotive,2023-04-15 08:29:47.363842,2764.15,2852.5,East,Standard,Crypto,Medium,True,0,High,21
5920,263,Clothing,2024-03-08 08:29:47.363847,3925.53,114.74,North,Overnight,PayPal,Low,True,0,High,23
3418,288,Automotive,2024-03-29 08:29:47.363852,4156.41,3993.21,North,Express,Debit Card,High,True,1,Medium,70
2314,392,Clothing,2024-11-02 08:29:47.363858,3349.5,3714.4,East,Standard,Bank Transfer,Medium,False,1,Medium,72
4677,294,Clothing,2024-12-23 08:29:47.363863,1532.66,505.42,West,Overnight,Credit Card,Medium,True,0,High,11
3017,391,Automotive,2023-06-19 08:29:47.363868,4124.08,2187.96,West,Express,Bank Transfer,High,True,0,Medium,55
2228,474,Clothing,2024-02-19 08:29:47.363873,3723.72,1278.79,South,Express,Credit Card,Low,True,0,Medium,61
5792,360,Clothing,2024-05-23 08:29:47.363878,3537.12,3519.21,West,Overnight,Debit Card,Medium,True,0,High,37
3434,306,Automotive,2024-09-03 08:29:47.363883,383.31,2799.15,South,Express,Crypto,Medium,True,0,Low,10
3868,151,Electronics,2025-01-14 08:29:47.363889,264.16,917.36,East,Express,Crypto,High,True,0,High,17
3515,148,Automotive,2024-01-29 08:29:47.363894,3492.06,164.43,North,Express,Bank Transfer,High,True,0,High,76
2438,105,Home & Kitchen,2024-10-04 08:29:47.363899,4726.73,1188.21,North,Overnight,Bank Transfer,High,True,0,Low,50
5164,478,Clothing,2023-02-26 08:29:47.363904,3879.93,181.4,West,Express,PayPal,High,True,0,Medium,17
4543,493,Home & Kitchen,2024-03-19 08:29:47.363909,4165.8,591.0,North,Standard,Credit Card,Medium,False,0,Medium,43
4175,473,Clothing,2024-04-17 08:29:47.363914,2747.66,2555.47,East,Express,PayPal,Medium,True,0,Medium,26
2781,323,Electronics,2024-02-14 08:29:47.363919,1557.7,2987.99,West,Express,Credit Card,Medium,True,0,Low,24
3263,122,Clothing,2024-04-08 08:29:47.363925,3404.8,1888.03,West,Overnight,Debit Card,Medium,False,0,High,66
2969,244,Automotive,2024-07-20 08:29:47.363930,3574.26,2413.14,South,Express,Bank Transfer,Medium,True,0,Low,34
1211,209,Clothing,2024-01-04 08:29:47.363935,3393.02,648.86,East,Overnight,Credit Card,High,True,0,Low,96
1507,311,Home & Kitchen,2023-11-14 08:29:47.363940,4736.21,1287.68,South,Overnight,Crypto,Medium,True,0,High,88
1331,399,Automotive,2024-04-24 08:29:47.363945,1867.54,2860.15,West,Overnight,Debit Card,Low,True,0,High,94
1550,140,Home & Kitchen,2024-04-04 08:29:47.363950,246.3,1478.62,South,Overnight,Crypto,High,True,0,High,78
1941,498,Electronics,2023-12-01 08:29:47.363955,4546.8,1414.78,East,Express,Debit Card,High,True,1,Low,58
1727,271,Home & Kitchen,2024-05-25 08:29:47.363960,844.47,800.15,South,Express,Credit Card,High,True,0,High,86
5975,285,Home & Kitchen,2023-09-03 08:29:47.363966,3501.73,2391.45,West,Overnight,Crypto,Low,True,0,Medium,93
3862,313,Home & Kitchen,2023-03-16 08:29:47.363971,4372.36,3243.87,South,Overnight,Credit Card,Medium,False,0,High,84
4243,405,Automotive,2023-12-21 08:29:47.363976,1585.2,1893.7,West,Overnight,PayPal,Medium,True,0,Low,16
1648,151,Electronics,2023-05-25 08:29:47.363981,4160.56,488.69,West,Overnight,Debit Card,High,True,0,High,16
3737,169,Electronics,2024-05-31 08:29:47.363986,1693.69,3358.32,South,Express,Bank Transfer,Low,True,0,Medium,72
3747,295,Electronics,2024-01-29 08:29:47.363991,3981.58,313.45,North,Standard,Crypto,High,True,0,Low,2
2009,250,Home & Kitchen,2024-10-02 08:29:47.363997,395.66,1902.76,East,Express,Credit Card,Medium,False,0,High,88
2550,208,Automotive,2023-11-17 08:29:47.364002,3293.45,1066.48,West,Overnight,Crypto,High,True,0,High,80
1803,217,Automotive,2023-09-14 08:29:47.364007,3401.83,3747.18,North,Overnight,Credit Card,Low,True,0,High,64
5080,464,Automotive,2023-06-28 08:29:47.364012,2482.56,2958.05,East,Overnight,PayPal,Medium,False,0,Medium,80
5309,194,Home & Kitchen,2023-11-24 08:29:47.364017,3451.1,2278.64,North,Overnight,Bank Transfer,High,False,0,High,2
5264,355,Electronics,2024-07-31 08:29:47.364022,4619.76,2680.99,South,Standard,Crypto,Low,True,0,High,42
4401,143,Home & Kitchen,2023-10-27 08:29:47.364027,3682.58,2144.93,West,Overnight,Crypto,Low,True,0,Low,4
5241,166,Automotive,2024-10-04 08:29:47.364032,4808.42,615.98,North,Standard,Credit Card,Low,True,0,Medium,10
5611,255,Home & Kitchen,2024-12-30 08:29:47.364037,2270.63,2845.12,North,Express,Credit Card,Low,True,0,High,23
4161,422,Clothing,2024-09-03 08:29:47.364043,2665.04,1985.92,East,Standard,Crypto,Medium,True,0,Low,78
5548,305,Electronics,2023-08-21 08:29:47.364048,1355.51,2548.21,East,Express,PayPal,Low,True,0,Medium,24
5155,373,Electronics,2024-05-02 08:29:47.364053,4928.73,209.45,West,Standard,Crypto,High,True,0,Low,74
1527,254,Automotive,2024-01-11 08:29:47.364058,322.93,593.88,North,Overnight,Debit Card,Low,True,0,Medium,95
4298,278,Home & Kitchen,2024-10-20 08:29:47.364063,1825.17,2369.8,West,Standard,Debit Card,Medium,True,0,Low,60
2023,159,Automotive,2024-11-19 08:29:47.364068,1523.6,1853.93,East,Overnight,Crypto,Medium,True,0,Low,90
4734,173,Home & Kitchen,2023-02-25 08:29:47.364073,1963.23,930.69,West,Standard,PayPal,High,True,0,High,15
1432,148,Clothing,2023-05-18 08:29:47.364078,4592.7,985.82,South,Express,Credit Card,High,True,0,Low,27
2176,370,Electronics,2023-12-19 08:29:47.364084,1871.79,2537.68,West,Standard,Credit Card,High,True,0,Medium,92
1400,172,Electronics,2024-02-18 08:29:47.364088,4589.03,264.1,South,Standard,Crypto,High,True,0,Medium,85
3104,295,Home & Kitchen,2024-01-29 08:29:47.364094,2145.53,1754.01,West,Express,Bank Transfer,Low,True,0,Medium,78
4050,498,Electronics,2023-05-23 08:29:47.364099,4281.11,2106.72,West,Standard,Credit Card,Low,True,0,High,7
3233,278,Home & Kitchen,2023-07-31 08:29:47.364104,2632.66,1253.33,South,Express,Debit Card,Low,True,0,High,39
3445,147,Automotive,2024-04-14 08:29:47.364109,1591.2,3287.58,East,Standard,Debit Card,High,True,0,Medium,70
5700,171,Clothing,2023-12-05 08:29:47.364114,2274.28,255.38,West,Express,Bank Transfer,High,True,0,Low,35
3835,212,Home & Kitchen,2024-08-02 08:29:47.364119,2150.69,3467.16,East,Express,Bank Transfer,High,True,0,Medium,16
3513,344,Clothing,2023-04-16 08:29:47.364124,1336.57,2901.35,North,Overnight,Debit Card,Low,True,0,Low,26
2773,484,Automotive,2024-10-08 08:29:47.364130,1483.71,1801.63,East,Express,Crypto,Low,True,0,Low,68
2096,490,Automotive,2024-06-06 08:29:47.364135,972.95,3700.14,North,Express,Crypto,High,True,0,Low,61
1928,408,Automotive,2024-10-28 08:29:47.364140,1713.2,2817.89,East,Overnight,Crypto,High,True,0,Low,10
2951,258,Home & Kitchen,2024-05-15 08:29:47.364145,3140.81,3726.25,East,Overnight,Debit Card,Low,True,0,Low,26
2973,373,Clothing,2024-10-15 08:29:47.364150,1963.46,1906.18,North,Express,Bank Transfer,High,False,0,Medium,13
2554,367,Clothing,2024-05-31 08:29:47.364155,3576.0,1828.3,South,Overnight,PayPal,Low,True,0,Medium,43
3778,403,Electronics,2023-12-04 08:29:47.364160,4935.54,2137.05,East,Express,Debit Card,Low,True,0,High,72
5421,129,Home & Kitchen,2024-03-01 08:29:47.364165,1916.65,289.74,North,Express,Debit Card,High,True,0,Medium,27
1994,196,Electronics,2025-01-07 08:29:47.364171,2340.06,3636.72,East,Standard,Credit Card,High,True,0,Low,12
1612,350,Electronics,2024-05-04 08:29:47.364176,862.35,2680.84,East,Express,Crypto,High,False,0,Medium,59
3593,106,Home & Kitchen,2024-09-12 08:29:47.364181,1991.47,2481.82,East,Overnight,Credit Card,Medium,True,0,Low,42
1595,191,Electronics,2023-10-22 08:29:47.364186,3647.82,3708.06,East,Standard,Debit Card,Medium,True,0,High,32
1841,212,Electronics,2023-11-03 08:29:47.364191,1126.15,3974.74,West,Standard,Debit Card,High,True,0,Medium,16
5439,358,Electronics,2024-01-12 08:29:47.364196,951.17,678.67,East,Overnight,Debit Card,Medium,True,0,Medium,50
1858,206,Automotive,2023-06-16 08:29:47.364201,1913.06,3003.52,North,Overnight,PayPal,Low,False,0,Medium,35
1444,162,Home & Kitchen,2024-01-19 08:29:47.364206,4102.31,2332.38,East,Standard,Credit Card,Low,True,0,Low,22
2788,489,Automotive,2023-11-19 08:29:47.364211,3137.1,1860.16,North,Overnight,Bank Transfer,Low,True,0,High,71
5317,457,Electronics,2023-12-05 08:29:47.364216,4790.02,3911.12,North,Overnight,Crypto,Low,True,0,Low,96
4454,370,Electronics,2024-08-27 08:29:47.364221,4527.48,3405.54,South,Express,Crypto,Low,True,0,Medium,91
4952,298,Automotive,2024-03-01 08:29:47.364228,798.13,2796.1,North,Overnight,PayPal,Low,True,0,High,82
5687,446,Electronics,2023-08-18 08:29:47.364233,260.64,1549.22,North,Express,Credit Card,Low,True,0,Low,41
2030,436,Home & Kitchen,2023-06-29 08:29:47.364238,2025.52,2674.18,South,Overnight,Crypto,Low,False,1,High,47
2295,245,Clothing,2024-09-20 08:29:47.364243,2634.29,2140.83,East,Overnight,Debit Card,Medium,True,0,Low,11
3063,160,Automotive,2023-02-09 08:29:47.364248,2602.07,1019.99,West,Overnight,Credit Card,Medium,True,0,High,7
2447,219,Clothing,2023-09-17 08:29:47.364253,713.83,1818.01,South,Overnight,Crypto,High,False,0,Low,63
3045,160,Clothing,2023-08-27 08:29:47.364258,667.85,872.48,West,Standard,Credit Card,Low,True,0,High,93
5619,408,Clothing,2024-09-12 08:29:47.364264,281.96,2016.67,East,Standard,PayPal,Low,True,0,Medium,68
3850,125,Automotive,2024-09-17 08:29:47.364269,4261.76,2889.35,East,Overnight,Bank Transfer,Low,True,0,Medium,17
4824,214,Electronics,2023-12-20 08:29:47.364274,4741.33,175.49,West,Standard,Bank Transfer,Medium,True,0,Medium,25
3068,139,Home & Kitchen,2024-10-28 08:29:47.364279,622.64,3068.56,West,Overnight,Credit Card,High,False,0,Low,59
4761,443,Electronics,2024-06-03 08:29:47.364284,1104.96,109.38,North,Overnight,PayPal,Medium,True,0,High,37
3275,215,Home & Kitchen,2024-08-18 08:29:47.364289,494.82,2083.59,East,Express,Crypto,Low,True,0,Medium,74
2808,235,Electronics,2024-03-11 08:29:47.364294,4393.64,2306.7,South,Express,Debit Card,Medium,True,0,Low,54
2311,376,Clothing,2023-04-11 08:29:47.364299,4795.61,3052.14,South,Overnight,Credit Card,Medium,True,0,Low,80
5055,398,Clothing,2024-06-26 08:29:47.364304,1345.89,3051.28,East,Standard,Credit Card,Medium,False,0,Low,12
3451,120,Home & Kitchen,2023-05-21 08:29:47.364310,1552.74,1687.3,West,Standard,Crypto,Medium,True,0,High,17
2089,486,Automotive,2024-06-13 08:29:47.364315,1845.21,293.5,West,Overnight,Debit Card,Low,True,0,High,9
2672,130,Electronics,2023-06-28 08:29:47.364320,2537.2,2783.2,South,Standard,Debit Card,Low,True,0,High,32
4675,346,Clothing,2023-06-24 08:29:47.364325,3428.18,2058.61,West,Overnight,Crypto,Medium,False,0,High,82
5532,126,Home & Kitchen,2024-08-04 08:29:47.364330,2546.73,1352.24,South,Express,Credit Card,Low,True,0,High,57
5924,172,Electronics,2024-11-11 08:29:47.364335,4757.46,962.45,North,Standard,Crypto,Medium,True,0,Low,88
5354,196,Home & Kitchen,2024-02-11 08:29:47.364340,544.47,505.44,North,Standard,Bank Transfer,High,True,0,Low,8
3003,260,Automotive,2023-03-31 08:29:47.364345,4003.1,1201.72,North,Express,Crypto,High,True,0,Low,33
5198,445,Automotive,2023-03-21 08:29:47.364351,1705.69,1850.2,East,Overnight,PayPal,Low,True,0,Medium,12
5864,399,Electronics,2024-08-22 08:29:47.364356,1918.86,1926.11,West,Standard,Credit Card,Low,True,0,High,34
2124,398,Automotive,2023-11-30 08:29:47.364361,3558.71,2343.47,North,Express,PayPal,Low,True,0,Low,67
2221,386,Electronics,2023-12-24 08:29:47.364366,4650.42,1469.0,South,Standard,Credit Card,Medium,True,0,High,52
3860,472,Electronics,2024-12-29 08:29:47.364371,3595.19,3681.99,North,Express,Credit Card,High,True,1,Medium,1
3273,311,Automotive,2024-10-01 08:29:47.364376,3890.51,1998.6,West,Standard,Bank Transfer,High,True,0,Medium,29
3990,175,Home & Kitchen,2023-02-03 08:29:47.364381,3766.36,1712.19,South,Overnight,Crypto,Low,True,0,Low,5
3510,242,Home & Kitchen,2023-09-03 08:29:47.364386,1638.84,221.23,North,Standard,Crypto,High,True,1,Medium,38
1236,133,Electronics,2024-01-11 08:29:47.364391,3796.81,2408.09,West,Express,Bank Transfer,Low,True,0,High,21
2144,435,Clothing,2023-12-02 08:29:47.364397,3933.38,2423.39,South,Overnight,Bank Transfer,Low,True,0,High,59
4253,103,Electronics,2023-10-12 08:29:47.364402,2690.33,2345.66,North,Standard,Debit Card,High,False,0,Low,98
4782,427,Home & Kitchen,2023-07-20 08:29:47.364407,2706.94,3553.76,North,Express,PayPal,High,True,0,Medium,94
1766,197,Electronics,2024-08-16 08:29:47.364412,3810.62,3058.72,West,Express,Credit Card,Medium,True,0,Low,20
3681,465,Home & Kitchen,2024-01-07 08:29:47.364417,4094.3,3473.6,North,Overnight,Debit Card,Low,True,0,Low,95
3665,316,Automotive,2024-03-03 08:29:47.364422,1719.12,265.91,West,Standard,Crypto,Medium,False,0,High,88
2759,127,Electronics,2023-08-26 08:29:47.364427,4017.73,1292.96,North,Overnight,Debit Card,Medium,True,0,Low,43
4491,300,Electronics,2023-10-17 08:29:47.364432,4080.33,1295.29,South,Express,Crypto,High,True,0,High,62
3815,485,Automotive,2023-02-26 08:29:47.364438,1208.92,2638.47,North,Express,Bank Transfer,High,True,0,Low,37
4513,372,Automotive,2023-08-25 08:29:47.364443,3598.91,1811.0,East,Standard,Credit Card,High,True,0,High,2
1495,413,Clothing,2024-12-08 08:29:47.364448,973.34,3116.57,North,Express,Credit Card,Medium,False,1,High,63
4180,226,Automotive,2023-07-13 08:29:47.364453,510.59,1556.19,West,Overnight,Credit Card,High,True,0,Low,74
4930,301,Clothing,2025-01-09 08:29:47.364458,2893.99,909.78,North,Express,Bank Transfer,High,True,1,Low,43
3072,108,Automotive,2025-01-11 08:29:47.364463,4547.83,1185.08,East,Standard,Crypto,Low,True,0,Low,30
1337,386,Home & Kitchen,2023-11-01 08:29:47.364468,225.52,754.4,South,Standard,Bank Transfer,High,True,0,Medium,39
4949,187,Electronics,2024-03-14 08:29:47.364473,4141.18,815.63,East,Express,Credit Card,Low,True,0,Low,66
4108,417,Automotive,2023-11-24 08:29:47.364478,2557.03,890.85,South,Overnight,Credit Card,Medium,True,0,High,3
2817,118,Home & Kitchen,2024-12-02 08:29:47.364484,4311.43,93.9,East,Standard,Credit Card,Low,True,0,High,76
1136,180,Automotive,2024-09-01 08:29:47.364489,4225.21,2872.87,East,Express,Crypto,High,False,1,High,99
3555,206,Electronics,2023-11-17 08:29:47.364494,4382.67,1616.42,East,Express,Crypto,Low,True,0,Low,1
5415,410,Automotive,2024-12-03 08:29:47.364499,3855.93,120.01,South,Express,Debit Card,High,True,0,Medium,1
1915,329,Automotive,2023-02-02 08:29:47.364504,4222.81,1498.93,North,Overnight,Debit Card,Medium,True,0,Medium,29
4538,211,Electronics,2023-07-06 08:29:47.364509,921.32,3624.31,West,Overnight,PayPal,Low,True,0,High,9
3100,319,Automotive,2023-04-13 08:29:47.364514,1554.07,2059.64,North,Overnight,Crypto,High,True,0,Medium,12
3907,222,Electronics,2024-04-12 08:29:47.364519,1250.31,3947.41,East,Standard,Bank Transfer,High,False,0,Medium,57
3914,343,Clothing,2024-08-01 08:29:47.364525,3725.02,2173.64,South,Express,Crypto,Low,False,0,Low,12
2982,277,Automotive,2023-06-03 08:29:47.364530,810.53,3852.31,South,Overnight,Debit Card,Low,False,0,High,74
4870,164,Home & Kitchen,2024-11-13 08:29:47.364535,952.03,831.15,North,Standard,Credit Card,Medium,True,0,High,22
5528,479,Automotive,2023-04-17 08:29:47.364540,4400.88,1181.04,South,Standard,Debit Card,High,True,0,Medium,83
4567,102,Electronics,2024-10-17 08:29:47.364545,3544.12,2808.88,South,Standard,Debit Card,High,True,0,High,77
1998,306,Electronics,2024-05-14 08:29:47.364550,4383.13,3947.68,East,Standard,Debit Card,Low,True,0,Low,39
3147,493,Home & Kitchen,2023-06-03 08:29:47.364555,739.81,3306.43,South,Overnight,PayPal,Low,True,0,Medium,84
5694,120,Home & Kitchen,2024-06-21 08:29:47.364560,2024.95,2228.21,South,Standard,PayPal,Medium,True,0,Medium,50
1395,392,Electronics,2023-10-04 08:29:47.364566,1451.6,368.06,East,Overnight,PayPal,Low,True,0,Low,60
4598,114,Clothing,2023-02-28 08:29:47.364571,97.92,1476.59,North,Overnight,Bank Transfer,Low,True,0,Low,36
5510,442,Clothing,2024-09-23 08:29:47.364576,1458.39,373.11,West,Overnight,PayPal,Medium,True,0,Low,90
1938,305,Electronics,2024-03-17 08:29:47.364581,1928.94,1265.79,West,Express,Bank Transfer,Low,True,0,Low,88
2636,301,Clothing,2023-02-23 08:29:47.364586,506.49,1057.4,West,Overnight,Crypto,High,True,1,Medium,62
3724,219,Home & Kitchen,2023-09-09 08:29:47.364591,2854.11,1572.56,North,Standard,Crypto,High,True,0,High,79
3510,236,Clothing,2025-01-10 08:29:47.364596,1946.7,3353.99,South,Express,PayPal,Medium,True,0,Low,58
5636,399,Home & Kitchen,2024-06-09 08:29:47.364602,279.99,627.0,East,Express,Crypto,Medium,True,0,High,58
2649,394,Automotive,2023-06-13 08:29:47.364607,3534.7,1245.07,North,Express,Crypto,Medium,True,0,High,40
4690,488,Home & Kitchen,2023-06-04 08:29:47.364612,3659.94,1066.64,West,Overnight,Credit Card,Low,True,0,Low,44
4435,124,Automotive,2023-07-26 08:29:47.364617,4180.63,1205.68,South,Overnight,PayPal,Low,True,0,High,99
4201,411,Home & Kitchen,2024-02-15 08:29:47.364622,2453.43,1461.68,West,Express,PayPal,High,False,0,High,84
5179,333,Home & Kitchen,2023-11-04 08:29:47.364627,4844.86,999.92,West,Standard,Debit Card,Medium,True,0,High,63
5366,220,Clothing,2023-06-24 08:29:47.364632,4574.62,3772.05,West,Express,Debit Card,Medium,True,0,High,23
3291,189,Home & Kitchen,2023-09-09 08:29:47.364637,2779.19,1697.8,North,Overnight,Crypto,Medium,True,0,Medium,21
5483,419,Electronics,2023-05-14 08:29:47.364642,2252.51,483.03,South,Overnight,Debit Card,High,False,1,Medium,16
1213,299,Automotive,2023-12-04 08:29:47.364647,65.02,1886.6,West,Standard,Credit Card,Medium,False,0,Low,98
4237,279,Automotive,2024-07-24 08:29:47.364653,3569.42,762.19,North,Standard,PayPal,High,True,0,High,68
4862,444,Home & Kitchen,2024-09-27 08:29:47.364658,2846.52,888.04,East,Express,Credit Card,Medium,False,0,Medium,8
1058,467,Electronics,2025-01-24 08:29:47.364663,4690.84,1161.61,East,Overnight,PayPal,High,True,0,Low,46
3930,175,Home & Kitchen,2023-10-30 08:29:47.364668,2991.45,525.3,North,Express,Bank Transfer,High,True,0,High,18
5938,236,Home & Kitchen,2023-07-26 08:29:47.364673,4964.64,2892.84,East,Standard,PayPal,Low,True,0,High,23
3971,237,Clothing,2023-07-10 08:29:47.364678,4276.41,3174.03,West,Express,Credit Card,High,True,0,Medium,82
2527,109,Home & Kitchen,2023-08-27 08:29:47.364683,4770.31,1595.31,North,Express,Crypto,Medium,True,0,Low,37
1122,300,Home & Kitchen,2024-11-02 08:29:47.364688,1671.93,2765.3,North,Overnight,Debit Card,Medium,True,0,High,64
4719,417,Clothing,2024-10-11 08:29:47.364693,789.21,1574.15,East,Overnight,Debit Card,High,False,0,Medium,80
2436,445,Clothing,2023-07-29 08:29:47.364748,3994.52,681.39,South,Overnight,Credit Card,High,True,0,Medium,90
2162,318,Electronics,2023-12-30 08:29:47.364754,3941.68,1606.76,East,Express,Debit Card,Low,True,0,Low,90
4300,159,Clothing,2023-03-23 08:29:47.364759,1096.67,2241.24,West,Overnight,Crypto,High,True,1,Medium,82
4345,246,Automotive,2025-01-19 08:29:47.364764,3835.49,192.75,South,Overnight,Debit Card,Low,True,0,Low,51
3486,206,Automotive,2023-05-19 08:29:47.364769,2930.77,2628.3,South,Standard,Bank Transfer,Medium,True,0,Low,35
1561,137,Electronics,2023-09-21 08:29:47.364774,592.15,2978.15,West,Overnight,PayPal,Low,False,0,Low,20
4981,233,Home & Kitchen,2025-01-14 08:29:47.364779,2533.83,3444.08,South,Standard,Bank Transfer,High,True,1,Low,20
2737,498,Electronics,2024-12-28 08:29:47.364785,4659.13,438.0,North,Express,PayPal,Medium,True,0,High,32
1904,320,Clothing,2023-09-29 08:29:47.364790,2556.96,30.37,South,Express,Bank Transfer,High,True,0,High,75
4554,402,Home & Kitchen,2024-07-26 08:29:47.364795,3954.06,320.87,South,Overnight,Debit Card,High,True,0,Medium,63
5490,232,Electronics,2023-07-09 08:29:47.364800,193.1,3698.74,East,Standard,Debit Card,Medium,True,1,Medium,77
2726,433,Electronics,2023-10-30 08:29:47.364805,3654.0,3069.26,North,Overnight,Crypto,Low,True,0,Low,98
3923,152,Automotive,2024-12-10 08:29:47.364810,4736.85,3346.68,West,Standard,Bank Transfer,Low,False,0,High,13
4531,161,Electronics,2024-05-04 08:29:47.364816,2522.66,2082.54,North,Overnight,PayPal,Low,True,0,Medium,92
4906,122,Home & Kitchen,2023-10-24 08:29:47.364821,1721.66,2121.08,South,Standard,PayPal,Low,True,0,Low,71
1934,143,Electronics,2024-12-18 08:29:47.364826,3250.92,1215.07,East,Standard,Debit Card,Low,True,0,Medium,97
1074,407,Electronics,2023-08-10 08:29:47.364831,4585.49,3375.73,West,Express,Debit Card,Low,True,0,High,86
1294,145,Clothing,2023-07-12 08:29:47.364837,925.01,3324.19,West,Standard,Debit Card,Medium,True,0,Low,27
1020,246,Electronics,2024-10-01 08:29:47.364842,2048.29,1586.92,South,Express,Bank Transfer,High,True,0,Medium,95
