customer_id,transaction_date,amount,transaction_type
192bc90c,2023-08-01,3907.51,Deposit
38eb2e16,2025-01-23,771.48,Transfer
708922f7,2023-03-13,5252.09,Withdrawal
400210b3,2020-08-30,8261.31,Withdrawal
39f1c968,2021-12-01,6101.34,Transfer
535ba2b6,2024-03-26,8108.62,Withdrawal
1e6eb8bd,2021-06-22,758.73,Withdrawal
1e5080a5,2020-01-05,3929.95,Withdrawal
e235c16c,2023-05-20,7864.76,Withdrawal
587c1508,2022-07-07,2140.25,Transfer
bf6c6330,2023-03-02,5790.91,Withdrawal
6d71c922,2020-12-22,2163.06,Withdrawal
af33c17d,2023-07-15,2375.48,Withdrawal
ab5cd86a,2022-10-04,5758.91,Transfer
986f9a6e,2020-07-17,6828.02,Withdrawal
22927912,2023-09-26,2094.4,Deposit
81c6b998,2024-07-31,2538.83,Transfer
527ecc71,2020-08-31,3346.14,Transfer
6c7ba260,2020-01-07,1989.29,Withdrawal
ebbdfe59,2020-02-22,6527.22,Transfer
07139e78,2020-07-17,7731.59,Deposit
b3ce3b14,2024-06-08,3813.04,Withdrawal
59c86553,2022-09-26,3624.22,Withdrawal
84fce731,2022-04-03,3657.65,Withdrawal
732def37,2021-11-12,1632.66,Withdrawal
81cdc5ec,2024-01-15,6218.44,Withdrawal
27480668,2024-12-04,8153.27,Withdrawal
7c88e104,2023-09-18,2914.63,Withdrawal
23a9e2c5,2022-09-26,1078.39,Withdrawal
05c07597,2020-06-06,6710.15,Transfer
f40a2842,2023-03-27,9743.94,Withdrawal
89bed868,2024-12-27,5353.96,Transfer
33e2152c,2023-05-12,2070.03,Deposit
82c28eab,2021-08-13,3364.39,Deposit
d7360a21,2022-08-17,8015.73,Deposit
77864cf0,2023-12-21,5406.01,Deposit
55c228d9,2024-02-05,6013.97,Transfer
3c445db0,2020-09-26,5812.11,Transfer
6fc10840,2021-03-09,2607.36,Transfer
424cc898,2024-02-23,4560.26,Withdrawal
7805786d,2024-09-26,1690.85,Withdrawal
28420ce1,2023-08-18,787.98,Transfer
c9354291,2022-07-16,6171.48,Transfer
456f5d25,2022-08-30,9945.93,Deposit
b097aea1,2020-01-14,3124.35,Transfer
1100f44a,2020-08-21,2456.58,Deposit
e5fcd458,2022-05-10,8081.39,Transfer
3dd3959a,2022-11-10,3849.61,Deposit
e8d6dbd3,2020-12-10,260.4,Transfer
8269bdeb,2023-02-11,1481.52,Transfer
c833482e,2023-10-18,468.69,Deposit
4e6a8ac7,2021-06-01,8975.6,Withdrawal
e4614326,2023-05-21,9796.96,Withdrawal
32149814,2020-02-22,477.04,Transfer
79f94ae7,2024-01-11,5627.7,Withdrawal
84250b5d,2021-03-14,2014.18,Transfer
7d1cc221,2023-08-14,7042.44,Withdrawal
b6a5edee,2022-04-17,689.48,Transfer
ac4e46cf,2021-04-29,5509.83,Deposit
2c81bbe5,2024-12-21,164.14,Deposit
25136095,2022-11-26,4497.34,Deposit
2fb1aeeb,2020-09-22,1440.0,Withdrawal
e05f0a24,2023-01-10,6300.93,Transfer
4d4f7e79,2025-02-07,7465.78,Deposit
36b96964,2020-01-18,4763.66,Deposit
87b906c1,2021-11-30,9730.0,Deposit
724790a3,2023-11-26,30.88,Withdrawal
7d28dd91,2021-11-11,3291.95,Transfer
19e1ef27,2020-03-17,4755.53,Transfer
e5f4ad02,2022-01-14,6606.8,Withdrawal
a28cc36f,2021-04-23,6200.9,Transfer
be175738,2021-08-02,7753.88,Withdrawal
ae04d5d9,2020-09-25,6869.69,Transfer
170ff622,2020-06-18,7069.17,Deposit
dd537870,2024-03-16,2732.85,Deposit
50095683,2021-03-05,912.73,Deposit
c2fb5ee5,2021-03-07,8088.22,Deposit
4e0aefc2,2020-06-22,1891.66,Transfer
0f25fe4b,2022-03-02,1436.36,Deposit
89305c4e,2020-09-20,6156.84,Transfer
4df444bd,2020-01-12,2269.22,Withdrawal
af59ee6e,2021-12-07,7884.91,Deposit
f700621f,2020-12-21,1366.37,Transfer
3a989086,2023-10-21,9420.95,Withdrawal
5fcd1218,2024-09-30,7811.67,Transfer
ad1527b3,2022-08-10,5736.99,Transfer
b50ab7e8,2021-05-12,6892.27,Deposit
90f440ab,2023-09-28,6499.04,Transfer
a6df61de,2022-01-19,3499.54,Withdrawal
8a378417,2024-11-14,8922.18,Withdrawal
c837f9d9,2022-08-28,8007.54,Withdrawal
bf17cf21,2021-09-26,912.26,Withdrawal
dcfd8bb9,2022-11-22,7183.98,Deposit
f35811c1,2024-03-21,2939.78,Withdrawal
9eb7d0ec,2025-01-20,5622.46,Withdrawal
9bdf9a97,2021-04-01,9682.34,Deposit
ef0e6204,2023-12-25,5469.83,Withdrawal
00961120,2023-03-20,8891.59,Withdrawal
0b8374d1,2024-11-22,1478.68,Deposit
756ec5c6,2024-03-28,909.03,Transfer
c7c83f1d,2023-10-02,2789.16,Transfer
78651acd,2022-10-02,5228.89,Withdrawal
a2bff206,2022-02-20,3120.17,Deposit
730f209a,2024-01-26,9452.16,Deposit
659b7a44,2023-04-25,1498.16,Transfer
a01387f2,2020-09-21,3213.1,Withdrawal
02004b13,2023-10-26,9552.83,Transfer
00a32fd9,2021-02-10,9108.42,Transfer
f10cc3ca,2020-06-21,2685.05,Withdrawal
a1844097,2023-11-04,69.12,Withdrawal
b98c9d0b,2022-10-11,2428.08,Withdrawal
cc2d9b33,2024-12-31,8733.18,Withdrawal
c025dbdf,2020-11-11,7320.95,Transfer
dcc123e3,2023-11-25,3922.08,Transfer
715bf5cd,2024-01-21,6673.34,Withdrawal
ceac06af,2021-06-03,3776.45,Deposit
59aa3223,2023-03-17,9289.63,Withdrawal
1f115cc8,2022-11-26,7089.47,Deposit
d0f85b11,2024-03-04,7581.01,Deposit
7831a47b,2020-05-31,2507.34,Transfer
73993123,2023-07-28,4109.86,Withdrawal
6ca06305,2020-03-26,1315.97,Transfer
e8db60ad,2021-10-25,6898.61,Deposit
2ff6adad,2023-01-12,9110.67,Deposit
31a7b67e,2021-02-03,8800.08,Withdrawal
bc5991e5,2023-07-28,6687.35,Deposit
6810c68b,2024-06-27,3323.0,Withdrawal
6d05f7c6,2020-09-05,7737.47,Withdrawal
f6efe5d5,2021-12-20,6400.31,Transfer
7fd7eefa,2020-10-11,2855.43,Transfer
817f805d,2023-05-03,6036.19,Withdrawal
f89dc039,2022-03-29,5991.24,Transfer
fca3440a,2021-04-04,3331.09,Deposit
36655d7f,2022-01-01,8577.5,Deposit
1a178d74,2023-10-23,8357.36,Withdrawal
bda1e6eb,2020-03-11,8333.56,Deposit
9d3435da,2022-01-10,8445.69,Deposit
2353bd3c,2022-10-10,5936.54,Withdrawal
9950b705,2025-02-03,7976.73,Withdrawal
3b20911b,2024-02-06,5928.11,Withdrawal
a79e934b,2023-02-08,5251.56,Transfer
d3c6349d,2022-09-22,1907.3,Deposit
48b0aa57,2021-08-01,4273.76,Transfer
a7428886,2023-11-10,8688.78,Transfer
1762441a,2024-09-13,3043.69,Deposit
e55a59db,2022-01-31,2225.73,Transfer
6f5ffbd9,2022-11-25,7537.43,Withdrawal
c317aa73,2021-01-11,4165.46,Deposit
afb6398c,2023-06-17,237.97,Deposit
83858f59,2025-01-21,916.56,Withdrawal
155d5854,2023-12-08,4356.13,Withdrawal
fadc5a3b,2023-09-21,110.01,Deposit
561d571b,2023-09-06,5735.75,Deposit
e47c25a3,2021-08-03,6992.8,Transfer
c3947ec2,2020-08-29,5663.49,Withdrawal
3b10ce53,2022-11-15,9850.35,Withdrawal
53b2e74b,2020-10-31,2268.48,Transfer
da4ae778,2021-04-12,7519.72,Transfer
3da99d1f,2021-05-09,7108.02,Deposit
ae010253,2023-09-04,9622.24,Withdrawal
cd52e170,2022-08-12,1801.66,Withdrawal
410b036b,2023-06-11,8145.54,Deposit
03e1c8e0,2020-11-16,100.88,Transfer
f08574ea,2022-02-22,4106.08,Withdrawal
b3d30976,2022-12-19,7317.29,Transfer
9212f0c7,2023-02-20,9370.41,Deposit
f6594040,2020-06-25,8378.19,Transfer
364be2ec,2021-01-14,2410.42,Withdrawal
a936d2f2,2024-02-28,2829.63,Withdrawal
161ddfbf,2021-02-23,6520.24,Deposit
81b872b6,2021-09-18,5370.13,Deposit
f8cf063f,2023-01-01,9497.35,Deposit
c5198af8,2024-06-29,6574.11,Transfer
98c86a78,2021-01-13,8542.23,Deposit
4c58d37f,2024-06-06,2419.45,Withdrawal
01468fb9,2024-02-03,8961.89,Deposit
7ca09a7f,2020-10-22,4800.16,Withdrawal
68d55045,2024-10-19,4891.12,Deposit
6d58e94a,2020-04-21,3285.79,Deposit
9367dbd7,2024-04-12,284.66,Transfer
545e45d6,2025-01-24,7270.56,Deposit
7cf57c58,2021-09-04,2129.67,Transfer
0e89bec3,2023-11-30,2830.12,Deposit
d1a082b7,2023-07-24,171.41,Withdrawal
4600ddb6,2023-02-26,9549.31,Withdrawal
4ab80e5c,2024-04-14,2246.25,Deposit
7b81f1c7,2024-03-06,1292.94,Withdrawal
92c560c3,2021-08-02,2793.5,Transfer
b48a7081,2021-02-28,6216.59,Withdrawal
33e6e364,2023-05-07,9265.06,Withdrawal
2779440e,2024-04-18,7088.66,Withdrawal
c68af554,2022-07-01,5764.54,Transfer
bca69145,2023-01-19,5864.61,Withdrawal
c6ff9d10,2023-07-11,6479.52,Transfer
90ac7ae2,2020-08-05,9646.29,Withdrawal
bb8d1851,2023-03-25,3261.77,Withdrawal
49f61955,2021-03-27,5932.55,Deposit
966ee367,2020-07-05,3697.79,Withdrawal
3d3dfb53,2023-11-30,1681.98,Transfer
cae31c79,2023-04-09,3052.25,Transfer
b2aaffef,2021-11-30,4604.84,Deposit
584aba84,2023-08-14,7431.3,Withdrawal
2bbd071c,2021-02-01,5383.34,Transfer
0ce14d4e,2020-06-02,1150.2,Withdrawal
3e1b2210,2020-06-03,9607.39,Withdrawal
d4903f9e,2022-07-15,3917.93,Withdrawal
ebd70b38,2023-06-23,3593.73,Deposit
68f94ea1,2024-10-05,114.29,Transfer
bd8033fc,2024-12-18,3098.12,Withdrawal
7a78ed3a,2021-06-24,1923.07,Deposit
8866286c,2023-11-15,2283.29,Deposit
76e907c7,2020-05-31,8932.97,Withdrawal
d5bd31f5,2024-09-09,8757.25,Withdrawal
b5784371,2024-10-15,4079.43,Transfer
2e63f50e,2024-04-05,6864.4,Transfer
13ec42cd,2020-05-11,6935.51,Withdrawal
8289cb03,2024-02-10,508.69,Transfer
6b6dee56,2024-07-03,42.56,Withdrawal
691b0ca5,2023-09-19,1429.56,Deposit
c476aa00,2020-03-01,7703.58,Withdrawal
3eb5f427,2024-02-12,2753.39,Deposit
ed8f4209,2021-10-29,5793.86,Withdrawal
fadc75c3,2022-04-30,4301.17,Withdrawal
c6f86def,2024-07-17,3750.22,Transfer
efcdbf0a,2021-03-27,7068.87,Transfer
86cabcbc,2021-10-10,7010.51,Withdrawal
cccdc120,2024-04-17,2901.86,Withdrawal
04637151,2021-01-30,421.17,Withdrawal
d3b5bd81,2024-05-27,2961.12,Deposit
c651445e,2024-09-22,5290.48,Withdrawal
4f038647,2024-03-19,7681.59,Deposit
224253d3,2025-01-19,8820.85,Transfer
f1b3a9f6,2024-10-31,841.82,Transfer
d7427e75,2023-05-31,5887.77,Deposit
485b54ea,2021-08-06,1527.38,Transfer
10b5744b,2023-09-06,3953.73,Withdrawal
ebda1db8,2025-01-10,486.42,Transfer
0cb76d62,2021-06-06,1982.0,Withdrawal
ed1b8370,2021-10-22,551.8,Withdrawal
a07f063f,2023-12-10,8170.31,Withdrawal
a75dabb9,2021-10-24,1140.08,Deposit
279fbf9e,2020-06-29,3232.3,Deposit
4baedc85,2024-09-20,765.09,Withdrawal
99ae1862,2020-03-21,4062.73,Deposit
7eb33e2a,2023-07-14,4460.1,Transfer
76e4f4e7,2024-07-27,7070.96,Transfer
02341c17,2021-12-31,5366.54,Transfer
fdc44fae,2020-09-11,1245.6,Transfer
42e3330b,2025-01-07,3003.22,Withdrawal
98d60b45,2022-06-04,899.0,Transfer
428d51e8,2023-07-12,6812.98,Transfer
adfe7c32,2022-09-29,4698.98,Deposit
f8bfd260,2024-08-13,246.73,Transfer
f49b1e67,2023-11-11,6877.13,Deposit
1fa7f9f1,2025-01-26,3690.84,Transfer
b7eefc5d,2022-08-25,2368.91,Deposit
af3d32b6,2024-01-28,7154.31,Transfer
4fb73ed3,2023-10-21,9265.07,Deposit
c7d2d9a6,2020-11-07,7988.76,Transfer
688bafeb,2022-08-24,1786.98,Withdrawal
ca5af84e,2022-07-30,4522.1,Transfer
6057835c,2021-04-27,5778.08,Withdrawal
7e73dbef,2022-04-21,3504.17,Withdrawal
4bbd1568,2023-07-05,2542.31,Transfer
46908475,2025-01-15,5743.72,Withdrawal
31912ecc,2024-10-06,2719.02,Transfer
dc94f061,2024-07-29,870.97,Withdrawal
23d0e4f8,2020-05-23,4745.12,Withdrawal
5d28246a,2023-01-01,5479.59,Transfer
b3e17484,2021-02-13,4476.68,Deposit
3f3a8584,2023-11-21,9894.69,Withdrawal
a932dd61,2020-02-19,775.1,Transfer
609dc03e,2022-07-12,8390.42,Withdrawal
deadbb4b,2020-03-01,8985.0,Withdrawal
65e7ca73,2020-06-09,2922.38,Deposit
1c0f75f3,2021-10-08,5503.02,Withdrawal
45726390,2021-03-21,8015.64,Withdrawal
de78fe31,2024-10-05,5870.4,Withdrawal
3873468d,2025-01-14,6387.9,Withdrawal
d27fead8,2021-02-21,3507.96,Withdrawal
540c8429,2023-06-24,9405.8,Withdrawal
2f6dce70,2023-03-09,7510.62,Deposit
4c3048a1,2020-11-12,2394.31,Withdrawal
0a91207f,2022-04-19,5863.36,Withdrawal
0afcc1c9,2024-02-24,9927.62,Deposit
e2bd6cbc,2024-07-15,170.91,Withdrawal
bdbfc12c,2021-04-23,7371.11,Deposit
b13859a5,2022-09-09,896.4,Deposit
55cfdf31,2022-07-06,1656.71,Withdrawal
6a96ba1b,2020-10-19,397.83,Deposit
33c9d415,2022-02-24,5649.95,Transfer
4d1d64a2,2023-05-06,8125.01,Deposit
64121196,2023-01-09,8391.62,Transfer
91a001f4,2021-06-07,5477.08,Withdrawal
ff5b62b8,2024-03-18,1200.49,Withdrawal
301c5f87,2021-12-10,4757.41,Deposit
3301e7fb,2023-12-25,9680.87,Transfer
200641aa,2024-06-11,2341.76,Withdrawal
e7449951,2024-08-13,2189.84,Transfer
3735c90f,2023-09-11,2234.05,Deposit
18f04e0b,2023-03-03,7586.1,Deposit
cb17c0b5,2024-01-30,7545.44,Transfer
27fa1b5b,2022-01-15,6402.32,Transfer
cf6c8013,2024-08-12,5517.38,Withdrawal
412eb72f,2023-01-17,5002.77,Deposit
31836951,2021-05-22,693.14,Deposit
a00d6ae8,2020-08-04,5981.2,Deposit
af47b39d,2021-04-29,8147.93,Transfer
7f5c4aba,2023-05-11,2700.61,Deposit
7b44b4aa,2020-08-27,5444.69,Withdrawal
7e1d5910,2023-03-17,9618.96,Deposit
d626d510,2022-09-18,6080.33,Deposit
ef247c1a,2020-07-19,9595.52,Deposit
8f54eab1,2024-11-24,5444.92,Withdrawal
cf77043e,2023-09-27,7817.79,Withdrawal
07626350,2023-12-30,1813.12,Deposit
31f62f5a,2022-03-03,1652.87,Withdrawal
43029999,2023-04-21,6005.25,Withdrawal
7f12ab13,2023-07-29,9024.07,Deposit
3aabb53c,2025-01-20,5803.74,Deposit
8031550f,2020-01-09,1428.24,Withdrawal
a752c890,2021-03-11,2512.6,Transfer
f627ec1c,2023-11-28,2815.4,Deposit
5c395f5f,2020-05-13,6349.47,Withdrawal
218ebe67,2020-03-21,931.61,Deposit
21818857,2021-03-28,8544.12,Withdrawal
9ec06d95,2020-05-20,8107.93,Deposit
1510c21b,2021-07-01,4419.14,Deposit
89f70a63,2021-05-21,7819.21,Withdrawal
5c0d5a56,2024-01-31,5681.96,Transfer
2f0a8eeb,2023-09-01,6071.45,Withdrawal
1d3693e1,2020-06-08,1552.11,Deposit
3819c9ea,2024-03-30,3607.19,Withdrawal
5fe5e897,2020-04-17,8049.96,Deposit
54dcab67,2024-05-22,2255.97,Transfer
49fa52b1,2022-08-31,2022.7,Deposit
a15b50cf,2020-11-07,4926.66,Transfer
e0276b11,2020-07-13,9057.42,Withdrawal
b838fb0b,2024-09-24,5354.78,Transfer
aa9f7707,2024-12-22,6357.2,Transfer
592baba4,2022-01-11,5450.14,Withdrawal
841a4800,2020-11-29,2145.89,Withdrawal
5a7f321a,2021-09-16,8211.72,Transfer
97a1e756,2024-08-17,9062.15,Transfer
fe803a12,2020-08-11,5765.07,Deposit
0cf9ee7a,2023-10-15,8036.86,Withdrawal
bf3a1078,2022-11-21,3170.73,Deposit
e65d0ca0,2020-12-08,7649.09,Deposit
ce72dc7c,2021-05-08,3229.32,Deposit
2cae4f23,2023-04-30,721.43,Withdrawal
9ed35200,2024-10-25,18.32,Withdrawal
1c69b47f,2023-09-13,7297.03,Deposit
cc05c3a5,2021-07-18,9758.24,Withdrawal
5eab4353,2021-07-17,1771.43,Withdrawal
42a11f9a,2021-09-26,2711.37,Withdrawal
8e99455f,2023-06-02,8146.53,Transfer
6259ab3d,2024-03-24,5956.25,Deposit
f0e68f81,2021-01-09,5472.18,Deposit
17ee7de3,2023-03-17,5519.6,Withdrawal
fb328278,2023-02-19,2392.22,Transfer
f4398b66,2024-01-26,7663.1,Withdrawal
ef3bf556,2020-06-06,9092.03,Transfer
755707b9,2024-12-21,2647.33,Transfer
01b396aa,2021-08-22,8835.9,Withdrawal
f12b53c1,2021-01-15,6212.64,Withdrawal
9a437dde,2020-08-31,1359.08,Deposit
5b146175,2024-09-24,3209.42,Withdrawal
954dff75,2024-08-17,4252.96,Transfer
bc98ee6e,2023-09-09,6068.94,Transfer
645c301e,2023-08-31,713.91,Withdrawal
0a996bac,2022-10-06,968.93,Withdrawal
40872b8a,2024-09-03,8216.18,Transfer
328a50a5,2022-10-06,5373.02,Transfer
a981e247,2024-02-27,7990.16,Deposit
ceacca89,2025-02-06,7865.6,Transfer
627b35d2,2020-08-28,6581.48,Deposit
109007ab,2021-03-13,7817.56,Withdrawal
880b2460,2023-09-10,9248.13,Deposit
7fc7da5d,2020-11-09,6746.79,Withdrawal
c9cf64ae,2023-04-04,1129.25,Transfer
a9d31879,2022-11-16,2343.69,Withdrawal
adc4f944,2021-05-16,1590.47,Transfer
85309af1,2021-03-20,5687.22,Withdrawal
c3c7d952,2020-07-17,6105.29,Transfer
bf7c4707,2024-09-22,7860.99,Withdrawal
bc3bad97,2020-01-04,9493.8,Withdrawal
93473765,2022-07-09,7968.35,Transfer
2b9bd38c,2023-04-12,9624.93,Deposit
c32fd0db,2023-05-24,6314.13,Withdrawal
4194a589,2021-05-14,6347.14,Deposit
e726c923,2023-05-19,6196.55,Deposit
4da5c7ad,2024-04-13,9887.06,Deposit
1a3d92cd,2024-12-18,7797.33,Transfer
cec6aa8e,2023-12-13,2302.92,Transfer
df9d2ad5,2024-04-12,9323.29,Transfer
4ef1798c,2024-04-06,5383.63,Deposit
df43c513,2023-02-18,5873.63,Withdrawal
7af0cdde,2021-03-09,7292.68,Transfer
951f4973,2022-12-30,6320.39,Withdrawal
b93fcc43,2023-01-16,4592.2,Withdrawal
89abd1bc,2020-05-27,4903.57,Withdrawal
4dc84e19,2024-03-10,8330.54,Withdrawal
8ed3da0d,2024-01-20,6248.66,Transfer
73aeff34,2020-06-05,8878.69,Withdrawal
6868a73d,2023-03-10,7134.48,Deposit
b3511c34,2024-05-27,7599.5,Deposit
bc23bcee,2022-09-30,3184.04,Withdrawal
dd1b1410,2025-01-29,9507.34,Transfer
ca7a6dc9,2021-07-31,1741.03,Withdrawal
01e8c0b7,2023-01-16,2240.24,Deposit
acf82174,2024-10-13,1559.11,Deposit
098dcf74,2022-04-10,5893.89,Deposit
9bf89cbd,2023-08-08,2480.89,Withdrawal
bf499a1a,2022-07-05,7799.99,Deposit
bc2bfa32,2021-01-10,2986.28,Deposit
e1849e45,2023-05-01,2195.02,Withdrawal
6e29a2d4,2023-04-03,939.04,Transfer
74532018,2022-01-16,9839.78,Withdrawal
e9d3430c,2024-06-08,8626.0,Transfer
1c1f6018,2020-03-01,2553.28,Withdrawal
cf5e3c5e,2024-10-18,9518.66,Withdrawal
82270516,2021-09-30,6913.9,Deposit
2407c5d0,2020-10-01,8067.04,Deposit
669a95cc,2024-07-14,9055.78,Transfer
e78a3430,2024-02-04,8628.87,Withdrawal
0102602c,2024-03-09,3569.54,Deposit
df30c059,2024-08-24,1428.28,Withdrawal
f4eeb386,2024-08-29,2981.62,Withdrawal
7c63dae4,2023-03-30,5732.5,Deposit
ca7df097,2020-01-02,2636.49,Transfer
1273a912,2020-09-23,5734.03,Deposit
66184a12,2022-08-22,5052.58,Deposit
4b9784b5,2024-08-04,5019.66,Transfer
9fdc5395,2021-07-10,6316.64,Withdrawal
5609b44e,2022-02-12,1424.71,Deposit
98875c32,2022-10-31,5472.23,Transfer
88edbad6,2023-05-06,6073.89,Transfer
bcd4dbaa,2023-05-25,774.29,Transfer
05949c42,2024-11-22,7830.4,Withdrawal
a46c21fd,2024-10-31,4521.86,Withdrawal
3984ff9c,2024-02-12,2722.95,Withdrawal
29ac3082,2024-04-29,5146.39,Withdrawal
51850dca,2023-02-23,3617.82,Withdrawal
3e46c9a1,2020-05-08,9204.51,Transfer
655bf70e,2023-07-29,3925.85,Transfer
1972125c,2023-12-13,6286.29,Deposit
a93582a1,2024-12-02,6487.68,Deposit
a1e365a1,2024-05-31,3541.25,Deposit
91582ae9,2020-01-03,637.92,Withdrawal
98279231,2021-02-14,7623.97,Deposit
0fd13c27,2022-02-27,8581.52,Deposit
2310e434,2022-08-25,208.5,Deposit
f6eec0a2,2021-12-29,7958.86,Withdrawal
7e245c0f,2020-11-06,4031.11,Transfer
90a35bd6,2020-03-05,8937.42,Withdrawal
db057462,2023-04-30,4862.99,Transfer
466adf61,2021-02-15,9398.61,Deposit
e9275920,2023-03-07,1639.74,Transfer
631807e2,2023-12-10,6225.11,Deposit
ae56befd,2024-05-29,6442.43,Deposit
6e9fd168,2022-06-20,7995.03,Deposit
df256732,2020-03-07,5723.84,Withdrawal
ec551f16,2021-08-25,9573.38,Withdrawal
23ee50b2,2023-06-08,9656.53,Withdrawal
ef0fff99,2023-12-20,6301.97,Deposit
a6608eb4,2021-12-17,3705.62,Deposit
7a32ca02,2020-11-10,1642.19,Deposit
1b624b5c,2023-06-11,3592.48,Deposit
e648e520,2021-08-06,6905.59,Transfer
94802ea8,2024-02-12,9995.39,Deposit
5397ee62,2024-06-24,5859.38,Transfer
ef63d112,2020-01-03,6376.24,Deposit
8eb01c81,2020-02-28,797.41,Withdrawal
c243e84c,2021-09-12,291.16,Transfer
bc3db790,2022-09-21,6790.72,Deposit
89d8820c,2024-09-07,6413.52,Deposit
d3875278,2023-07-22,600.8,Transfer
d2991e51,2022-04-18,4172.97,Transfer
a854c6a2,2020-03-22,1964.29,Withdrawal
04ee719f,2020-08-27,6816.34,Withdrawal
913a47e6,2021-11-14,1261.24,Transfer
c6015cf7,2024-12-07,9991.04,Transfer
b6503613,2020-04-12,3778.92,Transfer
8b49fc32,2024-03-24,1523.02,Deposit
175f8d3e,2024-07-21,8579.54,Withdrawal
508e8587,2023-04-24,8562.4,Transfer
c55f8175,2021-12-28,8936.46,Transfer
605c425f,2022-08-26,1112.92,Transfer
e1b341cb,2022-10-07,482.55,Transfer
75bd177e,2022-08-12,10.16,Withdrawal
044374c2,2021-09-08,405.92,Withdrawal
e0943b87,2023-03-29,7519.86,Withdrawal
611f00cc,2022-12-12,1299.62,Deposit
53b316cc,2024-10-05,4563.48,Deposit
34a4e31c,2021-08-15,5414.4,Transfer
56f61130,2024-11-10,164.45,Withdrawal
6e0cc2c3,2023-12-07,7395.07,Transfer
bf92c9cc,2021-12-09,8305.96,Deposit
e0a313b3,2020-01-29,9251.22,Transfer
27be2fd4,2024-02-06,2621.35,Withdrawal
cebd25cb,2025-01-07,3015.45,Deposit
5645e339,2021-04-27,2315.68,Withdrawal
41c1cca4,2023-11-17,6036.13,Withdrawal
f7f9ab17,2020-09-06,1805.66,Deposit
dccacd50,2020-08-26,8096.09,Deposit
16851af7,2020-11-01,1839.31,Deposit
77d13c6e,2022-09-16,4301.91,Transfer
edcefecc,2023-05-29,2916.16,Transfer
5dc664f9,2021-01-10,3761.5,Deposit
b2def4e5,2024-05-03,3879.6,Withdrawal
82b4cb2f,2024-03-28,3566.49,Transfer
8512edcc,2023-10-16,4747.92,Withdrawal
9f103326,2020-08-13,4021.12,Deposit
4bf3e270,2023-10-16,5166.29,Deposit
31e8859c,2023-03-13,8632.2,Withdrawal
5ce32021,2020-12-12,8789.66,Deposit
e52c51d8,2023-05-06,2089.29,Transfer
63a2b0f4,2023-04-06,2337.14,Deposit
214bf411,2024-04-07,3737.84,Withdrawal
4a87de35,2021-12-16,3982.65,Withdrawal
35828c10,2024-02-24,5088.72,Withdrawal
00439bf0,2022-08-17,317.2,Withdrawal
8350d2ac,2021-09-22,1284.35,Deposit
bca22cfb,2022-12-06,3127.54,Withdrawal
6e06eb48,2020-01-17,5658.08,Withdrawal
82099906,2022-02-16,7770.56,Deposit
414df52d,2022-08-15,8123.61,Withdrawal
8b43aeef,2023-03-10,643.15,Transfer
2e351193,2021-02-05,4238.2,Transfer
e6b2104d,2022-10-08,3714.83,Transfer
d6314d2f,2023-12-01,5728.49,Withdrawal
73f538a0,2022-05-10,8949.04,Transfer
7527b4a8,2020-04-04,4084.05,Transfer
f74dccc8,2024-05-25,6297.74,Deposit
49f10d2b,2020-02-11,2802.73,Withdrawal
3b043912,2024-02-11,9159.32,Transfer
113efb19,2020-02-07,9405.01,Withdrawal
0a7ef7a2,2023-10-01,6103.83,Transfer
8ef85dad,2024-02-14,1745.53,Withdrawal
1da8d270,2022-09-21,7024.32,Deposit
86de8f09,2024-08-05,2951.19,Deposit
f922d18d,2020-09-15,1248.79,Withdrawal
d7d05dc2,2022-05-29,8090.45,Withdrawal
4971e81b,2022-05-22,7985.47,Deposit
b8843ebb,2020-11-07,3024.7,Deposit
969e57a3,2022-09-19,9664.54,Deposit
b62913f7,2021-08-19,6717.65,Transfer
3f84d4d8,2022-03-01,1861.34,Withdrawal
0866cd2f,2023-05-21,4492.34,Transfer
7d255d06,2023-02-09,7882.69,Deposit
3f7810f4,2021-11-10,4460.75,Withdrawal
0ac93b27,2020-08-07,9731.5,Deposit
2c1a510b,2020-01-23,5943.5,Transfer
e966d792,2023-03-14,986.46,Deposit
2c071b25,2024-07-20,9897.09,Transfer
114b2957,2024-11-24,820.7,Withdrawal
355ac797,2024-11-27,7405.26,Withdrawal
c25e65f9,2024-11-10,7432.38,Deposit
05f1f9b7,2022-12-04,2410.45,Deposit
b6cce211,2023-04-08,7696.73,Withdrawal
25f502ee,2021-07-28,742.91,Deposit
ce9fa8e9,2024-05-10,8547.84,Transfer
4e38e31e,2020-11-27,3651.31,Deposit
4978e7c9,2020-10-07,4810.48,Deposit
ae314cc1,2020-07-07,1876.76,Withdrawal
4a97f113,2020-12-25,2086.86,Withdrawal
2c696f5a,2020-07-16,2693.15,Withdrawal
f478a7e3,2021-01-02,7585.24,Deposit
2dcb137f,2021-06-19,2661.77,Deposit
d4726650,2022-06-02,6721.68,Deposit
a54d19dc,2020-03-11,231.58,Transfer
31ae5888,2022-03-14,8361.61,Withdrawal
cae8e3b4,2023-03-31,4871.14,Withdrawal
3470b5cd,2020-09-14,1485.29,Withdrawal
fe64afda,2022-11-18,6916.8,Transfer
7fc71298,2024-10-13,2864.11,Deposit
3158fcc5,2020-06-28,1694.52,Deposit
d1c44b91,2022-07-01,2380.78,Deposit
7fd98bb1,2023-10-08,2752.66,Transfer
