customer_id,loan_id,loan_amount,loan_status,region
f1bcf6ae,14c5da,435849.93,Approved,South
4d34192d,b9626d,430230.75,Approved,North
1afc1d12,95a3d1,458059.47,Approved,East
3b024593,b74223,73112.62,Rejected,North
a93f508a,16cdcb,172559.59,Approved,North
993d8701,ab5205,361976.78,Pending,West
8130744d,8ab663,127725.74,Approved,West
7c38d0ec,1171e7,428230.2,Rejected,South
ee858476,f21ae9,415673.2,Rejected,South
24ae3f2b,e8c2d7,113261.5,Pending,East
a081f7af,acd4f6,173820.44,Approved,West
7393e16b,b73468,245095.23,Pending,West
b46be7bf,b55b43,376091.26,Approved,East
1ad64cd0,50a2fa,498252.16,Pending,East
892c0ba3,7ee290,123003.09,Rejected,North
07ead16f,7a835d,304901.16,Pending,West
c16e9379,081365,308384.06,Approved,South
c7226cb8,6ec84d,496545.06,Rejected,West
0f24cb22,9fd516,131319.14,Rejected,North
ed17b1f8,8261ff,139804.04,Rejected,North
7e7e8705,4ffa3e,486284.34,Rejected,West
60ba2761,d728c6,179756.42,Rejected,North
a2c92923,54d71f,493276.86,Approved,West
afbb69ee,762041,376487.55,Approved,East
98a35379,1928fb,63899.5,Approved,South
5555a7c6,ec633d,297443.96,Approved,South
131a4793,4a58ab,349093.89,Rejected,South
a80cac13,cdb9b8,460824.51,Rejected,North
7af793e5,2a5db5,304752.76,Pending,North
71d1c6cf,340fae,292645.5,Pending,South
418bbb15,58e960,22622.41,Rejected,East
f8578bb5,c172b7,433030.79,Rejected,South
b4c92762,d44814,423009.94,Approved,South
92e6765f,305837,475081.64,Pending,East
0e06773e,8bdaeb,348542.61,Rejected,West
98a10b54,514fa1,215911.14,Rejected,South
7e5eb731,d5d8fd,450840.64,Pending,South
10e5bcd5,6f3ae8,315039.61,Pending,East
d87674ea,06cd63,129231.46,Pending,South
abec1e84,f36d94,293952.1,Rejected,West
81ff2308,ebeadf,481389.42,Pending,South
8ca532a9,0c6308,261054.49,Pending,West
bf297167,52f87b,102010.99,Rejected,West
cc558a94,0d9107,184011.14,Rejected,North
6eb4876f,0d7f26,180691.21,Approved,West
72c410d3,9a4451,150763.42,Pending,North
61d318c3,1a47e1,492222.52,Approved,East
3089cfcf,52568f,141695.48,Pending,North
57a5f1e6,27a605,318523.27,Pending,East
27c26021,c0dc34,338032.4,Pending,West
845842dc,c08232,389833.01,Approved,North
3896e6ea,cf6679,184361.43,Rejected,East
40f45ace,e22cea,93376.29,Rejected,North
07cf54c3,eb3702,396818.92,Rejected,East
5a2868ce,167c2d,497208.82,Rejected,South
f79999ef,4c525d,255018.23,Rejected,North
f4b4c4d2,d8001b,58740.78,Pending,East
8a68c401,9aa180,484957.2,Pending,South
8e4b8c7e,c4f7a2,212876.3,Rejected,West
819dd935,72a37b,267274.01,Approved,West
1c9fcc3c,358d7a,165633.33,Approved,South
94f22197,5f7f46,215725.93,Pending,East
c3290750,29a655,151136.12,Approved,East
2a7f1b01,9800c0,401472.16,Rejected,East
eccf5a4f,1963ef,385540.05,Rejected,East
10f217f4,3ee0e6,416643.71,Approved,West
e8901db0,b74653,412581.99,Approved,East
5377df00,9e640d,338675.48,Approved,North
eba76e3b,feed21,233870.31,Pending,South
3d53161b,39701d,335961.77,Rejected,East
7742ff0a,b91ba5,341927.81,Rejected,North
9d0c7673,baa4ff,426232.48,Approved,South
e98fce5a,725f07,254851.54,Approved,South
df1b585e,701ef6,225600.05,Pending,North
a6ca12f4,b58032,304536.39,Approved,North
fdc4025b,b04df9,338520.01,Approved,West
018c1d44,42a97a,282264.33,Rejected,West
d7cc0824,436140,485032.87,Pending,South
0071a6d0,799e33,460877.52,Pending,North
00c37d4e,4dece6,408482.94,Rejected,South
cff7e63b,505187,242094.84,Approved,East
474425e4,8d4a7c,256107.07,Approved,North
cad85648,7233cb,178869.05,Pending,North
22d5b8fd,ab5ed7,125664.67,Pending,South
df770e05,fc7866,249909.15,Pending,West
36271d57,9790fa,419346.8,Rejected,East
8f235e2c,ef759a,368206.34,Pending,West
ef912261,0feaf8,489274.2,Pending,North
cd7c7f75,53acfd,252929.16,Rejected,East
246379e6,237497,453065.55,Rejected,North
f81ef24f,4ef9a0,395113.12,Rejected,South
1f376c57,12997a,302979.36,Pending,South
0d60364b,c9ef63,36885.68,Pending,East
86604876,0b9756,171138.86,Rejected,East
c154a649,0a7552,287120.8,Pending,North
8243bd9a,1730b0,450116.65,Approved,South
14d60ab0,c55a2f,120697.05,Rejected,South
fb6215b7,dfb03a,284073.95,Rejected,North
c19ea535,01a803,58971.37,Pending,West
87fd666e,0d1231,235913.56,Approved,West
963539e8,2fd4d1,343207.01,Approved,West
5b234f0c,d90397,401276.36,Approved,West
22142c8c,5bb33b,328751.94,Rejected,East
a0d916d8,06b2c7,465628.4,Rejected,East
cb6aaae2,99e648,84814.4,Approved,East
9722f902,c57da4,238389.54,Pending,West
5f3aba55,d00203,72293.42,Approved,South
cfd3211e,6b2542,296302.81,Pending,North
7c71320b,61e15b,92968.28,Pending,West
323fd6ff,443e13,137404.84,Pending,East
72352524,d6c7f6,181642.85,Pending,North
3646b8d1,2fdb26,150432.95,Rejected,North
1f507615,456ec8,450880.62,Rejected,East
08babeff,b5f4a8,336835.1,Pending,West
88d5481b,efe73b,459733.34,Pending,East
9ba8b2e9,3d7257,414968.31,Rejected,South
4777a471,a84341,441340.3,Rejected,West
46c8ea54,c33334,490000.11,Rejected,South
a72afc02,0a4c44,223388.09,Pending,West
7562b048,daa23e,79787.99,Approved,North
c791fd15,0540ae,350037.67,Rejected,South
34196454,f2c5e9,489121.58,Approved,North
e18a8a5a,69ea68,387650.51,Rejected,South
7c66cc7e,4ccb81,170157.56,Approved,North
63c8df23,02cbc9,412213.43,Approved,South
a696c4f0,446fa2,55092.84,Approved,North
28d8d6d3,4ce7a5,379739.74,Rejected,West
5a23b4b4,76c1fe,159816.11,Rejected,West
dd9dbb23,66420e,408552.29,Approved,South
7465f879,15c866,169809.8,Pending,South
2175eeac,deff6a,34544.98,Approved,South
44ec5ead,cf1c71,7227.01,Approved,West
b5a993c2,4b6ccf,409514.05,Approved,West
c47e3c40,6427dd,24902.64,Approved,North
435d1f57,953cf3,115699.46,Rejected,West
1135dbdc,45aca3,418456.08,Rejected,South
edc3cf55,cdc332,408891.74,Pending,South
4b7482b6,8cee27,301345.16,Rejected,East
f5919f0f,9611d3,305953.65,Pending,West
be48f7b1,0f4d89,139777.46,Rejected,North
18f643d4,600d72,170075.14,Approved,North
4380a235,f44506,67448.72,Approved,North
49772d71,a28cda,353760.9,Pending,South
d238dfa7,b3b1cd,347138.89,Rejected,West
81636e24,72ea33,296267.46,Pending,East
bb9c7292,a8f303,71244.03,Pending,South
39fb3b7f,3944d0,70550.72,Approved,East
65b12066,148076,185826.01,Rejected,South
246ef9b9,7d3042,442279.45,Approved,South
283aaa06,4c267c,434392.12,Approved,South
4711518f,7904ce,164306.82,Pending,North
1980baea,468973,494173.94,Pending,South
4b0fe7a2,83b0c0,420523.29,Approved,West
f8325638,dfa110,487462.77,Rejected,South
dc11cf0b,9238b4,417257.3,Rejected,North
783056a8,18822f,401157.75,Approved,West
bb49359f,dfa4e0,369284.55,Pending,West
287f249d,7faac6,241405.96,Pending,West
10356d09,2ad798,94912.82,Approved,South
3014be1a,cc4611,20305.33,Approved,South
0f97da73,9f2134,197832.64,Pending,South
6d44a27a,1b0192,188259.66,Approved,North
cf2be488,6c4b72,174257.62,Pending,North
ac1dcf54,e529d9,181209.05,Rejected,East
15987900,3a364f,412786.8,Rejected,North
b29ded6e,514c52,274115.42,Pending,South
bd1afb00,d096bc,352733.53,Pending,North
02375ba2,fbb389,300934.93,Rejected,West
a833ac92,d25476,372348.27,Pending,North
1728bc31,7cd80b,231963.23,Rejected,South
091ac158,7b713d,250863.1,Approved,West
41e97a8d,4b0a33,194948.44,Pending,West
578ccf63,63b6fd,478039.94,Approved,South
cd9cb325,3d1a7c,250854.75,Approved,North
508a97c6,ea6fee,213691.03,Approved,West
a4e4ab0a,6f690d,12961.47,Approved,West
df22b5a1,67ba69,412920.22,Approved,West
e081f8bd,1b74a9,204679.25,Rejected,West
fbc39d77,fbee3b,396695.09,Pending,North
8da2dad5,95f8e5,381709.3,Rejected,North
e05dd74b,b93970,278291.18,Approved,South
22a0bd2d,0c0639,68335.98,Rejected,West
b2091591,c7b6f6,6019.55,Rejected,East
0ea39e2b,19b4e3,278617.65,Rejected,West
57995701,d00a93,34656.09,Rejected,North
61ba1887,d4487b,246130.66,Approved,West
f6e11e73,8005e9,180348.73,Approved,East
b2a7a7c2,ff50cf,444968.92,Rejected,East
df07f607,3c75b6,228722.09,Approved,South
8dea997c,13c57b,129642.45,Approved,South
587eee0b,fdc0f2,397729.21,Rejected,East
ff7bd3e8,c16baa,395425.94,Approved,North
617d5a14,b1b5db,248868.83,Approved,East
6e28405e,6d247e,229607.72,Approved,North
5f901033,2b33ac,5855.13,Pending,North
9d452ab5,cf86ac,191229.3,Approved,West
8fa121a2,e41a35,216404.44,Rejected,West
c382bdfb,e4a1e2,313048.59,Approved,South
6c51172e,a359eb,154634.87,Approved,South
acb54ea0,2eb65d,207627.89,Approved,West
46a12966,4d1214,109438.64,Rejected,North
10f8dca6,0108cd,123457.4,Approved,South
7c9e055d,75a113,29153.95,Approved,South
6708c08c,4a77c6,202932.13,Approved,West
9099fcfb,44dd55,139756.25,Rejected,East
37c812ae,a47936,213588.54,Approved,North
aa215760,ba34f3,234977.36,Pending,East
14eec533,852138,74002.74,Pending,South
38edd4c8,7c7626,274733.12,Pending,East
cd8296ee,2bcce8,481595.22,Rejected,South
99d58f18,6a9c71,454076.33,Approved,West
5b397cad,8959bb,322745.64,Pending,North
47900a40,c69d9d,324534.89,Pending,West
5e8c2d81,115596,67786.6,Approved,North
72352524,bee410,64407.74,Approved,North
2b12fe8e,5234df,214225.21,Approved,East
a3816f71,c545a8,485566.35,Rejected,South
ecde6ee3,05078d,280723.84,Approved,East
e1680700,9a931c,384129.59,Pending,South
36684bc4,49755a,346993.8,Pending,West
73facbbc,203d10,400522.41,Rejected,East
f9a6698a,be3cbb,8703.07,Pending,East
af0548bb,2a7f13,103188.8,Approved,East
6e7975de,45e0fe,229304.3,Approved,West
7384f9b0,f15dd8,282373.26,Approved,East
b4105134,610783,323797.35,Rejected,East
dabe1f5a,eb09e9,88889.77,Rejected,North
fe151f58,d6e1ba,180068.13,Approved,South
22142c8c,4ac425,178131.14,Approved,North
9cd98cea,36927e,133750.18,Pending,West
47057603,528046,267783.62,Rejected,South
7b28c7c2,1dab11,171851.99,Rejected,East
935204d8,5c30c8,130738.66,Pending,South
5a2868ce,c1a275,251953.52,Rejected,South
e2f964c3,e3e711,392500.25,Rejected,East
12b15576,8c7a32,280720.73,Pending,West
916462a4,443843,45646.62,Pending,East
a05e9d50,506c41,291979.86,Approved,West
57c12847,70e836,288595.71,Pending,North
177dbde5,6198b8,441029.91,Approved,West
4a5527d3,0d7bd8,145712.62,Rejected,West
7829ba7d,b5a86f,42274.79,Pending,North
924c3b46,448831,142619.17,Rejected,West
7e9d76a4,87fa62,279598.16,Pending,South
0437406e,b9e1d9,435460.34,Pending,West
5dc4db9d,a2f3ff,261434.44,Approved,West
90182843,8f80e9,365524.99,Approved,North
967f7c81,4c12df,316937.96,Approved,West
49983819,724fb5,16977.99,Approved,South
9c78ac76,246876,119989.06,Approved,South
b82cf623,840e39,234176.62,Rejected,North
de59d90b,1081af,435608.78,Rejected,South
77d4296b,64a805,454442.93,Pending,North
3ad97979,782756,39241.63,Pending,West
da3c4b5d,4377e9,44740.89,Pending,East
f53b0aa6,5b33b6,441423.1,Rejected,South
b2b033be,9666fa,447289.95,Pending,East
06d95694,daf604,241293.85,Pending,South
bd025e04,8837b7,306555.45,Rejected,West
b13b2d56,73ea52,110816.66,Approved,North
10e5bcd5,46b930,393842.5,Rejected,South
cb432b55,3eb9c0,130914.28,Approved,East
336a8683,03a6a1,304005.78,Pending,West
eb29e8c8,e47101,174646.91,Approved,South
f7460da5,114cb2,346308.91,Approved,North
b6dbe25c,a8cd35,332394.83,Approved,North
a9ce4080,fe6225,69523.21,Approved,North
7f2b2556,3da04a,347337.31,Rejected,South
13b7a144,a23759,176104.82,Approved,North
a6ca12f4,a30254,173832.08,Pending,West
ca21f7e7,8451b8,291397.71,Rejected,North
2fa80261,8dafc5,226746.33,Approved,East
c1ef72f8,2d0a5c,6307.22,Rejected,West
87677a6d,dcf371,156324.97,Approved,West
b9ba7b90,ee82ce,380967.79,Pending,West
0432e236,f6c06e,435552.29,Pending,East
67181e5f,2769cb,52767.9,Rejected,West
d153e3ab,615d1f,493796.57,Approved,East
f35ce280,142b4e,436715.76,Approved,North
206ef69a,5fb1a8,113837.13,Pending,East
bac7611c,f07d1c,448710.07,Pending,West
0d0726d7,222796,424382.75,Rejected,South
489df503,104445,263293.95,Rejected,East
afac8422,9fc47f,280836.34,Approved,North
ab22cb5c,c0dcd9,279824.85,Pending,South
fbceaa60,d1bb06,64090.56,Pending,West
23f3fcd1,6ed4c1,467375.4,Pending,East
1c27222d,f9d602,65488.8,Rejected,East
9ecd4816,053d85,407454.7,Approved,North
05c709d5,2af4be,109240.45,Rejected,West
7b098566,74d7c5,477701.39,Pending,South
38d371b4,67bfe2,259987.42,Rejected,North
fef0960c,fdf48d,254935.57,Rejected,East
811d0524,8c6213,337283.34,Pending,East
bbd41d0b,a55d35,432807.15,Rejected,West
02e0489d,de5ec6,455525.42,Rejected,North
e083aaf3,3095d3,27992.21,Approved,South
bc2b9c53,393f01,6364.48,Approved,East
4cd84e04,538b63,162951.92,Rejected,West
cd695fe4,7ee522,26548.81,Approved,South
617cbb38,0896c3,39833.43,Rejected,North
c9901ed3,1ff2c4,55890.34,Approved,North
7729ab53,4a11ee,233298.35,Approved,South
e8c3973e,df95b2,202152.06,Approved,East
3ae546d3,c55e8d,327497.24,Pending,West
0b49bcc2,7f0bff,267502.14,Approved,South
abc47127,ea1e0b,483390.38,Approved,South
577330e5,93947f,133505.52,Approved,South
0a1ba58c,d5cfb4,331141.18,Approved,South
d86ad03e,66d071,182056.88,Pending,South
3b8e6c1b,9b4a6e,255377.19,Approved,North
7393e16b,535cbb,397817.73,Rejected,South
0a1ba58c,ab8056,444060.81,Rejected,South
36dd51ef,3df7cc,385472.67,Rejected,West
40a29642,e28f01,48001.43,Pending,North
e8efd035,3d02da,301895.45,Pending,North
a8df4170,c350cd,383326.07,Approved,West
29e288b1,d1d81a,188703.36,Pending,South
396e8102,dd95c8,161511.24,Approved,West
01a8fc64,27299d,121113.26,Pending,North
551faf45,28e0b3,314422.98,Pending,South
1c06bf2f,1b685a,306487.0,Approved,West
8bfe55f9,c3f32e,80635.24,Rejected,South
91e54219,bdecc7,391942.08,Rejected,South
ddb8e599,78684f,401426.65,Pending,South
08fb13df,73b304,35632.64,Pending,East
7538607e,f41fe5,148363.42,Approved,South
c1cf4524,d09480,345317.11,Pending,South
d5748943,f7f737,359254.8,Pending,North
02f11602,da1a72,105242.27,Approved,North
5b7d7589,c092b6,187893.03,Approved,East
9d40d5cf,54d19c,334032.31,Rejected,West
e8336558,cc2f92,125645.94,Pending,West
36511e04,4ce131,140999.39,Pending,South
06c1b363,e45ff8,121740.59,Approved,East
6fd766e5,4a829c,382884.23,Approved,North
38fdf92e,7da832,332941.99,Approved,South
8a590ddc,d47f7a,70891.46,Pending,East
35d5bb4e,cdf5d9,455065.68,Rejected,West
c5a0a8af,f6e791,85740.85,Rejected,South
fb4e6986,7ad0ac,190148.56,Rejected,North
91d753b3,6a4d17,389478.55,Rejected,West
63380294,780ee9,490538.57,Pending,North
3edc5a5f,f15c2e,109886.12,Approved,South
5ab959bc,347a84,106373.47,Pending,West
cf921547,8c6f20,106106.18,Rejected,South
905ec1ec,8f0870,268772.21,Approved,South
994107c9,2a9813,459979.45,Pending,North
5c68c48e,9e91da,263214.4,Pending,South
00738ce8,ca1607,462174.45,Pending,South
02835527,e1359f,242262.15,Approved,South
a271cb52,1bbd11,473261.32,Rejected,South
6e34ea37,4fe7ba,477200.13,Rejected,South
f78c2b07,8521c8,118556.71,Rejected,South
3bbd96d2,782025,163214.65,Rejected,South
6cf1c21b,defa57,253806.07,Pending,East
6ee396cc,f19b56,256226.78,Rejected,South
2d1eb548,ac9155,158583.98,Rejected,South
0b49bcc2,70287c,302067.83,Pending,South
fdde4c7f,c6d695,25184.39,Pending,South
9ea520fa,b8e34e,295207.75,Approved,East
f449e297,6c1be2,377872.62,Rejected,West
8cf3104d,a7b218,192979.76,Pending,North
01bae3c4,789b45,495798.17,Pending,West
02247af1,edebde,224936.58,Pending,South
b5d55c75,965034,265917.92,Approved,South
76ac575f,c5440b,220255.69,Approved,North
67de8a42,378095,356157.51,Rejected,West
7becf1ba,fcf569,399676.7,Rejected,South
7cece61e,40c276,450536.12,Rejected,South
f8473f74,fad6cf,193435.08,Approved,North
c6c049c2,dfb576,344046.13,Approved,North
50a4e04f,60e36f,77918.12,Rejected,South
c588dcbf,3dfea6,290261.8,Pending,North
540835ca,b8767b,336064.53,Rejected,North
2bea7bcc,80e14f,284999.68,Pending,North
34e73b5f,b83322,33279.4,Approved,West
9d755944,42fe37,18643.14,Approved,North
6a314675,dc3932,496219.25,Rejected,West
9a986829,07748d,328082.66,Pending,West
29930613,7428d5,36204.88,Rejected,North
af76ce5b,c366a3,265824.47,Pending,South
ce49c05b,5eec04,304189.86,Approved,South
f6e11e73,4e3e72,310207.81,Pending,South
71d1c6cf,9832e8,130601.29,Approved,North
f231afd2,800b08,20125.7,Approved,South
10003ab4,ac6458,316988.85,Rejected,West
9867a856,d668f2,336324.4,Rejected,East
38fdf92e,b41f65,44953.61,Pending,South
ce5cfe88,730b4d,364363.14,Approved,South
4b46e6b3,aaf07a,474375.13,Rejected,North
8305812a,c5ede0,371586.96,Approved,North
bc6a1d0a,db5e08,51030.16,Rejected,West
865b5b38,f6cdbb,172200.75,Approved,South
ac246ec3,1fa758,359528.11,Rejected,East
a9728644,5c15da,375069.67,Rejected,North
357e66bc,00a987,45874.99,Pending,South
05e7d7be,433e2b,225392.05,Approved,West
a4a47c55,a2eeaa,55642.99,Approved,West
953692a1,ceba8e,404381.09,Rejected,West
787278f9,dda984,150971.63,Rejected,North
3452022f,ba2531,93834.88,Approved,North
52963efa,e76a76,55368.88,Rejected,South
9821f8ea,aeeb50,316415.23,Pending,East
ecc27ec8,a83817,269259.75,Rejected,South
baf9a822,d480de,471610.4,Pending,West
bdff7c02,d18939,297768.32,Approved,West
33b66f52,69fcab,186473.89,Rejected,North
d55a3cd3,f60155,299257.09,Approved,North
43853bad,e9ae2f,191778.87,Pending,West
93aa9b6d,09fd8c,232007.39,Rejected,South
dfd4d647,00cf55,403085.26,Approved,North
a091f118,04c524,114932.18,Pending,South
04cc752b,452a6a,90350.33,Rejected,North
c85272bf,63416c,210399.13,Approved,West
3e5b1cee,89a518,143816.1,Rejected,West
f5dfbaa3,336fda,212359.04,Approved,North
f0adbfbc,219fef,435551.24,Pending,North
d4e5d996,2c2f3c,93479.25,Pending,North
ef88259a,5b2e73,450829.22,Approved,East
cc005449,46b42f,165189.05,Approved,South
e0b5c216,af6de8,15367.93,Approved,South
57a602fb,517713,80774.45,Rejected,South
f7bfb939,70b300,41579.19,Approved,South
a284b389,a0bf60,340509.54,Pending,West
d2982591,f64301,132830.53,Approved,South
0c3e0be1,de0c58,431692.29,Approved,South
345f44d5,4a7d9f,270621.23,Pending,South
e7b08b22,c5686b,488636.47,Approved,East
4d33fbfb,defee1,438163.53,Pending,West
812e17d5,bf5f8a,245313.45,Rejected,East
947ccf9b,e7f53c,411934.85,Rejected,West
10e51bf8,e48187,465271.15,Rejected,East
2f81c6e6,968ca4,21120.89,Rejected,South
03b5c5a3,af86b3,97610.87,Approved,South
81df3c52,4f0eeb,326550.6,Approved,North
416d5700,4f1fcc,174420.67,Approved,North
c5369a3f,1feb99,351894.87,Pending,South
b41bac20,b3a91c,446838.47,Approved,East
e3a7a97a,20bfaf,284220.93,Rejected,South
b7bd9192,389ce3,182829.65,Rejected,North
f01af1fe,33710e,170767.57,Pending,South
451a8dce,ec75eb,51765.01,Rejected,South
96bfb575,8fc1a4,174135.11,Approved,South
0bcbc684,f3b9c8,190429.88,Pending,North
4b11b173,448776,11727.58,Rejected,East
51204b91,32574b,327959.33,Pending,East
0f136b9f,c949c4,407666.07,Rejected,East
dc84cb3c,13b090,399311.73,Approved,East
d845149e,e6164d,264787.69,Pending,East
65113d56,24dbcc,126159.1,Pending,South
28711a96,c1e155,467987.78,Pending,West
21a4ab0c,010c8b,478374.44,Rejected,South
daab2a5b,dbeca5,273985.36,Approved,West
c14073db,4170d9,122127.41,Rejected,South
bab093cf,ca0ad3,341406.45,Approved,North
230c31f7,af8fb4,209250.35,Approved,East
dd4d0542,7f0011,363957.52,Rejected,East
cff9e007,af7c78,30928.84,Approved,North
364171ef,cfdc13,30142.75,Rejected,West
c8d65fed,09ad61,172898.89,Pending,South
d9c1e8c2,0dd8d7,341275.95,Pending,South
cc61a092,60f5a8,89067.78,Rejected,South
a20f5cf7,217fed,383719.8,Approved,North
5a008a56,7ab66a,152465.82,Pending,North
cb9aaa67,29a687,461023.3,Rejected,West
032c99e9,e5bd6d,185410.8,Rejected,South
8cb9b791,ec6173,462266.75,Pending,North
1ac2d5d3,94cea5,317506.2,Pending,South
c80001a3,6df91b,446991.73,Rejected,West
9e457e37,38b085,152291.63,Rejected,South
ef855c71,2995d3,83283.11,Approved,North
ab18d528,a9651e,310246.32,Approved,West
82414b6f,3bf170,476354.23,Rejected,South
328c6169,26c672,62312.05,Approved,East
730a5bcf,225b14,446066.03,Approved,North
63c8df23,d1d112,56422.54,Rejected,South
26981dda,1cbd0c,210255.83,Approved,East
62a8c0cd,0f90dd,458346.31,Approved,North
acd9ef39,546054,148262.42,Rejected,East
c4b01174,a18a4d,228068.26,Rejected,East
c0a73077,407aa1,22935.15,Approved,North
fb5a644e,36da58,412680.98,Rejected,West
6a02ba77,69a642,127711.87,Approved,North
feb02a47,f5dcaa,163213.93,Rejected,East
8f235e2c,738b09,475802.67,Approved,East
0377df5a,08ad22,410668.78,Rejected,South
f86b1957,31d934,131219.3,Pending,West
11e5c73d,2b1ea8,36026.36,Pending,North
b24aff67,0a4b8c,413749.27,Pending,West
e1f2cf10,bf4eba,178794.02,Approved,North
4513fc83,1a67e9,142604.96,Pending,East
3883d2f3,858a6a,376373.29,Rejected,East
e4000267,386db0,387974.96,Pending,East
82268841,08d21c,206844.04,Rejected,North
7c1b6943,ba9a7e,280389.81,Pending,West
46b4d78a,eeca19,196889.89,Rejected,North
ac82e8b4,87faef,288904.05,Rejected,West
870a162f,71fc5d,9196.63,Pending,West
fb4b23ae,9e87ec,340476.11,Approved,South
b8897aee,67b200,117129.51,Approved,East
49ff33f4,cd4f3e,130393.43,Pending,East
67be38eb,03eace,262599.23,Approved,North
022a1a58,21e930,281171.55,Rejected,West
dd5b018f,d71736,51151.82,Pending,South
51ce87a6,259f78,39662.75,Rejected,West
4a6a2c1a,f5686c,21149.76,Pending,North
2e25c57f,95ec9e,82198.51,Rejected,North
35245857,7580ff,225401.29,Approved,North
95e4314c,2633de,188045.66,Approved,South
270924ee,e7ecc8,423910.14,Approved,East
7ea784ba,9e6ce4,19191.28,Approved,North
75252b55,6722db,432289.72,Approved,West
94b0f176,ac6bdb,217154.67,Approved,South
f052b71c,1778a7,195795.09,Pending,North
f8de995b,5fb162,373090.07,Rejected,South
ce45611c,f7c46e,73658.39,Rejected,South
5a58ecc7,a3253c,487470.65,Rejected,South
cd357973,4f6d7c,492142.06,Approved,East
60989d27,eaf201,240049.66,Rejected,North
349197de,b5ab5e,349371.55,Pending,North
bee24b5b,27fc12,172246.24,Approved,North
586d3a0b,495fdc,281649.7,Pending,West
59f4c805,dbc2de,246419.54,Approved,West
b9ba7b90,dcaa95,296725.94,Pending,North
9550c6fc,50c43a,331115.96,Approved,North
964a22c9,feeb78,168362.92,Rejected,North
24ae3f2b,511525,286810.63,Approved,East
98dacdfa,580664,232828.36,Approved,South
3906aec4,1a7e3d,469013.49,Rejected,West
8dc9bd5e,c6b92f,173436.31,Pending,South
5e3f685c,9c86ca,360202.66,Approved,East
512b4831,d7cb6a,172053.51,Pending,East
48138f63,d7c2e8,86988.25,Rejected,North
38681ebc,aede7f,261125.39,Approved,South
f6fb1036,2dcda1,319865.6,Rejected,East
393563ba,0512ca,373643.12,Approved,West
1bd03d07,609021,232495.64,Rejected,West
848e4afd,8f9d44,338541.81,Rejected,South
e2794d05,56b154,113756.0,Rejected,South
05ddb181,61f9c0,344549.75,Approved,North
19316d9d,5ea8d7,365187.19,Rejected,North
c638c4f5,b90476,26826.64,Rejected,West
48fc05ce,ed056a,488734.13,Rejected,East
dede7179,74d9f4,471099.99,Approved,West
bd75b15b,5bed4a,349407.74,Rejected,South
416b889d,d0682d,53337.66,Approved,West
a6969f5b,ed11b1,265023.52,Approved,South
c83c71af,b44f95,386514.5,Approved,East
da9e5fbb,a1c2aa,170224.61,Rejected,North
9a4228af,25e7cd,103695.3,Rejected,North
a2f3993b,2cb752,243820.13,Approved,North
437f87e8,6d119e,5230.49,Approved,North
2ae4a74e,5d6bb5,367951.22,Approved,West
6ed47696,16636e,27947.73,Rejected,West
6f3bd855,c1d0a4,267584.06,Pending,West
b12334a1,f84c7b,405095.72,Rejected,East
3524f51e,b87e21,181105.19,Rejected,West
9545571a,e3c089,236232.54,Rejected,North
ef48274c,b4b805,36733.84,Approved,West
e13e79a3,a0b416,497866.85,Rejected,South
89379724,4d57bd,192192.31,Pending,South
465c5100,95abee,197272.35,Pending,South
4e2c6abc,129051,389175.66,Approved,North
71a47768,b8005c,475785.98,Approved,North
1162025d,92ac78,469842.14,Rejected,South
a06b1457,8f9b7f,101207.03,Rejected,South
b53957c8,4951f4,50622.46,Pending,North
f876a4de,a2a6e2,187359.71,Rejected,West
3044b1bb,0ae771,195586.39,Pending,West
386da008,977155,372679.73,Pending,West
4879f546,2c6b98,254217.29,Approved,South
d92e9b40,13315c,82984.17,Pending,South
059ed0a7,48a992,476855.81,Rejected,North
6a93b01a,c0dfbc,142927.32,Rejected,North
d6be6510,219a41,434528.26,Rejected,South
e0d5e707,79abce,85498.19,Approved,North
3f1ddeaf,986783,406636.49,Approved,North
01cf50e4,8244f6,64173.69,Pending,West
9360511c,690a67,82337.41,Rejected,East
67cd201f,5822b9,45628.52,Approved,North
8d7e0698,bc3a37,33085.85,Approved,West
59f4c805,003765,408287.85,Pending,North
4aa8356f,143e5e,159089.19,Approved,South
4d4263b0,456582,401025.01,Pending,East
30715459,441bab,15509.27,Approved,East
1996577e,e83a58,211765.14,Rejected,South
12d21f95,a6d786,244038.9,Approved,West
8ca532a9,c3598b,363521.55,Pending,North
6594df25,78bdac,477027.05,Rejected,West
c23958ad,bea582,191372.99,Approved,South
ad0fcac0,c4976f,342503.1,Rejected,North
85a9a3b2,aac49d,132518.29,Rejected,West
8906f2c6,0ab7a8,392032.16,Approved,East
2c4fef8d,3da895,155615.53,Approved,North
cecc0bf4,f8a4ce,46772.13,Rejected,South
ea02a4ae,d67853,41960.78,Pending,South
5ed6e186,1052d2,53425.28,Rejected,West
bcc4ed1e,fd1f9d,79925.8,Approved,North
f0cb7e42,d6ca7c,48327.56,Approved,East
2cffb245,625cc6,334875.34,Pending,South
cf9353ff,ffafa8,408625.13,Pending,North
96d4b36d,33a11c,278933.25,Pending,West
51318d9d,a3c560,11395.23,Approved,West
7512ee5e,1219d7,283216.45,Approved,East
902e98e9,87d814,389612.44,Approved,West
aac8a12e,263ba7,371364.9,Approved,South
1c06bf2f,f06068,385297.27,Pending,West
