OrderID,ItemID,StockLevel,OrderStatus,OrderDate,Warehouse,Price,ReorderLevel,Category,SupplierName,Quantity,CustomerID,PaymentMethod,DispatchDate
13725,Item_3725,12472.0,Cancelled,2024-11-15 09:21:06.799583,WH3,651.464,,APPLIANCES,Supplier_B,,,PayPal,
13726,,-1.0,Shipped,,WH3,891.739,,FURNITURE,,,,Bank Transfer,
13727,Item_3727,-1.0,Pending,2024-04-29 09:21:06.799589,WH2,963.453,38,ELECTRONICS,Supplier_C,,CUST_4185,Credit Card,2025-02-04 09:21:06.838727
13728,Item_3728,-5.0,Delivered,,WH1,139.903,,FURNITURE,Supplier_A,,CUST_1738,Cash,
13729,Item_3729,700.0,Pending,,,108.867,16,TOYS,Supplier_A,8.0,,Bank Transfer,2025-01-31 09:21:06.838732
13730,Item_3730,,Shipped,,WH3,373.916,Not Required,TOYS,Supplier_A,,CUST_1343,Cash,2025-02-04 09:21:06.838735
13731,,500.0,Cancelled,,WH3,866.107,Not Required,APPLIANCES,,,,Credit Card,2025-02-01 09:21:06.838742
13732,Item_3732,700.0,Pending,2024-12-27 09:21:06.799601,,42.737,26,TOYS,Supplier_A,,,PayPal,
13733,,500.0,Pending,2025-01-15 09:21:06.799604,WH2,88.825,Not Required,FURNITURE,Supplier_C,10.0,CUST_2320,Debit Card,2025-01-31 09:21:06.838747
13734,,500.0,Cancelled,2024-06-28 09:21:06.799607,WH2,945.607,Not Required,ELECTRONICS,,19.0,CUST_3797,Cash,2025-02-04 09:21:06.838749
13735,Item_3735,700.0,Shipped,2024-05-06 09:21:06.799609,WH3,959.251,44,FURNITURE,Supplier_A,,CUST_2836,Credit Card,2025-02-05 09:21:06.838752
13736,,-5.0,Delivered,2024-12-24 09:21:06.799612,,124.733,30,ELECTRONICS,Supplier_B,,CUST_2024,PayPal,
13737,Item_3737,-1.0,Shipped,2024-02-07 09:21:06.799614,WH2,287.324,,FURNITURE,Supplier_B,,CUST_2642,Credit Card,2025-02-01 09:21:06.838756
13738,Item_3738,-1.0,Shipped,,WH1,67.858,Not Required,ELECTRONICS,Supplier_B,-2.0,CUST_1601,Debit Card,2025-02-02 09:21:06.838759
13739,Item_3739,500.0,Delivered,2024-12-10 09:21:06.799620,,931.984,Not Required,ELECTRONICS,Supplier_A,,CUST_3093,Cash,2025-02-04 09:21:06.838762
13740,Item_3740,500.0,Cancelled,,,943.495,31,FURNITURE,Supplier_A,12.0,CUST_4141,Debit Card,2025-02-01 09:21:06.838764
13741,,700.0,Pending,,,368.511,Not Required,CLOTHING,,11.0,,Bank Transfer,2025-02-06 09:21:06.838766
13742,,-1.0,Cancelled,,WH3,35.54,Not Required,ELECTRONICS,Supplier_D,0.0,,Debit Card,2025-02-03 09:21:06.838769
13743,Item_3743,-5.0,Pending,,,247.053,48,CLOTHING,Supplier_B,13.0,CUST_1377,Credit Card,2025-02-06 09:21:06.838771
13744,,,Pending,,WH2,960.72,Not Required,FURNITURE,Supplier_D,0.0,,Credit Card,2025-02-03 09:21:06.838773
13745,,-1.0,Delivered,2024-06-27 09:21:06.799636,WH2,90.382,,FURNITURE,Supplier_B,,,Cash,
13746,,9526.0,Delivered,,WH2,56.61,,APPLIANCES,Supplier_B,11.0,CUST_3504,Bank Transfer,
13747,,-5.0,,,WH1,978.16,,FURNITURE,Supplier_D,13.0,CUST_4660,Credit Card,
13748,,700.0,,,WH1,504.063,Not Required,ELECTRONICS,Supplier_D,,CUST_1436,Credit Card,2025-02-06 09:21:06.838783
13749,Item_3749,-1.0,,,WH2,398.952,Not Required,FURNITURE,Supplier_B,12.0,CUST_3838,Cash,
13750,Item_3750,700.0,Shipped,2024-03-18 09:21:06.799649,WH3,458.562,Not Required,TOYS,Supplier_A,17.0,,Credit Card,
13751,,6083.0,Cancelled,2024-03-06 09:21:06.799652,WH3,773.509,Not Required,CLOTHING,,,,Bank Transfer,2025-02-01 09:21:06.838790
13752,Item_3752,-5.0,Pending,2024-12-13 09:21:06.799655,,838.069,,TOYS,,,,Bank Transfer,2025-02-06 09:21:06.838793
13753,Item_3753,500.0,Pending,,,213.65,Not Required,FURNITURE,Supplier_A,,CUST_1331,Credit Card,2025-01-31 09:21:06.838800
13754,,7392.0,Cancelled,,WH1,668.572,,TOYS,Supplier_C,19.0,CUST_4859,Debit Card,
13755,,5587.0,Shipped,2025-01-28 09:21:06.799663,WH2,918.613,14,APPLIANCES,Supplier_A,,CUST_1090,Credit Card,
13756,Item_3756,-1.0,Shipped,2024-02-22 09:21:06.799665,WH1,369.593,,ELECTRONICS,Supplier_A,0.0,,Cash,2025-02-03 09:21:06.838808
13757,,,,,,419.654,,APPLIANCES,,,,Credit Card,2025-02-01 09:21:06.838810
13758,,700.0,Pending,,WH2,293.135,Not Required,APPLIANCES,Supplier_A,0.0,CUST_4594,Credit Card,
13759,Item_3759,-1.0,Delivered,,WH1,371.04,50,ELECTRONICS,,,CUST_4108,Cash,
13760,,500.0,,,WH1,780.17,32,FURNITURE,Supplier_A,,CUST_3318,Credit Card,2025-02-04 09:21:06.838818
13761,Item_3761,2689.0,Shipped,,WH2,944.601,,FURNITURE,Supplier_B,0.0,CUST_1119,Cash,2025-02-06 09:21:06.838820
13762,Item_3762,-5.0,Delivered,2024-03-27 09:21:06.799681,WH2,634.313,Not Required,APPLIANCES,Supplier_C,,,Debit Card,
13763,,2823.0,Pending,2024-11-23 09:21:06.799684,,966.286,6,APPLIANCES,Supplier_A,16.0,,Bank Transfer,2025-02-01 09:21:06.838825
13764,,7665.0,Cancelled,2024-02-21 09:21:06.799686,WH2,282.607,3,APPLIANCES,Supplier_B,3.0,,Credit Card,
13765,Item_3765,-5.0,Shipped,,WH3,961.144,11,TOYS,Supplier_A,9.0,CUST_1828,PayPal,
13766,,700.0,Delivered,2024-04-06 09:21:06.799691,,724.833,,CLOTHING,Supplier_D,-4.0,CUST_3443,Cash,2025-01-31 09:21:06.838832
13767,,-5.0,Pending,,WH3,136.104,4,TOYS,Supplier_B,10.0,,Cash,2025-02-03 09:21:06.838835
13768,Item_3768,-1.0,Shipped,,WH1,593.029,,ELECTRONICS,,,CUST_4708,PayPal,
13769,,-5.0,Cancelled,,WH3,611.364,36,APPLIANCES,Supplier_C,4.0,,Bank Transfer,2025-01-31 09:21:06.838839
13770,,500.0,Cancelled,,WH1,391.73,7,FURNITURE,Supplier_D,17.0,CUST_1805,Credit Card,
13771,,700.0,Delivered,,WH3,884.142,Not Required,ELECTRONICS,,7.0,CUST_1842,Bank Transfer,2025-01-31 09:21:06.838844
13772,Item_3772,500.0,Shipped,,,929.627,,APPLIANCES,Supplier_D,-1.0,,Credit Card,
13773,,-1.0,Pending,2024-01-31 09:21:06.799718,WH3,780.899,50,ELECTRONICS,Supplier_B,,,Credit Card,2025-02-04 09:21:06.838849
13774,,9289.0,Delivered,2024-05-18 09:21:06.799721,WH3,970.254,Not Required,TOYS,Supplier_C,,CUST_4495,Credit Card,2025-02-01 09:21:06.838851
13775,Item_3775,700.0,Cancelled,2024-08-06 09:21:06.799724,,137.97,11,APPLIANCES,,7.0,,Cash,
13776,,700.0,Cancelled,2024-02-09 09:21:06.799726,WH1,911.687,Not Required,TOYS,,14.0,CUST_1380,PayPal,2025-02-02 09:21:06.838856
13777,Item_3777,-1.0,,2024-10-02 09:21:06.799729,WH1,261.307,,FURNITURE,Supplier_D,3.0,,PayPal,2025-02-01 09:21:06.838859
13778,Item_3778,500.0,,2024-12-31 09:21:06.799732,WH2,783.044,,ELECTRONICS,Supplier_B,,,Debit Card,2025-02-03 09:21:06.838861
13779,,,Pending,,WH2,389.666,Not Required,APPLIANCES,Supplier_D,-2.0,,Bank Transfer,
13780,,500.0,Pending,2024-05-19 09:21:06.799736,WH2,282.707,Not Required,APPLIANCES,Supplier_A,,CUST_2488,Credit Card,2025-02-01 09:21:06.838866
13781,,500.0,,2024-11-12 09:21:06.799739,WH1,904.498,,CLOTHING,Supplier_D,,CUST_3679,Cash,2025-02-05 09:21:06.838868
13782,,-5.0,Pending,2024-08-01 09:21:06.799742,,850.186,4,ELECTRONICS,Supplier_C,,CUST_4704,Credit Card,2025-02-01 09:21:06.838871
13783,,-5.0,Shipped,,WH1,76.26,13,TOYS,,6.0,CUST_1322,Cash,
13784,,-5.0,Delivered,2024-05-28 09:21:06.799747,WH1,883.03,,CLOTHING,Supplier_A,-4.0,CUST_4085,Debit Card,
13785,,500.0,Pending,,WH1,80.543,Not Required,APPLIANCES,Supplier_B,3.0,CUST_3908,PayPal,2025-02-05 09:21:06.838878
13786,Item_3786,700.0,Shipped,2024-12-17 09:21:06.799752,WH2,986.682,Not Required,ELECTRONICS,Supplier_D,-4.0,,Debit Card,
13787,,,Delivered,,WH1,735.418,Not Required,ELECTRONICS,Supplier_A,6.0,,Credit Card,2025-02-03 09:21:06.838883
13788,,10974.0,,2024-05-19 09:21:06.799757,WH1,769.051,13,APPLIANCES,,18.0,,Cash,2025-01-31 09:21:06.838885
13789,,700.0,Shipped,2024-10-11 09:21:06.799760,WH3,195.254,Not Required,ELECTRONICS,Supplier_C,,CUST_1766,Cash,
13790,,700.0,Cancelled,,,668.477,Not Required,ELECTRONICS,Supplier_D,-3.0,,Debit Card,
13791,,,Shipped,,WH1,337.162,Not Required,ELECTRONICS,Supplier_B,,CUST_3118,Credit Card,
13792,Item_3792,-5.0,,,WH3,287.411,12,ELECTRONICS,,,CUST_4114,Credit Card,2025-02-05 09:21:06.838895
13793,,700.0,Shipped,2024-05-03 09:21:06.799770,WH3,453.764,Not Required,FURNITURE,Supplier_A,20.0,CUST_3119,PayPal,
13794,,-5.0,Shipped,2024-09-05 09:21:06.799773,WH1,745.871,,CLOTHING,,,,Debit Card,
13795,,11624.0,Shipped,,WH1,393.253,,CLOTHING,Supplier_D,5.0,CUST_1230,Cash,2025-02-01 09:21:06.838902
13796,,-5.0,,2024-09-10 09:21:06.799779,WH2,278.017,Not Required,FURNITURE,Supplier_A,18.0,,Debit Card,2025-02-04 09:21:06.838905
13797,,-5.0,,,WH3,458.783,46,CLOTHING,Supplier_D,,CUST_2966,PayPal,
13798,Item_3798,700.0,,2024-10-27 09:21:06.799787,WH1,469.444,,CLOTHING,Supplier_C,1.0,CUST_4624,Debit Card,2025-01-31 09:21:06.838910
13799,Item_3799,700.0,Delivered,2024-07-07 09:21:06.799789,WH3,977.35,Not Required,TOYS,Supplier_D,15.0,CUST_4136,PayPal,
13800,,,Cancelled,2024-05-01 09:21:06.799792,WH2,837.193,Not Required,CLOTHING,,9.0,CUST_4272,Credit Card,2025-02-02 09:21:06.838915
13801,,500.0,,,WH1,257.591,25,APPLIANCES,,,,Debit Card,
13802,Item_3802,500.0,Pending,,WH3,177.245,5,APPLIANCES,Supplier_C,,,Bank Transfer,
13803,Item_3803,-5.0,Pending,2024-08-28 09:21:06.799811,WH2,983.852,Not Required,CLOTHING,,,,Debit Card,2025-02-05 09:21:06.838922
13804,,2396.0,Shipped,,WH1,425.516,Not Required,FURNITURE,Supplier_C,8.0,CUST_4145,Cash,
13805,Item_3805,-1.0,,2024-10-22 09:21:06.799816,WH2,196.401,11,CLOTHING,Supplier_C,4.0,,PayPal,
13806,Item_3806,500.0,Delivered,2024-09-08 09:21:06.799818,WH3,286.772,Not Required,APPLIANCES,Supplier_B,18.0,CUST_4321,Bank Transfer,2025-01-31 09:21:06.838929
13807,,700.0,Pending,,,819.506,,FURNITURE,,,,Debit Card,
13808,Item_3808,,Delivered,,WH1,576.781,Not Required,ELECTRONICS,,,,Cash,
13809,,700.0,Delivered,,,935.494,,FURNITURE,Supplier_B,5.0,,Cash,
13810,,,Cancelled,,WH2,76.238,35,APPLIANCES,Supplier_B,,CUST_1788,PayPal,2025-02-03 09:21:06.838939
13811,,700.0,Shipped,,WH1,59.163,Not Required,FURNITURE,Supplier_D,14.0,,PayPal,
13812,Item_3812,500.0,Delivered,,,36.956,Not Required,ELECTRONICS,,10.0,,Cash,2025-01-31 09:21:06.838944
13813,Item_3813,500.0,Shipped,,WH1,903.051,9,ELECTRONICS,Supplier_B,,CUST_2864,Cash,
13814,,,Cancelled,,,555.914,Not Required,FURNITURE,Supplier_B,9.0,,Cash,
13815,Item_3815,700.0,,2025-01-01 09:21:06.799842,,180.307,,CLOTHING,Supplier_C,,CUST_1281,Debit Card,
13816,,7142.0,Delivered,2024-12-22 09:21:06.799845,WH3,437.295,,TOYS,Supplier_A,,CUST_2159,Cash,
13817,Item_3817,-1.0,,2024-08-23 09:21:06.799847,,551.247,Not Required,TOYS,Supplier_B,8.0,,PayPal,2025-02-05 09:21:06.838956
13818,Item_3818,-5.0,Shipped,,WH2,315.167,,FURNITURE,Supplier_C,,CUST_3382,Debit Card,
13819,Item_3819,-5.0,,,WH1,788.355,Not Required,CLOTHING,Supplier_B,,,Debit Card,2025-02-02 09:21:06.838961
13820,,9703.0,Pending,,WH3,541.36,Not Required,TOYS,Supplier_A,6.0,,PayPal,
13821,,-1.0,Shipped,2024-06-29 09:21:06.799857,,616.794,6,FURNITURE,Supplier_B,,,PayPal,
13822,,,,,WH2,357.384,,FURNITURE,Supplier_A,-3.0,CUST_1411,Debit Card,2025-02-06 09:21:06.838968
13823,,700.0,Cancelled,,,890.6,Not Required,FURNITURE,Supplier_C,,CUST_1967,Credit Card,2025-02-02 09:21:06.838971
13824,Item_3824,500.0,Shipped,,WH2,53.763,,FURNITURE,Supplier_B,,,Cash,2025-02-05 09:21:06.838973
13825,Item_3825,-5.0,Pending,,WH2,740.121,Not Required,TOYS,Supplier_B,4.0,,Credit Card,2025-02-06 09:21:06.838975
13826,Item_3826,,Pending,,WH1,372.903,Not Required,CLOTHING,Supplier_B,,CUST_4881,PayPal,
13827,Item_3827,500.0,,2024-07-17 09:21:06.799873,WH2,502.648,,FURNITURE,Supplier_A,,,Credit Card,
13828,Item_3828,500.0,Delivered,2024-08-20 09:21:06.799876,,516.595,29,FURNITURE,Supplier_D,,CUST_3554,Credit Card,
13829,Item_3829,700.0,Cancelled,2024-08-18 09:21:06.799878,WH2,883.44,,FURNITURE,,2.0,CUST_1183,Debit Card,
13830,,700.0,Cancelled,,,551.9,Not Required,CLOTHING,Supplier_A,-5.0,,PayPal,2025-02-05 09:21:06.838988
13831,,,Cancelled,2024-08-21 09:21:06.799884,WH2,224.205,Not Required,ELECTRONICS,Supplier_D,,,Credit Card,
13832,Item_3832,500.0,Shipped,,WH2,478.067,,APPLIANCES,Supplier_A,4.0,CUST_3972,PayPal,2025-02-06 09:21:06.838992
13833,,700.0,Pending,,WH2,574.572,,TOYS,,,CUST_3896,PayPal,
13834,,-1.0,,2024-08-23 09:21:06.799891,WH2,466.785,Not Required,TOYS,Supplier_D,,CUST_4762,Credit Card,
13835,Item_3835,500.0,Pending,2025-01-19 09:21:06.799894,WH1,477.519,Not Required,ELECTRONICS,Supplier_D,,CUST_3845,Debit Card,
13836,,,Delivered,,WH2,889.332,Not Required,ELECTRONICS,,19.0,,PayPal,2025-02-03 09:21:06.839002
13837,,700.0,Shipped,,WH1,300.825,45,ELECTRONICS,Supplier_B,,CUST_2289,Bank Transfer,
13838,,500.0,,2024-02-15 09:21:06.799901,WH1,349.358,Not Required,APPLIANCES,Supplier_C,18.0,CUST_1011,PayPal,
13839,Item_3839,,Delivered,,WH1,93.93,,TOYS,Supplier_D,,,Cash,
13840,Item_3840,-1.0,Shipped,2024-12-10 09:21:06.799907,,65.086,15,APPLIANCES,Supplier_B,,CUST_2841,Credit Card,2025-02-04 09:21:06.839012
13841,,500.0,Cancelled,,,275.885,Not Required,ELECTRONICS,Supplier_B,14.0,,PayPal,2025-02-06 09:21:06.839014
13842,Item_3842,-5.0,Cancelled,2024-03-20 09:21:06.799912,WH1,396.299,,APPLIANCES,Supplier_B,3.0,,Bank Transfer,
13843,,-1.0,Delivered,2024-09-09 09:21:06.799915,WH2,16.541,,FURNITURE,,,CUST_4599,Credit Card,2025-02-03 09:21:06.839019
13844,Item_3844,,,,WH1,112.219,Not Required,TOYS,Supplier_B,17.0,CUST_4005,Credit Card,
13845,,500.0,Delivered,2025-01-07 09:21:06.799920,,710.792,,TOYS,Supplier_C,,CUST_1446,Credit Card,
13846,,-1.0,Delivered,2025-01-13 09:21:06.799923,WH3,446.001,,APPLIANCES,Supplier_B,,CUST_2453,Cash,
13847,Item_3847,14799.0,,2024-09-16 09:21:06.799925,WH3,452.59,46,FURNITURE,Supplier_A,,,Debit Card,
13848,,10493.0,,2024-07-01 09:21:06.799928,WH3,96.958,Not Required,APPLIANCES,Supplier_C,6.0,,Cash,
13849,Item_3849,-5.0,Pending,2024-07-07 09:21:06.799930,WH1,649.119,,ELECTRONICS,Supplier_C,0.0,CUST_1791,Credit Card,2025-02-05 09:21:06.839034
13850,,,Shipped,,,869.676,25,APPLIANCES,,9.0,CUST_1959,Credit Card,
13851,,13632.0,,2024-11-02 09:21:06.799936,WH2,802.499,Not Required,APPLIANCES,Supplier_B,17.0,CUST_2509,PayPal,2025-02-01 09:21:06.839038
13852,Item_3852,-5.0,,2024-04-09 09:21:06.799938,WH1,879.074,26,FURNITURE,Supplier_D,,,Credit Card,2025-02-04 09:21:06.839041
13853,,,Cancelled,,WH2,939.72,Not Required,CLOTHING,Supplier_B,16.0,,Debit Card,
13854,Item_3854,-1.0,Pending,2024-02-09 09:21:06.799943,WH1,634.889,,CLOTHING,Supplier_A,10.0,,Debit Card,2025-02-02 09:21:06.839046
13855,Item_3855,-5.0,Shipped,,,33.454,Not Required,APPLIANCES,Supplier_B,,CUST_1503,PayPal,
13856,,700.0,Shipped,,,119.065,28,FURNITURE,Supplier_C,16.0,CUST_3687,PayPal,
13857,Item_3857,,Pending,,,633.386,,ELECTRONICS,,,,PayPal,
13858,,700.0,,2024-06-01 09:21:06.799954,WH2,735.259,27,FURNITURE,Supplier_B,2.0,,Credit Card,2025-02-06 09:21:06.839056
13859,,11312.0,,,WH1,713.463,Not Required,CLOTHING,Supplier_D,,CUST_3601,PayPal,2025-02-04 09:21:06.839058
13860,,-5.0,Delivered,,WH1,578.359,Not Required,TOYS,Supplier_A,1.0,CUST_1575,Bank Transfer,
13861,Item_3861,,Cancelled,,,637.717,Not Required,TOYS,,,,PayPal,
13862,,700.0,Delivered,2024-02-11 09:21:06.799965,WH2,423.959,,TOYS,Supplier_D,,,PayPal,
13863,,700.0,Cancelled,2024-05-29 09:21:06.799967,WH1,552.998,,APPLIANCES,Supplier_B,,,Debit Card,
13864,,500.0,Delivered,2024-11-30 09:21:06.799970,WH1,760.576,,APPLIANCES,Supplier_C,,,PayPal,
13865,,700.0,Shipped,2024-09-16 09:21:06.799972,WH3,429.967,16,TOYS,Supplier_C,,CUST_4442,Cash,
13866,Item_3866,-5.0,Delivered,,WH3,422.505,34,APPLIANCES,Supplier_A,15.0,CUST_1938,Credit Card,
13867,,,Shipped,,WH2,920.965,,APPLIANCES,Supplier_A,12.0,CUST_2079,Debit Card,2025-02-01 09:21:06.839083
13868,,-5.0,Pending,2024-08-05 09:21:06.799980,WH2,303.726,30,CLOTHING,Supplier_C,19.0,CUST_2081,Bank Transfer,
13869,,-5.0,Pending,2024-08-01 09:21:06.799983,WH1,973.52,Not Required,ELECTRONICS,Supplier_A,17.0,CUST_3750,PayPal,
13870,,-1.0,Pending,,WH2,998.935,,APPLIANCES,Supplier_D,,CUST_4472,Bank Transfer,
13871,Item_3871,700.0,Delivered,,WH1,247.504,Not Required,ELECTRONICS,Supplier_A,,,PayPal,2025-02-06 09:21:06.839093
13872,Item_3872,,Delivered,2024-08-13 09:21:06.799990,WH2,699.927,33,FURNITURE,Supplier_A,-2.0,CUST_3404,Credit Card,2025-02-05 09:21:06.839095
13873,,500.0,Delivered,2024-10-26 09:21:06.799993,,701.048,26,CLOTHING,Supplier_D,,CUST_3546,Cash,
13874,Item_3874,500.0,Shipped,2024-10-21 09:21:06.799995,,385.819,11,FURNITURE,,13.0,CUST_3252,Bank Transfer,2025-01-31 09:21:06.839100
13875,,10548.0,Shipped,,WH3,842.366,Not Required,ELECTRONICS,,-3.0,CUST_1161,Debit Card,2025-02-01 09:21:06.839103
13876,,-1.0,Pending,2025-01-05 09:21:06.800000,,839.57,Not Required,TOYS,Supplier_A,19.0,,Credit Card,2025-02-05 09:21:06.839105
13877,,700.0,Cancelled,,WH3,847.116,5,FURNITURE,Supplier_D,,,Debit Card,2025-02-01 09:21:06.839108
13878,Item_3878,500.0,,2024-12-18 09:21:06.800006,,193.167,,CLOTHING,Supplier_C,15.0,CUST_2645,Debit Card,2025-02-05 09:21:06.839110
13879,Item_3879,700.0,Cancelled,,,224.602,12,TOYS,Supplier_B,,CUST_1250,Debit Card,
13880,,500.0,Pending,,WH2,67.909,,FURNITURE,Supplier_D,,CUST_2649,Debit Card,
13881,,,Cancelled,2024-05-29 09:21:06.800013,WH2,764.179,Not Required,APPLIANCES,,,CUST_2993,Debit Card,2025-02-04 09:21:06.839117
13882,Item_3882,-5.0,Cancelled,,,76.249,,APPLIANCES,Supplier_D,16.0,,Bank Transfer,2025-02-06 09:21:06.839120
13883,,-5.0,Shipped,2024-02-19 09:21:06.800019,,770.795,43,ELECTRONICS,Supplier_C,3.0,CUST_2437,Credit Card,2025-02-03 09:21:06.839122
13884,Item_3884,700.0,Pending,,WH2,638.324,,ELECTRONICS,Supplier_A,7.0,,Debit Card,
13885,Item_3885,-5.0,,2024-07-09 09:21:06.800024,WH1,727.249,Not Required,ELECTRONICS,Supplier_A,,,PayPal,
13886,,-5.0,Pending,2024-07-04 09:21:06.800026,WH3,635.499,8,ELECTRONICS,,,CUST_1570,Cash,
13887,Item_3887,500.0,Shipped,2024-05-01 09:21:06.800029,WH2,689.637,Not Required,TOYS,Supplier_D,,,Debit Card,2025-01-31 09:21:06.839132
13888,Item_3888,5432.0,Shipped,,WH1,725.206,,CLOTHING,Supplier_C,3.0,,Credit Card,
13889,Item_3889,-5.0,Delivered,,WH1,448.499,43,APPLIANCES,Supplier_C,3.0,,Credit Card,
13890,Item_3890,-1.0,,2024-02-23 09:21:06.800036,,313.217,36,APPLIANCES,Supplier_A,-5.0,CUST_3523,PayPal,2025-02-01 09:21:06.839139
13891,,500.0,Pending,2024-11-19 09:21:06.800039,WH2,59.361,Not Required,FURNITURE,,,CUST_3859,Bank Transfer,2025-02-05 09:21:06.839141
13892,,3704.0,Cancelled,,WH1,660.112,,ELECTRONICS,Supplier_A,,CUST_4600,Credit Card,
13893,Item_3893,1783.0,,,WH1,695.725,18,TOYS,Supplier_D,,CUST_2259,Bank Transfer,
13894,Item_3894,500.0,,,WH2,860.006,28,FURNITURE,,,CUST_4439,Debit Card,
13895,,500.0,Cancelled,,WH2,678.596,34,CLOTHING,Supplier_D,,,Credit Card,
13896,Item_3896,700.0,Cancelled,2024-08-18 09:21:06.800052,WH2,916.722,,TOYS,Supplier_A,7.0,CUST_3470,Credit Card,
13897,Item_3897,700.0,,2024-01-31 09:21:06.800055,WH2,239.416,Not Required,TOYS,Supplier_B,5.0,,Debit Card,
13898,Item_3898,,Cancelled,,WH1,254.299,Not Required,APPLIANCES,,8.0,CUST_3464,Cash,2025-02-01 09:21:06.839158
13899,Item_3899,-1.0,Cancelled,2024-11-14 09:21:06.800060,WH2,766.023,,APPLIANCES,,,CUST_3383,Debit Card,2025-02-04 09:21:06.839161
13900,Item_3900,8632.0,Pending,,WH1,90.68,,CLOTHING,Supplier_B,,,Credit Card,
13901,,,,,WH2,323.759,Not Required,FURNITURE,Supplier_C,,CUST_1641,Credit Card,
13902,,-1.0,Shipped,,,948.374,48,ELECTRONICS,Supplier_D,17.0,CUST_4153,Bank Transfer,
13903,Item_3903,700.0,Delivered,2024-07-10 09:21:06.800071,WH1,141.608,,FURNITURE,,6.0,CUST_2916,Debit Card,2025-01-31 09:21:06.839170
13904,Item_3904,500.0,Delivered,,WH2,274.804,,ELECTRONICS,,7.0,,Debit Card,2025-02-05 09:21:06.839173
13905,Item_3905,-5.0,,2024-08-13 09:21:06.800076,WH2,520.688,39,ELECTRONICS,Supplier_C,,CUST_2483,Credit Card,2025-02-06 09:21:06.839175
13906,,700.0,Cancelled,,WH2,577.835,,TOYS,Supplier_C,,CUST_4201,Bank Transfer,2025-02-02 09:21:06.839178
13907,Item_3907,-5.0,Pending,,,904.228,1,APPLIANCES,Supplier_C,,,Debit Card,
13908,Item_3908,-5.0,Shipped,2024-12-15 09:21:06.800083,WH1,330.465,9,ELECTRONICS,Supplier_D,,,PayPal,
13909,Item_3909,500.0,Shipped,2025-01-20 09:21:06.800086,,992.446,Not Required,TOYS,Supplier_D,,,Debit Card,
13910,,700.0,Shipped,2025-01-08 09:21:06.800089,,24.686,,ELECTRONICS,,,,Bank Transfer,
13911,,10414.0,Shipped,,,202.625,17,CLOTHING,Supplier_C,20.0,CUST_4254,Credit Card,2025-02-03 09:21:06.839190
13912,Item_3912,-5.0,Cancelled,,WH1,29.695,Not Required,CLOTHING,Supplier_D,,,Bank Transfer,
13913,,500.0,Delivered,2024-07-28 09:21:06.800097,WH1,252.596,Not Required,TOYS,Supplier_A,2.0,,Cash,
13914,,700.0,Delivered,2024-10-01 09:21:06.800099,WH1,353.021,Not Required,APPLIANCES,Supplier_C,1.0,CUST_4844,Bank Transfer,
13915,Item_3915,700.0,,2024-05-05 09:21:06.800102,,12.376,22,FURNITURE,Supplier_A,0.0,,Credit Card,
13916,Item_3916,,Pending,2024-09-17 09:21:06.800104,WH1,244.092,Not Required,FURNITURE,,,,Credit Card,2025-02-03 09:21:06.839202
13917,Item_3917,-5.0,Pending,2024-02-27 09:21:06.800107,WH2,221.987,5,FURNITURE,,-5.0,CUST_1384,Debit Card,2025-02-03 09:21:06.839204
13918,Item_3918,12679.0,Delivered,2024-02-02 09:21:06.800110,WH1,338.641,,FURNITURE,Supplier_A,,,PayPal,2025-02-02 09:21:06.839209
13919,Item_3919,500.0,,,WH1,152.414,48,CLOTHING,Supplier_D,,,Cash,
13920,Item_3920,700.0,Pending,2024-04-23 09:21:06.800116,WH3,255.678,35,CLOTHING,,,CUST_3905,Bank Transfer,
13921,,700.0,Delivered,2024-05-21 09:21:06.800118,,526.351,,FURNITURE,Supplier_C,,CUST_2182,Debit Card,2025-01-31 09:21:06.839217
13922,Item_3922,,,2024-09-19 09:21:06.800121,WH2,872.488,6,APPLIANCES,Supplier_D,,CUST_1283,Cash,
13923,,-1.0,Shipped,2024-02-02 09:21:06.800124,,162.805,Not Required,APPLIANCES,,-4.0,,Debit Card,
13924,,-5.0,Shipped,,WH3,285.677,,CLOTHING,,,,Debit Card,
13925,Item_3925,700.0,Shipped,2024-04-12 09:21:06.800129,,549.464,20,CLOTHING,Supplier_B,,,Debit Card,
13926,Item_3926,-5.0,,2024-04-21 09:21:06.800132,WH2,515.987,5,CLOTHING,Supplier_C,-1.0,,Credit Card,
13927,Item_3927,-1.0,Pending,,WH3,813.066,Not Required,TOYS,Supplier_B,10.0,,PayPal,2025-02-04 09:21:06.839231
13928,,-1.0,Cancelled,,WH2,391.395,,TOYS,,-1.0,,Debit Card,2025-02-04 09:21:06.839234
13929,Item_3929,700.0,Delivered,,WH2,645.65,,TOYS,Supplier_D,,CUST_3178,Credit Card,
13930,,-5.0,Shipped,2025-01-25 09:21:06.800142,WH2,325.137,,CLOTHING,,,,Bank Transfer,2025-02-01 09:21:06.839238
13931,,-5.0,,2024-06-10 09:21:06.800145,WH2,174.15,,CLOTHING,,-5.0,,Bank Transfer,2025-02-04 09:21:06.839241
13932,Item_3932,2085.0,,2024-04-08 09:21:06.800148,WH1,627.573,Not Required,CLOTHING,,,CUST_4392,Bank Transfer,
13933,Item_3933,,Shipped,2024-03-23 09:21:06.800151,WH1,492.743,27,TOYS,Supplier_A,,,Bank Transfer,2025-02-01 09:21:06.839246
