store_id,sku_id,date,sales_quantity,price,region
198,3429,2024-02-26,150,380.43,West
709,3679,2024-09-25,478,23.9,North
47,2273,2024-06-02,360,425.14,West
843,2406,2024-06-24,349,113.97,East
748,2212,2024-12-05,357,475.07,North
821,1268,2024-01-29,467,38.36,South
66,108,2024-05-17,213,62.45,East
867,2800,2024-05-28,149,316.37,North
159,4117,2024-02-23,217,14.68,East
973,3356,2024-07-02,269,210.88,East
268,664,2024-04-20,255,147.59,West
338,2301,2024-11-03,176,100.14,North
799,372,2024-09-22,244,171.79,East
305,853,2024-10-27,438,157.16,West
324,308,2024-11-27,375,460.17,North
13,4558,2024-05-15,91,401.95,North
1000,3154,2024-05-28,345,14.76,South
239,2370,2024-02-06,80,83.04,South
702,2438,2024-03-31,127,127.74,North
92,876,2024-05-06,143,495.47,East
377,4629,2024-03-21,101,230.35,East
95,2382,2024-11-09,24,447.09,East
286,4141,2024-01-19,91,499.43,West
366,2052,2024-04-27,9,128.82,East
152,2918,2024-02-27,344,374.37,West
969,3305,2024-09-21,146,121.05,East
349,4520,2024-06-02,287,207.95,East
97,3816,2024-02-03,430,355.61,West
611,230,2024-01-03,440,251.96,East
394,2226,2024-03-01,383,61.81,East
458,4729,2024-10-19,340,489.09,South
361,4785,2024-09-11,153,392.21,North
507,72,2024-09-29,333,188.47,East
842,4064,2024-09-26,23,437.23,East
942,4096,2024-03-05,73,272.05,North
255,555,2024-06-08,138,463.52,North
605,4279,2024-08-26,418,199.38,East
244,1162,2024-06-29,365,5.93,North
743,1372,2024-03-28,274,356.68,East
445,4430,2024-05-13,327,146.82,South
216,1688,2024-09-23,24,21.79,North
176,2113,2024-06-27,335,387.16,South
772,3881,2024-06-13,116,155.01,North
483,2893,2024-04-11,363,57.53,East
165,2778,2024-05-05,28,185.75,North
948,1785,2024-01-06,79,70.2,West
617,61,2024-08-23,107,258.63,East
792,3075,2024-02-13,408,223.99,South
353,4727,2024-08-31,134,274.67,West
283,4826,2024-09-01,0,42.11,North
372,2438,2024-07-31,408,253.93,North
37,301,2024-01-28,446,148.87,West
439,695,2024-07-04,253,166.43,West
819,2292,2024-10-14,69,103.79,East
200,2496,2024-12-16,80,124.52,West
129,4978,2024-07-09,124,350.51,West
865,1989,2024-04-02,84,125.62,South
388,4445,2024-07-14,124,241.29,North
416,98,2024-01-24,208,198.72,South
554,3221,2024-06-20,99,234.7,East
242,4143,2024-05-26,453,18.76,East
982,430,2024-09-13,28,447.83,East
95,950,2024-12-05,472,59.59,East
880,3096,2024-08-28,86,493.06,East
348,2326,2024-02-06,431,482.35,West
55,99,2024-01-25,405,20.72,West
956,552,2024-09-21,268,312.41,South
117,2814,2024-02-11,493,452.58,East
28,2747,2024-07-01,105,281.14,South
700,1785,2024-12-28,57,480.94,South
559,271,2024-01-09,322,291.0,North
335,978,2024-10-14,148,219.52,West
689,4326,2024-05-31,388,300.34,North
582,2108,2024-12-08,120,340.92,East
263,848,2024-10-23,293,322.35,North
92,770,2024-10-21,82,108.16,West
153,905,2024-02-13,74,228.29,North
334,1391,2024-05-24,402,11.66,East
434,1402,2024-02-09,453,325.33,North
204,3553,2024-08-11,167,411.73,North
269,1086,2024-12-13,293,405.27,North
111,4779,2024-12-20,430,255.95,West
184,2619,2024-01-09,489,489.6,South
192,4471,2024-05-22,111,14.31,West
190,4436,2024-01-26,238,235.29,South
168,3280,2024-01-23,144,122.99,West
814,486,2024-06-26,40,39.6,West
830,229,2024-05-03,237,70.37,North
695,3187,2024-05-11,380,218.92,South
891,873,2024-03-27,241,128.0,East
521,2905,2024-05-02,64,461.85,South
403,2785,2024-06-24,308,295.31,East
127,525,2024-09-01,282,152.1,North
842,299,2024-04-16,244,272.67,North
686,722,2024-01-23,210,109.52,East
887,4900,2024-05-17,121,185.61,North
376,1103,2024-09-10,8,296.47,North
903,4522,2024-11-23,467,292.39,North
188,1032,2024-09-26,101,95.68,West
801,1266,2024-05-04,245,412.81,West
382,1696,2024-02-24,321,331.06,North
425,3728,2024-10-24,499,176.26,East
133,649,2024-11-02,483,256.56,West
178,3806,2024-01-02,63,366.31,East
332,2090,2024-02-06,54,37.25,East
782,2364,2024-07-23,42,245.5,West
767,1822,2024-12-11,383,269.24,North
728,1853,2024-02-12,365,124.03,West
402,1026,2024-05-12,13,122.76,West
817,3468,2024-02-25,124,491.06,North
290,4195,2024-09-17,393,192.35,South
900,4239,2024-06-15,212,470.32,North
61,4613,2024-08-22,102,466.38,East
678,241,2024-04-25,192,28.55,West
329,7,2024-06-25,13,321.45,West
961,453,2024-01-26,308,250.02,East
731,340,2024-05-07,107,314.69,West
822,4737,2024-03-02,408,206.43,East
87,91,2024-01-05,446,230.09,South
978,746,2024-10-16,222,77.36,North
610,2329,2024-09-08,88,451.98,South
978,4141,2024-09-11,196,365.15,North
475,3251,2024-08-25,129,188.04,East
865,271,2024-01-15,135,365.89,West
642,3004,2024-07-02,448,93.66,North
558,1872,2024-07-13,266,242.64,East
127,3769,2024-05-29,367,429.98,East
57,4378,2024-02-28,262,380.41,North
448,3382,2024-12-05,21,22.75,South
6,836,2024-09-03,274,160.02,South
998,2775,2024-10-30,52,354.25,West
366,3546,2024-04-03,176,18.24,North
996,3366,2024-09-24,338,378.17,South
946,1931,2024-09-19,270,16.36,West
6,4741,2024-10-18,364,413.53,South
440,1514,2024-05-14,39,324.64,North
497,3121,2024-08-06,229,452.23,North
925,3645,2024-10-13,315,343.17,East
596,786,2024-01-09,458,23.89,East
847,2395,2024-03-25,417,187.91,South
789,1909,2024-10-20,275,450.41,East
819,1505,2024-09-10,63,73.33,South
217,1610,2024-10-20,60,226.9,West
338,1761,2024-05-15,271,329.65,West
968,2410,2024-08-06,44,398.36,South
706,267,2024-06-22,101,106.96,South
398,3090,2024-03-13,268,405.48,West
385,2866,2024-03-17,131,252.28,East
713,2441,2024-07-30,334,480.9,North
135,2381,2024-09-18,272,211.31,East
491,4623,2024-12-22,346,419.31,West
571,2532,2024-12-20,415,153.43,East
870,1412,2024-11-13,299,275.5,East
214,3409,2024-09-28,416,340.93,East
840,3927,2024-02-24,139,246.73,West
724,4582,2024-11-06,282,387.7,South
619,339,2024-02-10,165,85.54,North
501,2238,2024-08-30,135,213.22,South
19,1197,2024-04-13,259,458.21,West
466,1446,2024-03-06,283,138.29,North
974,2074,2024-12-17,78,32.9,West
718,1032,2024-12-12,295,180.92,East
557,3626,2024-05-30,226,103.82,North
847,2059,2024-05-02,403,495.33,South
979,3169,2024-02-26,271,426.27,West
42,3386,2024-04-02,329,227.94,North
319,3209,2024-09-05,124,265.42,North
590,4435,2024-11-13,418,476.07,North
427,953,2024-04-14,271,396.67,North
369,4381,2024-04-23,324,484.31,North
885,2140,2024-01-12,255,472.11,East
235,3103,2024-05-29,146,427.96,West
728,3001,2024-12-20,145,142.65,South
40,3936,2024-07-01,353,292.62,North
914,3781,2024-06-15,338,206.0,North
280,1684,2024-03-28,406,294.05,South
471,3072,2024-12-13,431,202.01,East
332,1743,2024-05-29,187,61.26,North
490,594,2024-04-10,465,482.86,East
72,3690,2024-04-18,356,96.32,South
492,4889,2024-06-02,450,195.53,East
21,4565,2024-10-12,444,488.63,South
124,943,2024-05-24,115,299.55,South
745,4497,2024-04-25,407,29.17,West
476,985,2024-02-08,178,282.38,South
730,221,2024-04-09,456,310.83,West
629,1355,2024-09-04,250,261.57,East
913,4506,2024-07-19,404,36.37,West
551,1468,2024-03-18,485,137.32,East
684,2978,2024-03-20,221,236.9,East
423,4000,2024-03-18,316,486.69,East
752,2966,2024-09-06,157,61.88,South
665,511,2024-01-19,147,319.74,East
504,1883,2024-11-07,269,194.01,East
276,4734,2024-09-08,461,120.83,South
769,1142,2024-04-01,105,270.0,North
720,2756,2024-06-24,94,181.88,West
228,1018,2024-03-24,472,405.8,East
192,952,2024-08-19,188,17.15,North
324,4486,2024-10-14,86,495.9,South
328,357,2024-10-04,71,117.1,South
670,3103,2024-11-15,148,111.73,South
524,1158,2024-09-30,187,130.55,North
717,2696,2024-08-26,490,126.64,South
639,2617,2024-05-20,202,372.57,West
716,1115,2024-07-01,146,408.69,North
489,1273,2024-09-15,325,266.04,South
510,467,2024-10-23,470,173.31,North
643,3815,2024-04-29,479,468.93,East
250,4328,2024-12-03,80,186.86,South
974,2271,2024-07-29,421,30.25,North
244,3977,2024-09-28,300,308.89,South
459,3393,2024-02-23,36,334.63,West
202,507,2024-04-16,292,101.22,North
129,132,2024-01-14,399,348.97,East
9,938,2024-10-10,393,370.66,East
155,3738,2024-08-18,421,96.18,West
734,1619,2024-10-03,429,294.77,West
993,1930,2024-07-11,453,190.02,East
220,2890,2024-01-26,386,380.13,North
113,3834,2024-12-27,59,346.03,East
758,1915,2024-02-01,154,404.88,South
464,1879,2024-10-31,393,402.14,South
164,1584,2024-09-13,248,206.65,West
954,923,2024-06-20,48,183.54,North
266,1199,2024-06-23,83,43.3,South
813,1595,2024-10-10,307,406.05,South
547,1889,2024-08-19,110,320.66,North
663,1725,2024-07-03,481,303.54,South
367,3809,2024-04-07,310,310.36,East
986,527,2024-11-05,229,313.64,East
614,970,2024-10-05,105,435.46,South
319,2686,2024-10-09,274,263.08,East
638,3926,2024-10-09,13,146.24,South
345,3682,2024-02-13,404,171.08,South
766,3223,2024-12-22,488,379.56,West
782,1709,2024-04-11,115,256.98,West
802,1912,2024-09-20,127,319.28,North
665,1854,2024-10-21,294,463.81,South
485,3548,2024-06-24,387,84.25,East
226,727,2024-03-28,463,200.24,South
686,808,2024-01-22,436,498.94,East
897,1920,2024-10-23,336,186.95,West
371,4450,2024-01-15,125,89.38,North
220,2792,2024-09-02,136,464.34,East
62,1250,2024-06-01,460,313.25,South
434,1379,2024-10-25,412,213.05,West
504,4009,2024-11-05,111,100.87,South
1000,1036,2024-02-27,244,423.86,West
647,1578,2024-02-25,94,253.62,South
124,1051,2024-04-14,376,488.23,West
802,292,2024-11-06,200,323.16,West
590,2038,2024-08-25,257,202.42,South
611,4956,2024-11-19,118,295.18,South
627,3486,2024-04-11,122,86.44,North
934,698,2024-03-31,287,8.03,North
147,1365,2024-01-25,55,251.69,North
953,4188,2024-03-31,36,439.63,East
134,3897,2024-02-08,466,73.05,South
55,4991,2024-08-07,262,484.67,East
136,2029,2024-07-22,199,152.74,North
475,1852,2024-11-16,443,497.11,East
808,2226,2024-03-31,158,144.16,North
205,2072,2024-01-26,203,287.76,East
406,25,2024-06-16,485,183.13,West
406,3213,2024-11-19,68,22.16,North
797,1486,2024-08-30,438,295.27,East
946,2688,2024-03-17,234,236.9,North
945,599,2024-01-17,337,250.64,West
723,4418,2024-09-08,289,110.76,North
912,1373,2024-04-15,109,425.99,North
682,905,2024-04-04,157,147.3,North
816,750,2024-02-01,273,378.1,West
35,4740,2024-01-17,188,115.64,South
548,162,2024-06-22,494,61.6,East
381,4518,2024-06-08,218,487.6,South
332,2165,2024-02-23,436,152.54,North
265,708,2024-11-14,63,132.64,North
383,2950,2024-07-08,190,341.22,North
602,709,2024-10-28,316,369.1,East
722,641,2024-09-01,137,25.06,West
875,4740,2024-07-05,409,74.07,South
688,3151,2024-12-03,229,13.87,South
844,808,2024-12-30,311,207.72,South
918,2342,2024-03-10,94,285.45,West
709,1739,2024-10-08,247,445.6,West
615,4856,2024-04-05,181,280.02,East
380,4072,2024-04-03,174,31.44,South
674,3733,2024-11-25,267,473.41,South
425,2093,2024-11-04,202,137.57,North
545,2837,2024-04-29,434,324.09,South
933,3972,2024-08-22,485,301.09,South
11,2593,2024-04-17,371,110.25,West
444,16,2024-02-16,268,74.93,West
817,1521,2024-04-10,14,461.76,West
664,818,2024-11-07,76,127.84,East
28,1748,2024-03-27,311,121.13,East
431,4891,2024-04-07,243,435.11,South
793,2551,2024-01-14,336,463.98,South
256,2733,2024-10-22,482,115.16,West
667,3595,2024-06-14,353,174.24,South
83,2538,2024-11-02,216,143.05,East
485,3560,2024-10-08,252,132.39,South
911,2862,2024-07-14,84,496.92,South
855,2010,2024-12-18,158,318.08,South
653,4859,2024-03-14,232,138.29,East
709,3502,2024-09-24,445,73.75,North
498,1574,2024-12-26,333,5.74,South
341,509,2024-07-04,387,109.42,East
868,998,2024-07-12,462,138.16,South
207,1072,2024-06-12,383,115.64,South
659,1106,2024-07-07,235,409.18,East
579,366,2024-12-04,218,454.81,East
357,3855,2024-07-29,299,32.1,North
31,984,2024-12-24,49,441.2,South
113,1862,2024-05-03,40,177.57,West
172,1377,2024-05-09,254,445.7,West
967,2143,2024-12-03,449,145.86,North
967,2784,2024-05-04,108,278.17,West
137,1084,2024-12-17,482,259.08,West
63,4175,2024-04-08,429,316.53,West
652,2063,2024-10-09,24,183.53,South
782,3198,2024-09-10,362,332.99,West
119,4723,2024-12-13,480,151.19,East
647,3374,2024-10-29,80,248.47,South
786,660,2024-01-02,209,7.63,East
172,1469,2024-06-02,355,367.92,East
140,2773,2024-01-27,281,393.27,East
339,1949,2024-01-15,452,57.91,East
705,4484,2024-01-01,50,259.16,South
706,3269,2024-07-05,252,449.87,West
168,4552,2024-05-12,100,471.3,East
120,3344,2024-01-16,470,250.23,North
374,3415,2024-01-05,451,105.74,South
138,4129,2024-09-22,161,391.5,East
114,990,2024-05-10,130,415.95,North
426,171,2024-02-04,465,434.38,South
60,3638,2024-12-10,296,374.78,West
849,652,2024-09-05,155,101.33,North
228,2325,2024-11-08,30,457.07,South
58,4974,2024-10-01,484,248.35,West
38,3,2024-04-02,490,191.95,West
258,367,2024-11-05,304,267.98,East
435,2904,2024-10-01,407,290.1,East
684,4203,2024-11-21,27,339.14,North
203,4543,2024-05-24,11,120.6,South
736,1855,2024-11-13,74,186.64,North
822,1150,2024-12-12,218,24.47,East
105,2981,2024-04-05,216,170.57,South
434,3382,2024-05-31,287,383.5,West
550,503,2024-03-31,107,94.9,South
274,4275,2024-09-06,431,37.35,West
472,637,2024-07-09,90,266.76,North
820,925,2024-12-04,311,202.28,East
665,2588,2024-03-25,298,92.01,West
732,4043,2024-03-29,282,30.9,South
85,1684,2024-08-03,84,229.64,North
555,1230,2024-03-28,378,330.72,East
922,2478,2024-01-12,141,19.54,South
715,608,2024-11-10,362,213.12,West
914,83,2024-01-24,343,67.4,East
874,1773,2024-01-26,56,405.56,North
336,1412,2024-08-06,42,313.0,West
962,2605,2024-01-16,230,474.38,East
669,1846,2024-10-08,332,177.97,West
945,4030,2024-09-12,46,349.46,East
47,1759,2024-11-05,476,110.97,East
508,3908,2024-02-29,402,5.6,West
394,4388,2024-04-19,246,337.33,West
550,2843,2024-08-17,403,52.88,East
898,3231,2024-10-13,28,316.74,East
844,1652,2024-07-29,250,190.8,North
309,1153,2024-05-13,41,312.24,East
935,3284,2024-10-18,429,84.88,South
335,1134,2024-03-08,263,33.67,South
987,4087,2024-02-12,127,221.77,South
831,1299,2024-09-03,296,445.12,North
668,289,2024-03-03,200,72.78,South
856,1448,2024-01-11,125,402.31,West
547,2478,2024-05-25,360,430.26,West
671,3193,2024-06-14,126,498.35,East
381,4216,2024-12-07,66,156.63,South
15,4910,2024-11-17,87,45.63,South
871,3674,2024-02-11,431,303.93,West
619,2776,2024-05-13,298,302.3,West
183,3503,2024-06-10,71,105.4,West
247,4128,2024-02-14,2,402.91,North
883,4796,2024-07-30,323,107.35,North
189,3355,2024-09-21,158,294.28,East
775,4477,2024-07-10,227,158.44,South
683,4025,2024-03-05,179,376.62,West
736,213,2024-04-09,369,93.55,South
24,1356,2024-04-10,454,253.94,South
666,1977,2024-04-12,448,381.54,West
753,2917,2024-03-12,203,135.64,North
270,2201,2024-08-27,117,285.44,East
328,4831,2024-05-30,461,257.25,North
445,3329,2024-11-12,57,241.98,South
977,3555,2024-03-17,164,92.56,East
122,3421,2024-04-22,121,364.68,West
31,1958,2024-02-11,112,176.47,South
439,3609,2024-11-12,72,318.91,East
122,3260,2024-07-05,470,200.5,South
464,1187,2024-08-06,220,410.77,South
717,4331,2024-08-27,197,382.05,West
548,2539,2024-12-18,71,114.7,West
708,4728,2024-05-19,476,110.96,South
289,4560,2024-06-17,185,45.43,North
530,3015,2024-04-11,105,63.86,East
364,1110,2024-06-16,191,90.1,North
486,3686,2024-12-15,254,230.32,East
4,1775,2024-07-04,196,343.13,West
976,3872,2024-02-13,360,237.46,East
182,21,2024-09-19,467,423.96,North
209,4549,2024-07-04,37,97.1,West
166,4727,2024-05-13,254,441.96,East
925,4637,2024-08-23,295,320.19,West
805,975,2024-05-23,163,69.03,East
520,3383,2024-03-30,271,72.19,West
955,3356,2024-08-04,86,214.8,North
414,4638,2024-02-16,133,40.8,West
893,2237,2024-12-12,327,319.5,West
370,1035,2024-12-16,301,52.74,West
877,923,2024-06-17,82,397.72,North
995,1155,2024-12-28,415,364.24,West
960,4458,2024-12-30,77,264.74,South
878,903,2024-06-04,214,465.72,East
376,797,2024-03-26,428,359.0,West
896,1409,2024-10-12,79,145.73,South
919,140,2024-05-31,143,432.77,South
731,55,2024-08-31,97,6.95,South
699,2393,2024-03-31,182,499.92,North
63,913,2024-08-18,4,26.04,West
485,71,2024-07-31,333,47.85,West
489,2170,2024-07-14,284,336.15,West
127,761,2024-07-16,88,374.97,North
450,4543,2024-05-27,154,93.69,West
221,2186,2024-03-15,105,380.42,East
696,572,2024-08-11,218,332.09,East
691,909,2024-02-27,280,463.1,West
369,1842,2024-01-27,45,104.95,East
668,4725,2024-08-25,131,171.14,South
628,2666,2024-12-26,291,278.17,East
768,4506,2024-06-17,413,118.9,North
836,37,2024-03-18,204,273.3,East
903,3310,2024-11-09,431,271.16,South
944,4454,2024-01-01,430,283.02,West
748,21,2024-10-15,365,19.47,North
895,337,2024-04-08,57,139.3,East
756,4504,2024-03-10,126,164.42,North
628,2203,2024-12-10,420,469.28,East
299,2002,2024-10-02,136,405.84,West
49,1276,2024-09-25,261,419.68,East
250,2302,2024-07-14,90,68.67,West
594,2397,2024-12-17,480,125.8,North
993,782,2024-11-01,170,55.3,South
223,525,2024-06-19,16,344.52,South
962,4203,2024-08-15,57,257.2,East
169,2737,2024-12-29,131,148.64,South
319,4992,2024-05-18,158,173.25,West
90,4247,2024-06-27,170,202.45,South
624,2811,2024-08-10,292,440.4,North
531,3691,2024-08-14,312,299.85,South
825,2344,2024-06-25,228,93.17,West
271,537,2024-03-07,426,485.45,North
613,4137,2024-03-08,292,382.48,South
895,764,2024-03-02,161,141.24,East
745,1353,2024-09-05,135,215.39,West
707,3305,2024-06-27,191,399.81,West
833,4604,2024-07-20,38,400.89,East
51,4367,2024-04-24,234,84.39,North
49,1237,2024-03-20,494,460.35,South
51,1215,2024-01-18,20,384.02,South
56,1090,2024-06-21,182,349.05,South
384,2109,2024-05-15,31,167.71,West
774,2928,2024-11-14,3,29.94,North
142,4131,2024-03-13,376,25.14,South
777,1082,2024-07-23,390,437.76,West
373,1661,2024-02-18,18,331.07,South
623,1414,2024-11-24,230,240.65,West
952,2671,2024-01-30,43,139.4,West
707,2750,2024-07-18,44,135.34,East
441,431,2024-01-24,208,114.1,West
303,4851,2024-11-17,194,36.15,South
889,4471,2024-08-16,376,215.55,East
792,386,2024-02-25,215,351.31,East
429,3461,2024-12-05,213,217.37,East
944,1332,2024-10-23,334,440.84,West
879,2593,2024-01-29,339,402.2,East
287,3307,2024-09-07,157,100.36,South
644,2117,2024-10-25,337,51.44,South
476,3885,2024-07-09,420,348.11,North
335,2536,2024-02-14,86,250.27,South
169,2212,2024-12-19,154,136.54,South
529,250,2024-04-24,346,341.24,East
737,2301,2024-11-23,239,235.56,South
588,1771,2024-07-22,371,440.63,North
935,3367,2024-06-02,168,275.54,East
991,2434,2024-06-02,74,309.09,South
309,2353,2024-06-23,216,9.81,South
702,2669,2024-01-23,31,240.82,South
207,1038,2024-09-21,391,232.55,North
128,3635,2024-11-30,23,329.67,South
785,2281,2024-04-06,487,270.55,West
927,1270,2024-05-25,185,470.99,South
389,1590,2024-06-18,107,404.21,North
764,1014,2024-03-18,192,55.99,North
250,3509,2024-08-22,273,431.78,East
941,4834,2024-01-20,0,9.4,South
431,3543,2024-03-17,252,411.1,West
405,4500,2024-01-20,128,378.94,West
848,2653,2024-10-09,297,116.21,East
68,280,2024-04-08,171,9.66,South
437,3441,2024-07-07,31,141.06,West
934,1275,2024-09-09,211,375.27,North
315,2761,2024-11-04,283,401.93,South
36,3145,2024-07-27,319,126.53,South
251,3951,2024-12-14,82,319.15,West
272,2723,2024-07-06,210,386.51,South
775,2116,2024-03-09,200,16.37,North
647,1987,2024-04-06,82,196.85,East
473,2177,2024-12-24,316,398.68,East
923,2846,2024-10-19,356,348.8,South
153,3886,2024-05-10,472,330.15,South
699,3794,2024-07-26,8,464.38,East
373,4129,2024-01-10,310,49.29,South
503,65,2024-09-03,63,418.32,West
65,121,2024-01-10,57,198.56,East
793,507,2024-08-29,27,386.99,East
682,1186,2024-08-06,26,228.71,North
411,3230,2024-09-22,478,381.16,East
770,1337,2024-11-16,117,314.03,West
596,2473,2024-11-22,247,426.29,South
272,1128,2024-10-14,28,418.78,South
782,2198,2024-07-06,267,120.72,West
593,4410,2024-03-10,240,100.23,West
246,2689,2024-08-14,215,197.23,South
219,844,2024-01-08,436,459.11,North
696,903,2024-11-02,146,258.67,East
408,3995,2024-11-02,157,108.83,North
74,4717,2024-07-10,57,290.8,South
693,977,2024-02-22,311,474.77,North
328,197,2024-05-14,282,396.53,West
477,4968,2024-08-02,470,296.72,South
960,3734,2024-10-20,351,375.67,North
832,371,2024-05-26,200,266.84,West
270,2581,2024-02-09,73,180.37,East
933,4480,2024-07-11,428,90.46,South
395,3620,2024-04-30,120,377.74,West
485,452,2024-07-25,381,432.3,West
176,4045,2024-09-02,194,347.34,West
405,822,2024-08-09,477,250.01,East
8,2508,2024-04-02,198,421.61,East
627,4168,2024-07-22,267,436.53,East
689,328,2024-02-05,79,28.36,East
334,2483,2024-02-14,207,420.94,North
869,2089,2024-01-28,104,24.44,South
430,4275,2024-04-17,266,138.11,South
684,2831,2024-10-01,141,429.18,West
527,3810,2024-09-14,315,423.92,West
442,443,2024-04-12,496,372.01,South
686,3900,2024-11-02,131,57.19,South
991,3048,2024-10-30,320,156.43,South
48,2723,2024-08-10,431,432.02,East
777,3281,2024-12-15,53,65.57,South
89,1343,2024-10-17,462,408.15,North
704,2478,2024-02-15,403,160.1,West
677,2490,2024-07-24,91,356.65,West
673,3700,2024-07-21,77,408.16,North
358,19,2024-11-26,134,96.82,South
919,2152,2024-08-17,233,486.24,East
578,2819,2024-04-08,340,143.72,North
412,1399,2024-06-18,37,20.52,South
345,1623,2024-07-16,212,355.0,South
528,35,2024-07-31,228,272.83,West
447,4469,2024-06-16,421,195.82,East
102,201,2024-11-14,275,10.2,South
182,1099,2024-11-09,406,459.45,North
604,1574,2024-08-16,97,203.87,West
743,4149,2024-03-13,31,368.97,West
250,4888,2024-04-12,255,315.24,West
837,4532,2024-07-28,137,420.85,South
437,4946,2024-04-28,88,249.78,North
540,4754,2024-02-27,156,39.39,East
767,3496,2024-05-28,480,372.45,South
312,4046,2024-02-05,35,166.39,East
515,2480,2024-12-04,408,126.39,South
459,4948,2024-06-05,239,376.46,North
532,1255,2024-03-10,223,452.2,West
143,2892,2024-05-14,189,442.53,North
191,4499,2024-09-09,65,201.88,East
800,4756,2024-07-26,143,491.02,West
344,2189,2024-01-09,82,239.18,South
71,2606,2024-10-07,183,206.93,South
482,657,2024-11-20,341,347.32,West
65,954,2024-04-05,326,29.84,North
770,2555,2024-08-27,139,63.27,North
576,3268,2024-02-20,351,260.51,East
903,4369,2024-01-17,476,289.38,East
732,2773,2024-05-18,297,42.89,West
673,3857,2024-07-03,130,323.77,East
907,3506,2024-11-05,208,454.93,West
111,410,2024-04-09,192,98.32,South
12,3232,2024-06-13,410,265.86,North
747,3083,2024-04-10,101,448.34,East
319,4167,2024-10-04,374,50.89,East
183,744,2024-05-31,106,147.64,North
683,4830,2024-07-26,477,303.71,North
232,194,2024-01-02,173,152.03,East
843,1938,2024-01-25,410,79.83,North
943,3680,2024-07-04,151,97.89,North
276,2634,2024-01-18,150,310.67,South
737,4789,2024-06-06,75,298.74,South
759,4697,2024-10-08,81,442.94,East
71,1587,2024-11-21,361,71.07,West
575,4757,2024-11-17,326,233.5,South
992,2655,2024-05-01,397,208.32,East
990,4682,2024-12-02,93,471.69,East
399,2770,2024-05-17,71,174.45,South
389,3841,2024-03-06,12,90.28,North
616,4106,2024-11-29,279,154.24,South
327,1155,2024-07-16,452,410.61,West
562,1745,2024-10-03,68,478.86,South
481,2388,2024-09-04,18,193.25,East
635,2168,2024-04-29,439,301.91,East
386,2904,2024-02-20,149,397.12,North
326,945,2024-03-11,81,210.19,West
46,508,2024-01-02,330,47.87,East
730,4244,2024-11-28,410,172.42,South
249,2767,2024-03-13,486,65.97,East
66,3242,2024-03-07,151,480.05,East
396,3313,2024-01-04,314,445.86,South
877,4048,2024-12-24,217,236.78,East
40,3376,2024-09-17,37,110.2,East
502,1573,2024-06-10,440,341.71,East
33,627,2024-11-13,204,104.91,East
57,1625,2024-12-19,372,201.96,North
30,1026,2024-10-09,252,355.19,North
205,4060,2024-03-13,400,278.8,South
283,642,2024-05-13,145,345.66,South
749,4992,2024-11-14,121,253.06,North
899,2129,2024-10-05,134,212.1,South
666,2896,2024-04-30,162,277.37,South
780,3241,2024-03-30,314,403.18,West
442,4533,2024-11-24,229,495.38,East
302,3609,2024-09-14,362,262.86,South
121,4515,2024-04-10,396,186.86,North
200,96,2024-03-22,229,91.59,North
950,4325,2024-05-22,239,133.52,South
789,4379,2024-02-03,194,438.27,West
574,1103,2024-04-07,368,255.63,North
270,23,2024-10-13,48,294.1,South
944,2170,2024-02-27,420,453.88,East
881,2286,2024-01-28,351,232.22,West
466,798,2024-09-30,400,212.72,North
304,4380,2024-02-23,206,224.42,South
230,1596,2024-02-03,342,38.69,West
751,4531,2024-05-27,427,157.7,South
708,170,2024-03-31,359,447.06,North
859,3507,2024-03-31,50,235.9,North
739,491,2024-07-11,236,410.2,South
265,4975,2024-06-17,181,26.18,West
874,2352,2024-04-28,441,462.69,South
508,2206,2024-08-25,227,206.76,North
171,266,2024-11-14,308,401.34,South
285,3574,2024-02-25,370,486.57,South
239,1750,2024-07-22,213,177.58,South
124,2171,2024-08-13,419,134.21,West
460,3667,2024-06-24,326,217.25,South
306,1419,2024-03-28,68,179.11,East
88,4824,2024-08-16,206,240.54,North
288,1318,2024-08-21,169,131.15,North
502,3475,2024-04-10,498,388.47,South
385,3355,2024-10-06,374,244.34,North
695,4061,2024-11-11,223,220.71,West
148,2145,2024-09-22,167,442.6,East
580,2629,2024-01-01,112,382.56,South
322,3567,2024-03-23,461,155.0,West
878,3302,2024-05-07,75,305.58,East
360,4762,2024-10-11,499,175.58,East
999,313,2024-10-30,453,397.06,West
684,3401,2024-12-24,150,123.76,North
116,434,2024-12-28,471,495.56,North
931,214,2024-03-01,346,56.61,South
639,2640,2024-08-30,471,369.5,South
930,1725,2024-04-02,213,408.58,South
335,1586,2024-03-17,201,107.9,South
61,3256,2024-07-27,123,454.22,East
571,2195,2024-11-02,248,209.23,North
623,536,2024-08-15,347,18.14,West
894,4599,2024-07-30,153,294.49,West
190,3766,2024-12-28,311,432.23,North
518,4701,2024-04-28,10,371.13,South
803,3148,2024-12-06,116,217.56,North
76,3270,2024-12-10,494,184.32,North
915,2750,2024-10-10,7,202.45,East
189,1839,2024-09-30,101,77.21,South
736,2837,2024-03-30,415,390.99,South
285,2077,2024-04-01,437,275.48,North
576,4603,2024-02-02,64,338.41,North
520,3227,2024-02-25,425,206.22,South
846,1040,2024-07-23,374,395.93,West
998,2416,2024-03-27,348,133.74,West
546,3979,2024-05-01,356,131.78,North
910,1718,2024-01-30,428,56.1,South
814,1472,2024-04-16,188,193.3,North
