transaction_id,customer_id,transaction_amount,transaction_date,status
TRANS04156,CUST0571,5634.76,2024-05-24 19:01:01.749587,successful
TRANS04157,CUST0244,97.16,2024-07-13 07:34:45.749587,successful
TRANS04158,CUST0932,8063.78,2024-08-17 20:27:15.749587,fraudulent
TRANS04159,CUST0322,9544.77,2024-03-06 12:39:50.749587,failed
TRANS04160,CUST0393,5296.34,2024-03-18 05:00:07.749587,successful
TRANS04161,CUST0298,4966.71,2024-11-29 20:29:44.749587,successful
TRANS04162,CUST0224,1093.8,2025-01-15 17:03:09.749587,successful
TRANS04163,CUST0923,5352.47,2025-01-12 20:13:07.749587,successful
TRANS04164,CUST0085,1858.13,2024-08-12 18:29:03.749587,successful
TRANS04165,CUST0093,4393.55,2024-04-21 14:50:54.749587,successful
TRANS04166,CUST0464,3839.64,2024-06-24 13:13:53.749587,successful
TRANS04167,CUST0722,6646.32,2024-02-25 19:31:32.749587,successful
TRANS04168,CUST0777,9827.5,2024-11-01 03:46:00.749587,successful
TRANS04169,CUST0415,2020.7,2024-10-07 22:39:45.749587,successful
TRANS04170,CUST0922,6530.56,2024-03-30 04:08:52.749587,successful
TRANS04171,CUST0937,359.73,2024-02-21 00:36:46.749587,successful
TRANS04172,CUST0145,1156.54,2024-06-30 05:22:24.749587,successful
TRANS04173,CUST0746,5849.13,2024-09-18 22:57:12.749587,successful
TRANS04174,CUST0606,5249.64,2024-08-25 21:00:05.749587,successful
TRANS04175,CUST0507,8997.12,2024-05-02 19:19:42.749587,failed
TRANS04176,CUST0006,7361.69,2024-09-11 04:43:43.749587,failed
TRANS04177,CUST0881,257.33,2024-08-20 05:14:49.749587,successful
TRANS04178,CUST0629,6776.7,2024-03-21 22:16:21.749587,failed
TRANS04179,CUST0981,6059.15,2024-06-21 01:28:10.749587,successful
TRANS04180,CUST0646,4786.44,2024-09-14 19:39:35.749587,fraudulent
TRANS04181,CUST0392,4867.19,2024-02-15 02:42:53.749587,successful
TRANS04182,CUST0699,1574.2,2024-02-21 08:46:20.749587,successful
TRANS04183,CUST0714,8787.41,2024-04-23 20:11:44.749587,successful
TRANS04184,CUST0576,3201.21,2024-03-31 12:46:15.749587,successful
TRANS04185,CUST0800,1799.16,2024-08-06 20:37:21.749587,successful
TRANS04186,CUST0827,7717.46,2024-05-09 07:13:57.749587,failed
TRANS04187,CUST0943,9428.86,2024-08-12 11:36:08.749587,successful
TRANS04188,CUST0242,2448.71,2025-02-06 15:27:29.749587,successful
TRANS04189,CUST0975,6502.55,2024-12-25 12:41:14.749587,successful
TRANS04190,CUST0689,2284.59,2024-09-24 06:59:52.749587,successful
TRANS04191,CUST0132,6508.78,2025-02-06 13:47:38.749587,failed
TRANS04192,CUST0982,9178.77,2024-09-06 12:45:50.749587,successful
TRANS04193,CUST0583,7137.59,2024-12-31 16:13:27.749587,successful
TRANS04194,CUST0169,9095.87,2024-08-09 14:32:55.749587,successful
TRANS04195,CUST0110,3608.44,2024-04-13 16:55:45.749587,successful
TRANS04196,CUST0744,7677.48,2024-03-18 09:35:13.749587,successful
TRANS04197,CUST0232,4217.28,2024-05-17 16:30:51.749587,successful
TRANS04198,CUST0925,2190.31,2024-10-09 18:37:06.749587,successful
TRANS04199,CUST0928,927.1,2024-08-13 04:10:10.749587,successful
TRANS04200,CUST0414,4963.59,2024-11-03 14:56:59.749587,successful
TRANS04201,CUST0572,3136.16,2024-09-02 22:54:12.749587,successful
TRANS04202,CUST0573,2256.92,2024-12-10 21:19:20.749587,successful
TRANS04203,CUST0954,7642.69,2024-02-24 09:14:01.749587,successful
TRANS04204,CUST0696,4083.85,2024-04-28 23:20:13.749587,successful
TRANS04205,CUST0507,8606.63,2024-07-29 04:14:34.749587,fraudulent
TRANS04206,CUST0961,9683.57,2024-08-20 00:25:23.749587,successful
TRANS04207,CUST0727,7102.79,2024-07-23 10:43:44.749587,successful
TRANS04208,CUST0397,9451.24,2024-05-13 09:41:56.749587,failed
TRANS04209,CUST0693,728.08,2024-12-01 13:15:30.749587,successful
TRANS04210,CUST0784,2292.62,2025-01-09 11:45:31.749587,successful
TRANS04211,CUST0505,4320.14,2024-04-30 05:36:37.749587,successful
TRANS04212,CUST0331,2292.93,2024-02-11 10:29:20.749587,successful
TRANS04213,CUST0918,7059.59,2024-12-23 19:59:30.749587,successful
TRANS04214,CUST0287,3727.72,2024-08-25 16:39:16.749587,failed
TRANS04215,CUST0673,9414.72,2024-06-02 10:11:20.749587,successful
TRANS04216,CUST0452,9052.28,2024-03-06 01:30:16.749587,successful
TRANS04217,CUST0552,4521.18,2024-07-27 08:06:37.749587,successful
TRANS04218,CUST0905,7306.7,2024-12-17 06:18:17.749587,successful
TRANS04219,CUST0628,746.34,2024-12-21 07:53:23.749587,successful
TRANS04220,CUST0872,3502.62,2024-09-26 03:37:00.749587,successful
TRANS04221,CUST0150,7246.71,2024-03-14 17:00:27.749587,successful
TRANS04222,CUST0960,5936.05,2024-11-09 00:47:23.749587,successful
TRANS04223,CUST0909,859.19,2024-10-03 07:47:06.749587,successful
TRANS04224,CUST0169,8274.0,2025-01-17 05:38:01.749587,successful
TRANS04225,CUST0149,8654.15,2024-05-20 01:51:43.749587,successful
TRANS04226,CUST0471,477.88,2024-06-22 02:56:20.749587,successful
TRANS04227,CUST0416,1829.67,2024-11-06 21:37:13.749587,successful
TRANS04228,CUST0365,6559.42,2025-01-22 20:42:52.749587,successful
TRANS04229,CUST0445,5490.25,2024-06-04 01:26:38.749587,successful
TRANS04230,CUST0915,5352.76,2024-10-19 03:20:18.749587,successful
TRANS04231,CUST0272,5553.97,2024-12-31 17:42:24.749587,successful
TRANS04232,CUST0839,2169.65,2024-11-30 17:04:07.749587,successful
TRANS04233,CUST0040,1191.72,2024-03-22 01:03:51.749587,successful
TRANS04234,CUST0640,4692.99,2024-07-09 08:27:34.749587,successful
TRANS04235,CUST0468,2995.27,2024-02-29 01:40:12.749587,successful
TRANS04236,CUST0084,8029.77,2024-04-20 01:42:53.749587,successful
TRANS04237,CUST0342,5831.93,2024-03-16 12:12:00.749587,successful
TRANS04238,CUST0442,654.58,2024-10-31 06:07:15.749587,successful
TRANS04239,CUST0421,3157.74,2025-02-03 04:19:09.749587,successful
TRANS04240,CUST0251,513.79,2025-01-06 04:06:33.749587,successful
TRANS04241,CUST0718,4376.76,2024-12-31 21:41:18.749587,failed
TRANS04242,CUST0360,1589.38,2024-07-31 02:07:15.749587,failed
TRANS04243,CUST0986,2704.59,2024-09-13 17:35:08.749587,successful
TRANS04244,CUST0960,9912.04,2024-09-05 13:21:39.749587,successful
TRANS04245,CUST0575,4367.12,2024-04-14 01:47:14.749587,successful
TRANS04246,CUST0546,2566.86,2024-11-26 07:15:20.749587,successful
TRANS04247,CUST0079,8386.53,2024-06-16 13:52:01.749587,successful
TRANS04248,CUST0778,2634.87,2024-04-09 18:21:13.749587,successful
TRANS04249,CUST0092,4084.41,2024-05-27 15:20:15.749587,successful
TRANS04250,CUST0706,7100.81,2025-01-20 05:54:40.749587,successful
TRANS04251,CUST0499,6167.0,2024-11-29 13:45:30.749587,successful
TRANS04252,CUST0690,9249.56,2024-04-10 02:49:05.749587,successful
TRANS04253,CUST0960,4783.59,2024-05-11 17:16:22.749587,failed
TRANS04254,CUST0433,8763.4,2024-03-23 02:20:29.749587,failed
TRANS04255,CUST0718,753.76,2025-01-07 21:35:07.749587,successful
TRANS04256,CUST0767,9205.09,2024-07-29 19:01:31.749587,successful
TRANS04257,CUST0169,6091.81,2025-01-17 09:20:37.749587,successful
TRANS04258,CUST0937,8933.71,2024-10-05 14:35:45.749587,fraudulent
TRANS04259,CUST0525,5854.1,2024-03-19 23:10:30.749587,successful
TRANS04260,CUST0383,2607.6,2024-12-30 06:19:47.749587,successful
TRANS04261,CUST0632,7350.78,2024-07-24 12:48:10.749587,successful
TRANS04262,CUST0223,3648.62,2024-03-18 23:17:27.749587,successful
TRANS04263,CUST0240,7827.17,2025-01-25 14:32:01.749587,successful
TRANS04264,CUST0623,7955.65,2024-09-26 09:14:26.749587,successful
TRANS04265,CUST0077,4544.46,2025-01-20 08:15:48.749587,successful
TRANS04266,CUST0147,4249.39,2024-12-10 15:00:00.749587,successful
TRANS04267,CUST0445,9354.89,2024-11-02 03:28:14.749587,successful
TRANS04268,CUST0806,5037.23,2024-07-25 08:00:43.749587,successful
TRANS04269,CUST0735,2701.81,2024-02-12 04:29:00.749587,successful
TRANS04270,CUST0517,2966.92,2024-12-20 03:16:45.749587,successful
TRANS04271,CUST0653,5724.5,2024-07-24 11:24:55.749587,successful
TRANS04272,CUST0136,2871.96,2024-10-02 05:47:27.749587,successful
TRANS04273,CUST0567,3684.08,2024-10-20 00:52:05.749587,successful
TRANS04274,CUST0174,4041.7,2024-07-04 20:17:39.749587,successful
TRANS04275,CUST0544,3749.52,2024-09-12 22:59:04.749587,fraudulent
TRANS04276,CUST0892,4256.98,2024-03-11 14:18:49.749587,failed
TRANS04277,CUST0583,5482.89,2024-02-17 02:29:14.749587,successful
TRANS04278,CUST0466,7010.91,2024-09-16 04:06:21.749587,successful
TRANS04279,CUST0699,6211.76,2025-01-30 02:02:51.749587,successful
TRANS04280,CUST0433,1017.12,2025-01-25 13:54:54.749587,successful
TRANS04281,CUST0884,9296.69,2024-02-08 04:05:18.749587,successful
TRANS04282,CUST0521,8587.69,2024-07-11 19:58:23.749587,successful
TRANS04283,CUST0254,1193.21,2025-01-10 01:21:15.749587,successful
TRANS04284,CUST0905,9138.65,2024-11-12 00:26:38.749587,successful
TRANS04285,CUST0076,2176.41,2024-04-25 21:56:56.749587,successful
TRANS04286,CUST0642,6222.62,2024-09-21 01:36:00.749587,successful
TRANS04287,CUST0996,8442.69,2025-01-01 04:06:41.749587,successful
TRANS04288,CUST0080,3337.23,2024-10-09 02:53:26.749587,successful
TRANS04289,CUST0224,3949.39,2025-01-29 05:30:03.749587,successful
TRANS04290,CUST0393,3181.24,2024-03-31 23:44:48.749587,successful
TRANS04291,CUST0742,5073.61,2024-12-25 04:01:18.749587,failed
TRANS04292,CUST0075,1129.32,2024-05-21 12:20:09.749587,successful
TRANS04293,CUST0141,8109.36,2024-06-01 12:30:03.749587,failed
TRANS04294,CUST0691,3996.62,2024-06-05 18:44:36.749587,successful
TRANS04295,CUST0345,239.99,2024-12-16 01:22:00.749587,successful
TRANS04296,CUST0148,5542.73,2024-08-10 05:46:26.749587,successful
TRANS04297,CUST0686,9604.51,2024-03-21 16:50:49.749587,successful
TRANS04298,CUST0403,3887.61,2024-10-25 19:57:13.749587,successful
TRANS04299,CUST0682,1203.29,2024-07-18 01:30:03.749587,successful
TRANS04300,CUST0905,9554.63,2024-11-13 05:03:00.749587,successful
TRANS04301,CUST0270,3197.4,2024-10-06 21:21:11.749587,successful
TRANS04302,CUST0843,6237.25,2024-09-26 11:13:34.749587,successful
TRANS04303,CUST0617,7983.7,2025-01-10 10:56:39.749587,successful
TRANS04304,CUST0858,6446.13,2024-12-12 21:24:09.749587,successful
TRANS04305,CUST0738,6684.87,2024-12-12 19:04:03.749587,successful
TRANS04306,CUST0721,9827.18,2024-03-05 13:38:47.749587,successful
TRANS04307,CUST0498,3625.33,2024-04-24 08:33:09.749587,successful
TRANS04308,CUST0259,9492.14,2025-01-31 02:52:57.749587,successful
TRANS04309,CUST0606,9909.06,2024-09-15 19:36:16.749587,failed
TRANS04310,CUST0815,2714.52,2024-05-16 10:31:00.749587,successful
TRANS04311,CUST0107,2754.01,2024-07-02 21:09:40.749587,fraudulent
TRANS04312,CUST0039,5058.93,2024-09-11 15:40:23.749587,fraudulent
TRANS04313,CUST0273,2462.45,2024-12-12 08:33:43.749587,successful
TRANS04314,CUST0983,3269.47,2024-12-04 18:05:21.749587,successful
TRANS04315,CUST0574,2558.49,2024-12-02 00:51:07.749587,successful
TRANS04316,CUST0898,3798.01,2024-10-16 22:16:31.749587,successful
TRANS04317,CUST0492,4025.71,2024-12-08 11:51:15.749587,successful
TRANS04318,CUST0629,5910.77,2024-10-08 00:52:55.749587,failed
TRANS04319,CUST0873,8551.26,2024-08-21 02:23:50.749587,successful
TRANS04320,CUST0856,7023.17,2025-01-07 17:00:10.749587,successful
TRANS04321,CUST0916,1472.93,2024-08-03 18:48:19.749587,successful
TRANS04322,CUST0691,6951.3,2024-12-18 06:10:06.749587,successful
TRANS04323,CUST0692,3566.01,2024-04-24 06:52:11.749587,successful
TRANS04324,CUST0867,1043.38,2025-01-09 20:55:10.749587,successful
TRANS04325,CUST0671,7074.21,2024-03-29 05:17:26.749587,successful
TRANS04326,CUST0057,2437.26,2024-06-25 18:31:25.749587,successful
TRANS04327,CUST0678,9384.76,2024-09-17 20:05:07.749587,successful
TRANS04328,CUST0333,6026.31,2025-01-11 14:08:30.749587,successful
TRANS04329,CUST0242,78.35,2024-10-28 21:17:00.749587,successful
TRANS04330,CUST0290,5296.33,2024-04-02 10:59:45.749587,successful
TRANS04331,CUST0378,7338.59,2024-07-23 11:12:06.749587,successful
TRANS04332,CUST0515,7828.88,2024-07-28 01:12:50.749587,successful
TRANS04333,CUST0315,9229.79,2025-01-02 13:59:57.749587,successful
TRANS04334,CUST0193,2938.77,2024-06-30 17:05:44.749587,successful
TRANS04335,CUST0165,1147.35,2024-08-27 02:18:29.749587,failed
TRANS04336,CUST0935,3090.91,2024-12-16 17:59:35.749587,successful
TRANS04337,CUST0459,4257.53,2024-07-25 13:09:16.749587,successful
TRANS04338,CUST0550,9411.69,2025-01-22 16:10:42.749587,successful
TRANS04339,CUST0061,5367.45,2024-06-15 14:50:28.749587,successful
TRANS04340,CUST0589,7025.13,2024-08-04 09:58:06.749587,successful
TRANS04341,CUST0471,3555.39,2024-08-09 03:06:32.749587,successful
TRANS04342,CUST0681,6405.32,2024-11-18 00:23:54.749587,successful
TRANS04343,CUST0008,5952.74,2025-01-03 07:08:57.749587,successful
TRANS04344,CUST0468,293.99,2024-05-16 16:56:33.749587,successful
TRANS04345,CUST0225,9926.95,2024-06-03 04:11:41.749587,successful
TRANS04346,CUST0543,2172.01,2024-04-01 17:30:43.749587,successful
TRANS04347,CUST0312,6737.51,2024-12-09 15:35:30.749587,successful
TRANS04348,CUST0274,2448.9,2024-09-06 03:21:21.749587,successful
TRANS04349,CUST0276,3258.93,2024-03-23 05:44:49.749587,successful
TRANS04350,CUST0450,3643.5,2025-01-31 21:22:23.749587,successful
TRANS04351,CUST0473,1139.32,2024-08-22 02:25:31.749587,failed
TRANS04352,CUST0965,3096.5,2024-08-22 10:46:15.749587,successful
TRANS04353,CUST0248,9330.58,2024-06-10 13:24:16.749587,successful
TRANS04354,CUST0890,5755.6,2024-11-12 01:22:41.749587,successful
TRANS04355,CUST0845,6417.33,2024-12-19 08:00:59.749587,successful
TRANS04356,CUST0829,8426.01,2024-03-31 01:59:45.749587,failed
TRANS04357,CUST0772,720.94,2024-04-24 18:57:11.749587,successful
TRANS04358,CUST0082,3398.43,2024-03-01 16:23:42.749587,successful
TRANS04359,CUST0330,8860.37,2024-11-20 03:00:55.749587,successful
TRANS04360,CUST0871,4935.21,2024-08-27 11:44:33.749587,successful
TRANS04361,CUST0913,3535.83,2024-12-26 13:51:45.749587,failed
TRANS04362,CUST0265,8704.85,2024-06-30 20:05:11.749587,successful
TRANS04363,CUST0044,6210.72,2024-12-17 00:39:55.749587,successful
TRANS04364,CUST0698,7569.98,2024-03-14 01:38:34.749587,successful
TRANS04365,CUST0630,5773.49,2024-10-01 14:20:31.749587,successful
TRANS04366,CUST0107,6984.46,2024-07-29 01:29:16.749587,successful
TRANS04367,CUST0171,8069.51,2024-06-14 17:09:06.749587,successful
TRANS04368,CUST0251,6848.44,2024-12-16 00:28:58.749587,successful
TRANS04369,CUST0823,3842.44,2025-01-03 05:30:29.749587,successful
TRANS04370,CUST0758,2158.06,2024-03-06 21:16:30.749587,successful
TRANS04371,CUST0088,8964.55,2024-07-09 06:11:39.749587,failed
TRANS04372,CUST0935,2001.7,2025-01-27 01:15:48.749587,successful
TRANS04373,CUST0755,9884.09,2024-05-06 13:34:11.749587,successful
TRANS04374,CUST0112,8191.81,2024-07-20 05:56:40.749587,successful
TRANS04375,CUST0988,3388.45,2024-08-09 03:37:26.749587,successful
TRANS04376,CUST0861,6861.81,2024-10-21 18:51:16.749587,fraudulent
TRANS04377,CUST0924,5272.24,2024-07-19 23:52:07.749587,failed
TRANS04378,CUST0997,3889.56,2024-07-10 22:46:00.749587,successful
TRANS04379,CUST0517,6580.05,2025-01-21 04:46:53.749587,successful
TRANS04380,CUST0131,6524.74,2024-09-16 09:07:20.749587,successful
TRANS04381,CUST0522,2684.34,2024-05-22 21:54:23.749587,successful
TRANS04382,CUST0292,2602.07,2024-08-19 23:58:02.749587,successful
TRANS04383,CUST0980,2422.23,2024-06-03 14:52:31.749587,successful
TRANS04384,CUST0846,2783.76,2024-05-20 08:26:47.749587,successful
TRANS04385,CUST0216,9209.49,2024-04-14 23:31:14.749587,successful
TRANS04386,CUST0678,2977.42,2024-04-23 17:00:35.749587,failed
TRANS04387,CUST0991,9049.77,2025-01-30 04:33:52.749587,failed
TRANS04388,CUST0080,6766.56,2024-09-21 13:36:20.749587,failed
TRANS04389,CUST0620,9737.01,2024-08-06 00:16:19.749587,successful
TRANS04390,CUST0091,8382.0,2024-07-11 19:34:30.749587,successful
TRANS04391,CUST0836,7259.44,2024-02-11 23:30:19.749587,successful
TRANS04392,CUST0011,2560.33,2025-01-31 08:24:48.749587,successful
TRANS04393,CUST0456,4374.35,2024-11-22 10:59:34.749587,fraudulent
TRANS04394,CUST0218,6188.6,2024-02-13 17:52:19.749587,successful
TRANS04395,CUST0412,7526.67,2024-10-12 13:47:17.749587,successful
TRANS04396,CUST0770,200.76,2024-03-14 00:53:00.749587,successful
TRANS04397,CUST0360,3611.07,2024-04-23 12:53:00.749587,successful
TRANS04398,CUST0247,8762.61,2024-06-29 08:01:30.749587,successful
TRANS04399,CUST0495,3597.92,2025-01-16 12:33:32.749587,successful
TRANS04400,CUST0585,4883.67,2024-04-21 16:15:57.749587,fraudulent
TRANS04401,CUST0731,8331.36,2024-11-16 01:29:57.749587,successful
TRANS04402,CUST0651,7842.04,2024-04-17 10:53:40.749587,successful
TRANS04403,CUST0271,4059.81,2024-10-08 04:21:00.749587,successful
TRANS04404,CUST0538,2509.76,2024-02-20 06:45:28.749587,fraudulent
TRANS04405,CUST0464,8767.48,2024-02-18 07:13:42.749587,successful
TRANS04406,CUST0685,7350.85,2024-07-02 14:37:17.749587,successful
TRANS04407,CUST0030,9431.35,2024-09-08 13:20:53.749587,fraudulent
TRANS04408,CUST0360,8407.31,2025-01-19 05:32:22.749587,failed
TRANS04409,CUST0562,191.22,2024-08-05 12:02:49.749587,successful
TRANS04410,CUST0195,8423.67,2024-11-04 11:48:34.749587,successful
TRANS04411,CUST0175,5030.62,2024-04-08 03:47:09.749587,successful
TRANS04412,CUST0299,7764.16,2024-02-24 10:36:01.749587,successful
TRANS04413,CUST0218,3605.72,2024-03-08 19:46:12.749587,successful
TRANS04414,CUST0023,8948.85,2024-09-06 20:05:26.749587,successful
TRANS04415,CUST0828,4275.54,2024-06-04 11:42:07.749587,successful
TRANS04416,CUST0589,609.32,2024-09-23 22:37:00.749587,successful
TRANS04417,CUST0526,278.75,2024-08-21 22:13:08.749587,successful
TRANS04418,CUST0209,7095.67,2024-02-25 02:10:26.749587,successful
TRANS04419,CUST0461,7143.46,2024-07-08 20:25:14.749587,successful
TRANS04420,CUST0754,2533.66,2025-02-02 06:17:34.749587,successful
TRANS04421,CUST0382,655.26,2024-04-13 00:44:19.749587,successful
TRANS04422,CUST0681,248.12,2024-10-24 12:51:56.749587,successful
TRANS04423,CUST0513,1348.87,2024-09-24 12:44:47.749587,successful
TRANS04424,CUST0442,4852.38,2024-09-29 03:22:15.749587,successful
TRANS04425,CUST0109,1879.73,2024-12-01 16:10:09.749587,successful
TRANS04426,CUST0056,4113.72,2024-11-29 16:26:44.749587,successful
TRANS04427,CUST0889,1292.48,2024-10-16 18:30:55.749587,successful
TRANS04428,CUST0480,2544.57,2025-01-27 08:48:08.749587,successful
TRANS04429,CUST0463,150.47,2024-04-06 11:24:47.749587,successful
TRANS04430,CUST0666,5464.35,2024-07-27 13:30:35.749587,successful
TRANS04431,CUST0309,2823.89,2024-02-11 02:10:17.749587,successful
TRANS04432,CUST0926,1136.76,2024-10-15 19:51:26.749587,successful
TRANS04433,CUST0735,2074.12,2024-03-24 18:20:10.749587,successful
TRANS04434,CUST0234,1469.65,2025-01-14 16:15:27.749587,successful
TRANS04435,CUST0361,575.6,2024-08-22 09:04:54.749587,successful
TRANS04436,CUST0908,8893.66,2024-12-09 21:17:56.749587,successful
TRANS04437,CUST0589,5889.96,2024-05-25 16:13:03.749587,successful
TRANS04438,CUST0011,9803.75,2024-06-24 17:12:06.749587,successful
TRANS04439,CUST0984,5865.86,2024-03-01 03:42:37.749587,successful
TRANS04440,CUST0467,2014.84,2024-11-11 09:05:44.749587,successful
TRANS04441,CUST0965,5432.49,2024-04-18 13:39:15.749587,successful
TRANS04442,CUST0070,3978.29,2024-08-05 14:22:27.749587,successful
TRANS04443,CUST0075,7722.47,2024-02-21 02:26:55.749587,successful
TRANS04444,CUST0911,2102.23,2025-01-08 14:23:26.749587,successful
TRANS04445,CUST0871,8941.49,2024-05-20 07:48:05.749587,successful
TRANS04446,CUST0125,7975.02,2024-10-16 07:46:54.749587,successful
TRANS04447,CUST0869,6883.11,2024-03-03 17:57:41.749587,successful
TRANS04448,CUST0613,3167.97,2024-07-13 04:43:38.749587,successful
TRANS04449,CUST0358,9640.25,2024-06-21 12:13:51.749587,successful
TRANS04450,CUST0798,6321.12,2024-02-20 02:43:51.749587,successful
TRANS04451,CUST0997,9131.6,2024-10-16 12:58:31.749587,fraudulent
TRANS04452,CUST0828,9306.44,2024-05-02 22:43:19.749587,failed
TRANS04453,CUST0079,8863.84,2024-02-19 20:03:13.749587,successful
TRANS04454,CUST0641,1024.84,2024-09-16 08:16:14.749587,fraudulent
TRANS04455,CUST0083,312.29,2024-05-21 23:11:53.749587,successful
TRANS04456,CUST0634,3461.59,2024-04-12 02:41:47.749587,fraudulent
TRANS04457,CUST0876,9890.26,2024-05-20 15:00:18.749587,successful
TRANS04458,CUST0492,4803.94,2024-03-27 02:10:43.749587,successful
TRANS04459,CUST0539,7458.23,2024-04-26 06:52:12.749587,successful
TRANS04460,CUST0325,103.36,2024-02-19 07:37:16.749587,successful
TRANS04461,CUST0827,7935.0,2024-07-23 13:05:32.749587,successful
TRANS04462,CUST0569,3928.14,2024-07-07 07:24:19.749587,successful
TRANS04463,CUST0487,4351.02,2024-03-04 05:59:22.749587,fraudulent
TRANS04464,CUST0835,9520.35,2025-02-01 01:24:31.749587,successful
TRANS04465,CUST0982,1569.33,2024-03-30 17:05:42.749587,successful
TRANS04466,CUST0373,8257.77,2024-03-20 16:13:40.749587,fraudulent
TRANS04467,CUST0332,3544.17,2024-04-21 19:06:57.749587,failed
TRANS04468,CUST0520,6225.96,2025-01-19 21:53:04.749587,successful
TRANS04469,CUST0845,4395.06,2024-12-05 13:58:19.749587,fraudulent
TRANS04470,CUST0555,1755.08,2024-11-14 04:03:34.749587,failed
TRANS04471,CUST0633,9999.83,2024-03-10 07:00:33.749587,successful
TRANS04472,CUST0352,5398.38,2025-01-05 06:23:24.749587,successful
TRANS04473,CUST0456,4875.41,2024-11-06 05:47:23.749587,successful
TRANS04474,CUST0688,2284.67,2024-04-21 23:03:05.749587,successful
TRANS04475,CUST0458,6924.95,2024-08-22 07:29:52.749587,successful
TRANS04476,CUST0945,647.92,2024-05-28 07:58:57.749587,successful
TRANS04477,CUST0723,4756.86,2025-01-08 11:30:54.749587,successful
TRANS04478,CUST0964,2079.29,2024-04-26 00:21:38.749587,fraudulent
TRANS04479,CUST0594,7632.56,2025-01-25 13:17:20.749587,successful
TRANS04480,CUST0734,7001.17,2024-09-27 07:11:02.749587,successful
TRANS04481,CUST0156,8248.33,2025-01-09 15:43:17.749587,successful
TRANS04482,CUST0708,303.4,2024-02-17 02:12:30.749587,successful
TRANS04483,CUST0313,8873.42,2024-12-14 06:24:54.749587,successful
TRANS04484,CUST0288,860.81,2024-06-02 08:59:09.749587,successful
TRANS04485,CUST0269,3962.85,2024-10-17 19:47:36.749587,successful
TRANS04486,CUST0276,6805.97,2024-11-01 19:12:02.749587,fraudulent
TRANS04487,CUST0239,1186.37,2024-10-10 19:48:56.749587,successful
TRANS04488,CUST0295,6299.48,2024-12-28 11:05:07.749587,successful
TRANS04489,CUST0983,8309.23,2024-08-11 20:24:07.749587,successful
TRANS04490,CUST0990,1525.3,2024-08-26 14:35:35.749587,failed
TRANS04491,CUST0606,6586.31,2024-03-20 04:58:13.749587,successful
TRANS04492,CUST0200,7219.63,2024-10-19 11:52:32.749587,successful
TRANS04493,CUST0631,6520.34,2024-05-23 10:13:20.749587,successful
TRANS04494,CUST0796,231.07,2024-12-31 21:54:03.749587,successful
TRANS04495,CUST0848,4861.79,2024-08-18 14:49:28.749587,successful
TRANS04496,CUST0491,4538.95,2024-03-23 07:42:52.749587,successful
TRANS04497,CUST0998,428.14,2024-06-24 10:44:23.749587,successful
TRANS04498,CUST0140,5427.76,2024-12-10 18:53:19.749587,successful
TRANS04499,CUST0679,6264.84,2024-09-27 08:07:11.749587,successful
TRANS04500,CUST0349,60.82,2024-04-01 09:07:43.749587,successful
TRANS04501,CUST0900,7989.03,2024-10-23 16:37:33.749587,successful
TRANS04502,CUST0867,2447.08,2024-10-14 13:03:14.749587,successful
TRANS04503,CUST0985,9267.37,2024-04-06 20:33:57.749587,successful
TRANS04504,CUST0691,3618.82,2024-05-03 22:05:40.749587,successful
TRANS04505,CUST0197,8103.29,2024-11-04 18:11:39.749587,successful
TRANS04506,CUST0763,7257.18,2024-11-16 17:20:16.749587,successful
TRANS04507,CUST0135,612.78,2024-05-05 04:20:23.749587,successful
TRANS04508,CUST0312,8902.57,2024-06-08 06:04:04.749587,successful
TRANS04509,CUST0163,6082.83,2024-06-18 13:21:22.749587,successful
TRANS04510,CUST0883,4694.87,2025-01-03 09:39:04.749587,fraudulent
TRANS04511,CUST0060,4575.66,2024-02-20 09:03:59.749587,successful
TRANS04512,CUST0120,3489.42,2024-07-28 06:10:40.749587,successful
TRANS04513,CUST0050,3739.78,2024-09-28 14:56:55.749587,failed
TRANS04514,CUST0915,8270.64,2024-09-05 11:10:15.749587,successful
TRANS04515,CUST0053,7409.35,2024-11-11 03:02:40.749587,successful
TRANS04516,CUST0412,5145.45,2024-06-26 01:50:07.749587,fraudulent
TRANS04517,CUST0121,3175.73,2024-02-29 20:00:26.749587,successful
TRANS04518,CUST0852,965.78,2024-12-17 04:19:48.749587,successful
TRANS04519,CUST0679,5469.73,2024-03-06 02:31:20.749587,successful
TRANS04520,CUST0524,4554.75,2024-09-10 04:46:38.749587,successful
TRANS04521,CUST0097,8451.18,2025-01-07 03:05:32.749587,fraudulent
TRANS04522,CUST0965,5440.41,2024-04-12 01:18:10.749587,successful
TRANS04523,CUST0110,7935.97,2024-10-21 17:32:06.749587,successful
TRANS04524,CUST0148,8834.65,2024-04-16 10:13:48.749587,successful
TRANS04525,CUST0539,2962.09,2024-07-24 13:44:08.749587,successful
TRANS04526,CUST0142,7357.28,2024-12-08 00:49:57.749587,successful
TRANS04527,CUST0330,4608.34,2024-09-02 04:18:25.749587,fraudulent
TRANS04528,CUST0427,8135.77,2024-06-15 04:38:35.749587,failed
TRANS04529,CUST0915,3339.66,2024-09-29 11:52:17.749587,successful
TRANS04530,CUST0052,6719.21,2024-05-01 16:27:37.749587,successful
TRANS04531,CUST0179,5276.78,2024-04-30 12:37:37.749587,successful
